                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 3,,
Date & Time:     10/2/2018 5:04:52 PM,,
,,
,Temperature,Counts
,23,0
,23,0
,23,0
,23,0
,23,0
,23,0
,22,0
,23,0
,22,0
,23,0
,23,0
,23,0
,24,0
,26,0
,28,0
,31,0
,32,0
,34,0
,36,1
,38,0
,41,1
,43,0
,46,1
,48,0
,51,1
,53,1
,55,0
,57,1
,59,1
,62,1
,65,1
,67,1
,68,2
,69,2
,70,3
,71,3
,71,3
,72,4
,73,5
,74,5
,75,6
,75,6
,76,8
,76,8
,77,9
,77,11
,78,12
,79,13
,79,16
,79,18
,80,19
,81,21
,81,24
,82,25
,82,28
,83,32
,84,34
,85,38
,85,40
,85,44
,86,48
,87,51
,88,56
,88,60
,88,64
,89,69
,89,75
,90,80
,90,85
,91,90
,92,97
,92,103
,93,108
,93,113
,94,120
,94,126
,95,131
,95,137
,96,144
,97,149
,98,156
,98,162
,98,169
,99,173
,100,180
,100,188
,100,193
,101,200
,102,205
,102,210
,103,214
,104,221
,104,229
,104,233
,105,237
,106,243
,107,246
,107,252
,107,254
,108,257
,108,261
,109,265
,109,267
,110,270
,111,271
,111,273
,112,275
,112,277
,113,279
,114,279
,115,280
,115,283
,116,284
,116,284
,116,283
,117,285
,118,284
,118,284
,119,283
,120,284
,120,285
,121,285
,121,283
,122,282
,123,284
,123,282
,123,280
,124,279
,125,279
,125,277
,126,276
,126,275
,127,274
,127,273
,128,271
,128,269
,129,266
,129,262
,129,259
,130,257
,131,256
,132,253
,132,251
,133,251
,133,248
,134,247
,135,244
,136,242
,136,240
,137,240
,137,240
,138,238
,138,237
,139,236
,140,236
,140,236
,140,239
,141,240
,141,240
,142,242
,142,243
,143,246
,144,250
,144,253
,145,257
,145,261
,146,265
,147,270
,147,276
,148,281
,148,287
,149,294
,149,300
,150,305
,151,313
,151,319
,151,328
,152,338
,153,344
,153,354
,154,360
,155,367
,155,377
,156,387
,157,398
,157,407
,158,416
,158,428
,159,437
,159,450
,160,460
,161,471
,161,484
,162,495
,162,504
,163,512
,164,524
,165,533
,165,546
,165,556
,166,564
,166,573
,167,584
,167,597
,168,608
,168,619
,169,628
,169,637
,170,649
,171,661
,172,669
,172,679
,172,693
,173,706
,174,714
,174,726
,174,731
,175,739
,176,747
,176,752
,177,758
,178,764
,178,770
,179,774
,179,776
,180,777
,180,778
,181,775
,181,773
,182,769
,182,767
,183,761
,184,755
,184,745
,185,736
,186,721
,186,706
,186,689
,187,672
,187,652
,188,632
,189,611
,189,590
,190,565
,190,541
,191,516
,192,492
,192,469
,193,444
,193,421
,194,397
,194,372
,195,348
,196,324
,196,301
,197,281
,197,261
,198,242
,198,223
,199,205
,200,189
,200,173
,200,160
,201,147
,202,136
,202,126
,203,118
,204,111
,204,105
,205,99
,205,94
,206,90
,206,88
,207,85
,208,82
,208,81
,209,81
,209,80
,209,80
,210,79
,211,78
,211,78
,212,80
,213,79
,213,81
,214,82
,214,82
,215,83
,216,84
,216,86
,216,87
,217,87
,218,88
,218,89
,219,90
,219,92
,220,92
,220,95
,220,96
,221,96
,222,98
,223,98
,224,99
,224,101
,225,102
,225,103
,225,105
,226,107
,226,108
,227,110
,228,111
,228,114
,229,116
,230,120
,230,122
,231,124
,231,126
,231,128
,232,132
,232,135
,233,138
,234,141
,234,144
,235,149
,236,152
,237,156
,237,158
,237,162
,238,166
,238,170
,239,173
,239,177
,240,182
,241,188
,242,191
,242,195
,243,200
,243,205
,244,210
,245,215
,245,219
,246,226
,246,229
,246,235
,247,241
,247,244
,248,248
,248,256
,249,259
,250,262
,250,270
,251,273
,251,279
,252,282
,253,286
,253,290
,254,293
,254,296
,254,301
,255,304
,255,305
,256,311
,257,311
,257,313
,258,316
,259,315
,259,317
,260,318
,261,320
,261,319
,262,321
,263,321
,263,324
,264,323
,264,322
,265,321
,265,320
,266,318
,266,317
,267,315
,268,314
,268,313
,269,311
,269,308
,270,306
,271,305
,271,302
,271,300
,272,296
,272,293
,273,290
,274,287
,274,284
,274,280
,275,279
,276,274
,276,271
,277,266
,277,265
,278,262
,279,259
,280,256
,280,252
,281,251
,282,246
,282,244
,282,241
,283,239
,283,235
,284,233
,285,231
,286,230
,286,228
,286,228
,287,227
,287,225
,288,223
,288,224
,289,224
,290,221
,290,220
,290,219
,291,218
,292,218
,292,218
,293,218
,294,217
,294,215
,294,214
,295,212
,295,211
,296,211
,297,211
,297,209
,298,209
,299,207
,299,207
,299,205
,300,203
,301,202
,301,198
,302,196
,302,196
,303,194
,303,194
,304,193
,305,193
,305,192
,306,192
,306,193
,307,192
,308,191
,308,191
,308,192
,309,190
,309,187
,309,186
,309,183
,309,180
,310,178
,309,176
,309,174
,309,171
,309,170
,309,167
,310,165
,310,163
,309,160
,309,158
,309,155
,309,153
,309,152
,309,152
,310,152
,309,150
,309,149
,310,147
,309,146
,309,143
,309,142
