                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 16,,
Date & Time:     10/2/2018 5:12:41 PM,,
,,
,Temperature,Counts
,29,0
,29,0
,29,0
,29,0
,29,0
,29,1
,29,0
,29,0
,29,0
,29,0
,29,1
,29,1
,29,0
,30,1
,31,0
,32,0
,34,1
,36,0
,38,1
,41,0
,43,1
,45,1
,46,0
,49,1
,51,0
,54,1
,56,1
,58,0
,61,1
,63,1
,66,1
,67,1
,69,1
,69,1
,70,1
,71,1
,72,1
,72,1
,72,2
,73,2
,73,2
,73,2
,73,2
,73,3
,73,3
,73,3
,74,3
,74,4
,74,4
,74,4
,75,5
,75,5
,76,5
,76,6
,76,6
,76,7
,76,8
,76,8
,77,8
,77,9
,77,10
,78,11
,78,11
,79,12
,78,12
,78,13
,79,15
,79,15
,80,16
,80,17
,80,18
,80,19
,80,21
,80,22
,81,23
,81,24
,81,25
,82,26
,82,28
,82,29
,82,30
,82,31
,82,33
,83,34
,83,35
,83,36
,83,37
,83,38
,84,40
,84,41
,85,42
,85,44
,85,45
,86,47
,86,48
,86,50
,86,51
,87,52
,87,53
,88,55
,88,56
,88,58
,88,60
,88,61
,89,63
,89,64
,89,66
,89,68
,89,69
,89,70
,90,71
,90,73
,90,74
,90,76
,91,77
,90,79
,91,79
,91,80
,91,80
,91,83
,92,83
,92,84
,92,85
,93,86
,92,87
,93,88
,93,89
,93,89
,94,90
,94,91
,94,93
,95,94
,95,95
,95,97
,96,97
,96,98
,96,98
,96,98
,97,98
,97,99
,97,99
,97,100
,98,101
,98,102
,98,102
,98,104
,99,103
,99,104
,99,105
,99,104
,99,105
,100,106
,100,106
,101,107
,101,107
,101,108
,101,108
,101,109
,101,109
,101,109
,102,109
,102,108
,102,109
,103,109
,103,111
,103,112
,104,112
,104,113
,104,114
,104,113
,104,113
,105,113
,105,114
,105,114
,105,114
,105,114
,106,113
,106,114
,106,114
,107,114
,107,115
,107,115
,107,116
,108,116
,108,116
,108,114
,109,115
,109,116
,109,116
,109,117
,109,117
,110,118
,110,118
,110,120
,110,118
,111,119
,111,121
,112,121
,112,122
,112,122
,112,122
,112,121
,113,122
,113,122
,113,123
,113,122
,113,123
,113,123
,114,123
,114,124
,114,123
,115,123
,115,123
,115,123
,116,123
,116,123
,116,122
,116,123
,116,123
,117,123
,118,124
,118,124
,119,124
,118,125
,118,125
,118,124
,119,124
,119,123
,119,123
,119,124
,119,123
,120,124
,120,123
,119,121
,120,121
,120,122
,121,122
,121,122
,122,123
,122,122
,122,122
,122,121
,123,121
,123,122
,123,122
,123,121
,123,121
,123,122
,124,121
,124,120
,124,123
,124,122
,125,123
,125,123
,125,123
,126,123
,126,123
,126,124
,126,124
,127,125
,127,125
,127,126
,127,126
,128,127
,128,126
,128,127
,128,128
,128,129
,129,129
,129,130
,129,132
,130,132
,130,132
,130,133
,130,135
,130,136
,131,138
,131,139
,132,138
,132,140
,132,140
,132,141
,132,144
,132,146
,133,147
,132,146
,133,147
,133,148
,132,149
,133,150
,134,152
,135,155
,135,156
,135,157
,135,160
,135,161
,135,163
,135,165
,136,166
,136,169
,136,170
,136,172
,137,174
,137,176
,137,178
,137,179
,138,182
,139,184
,139,186
,139,186
,139,189
,139,192
,140,195
,140,197
,140,198
,140,199
,141,200
,141,203
,141,204
,141,207
,141,208
,142,211
,142,213
,143,216
,143,218
,143,221
,143,222
,144,225
,144,227
,144,230
,144,232
,144,235
,144,237
,145,240
,145,243
,146,245
,146,248
,146,250
,146,252
,146,253
,147,255
,147,258
,147,258
,148,258
,147,262
,148,264
,148,266
,149,270
,149,272
,149,277
,149,279
,149,282
,150,284
,150,286
,150,289
,150,291
,151,293
,150,294
,150,295
,151,297
,151,300
,151,303
,152,305
,153,309
,153,313
,153,316
,153,316
,153,320
,153,320
,154,321
,154,321
,155,324
,155,327
,155,330
,155,330
,155,332
,155,335
,156,337
,156,337
,156,338
,157,341
,157,342
,158,342
,158,342
,158,345
,158,348
,158,349
,158,349
,159,350
,159,351
,159,353
,159,354
,159,352
,160,353
,160,357
,161,357
,161,358
,161,358
,161,358
,161,359
,162,359
,162,357
,162,359
,162,355
,162,357
,163,354
,163,354
,163,352
,163,353
,164,353
,164,350
,164,351
,165,349
,165,348
,165,346
,166,345
,166,342
,166,339
,167,339
,167,337
,167,334
,167,331
,168,328
,168,325
,168,324
,168,321
,168,318
,169,315
,169,312
,169,308
,170,306
,170,302
,170,299
,170,295
,170,290
,170,284
,171,278
,171,274
,171,268
,172,263
,172,258
,172,253
,173,249
,173,244
,173,240
,173,234
,173,228
,174,222
,173,218
,174,212
,174,206
,175,201
,175,194
,175,189
,175,182
,175,179
,175,175
,176,167
,176,162
,177,158
,177,153
,177,149
,177,144
,178,139
,177,133
,178,129
,179,123
,179,118
,179,115
,179,111
,179,106
,179,103
,179,99
,179,95
,180,92
,180,88
,181,85
,181,81
,181,77
,181,74
,182,72
,182,68
,182,64
,183,63
,183,60
,183,58
,183,56
,183,55
,184,52
,184,50
,184,49
,185,47
,185,46
,184,44
,185,43
,185,42
,185,40
,186,39
,186,38
,187,37
,187,37
,187,37
,187,35
,187,35
,188,34
,188,34
,189,34
,189,32
,189,33
,189,32
,189,32
,190,31
,190,31
,190,31
,190,31
,190,30
,191,30
,191,30
,191,31
,192,31
,192,30
,192,30
,192,31
,192,30
,193,30
,193,30
,193,31
,194,30
,194,31
,194,31
,194,30
,195,31
,195,31
,195,31
,195,31
,195,32
,196,32
,196,32
,196,31
,197,32
,197,32
,197,32
,198,32
,198,32
,198,32
,198,32
,198,32
,198,32
,199,33
,199,33
,199,33
,199,33
,200,33
,200,34
,200,33
,201,33
,201,34
,201,34
,201,34
,201,34
,202,34
,202,34
,202,35
,202,35
,203,36
,203,35
,203,36
,203,36
,204,36
,204,36
,204,36
,204,36
,205,37
,204,37
,205,37
,205,38
,205,38
,206,38
,206,39
,206,39
,207,39
,206,39
,207,39
,207,40
,208,40
,208,40
,208,41
,209,41
,208,41
,209,41
,209,42
,209,42
,209,42
,209,43
,209,43
,209,44
,210,44
,210,44
,210,44
,211,44
,211,45
,212,46
,212,47
,212,47
,213,47
,213,46
,213,47
,213,47
,214,48
,214,49
,214,49
,214,49
,214,50
,214,50
,215,51
,215,51
,215,52
,215,53
,216,53
,216,53
,216,53
,216,54
,217,54
,217,54
,217,55
,218,56
,218,55
,219,58
,219,58
,219,58
,219,59
,219,61
,219,60
,219,61
,220,61
,220,63
,220,63
,220,63
,221,63
,221,64
,221,66
,221,66
,222,66
,222,67
,222,67
,222,68
,223,69
,223,70
,224,71
,224,71
,224,71
,224,72
,225,74
,225,75
,225,76
,225,77
,225,77
,226,79
,226,80
,226,81
,226,82
,227,83
,227,82
,228,82
,228,84
,228,85
,228,86
,228,87
,229,88
,229,89
,229,91
,229,92
,230,93
,230,95
,230,95
,231,96
,231,97
,231,98
,231,99
,232,101
,232,101
,232,102
,232,104
,232,105
,233,106
,233,107
,233,108
,233,110
,234,111
,233,111
,234,113
,234,115
,234,117
,234,117
,235,118
,235,120
,235,121
,235,122
,236,122
,236,124
,236,124
,236,125
,236,126
,237,127
,237,129
,237,129
,238,130
,238,130
,238,130
,238,132
,239,133
,239,135
,239,136
,239,138
,240,138
,240,139
,240,140
,240,140
,240,140
,241,142
,241,143
,241,143
,242,145
,242,145
,242,145
,242,146
,243,147
,243,147
,243,148
,243,149
,244,149
,244,149
,244,149
,245,151
,245,151
,245,152
,246,152
,246,152
,246,154
,246,154
,246,155
,247,155
,247,156
,247,156
,248,155
,248,156
,248,155
,248,156
,249,156
,248,156
,249,155
,249,156
,249,155
,249,155
,250,155
,250,155
,251,155
,251,155
,251,155
,251,156
,251,156
,251,154
,252,154
,252,154
,252,156
,252,155
,252,154
,253,154
,253,153
,253,153
,254,154
,254,155
,254,154
,254,152
,255,153
,255,153
,255,152
,255,151
,256,151
,256,151
,257,149
,257,149
,257,148
,257,149
,258,148
,258,148
,258,147
,258,146
,258,146
,259,147
,259,146
,259,145
,260,145
,260,146
,260,144
,260,143
,261,143
,261,143
,261,142
,261,140
,261,139
,262,138
,262,138
,262,137
,262,136
,262,135
,263,135
,264,134
,263,133
,264,132
,264,132
,264,131
,265,130
,265,130
,265,128
,266,129
,266,128
,266,128
,266,127
,266,126
,266,126
,267,125
,267,126
,267,125
,268,123
,268,123
,268,122
,268,122
,269,121
,269,121
,269,121
,269,120
,269,120
,270,119
,270,120
,270,120
,270,119
,271,118
,271,117
,271,116
,272,116
,272,116
,272,116
,272,116
,272,115
,273,115
,273,115
,273,113
,274,114
,274,113
,274,113
,274,113
,274,111
,275,111
,275,111
,275,112
,276,111
,276,108
,276,108
,277,106
,277,107
,277,107
,278,107
,277,107
,278,106
,278,105
,278,105
,279,105
,279,104
,279,103
,279,103
,279,102
,280,102
,280,101
,280,101
,280,101
,280,100
,281,101
,281,101
,281,100
,282,101
,282,100
,282,99
,282,98
,283,98
,283,97
,283,96
,283,96
,284,96
,284,96
,284,95
,284,95
,285,96
,285,94
,285,93
,286,92
,286,92
,285,92
,286,91
,286,91
,286,91
,286,90
,287,91
,287,91
,287,90
,287,90
,288,89
,288,89
,288,89
,288,89
,289,89
,290,88
,290,88
,290,88
,290,88
,290,87
,290,87
,290,87
,291,88
,291,87
,292,87
,291,87
,292,87
,292,87
,293,87
,293,87
,293,87
,293,87
,293,87
,293,87
,294,88
,296,87
,297,90
,298,93
,299,94
,299,95
,299,96
,299,96
,299,95
,299,95
,299,94
,299,94
,298,94
,298,93
,298,93
,298,93
,297,92
,298,91
,298,89
,297,89
,297,88
,297,86
,297,86
,297,85
,297,84
,297,83
,296,82
,297,82
,296,81
,296,80
,296,79
,295,77
,295,76
,295,76
,295,74
,295,73
,295,72
,295,71
,294,70
,294,70
,294,70
,294,68
,293,68
,293,67
,293,66
,293,66
,293,65
,293,63
,293,63
,293,63
,292,63
,292,62
,292,61
,292,59
,291,59
,292,58
,292,58
,292,57
,291,57
,291,56
