                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 20,,
Date & Time:     10/2/2018 5:14:21 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,27,0
,27,0
,28,0
,28,1
,28,0
,28,1
,28,1
,28,0
,28,1
,28,0
,27,1
,28,0
,29,0
,31,1
,33,0
,35,0
,37,0
,39,0
,41,1
,44,0
,46,1
,47,1
,50,1
,53,1
,55,1
,57,1
,59,1
,61,1
,64,1
,66,1
,67,1
,68,1
,69,2
,70,2
,70,2
,71,2
,71,2
,71,3
,71,3
,71,3
,72,3
,72,3
,72,4
,73,4
,73,4
,73,5
,73,5
,73,6
,74,6
,74,7
,74,7
,74,8
,75,8
,74,8
,74,9
,75,9
,75,10
,75,10
,75,11
,75,11
,75,12
,75,12
,76,13
,76,14
,76,15
,76,15
,76,16
,76,16
,77,17
,77,18
,77,18
,78,19
,78,20
,78,21
,78,21
,78,22
,79,23
,79,23
,80,24
,79,25
,79,26
,79,26
,80,27
,80,29
,80,29
,80,30
,80,31
,80,31
,81,32
,81,33
,81,34
,81,34
,81,35
,82,36
,82,37
,82,38
,82,39
,82,40
,83,41
,83,42
,83,41
,83,42
,83,42
,84,43
,84,44
,85,44
,84,46
,85,46
,85,48
,85,49
,85,50
,85,50
,86,51
,86,52
,86,52
,86,53
,86,54
,86,54
,87,55
,87,55
,87,55
,88,56
,87,57
,87,58
,87,58
,88,59
,88,60
,88,60
,89,60
,89,60
,89,62
,89,62
,89,63
,89,62
,90,62
,90,62
,90,63
,90,63
,90,64
,90,65
,91,66
,91,67
,91,67
,92,68
,92,69
,92,69
,92,69
,92,69
,93,70
,93,70
,93,71
,93,72
,94,73
,94,73
,93,73
,93,73
,94,73
,94,73
,94,74
,94,74
,94,74
,95,75
,95,74
,95,75
,95,75
,96,76
,96,75
,96,75
,96,76
,95,76
,96,76
,96,76
,97,76
,97,76
,97,75
,97,75
,97,75
,98,75
,97,76
,98,76
,98,76
,98,76
,98,77
,99,77
,99,77
,99,77
,99,76
,99,76
,100,76
,100,77
,100,78
,100,78
,100,78
,100,78
,101,77
,101,78
,100,78
,100,78
,101,78
,101,79
,101,78
,102,79
,102,78
,103,77
,103,78
,103,78
,103,78
,103,78
,104,79
,104,78
,104,78
,104,78
,104,78
