                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 43,,
Date & Time:     10/2/2018 5:20:46 PM,,
,,
,Temperature,Counts
,30,0
,30,0
,30,1
,31,0
,31,1
,30,0
,31,0
,30,1
,31,0
,30,0
,31,0
,31,1
,31,0
,31,0
,31,1
,31,0
,31,0
,31,0
,31,0
,31,1
,31,0
,31,1
,31,0
,32,0
,31,1
,31,0
,31,1
,32,0
,32,1
,32,0
,32,0
,32,1
,32,0
,33,1
,34,0
,35,1
,36,0
,37,0
,38,1
,40,0
,41,0
,42,0
,43,0
,44,0
,45,1
,46,0
,47,0
,47,0
,48,0
,49,0
,51,0
,52,0
,53,0
,54,1
,55,0
,56,0
,58,0
,58,1
,60,0
,60,0
,62,1
,63,0
,64,0
,65,0
,66,0
,67,1
,67,0
,69,0
,70,0
,71,0
,72,1
,73,0
,74,1
,75,0
,76,1
,77,0
,78,1
,79,1
,80,0
,81,1
,83,0
,84,1
,84,1
,85,1
,85,1
,85,1
,85,1
,86,1
,86,1
,86,1
,86,1
,86,1
,87,1
,86,1
,86,1
,86,1
,86,1
,86,1
,86,1
,87,1
,87,1
,87,1
,87,1
,87,2
,87,2
,88,2
,87,2
,87,2
,87,2
,87,2
,88,2
,88,2
,88,2
,88,2
,88,3
,88,3
,88,3
,88,3
,89,3
,88,3
,88,3
,89,3
,89,3
,90,4
,89,4
,90,4
,89,4
,89,4
,89,4
,90,4
,90,4
,90,5
,90,5
,90,5
,90,5
,91,5
,91,5
,91,5
,90,5
,90,5
,91,5
,91,5
,91,6
,91,6
,91,6
,91,6
,91,6
,91,6
,91,6
,91,6
,92,6
,92,7
,92,6
,92,7
,92,7
,92,7
,92,8
,92,7
,93,8
,93,7
,93,8
,93,8
,93,8
,93,8
,93,8
,93,8
,93,9
,93,9
,93,9
,93,9
,94,9
,94,9
,94,9
,94,9
,94,10
,94,9
,95,10
,95,10
,95,10
,95,10
,95,10
,95,10
,95,11
,95,11
,96,11
,95,11
,95,11
,96,11
,96,11
,96,12
,96,12
,96,11
,96,12
,96,11
,96,12
,96,12
,96,13
,97,12
,97,12
,97,12
,97,13
,97,13
,97,13
,97,13
,97,14
,97,13
,97,13
,97,14
,97,14
,97,14
,98,14
,98,14
,98,14
,98,14
,98,15
,98,15
,98,15
,98,15
,98,15
,98,15
,99,15
,99,15
,99,15
,99,15
,100,15
,99,16
,99,16
,99,16
,99,16
,99,16
,99,16
,100,17
,100,17
,100,17
,100,17
,101,17
,100,17
,101,17
,101,17
,100,18
,101,18
,101,18
,101,18
,101,18
,101,18
,101,18
,101,19
,101,18
,101,18
,101,18
,101,18
,101,18
,102,18
,102,19
,102,19
,102,20
,102,19
,102,19
,102,20
,102,20
,102,20
,101,20
,102,20
,103,20
,103,20
,103,21
,103,20
,103,21
,103,21
,103,21
,103,21
,103,22
,104,21
,104,21
,104,21
,104,21
,104,22
,104,21
,105,21
,104,22
,105,22
,105,22
,105,22
,105,22
,105,23
,105,23
,105,23
,105,23
,105,23
,105,23
,106,23
,106,23
,106,23
,106,23
,106,23
,106,23
,106,23
,106,23
,107,24
,106,24
,107,24
,107,24
,107,25
,107,25
,107,25
,107,25
,107,26
,107,25
,107,25
,108,25
,108,25
,108,25
,108,26
,108,26
,108,26
,108,26
,108,26
,108,26
,108,26
,108,27
,108,26
,109,27
,109,27
,109,27
,109,27
,109,27
,109,27
,109,27
,109,27
,109,27
,109,27
,110,27
,110,27
,110,27
,110,27
,110,27
,110,27
,110,27
,110,27
,110,28
,110,27
,111,28
,111,28
,112,28
,112,29
,111,28
,111,29
,111,28
,112,28
,111,29
,112,29
,112,29
,112,29
,112,28
,112,28
,112,29
,112,30
,113,30
,113,30
,112,29
,113,29
,113,29
,113,29
,113,29
,113,29
,114,29
,113,30
,113,29
,113,30
,113,31
,113,31
,114,31
,114,31
,114,31
,114,30
,114,31
,114,31
,114,31
,114,31
,114,31
,114,31
,115,31
,115,31
,115,32
,115,32
,115,32
,115,31
,115,32
,115,32
,116,32
,116,32
,116,32
,116,33
,116,33
,116,33
,116,33
,116,33
,116,33
,116,33
,116,31
,116,32
,116,32
,117,32
,117,32
,117,33
,117,34
,117,33
,117,34
,117,34
,117,35
,118,34
,118,34
,118,34
,118,34
,118,34
,118,34
,118,34
,118,34
,118,35
,118,35
,118,35
,118,35
,118,35
,119,35
,119,35
,119,35
,119,36
,119,36
,119,36
,119,36
,119,37
,120,37
,120,36
,120,37
,120,36
,120,36
,120,37
,120,37
,120,37
,120,37
,120,37
,120,37
,121,37
,120,37
,121,38
,121,38
,121,39
,121,38
,121,39
,121,39
,122,39
,122,39
,122,39
,122,40
,122,40
,122,40
,122,40
,122,40
,122,40
,122,41
,122,41
,123,41
,123,41
,123,41
,123,41
,123,42
,123,41
,123,41
,123,41
,123,42
,123,43
,124,43
,124,43
,124,43
,124,44
,124,43
,124,43
,124,44
,124,44
,124,44
,124,44
,125,45
,125,46
,125,46
,125,45
,125,46
,125,46
,125,47
,126,47
,125,46
,126,47
,126,47
,126,47
,126,47
,126,48
,126,49
,127,49
,126,48
,126,48
,126,48
,126,49
,126,49
,126,50
,126,50
,127,51
,126,51
,127,51
,127,51
,127,50
,127,52
,127,51
,128,51
,127,51
,127,52
,127,53
,127,53
,128,53
,128,53
,128,53
,128,54
,128,55
,128,55
,128,55
,129,55
,129,56
,129,56
,129,57
,129,57
,129,57
,129,57
,129,58
,130,58
,130,58
,130,58
,130,58
,130,59
,130,60
,130,60
,130,61
,130,61
,130,60
,131,61
,130,61
,131,61
,131,62
,131,63
,131,64
,131,64
,131,63
,130,64
,131,64
,131,64
,132,65
,132,65
,132,65
,132,66
,132,66
,132,66
,132,65
,132,67
,132,67
,133,67
,133,67
,134,67
,133,67
,133,68
,133,69
,133,68
,133,69
,133,69
,133,70
,133,71
,133,71
,133,70
,134,71
,134,72
,134,71
,134,72
,134,72
,134,73
,135,73
,135,74
,135,73
,135,74
,135,75
,135,74
,135,76
,135,77
,135,76
,135,76
,135,77
,135,76
,136,77
,136,79
,136,79
,137,79
,136,79
,136,79
,136,79
,136,81
,136,81
,136,81
,136,82
,137,82
,137,84
,137,84
,137,84
,137,83
,137,84
,137,83
,138,84
,138,84
,138,84
,138,85
,138,85
,138,85
,138,86
,137,85
,138,87
,137,87
,138,87
,138,88
,139,87
,138,87
,139,88
,139,89
,139,89
,139,89
,139,89
,139,90
,139,90
,140,91
,140,92
,140,92
,140,92
,140,92
,140,93
,140,93
,140,94
,140,94
,140,93
,140,93
,140,93
,140,93
,141,94
,141,95
,140,95
,141,97
,141,96
,141,97
,141,98
,142,99
,143,99
,142,100
,142,100
,142,101
,142,101
,142,101
,142,101
,142,100
,142,102
,143,103
,143,103
,143,102
,143,103
,143,103
,143,104
,143,104
,143,105
,143,105
,144,105
,144,105
,144,106
,144,107
,144,108
,144,108
,144,109
,144,109
,144,109
,144,110
,145,111
,145,111
,145,110
,145,112
,144,112
,145,112
,145,112
,145,112
,144,112
,145,112
,145,113
,146,113
,145,113
,146,113
,146,113
,146,114
,146,113
,146,114
,146,114
,146,115
,146,115
,147,116
,147,117
,147,118
,147,117
,147,118
,147,119
,147,119
,147,120
,147,119
,147,120
,148,120
,148,120
,148,121
,148,121
,148,122
,147,123
,148,123
,147,123
,147,123
,148,122
,149,123
,149,124
,149,124
,149,125
,149,126
,149,126
,149,126
,149,125
,149,126
,149,127
,149,127
,150,128
,150,128
,150,129
,150,127
,150,128
,150,129
,150,130
,150,130
,150,130
,151,130
,150,130
,150,131
,150,132
,151,132
,151,132
,151,132
,151,133
,151,134
,152,133
,152,132
,151,133
,152,133
,152,134
,152,134
,152,135
,152,135
,152,135
,152,136
,152,136
,152,135
,152,135
,152,136
,153,137
,152,137
,153,136
,153,137
,153,136
,153,137
,153,136
,153,135
,153,135
,154,136
,154,136
,154,137
