                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 7,,
Date & Time:     10/2/2018 5:07:18 PM,,
,,
,Temperature,Counts
,26,0
,26,0
,27,0
,26,0
,26,0
,26,0
,26,0
,26,0
,26,0
,26,0
,26,0
,26,0
,26,1
,28,0
,29,0
,31,0
,33,0
,35,0
,37,0
,39,0
,42,1
,44,0
,46,1
,49,0
,51,1
,53,0
,55,1
,57,1
,60,1
,63,1
,65,1
,67,2
,69,2
,70,2
,71,2
,71,3
,72,3
,72,3
,73,4
,74,4
,74,5
,75,6
,76,6
,76,7
,77,8
,77,9
,78,10
,79,12
,79,13
,80,15
,80,16
,80,17
,81,19
,81,20
,82,22
,82,24
,83,27
,83,30
,84,32
,85,34
,85,37
,86,40
,86,44
,86,47
,87,50
,88,53
,88,57
,89,61
,89,65
,90,68
,91,72
,91,77
,92,82
,93,86
,93,91
,93,97
,93,102
,94,107
,95,112
,95,118
,96,122
,97,129
,97,135
,98,141
,98,146
,98,150
,99,157
,100,163
,100,168
,101,173
,101,179
,101,185
,102,191
,103,195
,103,200
,104,206
,104,211
,105,215
,105,219
,105,225
,106,230
,107,234
,107,238
,108,243
,108,247
,109,249
,110,253
,110,257
,111,259
,111,263
,112,266
,112,267
,113,269
,113,270
,114,269
,114,271
,115,271
,115,273
,116,273
,117,273
,118,273
,118,275
,119,276
,120,277
,120,278
,120,279
,120,280
,121,279
,121,280
,121,280
,122,279
,122,279
,123,281
,124,279
,125,279
,125,280
,126,279
,126,278
,127,276
,127,275
,128,272
,128,272
,129,271
,130,269
,131,267
,131,266
,131,265
,132,266
,132,264
,133,262
,133,259
,134,258
,134,255
,135,254
,135,252
,136,251
,137,250
,137,248
,138,248
,138,247
,139,247
,139,247
,140,246
,140,245
,141,247
,141,249
,142,251
,142,252
,143,253
,144,256
,144,261
,145,263
,145,267
,146,271
,146,276
,147,280
,147,285
,148,291
,148,295
,149,301
,149,309
,150,316
,150,323
,151,331
,152,337
,152,346
,153,357
,153,368
,154,375
,154,383
,155,388
,156,399
,156,408
,156,416
,157,425
,158,434
,158,446
,159,455
,160,461
,160,472
,160,482
,161,496
,161,507
,162,517
,162,525
,163,537
,164,547
,164,558
,164,570
,165,580
,165,594
,166,603
,166,611
,167,623
,168,633
,168,645
,169,656
,169,666
,170,677
,171,686
,171,695
,172,704
,172,715
,173,725
,174,733
,175,740
,175,750
,175,755
,175,764
,176,764
,177,774
,177,778
,178,781
,178,782
,179,783
,179,781
,180,778
,180,776
,181,770
,181,765
,181,753
,182,742
,182,732
,183,717
,184,704
,185,692
,185,675
,186,659
,186,641
,187,620
,187,603
,188,581
,188,556
,189,536
,189,510
,190,485
,191,461
,191,436
,192,413
,192,388
,193,365
,193,341
,194,319
,194,297
,193,277
,194,255
,194,236
,195,218
,196,200
,197,185
,198,171
,198,158
,199,146
,200,135
,200,126
,201,117
,201,110
,202,103
,202,97
,203,93
,204,90
,204,86
,205,84
,205,81
,206,80
,206,79
,207,79
,207,79
,208,79
,208,79
,209,79
,209,79
,210,79
,211,80
,211,80
,212,80
,212,82
,213,82
,213,83
,214,84
,215,84
,215,86
,215,86
,216,88
,216,89
,217,90
,218,91
,218,92
,218,93
,219,94
,219,95
,220,96
,220,98
,221,99
,222,100
,222,101
,222,102
,223,104
,224,105
,224,106
,225,108
,226,110
,226,111
,227,113
,227,116
,228,118
,228,120
,229,123
,229,124
,230,128
,230,130
,231,133
,231,135
,233,138
,233,142
,234,145
,234,148
,234,151
,235,155
,235,158
,236,163
,236,166
,237,170
,237,173
,238,179
,238,182
,239,186
,240,191
,240,197
,241,201
,241,205
,242,210
,242,214
,242,219
,243,225
,244,227
,245,232
,245,239
,246,245
,246,248
,247,255
,247,261
,248,265
,248,270
,249,275
,249,281
,250,285
,250,291
,250,295
,251,300
,251,302
,252,306
,252,311
,253,314
,254,315
,255,319
,255,323
,256,324
,256,327
,257,328
,257,331
,258,332
,258,336
,258,335
,259,337
,260,337
,261,339
,261,340
,262,339
,261,336
,262,337
,263,336
,264,334
,265,333
,265,333
,266,331
,266,330
,267,328
,267,326
,268,324
,268,322
,268,318
,268,314
,269,310
,270,306
,270,302
,271,300
,271,297
,272,294
,272,291
,273,287
,274,283
,275,281
,275,278
,275,273
,276,270
,276,265
,277,262
,277,259
,278,255
,279,253
,279,249
,280,246
,280,242
,281,241
,282,240
,282,238
,282,236
,283,236
,283,234
,284,232
,284,230
,285,229
,286,226
,286,226
,286,225
,287,223
,288,221
,288,219
,289,219
,289,217
,290,216
,290,215
,291,213
,291,212
,292,210
,293,209
,294,208
,294,207
,294,204
,295,204
,296,205
,297,208
,298,206
,299,207
,299,204
,299,202
,300,199
,300,195
,300,192
,300,188
,300,185
,300,180
,300,177
,300,174
,300,169
,300,165
,300,162
,300,159
,300,156
,300,152
,300,148
,300,146
,300,142
,300,139
,300,136
,300,134
,299,133
,300,131
,300,130
