                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 8,,
Date & Time:     10/2/2018 5:09:21 PM,,
,,
,Temperature,Counts
,24,1
,24,1
,24,0
,24,1
,24,0
,24,0
,24,1
,24,0
,25,0
,24,0
,25,0
,25,0
,26,0
,28,0
,29,0
,30,0
,33,0
,34,0
,37,0
,39,0
,42,0
,44,0
,46,0
,48,1
,50,0
,53,1
,56,1
,58,1
,60,1
,62,1
,65,1
,67,1
,68,2
,69,2
,70,3
,71,3
,71,4
,71,4
,72,4
,72,5
,72,6
,73,6
,74,7
,74,8
,75,9
,75,10
,76,11
,76,12
,76,13
,76,15
,77,15
,78,17
,78,19
,78,20
,79,22
,79,24
,80,25
,80,27
,80,29
,81,32
,81,34
,82,36
,82,38
,82,41
,82,43
,82,46
,83,48
,84,51
,84,54
,84,56
,85,58
,85,62
,86,64
,86,69
,86,72
,86,75
,87,77
,87,81
,87,83
,87,86
,88,90
,88,92
,88,96
,89,99
,89,102
,89,104
,90,106
,90,109
,91,112
,92,116
,92,119
,92,122
,92,127
,93,128
,94,130
,94,133
,95,135
,95,138
,95,140
,94,143
,95,145
,96,147
,96,150
,96,151
,97,152
,98,155
,98,158
,99,159
,99,162
,99,163
,99,166
,100,167
,100,169
,101,169
,101,170
,101,171
,101,171
,102,172
,102,172
,103,173
,103,173
,103,174
,104,173
,104,174
,103,174
,104,175
,105,175
,105,176
,106,177
,107,177
,107,178
,108,179
,108,179
,108,180
,108,180
,109,180
,109,181
,109,179
,110,178
,111,178
,111,178
,112,179
,112,178
,112,179
,113,178
,113,178
,114,178
,114,178
,114,178
,115,177
,115,177
,115,177
,115,175
,116,174
,116,174
,116,173
,117,173
,117,173
,117,173
,118,172
,118,172
,118,170
,119,169
,119,169
,120,168
,120,166
,121,165
,120,165
,121,165
,121,165
,121,164
,122,164
,122,163
,123,162
,123,160
,124,160
,124,159
,125,159
,125,158
,125,158
,126,156
,127,157
,127,156
,127,157
,127,157
,128,157
,128,156
,129,156
,129,156
,129,158
,130,158
,131,158
,131,159
,131,159
,131,159
,131,160
,132,161
,132,160
,132,163
,133,164
,133,166
,133,167
,134,168
,134,170
,135,172
,135,174
,136,177
,136,177
,136,180
,137,182
,137,185
,138,188
,138,192
,139,195
,140,196
,140,199
,140,204
,140,207
,140,209
,140,213
,141,216
,142,219
,142,225
,142,229
,142,233
,143,235
,143,241
,143,245
,144,248
,145,251
,145,256
,145,260
,146,264
,146,267
,147,272
,147,276
,147,283
,147,287
,148,292
,149,297
,149,303
,149,307
,149,312
,150,318
,150,322
,150,325
,151,330
,151,335
,151,341
,152,343
,152,349
,152,355
,153,360
,154,362
,154,367
,154,370
,154,376
,155,382
,156,386
,156,390
,156,393
,156,396
,157,400
,157,405
,157,410
,158,413
,159,418
,159,424
,159,430
,160,434
,160,435
,161,440
,161,445
,161,449
,162,451
,162,456
,163,460
,163,464
,163,467
,163,469
,164,469
,164,470
,165,473
,165,475
,165,475
,166,476
,166,475
,166,474
,167,476
,167,473
,168,469
,168,468
,169,469
,169,466
,170,464
,170,462
,171,460
,171,458
,171,450
,172,445
,172,439
,172,434
,173,429
,173,423
,173,413
,173,406
,174,401
,174,390
,175,382
,175,373
,175,365
,176,356
,176,347
,176,337
,177,327
,177,317
,177,306
,178,296
,178,285
,178,273
,179,265
,179,253
,179,244
,180,233
,180,224
,181,212
,181,203
,181,193
,182,185
,182,175
,183,165
,183,157
,183,149
,184,139
,185,130
,185,123
,185,117
,186,111
,186,105
,186,98
,187,92
,187,86
,187,82
,188,79
,188,75
,188,71
,189,68
,189,64
,190,61
,190,59
,190,56
,191,55
,191,53
,191,52
,192,50
,192,49
,192,48
,193,47
,193,46
,193,46
,194,46
,195,45
,195,45
,195,46
,195,45
,196,45
,196,45
,197,45
,197,46
,197,46
,198,46
,198,46
,199,46
,199,46
,199,47
,200,46
,200,47
,201,47
,201,48
,201,48
,202,48
,202,50
,202,49
,203,50
,203,51
,203,50
,203,51
,204,51
,205,51
,205,50
,205,51
,205,52
,206,52
,207,53
,207,54
,207,55
,208,55
,208,56
,209,56
,209,57
,209,57
,209,58
,210,59
,210,59
,211,59
,211,60
,211,60
,212,60
,212,60
,213,61
,213,62
,213,63
,214,64
,214,64
,214,65
,215,65
,215,67
,216,67
,216,69
,216,70
,217,70
,218,71
,218,72
,218,73
,218,73
,219,72
,219,74
,220,74
,220,77
,220,77
,221,78
,221,80
,222,81
,222,82
,222,83
,223,84
,223,85
,223,86
,224,88
,224,89
,224,90
,225,92
,225,94
,225,94
,226,96
,226,98
,227,99
,227,100
,227,103
,228,104
,228,106
,229,109
,229,110
,229,111
,230,112
,230,115
,231,118
,231,119
,231,121
,232,124
,232,127
,233,129
,233,130
,233,132
,234,134
,234,134
,234,137
,235,138
,235,141
,236,143
,236,146
