                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 14,,
Date & Time:     10/2/2018 5:12:10 PM,,
,,
,Temperature,Counts
,30,1
,30,1
,30,1
,30,1
,30,1
,30,0
,30,1
,30,0
,30,1
,30,0
,30,1
,30,0
,30,1
,30,0
,31,1
,32,0
,33,1
,35,0
,38,0
,40,1
,43,0
,45,1
,46,0
,49,1
,51,0
,53,1
,56,0
,59,1
,61,0
,63,1
,66,1
,68,1
,69,1
,69,1
,70,1
,71,1
,71,1
,72,1
,72,1
,72,1
,72,1
,72,1
,73,1
,73,2
,74,2
,73,2
,73,2
,73,2
,74,2
,74,3
,75,3
,76,3
,76,3
,76,3
,76,4
,76,4
,76,4
,77,5
,77,5
,77,5
,78,6
,79,6
,79,6
,79,7
,79,7
,79,8
,79,8
,79,9
,79,9
,79,9
,79,11
,80,11
,80,12
,79,13
,80,13
,81,14
,81,14
,81,15
,81,16
,82,17
,81,17
,82,18
,83,19
,83,20
,83,21
,83,22
,84,23
,84,25
,85,25
,85,27
,85,27
,85,29
,86,30
,85,32
,85,33
,85,34
,85,35
,86,36
,86,37
,87,38
,87,40
,87,41
,88,42
,88,43
,88,44
,88,45
,88,46
,89,48
,89,49
,89,51
,90,53
,90,53
,90,55
,90,56
,90,58
,91,58
,91,60
,91,61
,92,62
,92,64
,92,66
,92,67
,92,69
,93,71
,93,73
,94,74
,94,76
,94,77
,94,78
,94,78
,94,79
,94,80
,95,81
,95,81
,95,84
,96,85
,96,85
,97,86
,96,88
,97,89
,97,90
,97,92
,98,93
,98,93
,98,94
,98,95
,99,96
,99,97
,98,99
,99,100
,100,101
,100,101
,100,101
,100,102
,100,101
,101,102
,101,103
,102,103
,102,105
,102,106
,102,106
,102,108
,103,107
,103,108
,103,108
,104,109
,104,109
,103,110
,104,110
,104,111
,104,112
,105,111
,105,112
,105,113
,105,112
,105,112
,105,112
,105,112
,106,113
,107,113
,107,113
,107,114
,107,115
,107,115
,107,113
,107,113
,108,113
,109,113
,109,114
,109,114
,110,113
,110,113
,110,114
,110,115
,111,113
,111,114
,111,114
,111,114
,111,114
,112,113
,112,114
,112,114
,112,114
,112,114
,113,114
,112,114
,113,113
,113,113
,114,113
,114,113
,114,113
,115,113
,115,112
,115,112
,116,112
,116,113
,116,112
,116,112
,117,112
,117,111
,117,112
,117,112
,117,112
,118,112
,118,111
,118,110
,118,111
,118,112
,119,110
,119,110
,119,109
,119,110
,119,109
,120,109
,120,109
,121,108
,121,107
,121,108
,121,108
,122,107
,122,107
,122,108
,122,108
,123,108
,123,107
,123,107
,123,106
,124,105
,124,104
,124,104
,125,104
,125,102
,125,102
,125,102
,125,102
,126,102
,126,102
,126,101
,126,100
,126,100
,127,100
,127,100
,127,100
,129,100
,129,99
,129,99
,129,99
,129,98
,129,100
,129,100
,130,98
,130,99
,130,100
,130,99
,131,99
,131,100
,131,100
,131,99
,131,99
,131,98
,132,99
,132,99
,132,100
,133,100
,132,100
,133,101
,133,100
,133,100
,134,101
,134,102
,134,102
,135,103
,135,104
,135,106
,136,106
,136,106
,136,107
,136,107
,136,109
,137,110
