                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 6,,
Date & Time:     10/2/2018 5:06:50 PM,,
,,
,Temperature,Counts
,23,1
,23,1
,24,0
,23,1
,24,0
,24,0
,24,1
,24,0
,24,0
,23,0
,24,0
,25,0
,26,0
,28,0
,30,0
,32,0
,33,0
,36,0
,37,0
,40,0
,43,0
,44,1
,47,0
,49,1
,51,0
,53,1
,56,0
,58,1
,61,1
,63,1
,65,1
,67,1
,69,1
,69,1
,71,1
,71,2
,72,2
,73,2
,73,2
,74,3
,74,3
,75,4
,75,4
,76,4
,77,5
,77,5
,78,6
,78,7
,79,8
,80,9
,80,10
,80,11
,81,12
,81,13
,82,15
,82,17
,83,18
,83,20
,84,21
,85,23
,85,25
,86,28
,86,30
,87,33
,88,36
,88,40
,88,43
,89,45
,89,48
,90,52
,90,55
,91,60
,91,65
,92,69
,92,73
,93,78
,94,83
,94,88
,94,94
,95,99
,96,105
,97,110
,97,116
,98,122
,98,127
,99,132
,100,138
,100,145
,101,151
,101,158
,102,164
,102,169
,103,175
,104,180
,104,186
,104,193
,105,199
,105,205
,106,209
,106,215
,107,219
,107,225
,108,229
,108,232
,109,236
,109,241
,110,244
,111,249
,111,253
,112,255
,112,257
,113,259
,113,260
,114,262
,114,264
,115,264
,115,267
,115,269
,116,271
,117,269
,118,269
,118,271
,118,271
,119,274
,119,275
,120,274
,121,276
,122,275
,122,275
,122,275
,123,275
,123,274
,124,274
,124,272
,125,271
,125,271
,126,270
,126,269
,127,267
,128,267
,129,261
,129,260
,129,261
,130,259
,131,257
,131,255
,131,253
,132,252
,133,251
,133,252
,134,248
,134,247
,135,243
,135,240
,136,238
,136,236
,137,236
,137,235
,138,234
,138,233
,139,234
,140,234
,140,233
,140,233
,141,235
,142,236
,142,237
,142,239
,143,240
,144,243
,144,247
,145,251
,145,255
,146,257
,147,260
,147,266
,148,272
,148,278
,149,284
,149,292
,151,298
,151,306
,151,312
,152,319
,153,329
,153,336
,154,344
,154,354
,155,364
,155,371
,156,378
,156,385
,157,394
,157,402
,157,408
,158,417
,159,427
,159,438
,159,445
,160,454
,161,462
,161,472
,161,478
,162,484
,163,493
,163,503
,164,514
,164,525
,165,532
,165,540
,166,553
,166,564
,167,573
,168,583
,168,593
,168,604
,169,611
,169,620
,170,626
,171,633
,171,641
,172,649
,172,656
,173,663
,173,670
,175,672
,175,680
,175,685
,175,690
,176,692
,177,691
,177,696
,178,699
,178,700
,179,697
,179,694
,180,689
,181,682
,181,679
,181,671
,182,662
,183,649
,183,639
,184,624
,184,614
,185,597
,185,577
,187,563
,187,545
,187,526
,187,507
,188,485
,189,464
,189,442
,189,419
,190,396
,191,377
,191,356
,192,334
,192,312
,193,293
,193,271
,194,251
,194,233
,195,215
,195,199
,196,184
,196,169
,197,155
,198,143
,198,132
,199,122
,199,114
,200,106
,200,100
,201,94
,202,88
,202,84
,203,81
,203,78
,204,76
,204,74
,204,72
,205,71
,205,72
,206,72
,207,71
,207,70
,208,70
,208,70
,209,70
,209,70
,210,71
,211,71
,211,73
,212,74
,213,75
,213,75
,214,76
,214,76
,215,77
,215,78
,215,78
,216,79
,216,80
,217,81
,218,82
,218,85
,219,85
,219,85
,220,87
,220,88
,221,90
,221,91
,222,92
,223,94
,224,95
,224,96
,224,97
,225,97
,225,98
,226,101
,226,104
,227,104
,227,106
,228,108
,228,111
,229,112
,229,114
,230,117
,231,119
,231,122
,232,125
,232,128
,233,131
,234,133
,234,136
,234,138
,235,141
,235,145
,236,149
,236,152
,237,156
,238,161
,238,163
,239,167
,239,170
,240,174
,240,179
,241,182
,241,187
,242,190
,243,194
,243,200
,243,205
,244,209
,245,213
,245,218
,245,222
,246,226
,246,231
,247,234
,248,239
,248,245
,249,249
,250,254
,250,257
,250,261
,251,264
,251,268
,252,272
,252,274
,252,280
,253,284
,254,287
,255,287
,255,292
,255,294
,256,295
,257,297
,257,297
,258,299
,258,301
,259,303
,259,303
,260,304
,261,303
,261,302
,262,301
,262,301
,263,301
,263,299
,264,300
,265,298
,265,296
,265,295
,266,294
,267,293
,267,291
,268,287
,268,288
,268,284
,269,281
,270,280
,270,274
,271,272
,272,269
,272,267
,273,264
,273,261
,274,256
,274,254
,275,251
,275,246
,275,242
,276,239
,277,237
,277,235
,278,231
,278,228
,279,226
,279,224
,279,222
,279,219
,280,216
,281,214
,281,213
,282,211
,283,210
,284,209
,284,207
,285,207
,285,206
,286,205
,287,203
,287,203
,288,201
,288,200
,289,199
,289,198
,290,198
,290,196
,291,193
,291,192
,292,190
,292,188
,293,186
,294,185
,294,184
,295,183
,296,182
,297,183
,298,182
,299,182
,299,180
,299,179
,300,177
,300,173
,300,171
,300,169
,300,164
,300,162
,300,158
,300,156
,300,152
,300,149
,300,145
,300,141
,300,138
,300,135
,300,133
,300,131
,300,127
,300,123
,300,120
,300,118
,300,115
,300,114
,300,112
,300,111
