                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 11,,
Date & Time:     10/2/2018 5:10:43 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,26,0
,26,0
,27,0
,27,0
,26,1
,26,0
,26,0
,26,0
,26,0
,26,0
,27,0
,28,0
,29,0
,31,0
,34,0
,36,0
,37,0
,39,1
,42,0
,44,1
,46,0
,48,0
,51,1
,53,1
,56,0
,58,1
,61,1
,63,1
,65,1
,67,1
,68,1
,69,1
,69,1
,70,1
,71,2
,72,2
,71,2
,72,2
,73,2
,73,3
,73,3
,74,3
,74,3
,74,3
,74,4
,75,4
,75,4
,74,5
,75,5
,75,5
,75,6
,75,7
,75,7
,76,8
,76,8
,76,9
,76,10
,77,10
,77,10
,78,11
,77,12
,78,13
,78,13
,79,14
,79,15
,79,16
,79,17
,80,18
,80,18
,80,19
,81,21
,81,22
,81,23
,82,24
,82,25
,82,25
,82,27
,82,28
,83,30
,82,31
,83,32
,83,33
,83,35
,84,36
,83,37
,84,38
,84,39
,85,41
,85,42
,86,44
,86,46
,86,47
,86,49
,86,50
,87,51
,87,53
,86,54
,86,56
,87,57
,87,59
,88,60
,88,61
,88,63
,88,64
,89,65
,89,67
,89,68
,89,69
,90,71
,90,72
,90,73
,90,73
,90,75
,91,77
,91,78
,91,79
,91,81
,91,82
,92,84
,92,84
,93,87
,93,88
,93,89
,93,90
,93,91
,93,91
,94,92
,94,92
,94,93
,94,95
,95,96
,95,96
,95,96
,96,99
,96,99
,96,99
,96,100
,96,101
,96,101
,97,101
,97,102
,98,103
,98,104
,98,105
,98,106
,98,106
,99,107
,99,107
,100,107
,100,107
,100,107
,100,108
,100,108
,100,109
,100,109
,100,109
,100,110
,101,109
,101,109
,102,110
,102,110
,103,110
,103,110
,103,110
,103,110
,103,111
,104,111
,104,111
,104,112
,105,112
,105,113
,105,112
,105,113
,106,113
,106,114
,106,114
,107,114
,107,115
,107,114
,107,114
,108,116
,108,115
,108,116
,108,117
,108,116
,109,116
,109,116
,109,117
,110,117
,110,118
,109,117
,110,118
,111,119
,111,118
,111,118
,111,118
,112,119
,112,119
,112,119
,112,120
,112,120
,112,120
,113,120
,113,120
,113,121
,113,120
,114,120
,114,120
,114,120
,115,119
,115,120
,115,121
,115,120
