                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 13,,
Date & Time:     10/2/2018 5:11:54 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,27,1
,27,0
,27,1
,27,0
,27,1
,27,0
,27,1
,27,0
,27,1
,27,0
,27,1
,29,0
,30,0
,31,1
,33,0
,35,1
,38,0
,39,0
,42,0
,44,0
,46,1
,49,1
,51,0
,52,1
,55,1
,57,1
,59,1
,62,1
,64,1
,66,1
,67,1
,68,2
,69,2
,70,2
,71,2
,72,3
,72,3
,72,4
,72,4
,73,4
,73,5
,73,5
,73,6
,73,6
,74,6
,75,7
,75,8
,75,9
,75,9
,75,10
,75,11
,76,11
,76,12
,76,13
,77,14
,76,15
,77,16
,77,17
,77,18
,78,19
,78,20
,78,21
,78,22
,78,23
,79,25
,79,25
,80,27
,80,28
,80,29
,80,30
,80,32
,80,34
,80,35
,81,36
,82,38
,82,39
,82,41
,82,42
,82,43
,83,44
,83,47
,83,48
,83,49
,83,51
,83,51
,83,53
,84,53
,84,55
,85,57
,85,59
,85,61
,85,63
,85,64
,86,65
,86,66
,86,68
,86,68
,86,70
,86,70
,87,72
,88,73
,88,75
,88,77
,88,78
,88,79
,89,79
,89,79
,89,82
,90,82
,90,83
,90,84
,90,85
,90,86
,90,87
,91,88
,90,89
,91,89
,91,91
,92,93
,92,94
,93,96
,93,97
,93,99
,93,99
,94,100
,94,101
,94,101
,94,102
,94,102
,95,103
,95,103
,95,103
,96,104
,96,106
,96,107
,97,107
,97,107
,97,108
,97,108
,96,108
,97,108
,97,108
,98,108
,98,109
,99,108
,99,109
,99,109
,99,110
,99,110
,100,109
,100,109
,100,109
,100,111
,101,111
,101,111
,101,113
,101,113
,102,113
,101,113
,102,114
,102,112
,102,112
,102,112
,103,113
,103,113
,104,114
,104,113
,104,113
,104,113
,104,113
,105,113
,105,114
,105,112
,105,113
,106,113
,106,115
,106,114
,106,114
,107,114
,107,114
,107,113
,107,112
,108,114
,108,115
,109,116
,109,117
,109,116
,110,115
,110,117
,110,117
,110,117
,110,117
,111,117
,111,117
,111,116
,111,115
,111,114
,111,114
,112,114
,112,114
,112,114
,112,114
,113,114
,113,114
,113,115
,114,114
,114,115
,114,115
,114,115
,114,113
,114,113
,115,112
,115,112
