                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 15,,
Date & Time:     10/2/2018 5:12:30 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,27,0
,27,1
,27,0
,27,0
,27,0
,27,0
,27,1
,27,0
,27,1
,27,0
,27,1
,29,0
,30,0
,32,1
,33,0
,35,1
,38,0
,40,1
,42,0
,44,1
,47,0
,50,1
,52,0
,54,1
,57,0
,59,1
,61,0
,63,1
,66,1
,67,0
,68,1
,69,1
,70,1
,70,1
,71,1
,72,1
,72,1
,72,1
,73,1
,73,1
,73,2
,73,1
,73,2
,73,2
,74,2
,74,2
,74,3
,74,3
,75,3
,75,3
,75,3
,75,4
,76,4
,76,4
,76,4
,76,5
,76,5
,77,5
,77,6
,77,6
,78,7
,78,7
,78,8
,78,9
,79,9
,79,9
,80,10
,80,10
,80,11
,80,12
,80,13
,80,13
,80,14
,81,15
,81,16
,82,16
,82,17
,82,17
,82,19
,82,20
,83,21
,83,22
,84,23
,83,25
,84,25
,84,26
,84,28
,84,28
,85,29
,85,30
,85,31
,85,32
,86,34
,86,35
,86,37
,86,38
,87,40
,87,41
,88,43
,87,44
,88,45
,88,47
,89,48
,89,49
,90,51
,89,52
,89,53
,90,54
,90,56
,91,57
,90,59
,91,60
,91,61
,91,63
,91,64
,91,66
,92,67
,92,68
,92,70
,92,71
,93,72
,93,74
,93,76
,93,77
,94,78
,94,80
,94,81
,94,83
,94,84
,94,85
,95,86
,95,89
,95,89
,95,91
,96,92
,96,94
,97,94
,97,95
,96,95
,96,97
,97,97
,97,98
,98,99
,98,100
,98,100
,99,101
,99,102
,99,102
,100,102
,100,103
,100,104
,100,106
,102,107
,102,108
,101,108
,100,108
,101,109
,101,110
,102,111
,102,110
,102,111
,103,111
,103,112
,103,114
,103,115
,104,115
,104,115
,103,115
,104,117
,105,116
,105,116
,105,116
,106,117
,106,116
,106,117
,106,116
,106,117
,107,116
,107,118
,107,118
,107,118
,108,119
,108,119
,108,120
,109,120
,109,120
,109,121
,109,120
,109,120
,109,120
,109,120
,110,119
,110,120
,110,120
,111,121
,111,122
,112,121
,112,122
,112,122
,112,122
,112,122
,112,123
,112,123
,113,122
,113,122
,114,121
,114,122
,114,122
,114,122
,114,123
,115,122
,115,123
,115,122
