                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 9,,
Date & Time:     10/2/2018 5:09:46 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,27,0
,27,0
,28,0
,28,0
,28,1
,27,0
,27,1
,27,0
,27,0
,27,1
,28,0
,28,1
,30,1
,33,0
,34,0
,36,1
,38,0
,41,0
,42,0
,45,0
,47,1
,49,0
,51,1
,54,1
,56,1
,58,1
,60,1
,63,1
,66,1
,67,1
,68,1
,69,1
,70,1
,71,2
,72,2
,72,2
,72,2
,72,3
,73,3
,73,3
,74,4
,74,4
,74,4
,75,5
,75,6
,76,6
,76,7
,77,8
,77,8
,78,9
,79,10
,79,11
,79,11
,80,12
,80,13
,80,15
,80,16
,81,17
,81,19
,81,20
,81,21
,82,23
,82,23
,83,25
,83,27
,83,29
,84,31
,84,33
,85,34
,85,35
,86,37
,86,40
,87,42
,87,45
,87,47
,87,49
,88,51
,88,53
,89,56
,89,58
,89,60
,90,62
,90,65
,90,67
,90,70
,91,71
,92,74
,92,76
,93,79
,93,82
,93,85
,93,89
,93,91
,93,94
,94,97
,95,100
,95,103
,96,107
,96,109
,96,111
,96,114
,96,116
,97,120
,97,121
,99,125
,99,127
,99,131
,100,131
,100,133
,100,136
,101,138
,100,140
,101,142
,102,144
,102,146
,103,150
,103,151
,103,154
,103,156
,104,159
,104,161
,104,163
,104,164
,105,166
,106,168
,106,167
,107,168
,107,170
,108,172
,108,173
,108,174
,108,176
,108,177
,109,177
,110,178
,110,180
,110,180
,111,181
,111,184
,111,185
,112,186
,112,185
,112,184
,112,184
,113,184
,114,185
,114,184
,115,185
,115,185
,115,184
,115,185
,115,185
,116,184
,117,183
,117,183
,117,183
,117,183
,118,183
,118,185
,119,184
,119,184
,119,185
,120,183
,120,184
,121,184
,121,183
,122,184
,122,183
,122,183
,122,182
,123,182
,123,180
,124,180
,124,179
,125,179
,125,180
,126,178
,126,177
,126,175
,127,176
,127,176
,128,174
,128,174
,128,175
,129,175
,129,175
,130,174
,130,173
,130,172
,131,172
,131,171
,131,171
,132,168
,132,168
,132,168
,132,166
,133,166
,133,166
,133,167
,134,166
,134,165
,134,165
,135,166
,135,165
,135,166
,136,165
,136,165
,137,164
,137,166
,137,167
,138,167
,138,167
,138,167
