                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 5,,
Date & Time:     10/2/2018 5:06:01 PM,,
,,
,Temperature,Counts
,27,0
,27,0
,26,0
,27,0
,26,0
,26,0
,27,0
,26,0
,26,0
,26,0
,26,1
,27,1
,27,1
,28,0
,30,1
,31,0
,33,0
,35,0
,37,0
,39,1
,41,0
,44,0
,46,0
,48,0
,51,1
,53,1
,56,0
,58,1
,60,1
,63,1
,65,1
,67,1
,69,2
,70,2
,71,2
,72,3
,72,3
,73,4
,73,5
,74,5
,74,6
,75,7
,76,8
,76,9
,77,10
,78,11
,78,12
,79,14
,79,15
,80,17
,80,18
,81,20
,81,21
,82,24
,83,27
,84,29
,84,32
,84,34
,85,37
,85,39
,86,43
,87,46
,87,50
,88,55
,89,59
,89,64
,89,70
,90,74
,91,79
,91,83
,91,89
,92,94
,93,97
,93,105
,94,112
,95,118
,96,123
,96,129
,96,134
,97,141
,97,146
,98,152
,98,158
,98,163
,99,170
,100,176
,101,184
,101,191
,102,197
,102,203
,103,210
,103,215
,104,220
,105,225
,105,231
,106,237
,106,242
,107,248
,107,252
,108,257
,108,259
,109,264
,110,269
,111,273
,111,277
,111,279
,112,281
,112,284
,113,287
,114,288
,114,291
,115,294
,115,297
,116,297
,117,298
,117,297
,118,298
,118,300
,119,304
,119,303
,120,303
,120,302
,121,300
,121,300
,122,301
,123,302
,123,302
,124,300
,124,300
,125,300
,126,298
,127,298
,127,297
,127,295
,128,292
,128,291
,129,291
,129,289
,130,287
,131,282
,131,280
,132,277
,132,275
,133,274
,133,272
,134,271
,135,267
,135,266
,136,263
,136,263
,137,261
,137,260
,138,259
,139,258
,140,258
,140,257
,141,259
,141,260
,142,261
,143,263
,143,265
,144,268
,144,270
,144,273
,145,276
,145,279
,146,283
,146,287
,147,294
,147,299
,148,305
,149,313
,149,318
,150,326
,150,334
,151,346
,152,353
,153,362
,154,372
,154,381
,154,390
,155,400
,155,412
,155,422
,156,431
,157,441
,157,450
,158,460
,158,471
,159,483
,160,495
,160,506
,161,516
,162,526
,162,539
,163,549
,164,560
,164,574
,165,584
,165,599
,166,609
,166,619
,167,633
,167,644
,167,657
,168,668
,168,677
,169,685
,170,698
,170,711
,171,718
,172,729
,173,736
,173,745
,173,754
,174,760
,175,769
,175,777
,176,784
,176,792
,177,795
,177,797
,178,797
,179,801
,179,800
,180,800
,180,795
,181,792
,181,785
,182,777
,183,762
,183,754
,184,740
,185,725
,185,709
,186,691
,186,671
,186,651
,187,630
,188,605
,188,581
,188,557
,189,532
,190,503
,190,475
,191,449
,192,424
,192,397
,193,371
,194,346
,194,323
,194,299
,195,276
,196,255
,197,234
,197,215
,198,198
,198,183
,198,168
,199,153
,200,141
,200,131
,201,122
,201,113
,202,106
,202,99
,203,94
,204,92
,204,87
,205,85
,205,83
,206,81
,206,80
,207,80
,207,78
,208,78
,209,79
,209,79
,210,80
,210,80
,211,81
,211,82
,212,83
,213,83
,213,83
,214,84
,214,85
,215,86
,216,86
,216,87
,217,88
,217,90
,218,90
,218,91
,219,93
,220,94
,220,95
,221,97
,222,98
,222,100
,222,102
,223,102
,223,103
,224,104
,224,106
,225,107
,226,109
,226,111
,227,113
,228,116
,228,118
,228,121
,229,123
,230,125
,230,129
,231,131
,232,134
,232,137
,233,141
,233,144
,234,147
,234,150
,235,154
,236,157
,236,160
,237,165
,237,168
,238,172
,238,177
,239,181
,240,185
,240,189
,241,194
,241,199
,242,203
,242,209
,243,214
,243,219
,244,224
,245,227
,245,233
,246,238
,247,245
,247,250
,248,256
,248,262
,249,266
,249,271
,250,277
,250,282
,251,287
,251,290
,252,293
,252,295
,253,301
,254,307
,254,311
,255,313
,255,315
,256,320
,257,320
,257,325
,258,325
,258,327
,259,331
,260,334
,260,332
,261,331
,261,331
,262,331
,263,334
,263,331
,263,330
,264,329
,265,328
,266,328
,266,328
,266,323
,267,324
,267,320
,268,317
,269,313
,269,311
,270,308
,270,305
,271,300
,271,296
,272,294
,273,288
,273,286
,274,282
,275,278
,275,274
,275,271
,276,266
,277,261
,277,255
,277,252
,278,250
,279,248
,279,244
,280,239
,280,236
,281,233
,281,232
,282,230
,283,227
,283,224
,284,224
,285,221
,285,220
,286,216
,286,214
,287,210
,287,210
,287,210
,289,208
,289,207
,290,206
,290,202
,291,200
,292,198
,292,195
,293,193
,293,190
,294,191
,294,189
,295,188
,296,185
,296,182
,297,180
,298,178
,298,175
,298,174
,299,171
,300,169
,300,167
,301,164
,301,161
,301,159
,302,157
,303,154
,303,154
,304,152
,304,149
,305,146
,305,145
,305,145
,306,144
,307,143
,308,144
,309,144
,309,144
,309,143
,310,141
,310,140
,310,138
,310,138
,310,136
,309,134
,309,133
,310,131
,310,129
,310,127
,310,126
,310,124
,310,123
,310,121
,310,120
,310,119
,310,118
,310,117
,310,116
,310,115
,310,113
,310,113
,310,111
,310,110
,310,108
,310,108
