                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 21,,
Date & Time:     10/2/2018 5:14:31 PM,,
,,
,Temperature,Counts
,32,1
,32,1
,32,1
,32,1
,32,1
,32,1
,33,1
,33,0
,33,1
,33,0
,33,1
,33,0
,33,1
,33,0
,33,1
,33,0
,35,1
,36,0
,38,1
,40,1
,42,1
,43,0
,46,1
,48,1
,51,1
,53,1
,55,0
,58,1
,60,1
,62,1
,65,1
,66,1
,68,1
,69,1
,69,1
,70,1
,70,1
,71,2
,71,2
,71,2
,71,2
,71,2
,72,2
,72,3
,73,3
,73,3
,73,3
,73,3
,74,4
,74,4
,74,4
,74,5
,75,5
,75,5
,75,5
,75,6
,75,6
,75,7
,75,8
,75,8
,76,8
,75,8
,76,9
,76,9
,76,10
,76,10
,76,11
,76,12
,77,12
,77,13
,77,14
,77,14
,77,14
,78,15
,78,16
,78,16
,79,16
,79,18
,79,18
,80,19
,80,20
,80,20
,80,21
,80,22
,80,22
,81,23
,81,23
,81,24
,80,25
,81,25
,81,27
,82,28
,81,28
,82,29
,82,30
,82,30
,82,31
,82,32
,82,33
,83,34
,83,34
,83,35
,83,36
,83,36
,84,37
,84,38
,84,39
,84,39
,85,40
,85,41
,85,42
,85,43
,85,44
,85,45
,85,45
,86,46
,86,47
,86,48
,86,49
,86,49
,87,51
,87,51
,87,52
,87,53
,87,54
,87,54
,88,54
,88,56
,88,56
,88,57
,88,58
,89,59
,89,59
,90,60
,90,61
,90,61
,90,63
,90,63
,90,64
,91,64
,91,65
,91,66
,92,66
,91,67
,91,68
,91,69
,92,70
,92,70
,92,71
,92,72
,92,72
,92,72
,92,72
,92,73
,92,74
,93,74
,93,75
,94,75
,94,76
,94,78
,94,77
,95,77
,95,77
,95,78
,95,80
,95,79
,95,80
,96,80
,96,80
,96,81
,95,81
,95,82
,96,82
,96,83
,97,83
,97,83
,97,83
,97,83
,98,83
,97,84
,98,85
,98,84
,98,84
,98,85
,98,85
,99,86
,98,86
,99,85
,99,84
,99,85
,100,85
,100,86
,100,85
,100,86
,100,86
,101,87
,101,87
,101,86
,101,86
,102,87
,102,87
,102,87
,102,88
,102,89
,103,88
,103,89
,103,90
,104,90
,103,90
,104,90
,104,90
,104,90
,104,90
,104,91
,104,90
,105,90
,105,91
,105,90
,105,89
,105,90
,106,90
,106,90
,106,90
,107,90
,106,91
,107,91
,107,91
,107,91
,107,91
,107,92
,107,91
,108,92
,108,91
,108,91
,108,90
,108,91
,109,90
,109,91
,109,92
,109,91
,109,92
,110,92
,110,91
,111,91
,111,92
,110,92
,111,91
,111,91
,111,93
,111,91
,111,91
,112,92
,112,92
,112,92
,112,93
,112,93
,112,92
,113,93
,113,92
,113,92
,113,92
,113,92
,113,91
,114,89
,114,91
,114,91
,114,90
,114,91
,115,91
,115,90
,115,90
,115,89
,115,90
,116,89
,115,89
,116,89
,116,89
,116,88
,116,89
,117,88
,117,88
,117,87
,117,87
,118,88
,118,89
,118,88
,118,88
,119,88
,118,87
,119,87
,119,87
,119,87
,119,86
,119,86
,120,86
,120,86
,120,86
,120,86
,120,86
,120,86
,121,85
,121,84
,121,85
,121,85
,122,85
,122,85
,122,85
,122,84
,122,84
,123,85
,123,84
,124,85
,123,85
,123,85
,123,85
,123,86
,123,86
,123,85
,124,85
,124,86
,124,85
,125,84
,125,85
,125,85
,125,85
,126,84
,126,86
,126,86
,126,86
,126,86
,126,87
,126,86
,127,88
,127,88
,127,88
,127,89
,127,89
,128,90
,128,90
,127,90
,128,90
,128,91
,128,91
,129,91
,129,91
,128,92
,129,93
,129,94
,130,94
,130,95
,130,97
,130,97
,130,98
,130,99
,131,100
,131,101
,131,102
,132,103
,132,103
,132,104
,132,104
,133,105
,132,105
,133,105
,133,107
,133,108
,133,109
,133,111
,134,111
,134,112
,135,114
,134,115
,134,116
,134,117
,135,118
,135,119
,135,120
,135,121
,135,121
,136,123
,136,123
