                       Research (Cts/Temp.) Glow Curve,,
,,
File Name:        R&D-20180626TLD300 12,,
Date & Time:     10/2/2018 5:10:58 PM,,
,,
,Temperature,Counts
,29,1
,29,1
,29,1
,29,1
,29,1
,29,0
,29,1
,29,1
,29,1
,30,1
,29,0
,29,1
,29,0
,29,1
,30,0
,31,0
,33,1
,35,0
,37,1
,40,0
,42,1
,45,1
,46,0
,48,0
,51,1
,53,1
,56,1
,58,1
,60,1
,63,1
,65,1
,67,1
,68,1
,69,2
,70,1
,70,2
,71,2
,71,2
,72,3
,72,3
,72,3
,72,3
,73,4
,73,4
,73,5
,74,5
,74,5
,74,6
,75,6
,74,7
,75,8
,75,8
,76,9
,76,9
,76,10
,76,11
,76,11
,76,12
,77,12
,77,13
,77,14
,78,15
,78,16
,78,17
,78,18
,78,19
,79,20
,79,20
,79,21
,79,23
,79,24
,80,26
,79,27
,80,28
,80,29
,81,29
,81,31
,81,32
,82,33
,82,35
,82,36
,83,37
,83,38
,83,39
,83,39
,84,41
,84,44
,84,45
,84,47
,84,48
,84,49
,85,50
,85,51
,85,52
,86,53
,86,56
,86,57
,87,59
,87,61
,87,62
,87,63
,87,63
,88,65
,88,65
,88,67
,88,67
,89,69
,89,70
,89,71
,89,72
,90,73
,90,74
,90,75
,91,76
,90,77
,91,78
,91,79
,91,80
,92,81
,92,81
,92,83
,92,84
,93,85
,93,86
,93,88
,93,88
,94,90
,94,91
,94,92
,94,92
,95,93
,95,94
,95,95
,95,95
,96,96
,96,97
,97,98
,97,98
,97,100
,97,101
,97,100
,98,101
,98,102
,98,103
,98,103
,98,103
,98,103
,99,104
,99,104
,99,104
,100,104
,100,104
,100,105
,101,104
,101,105
,101,106
,101,106
,101,106
,101,106
,101,107
,102,109
,101,109
,102,109
,102,109
,103,109
,103,108
,104,109
,104,108
,104,109
,104,108
,105,110
,105,110
,105,111
,105,110
,106,112
,106,111
,106,112
,107,112
,107,112
,108,112
,108,112
,108,113
,108,113
,108,113
,108,113
,108,112
,108,112
,108,111
,109,111
,109,112
,110,112
,110,111
,111,113
,111,114
,112,115
,112,116
,112,115
,112,115
,112,115
,112,114
,112,114
,112,114
,112,113
,113,112
,113,112
,114,112
,113,112
,114,113
,114,112
,114,112
,115,112
,115,111
,115,111
,115,111
,116,111
,116,111
,116,111
,116,110
,117,110
,117,110
,117,110
,117,110
,118,110
,118,109
,119,109
,119,109
,119,109
,119,109
,119,109
,119,108
,119,108
,120,107
,120,107
,120,107
,121,107
,121,107
,121,107
,121,106
,121,106
,122,106
,122,105
,122,104
,122,104
,122,104
,123,104
,123,103
,123,104
,124,102
,124,101
,124,101
,124,102
,125,102
,125,102
,125,102
,125,102
,126,101
,126,102
,126,102
,126,102
,127,101
,127,101
,127,100
,128,101
,128,102
,128,101
,128,101
,128,100
,129,100
,129,101
,129,100
,129,101
,129,101
,130,102
,130,102
,130,101
,130,101
,131,101
,131,100
,131,101
,132,101
,132,102
,132,103
,132,104
,132,104
,133,103
,133,105
,133,106
,133,106
,133,107
,134,108
,134,108
,135,109
,135,108
,136,110
,136,110
,136,112
,136,113
,136,114
,137,113
,137,115
,137,115
,137,116
,137,118
,137,119
,138,120
,138,122
,139,123
,139,124
,139,126
,139,127
,139,128
,139,129
,140,131
,140,131
,140,132
,141,134
,141,135
,141,137
,141,138
,142,141
,142,143
,142,144
,143,146
,143,147
,143,148
,143,149
,143,152
,143,153
,144,155
,144,156
,144,159
,145,161
,145,162
,145,165
,145,166
,145,168
,145,170
,145,172
,146,173
,146,175
,147,176
,147,179
,147,181
,148,183
,148,184
,148,186
,148,188
,148,190
,149,192
,149,194
,149,196
,150,198
,150,201
,150,204
,151,206
,151,209
,151,210
,151,212
,152,213
,152,214
,152,220
,152,223
,153,227
,153,228
,153,231
,154,233
,154,235
,154,236
,154,239
,154,241
,154,244
,155,245
,155,247
,155,248
,155,252
,155,253
,155,255
,156,256
,156,259
,156,259
,156,262
,157,264
,157,263
,157,265
,158,267
,158,270
,158,274
,159,277
,159,279
,159,281
,159,282
,160,285
,160,288
,160,289
,161,294
,161,296
,161,298
,161,300
,162,304
,162,307
,162,307
,162,308
,162,311
,163,310
,163,311
,163,313
,164,316
,164,317
,164,317
,164,319
,164,320
,165,323
,165,326
,166,330
,166,330
,166,331
,167,333
,167,335
,167,334
,167,333
,167,335
,167,336
,167,337
,168,338
,168,340
,168,338
,168,340
,168,341
,169,342
,169,344
,169,343
,170,344
,170,344
,170,342
,170,338
,170,338
,171,337
,171,338
,172,335
,172,334
,172,334
,172,331
,172,329
,173,327
,173,325
,173,323
,173,322
,173,320
,173,319
,174,317
,174,313
,174,313
,174,311
,174,306
,175,303
,175,299
,176,297
,176,295
,176,293
,176,287
,176,284
,176,279
,176,273
,177,271
,177,268
,177,263
,178,257
,178,253
,178,251
,179,244
,179,240
,179,235
,180,229
,180,226
,180,221
,181,218
,181,212
,181,208
,181,203
,181,198
,182,193
,182,188
,182,183
,183,179
,183,173
,182,167
,183,162
,183,157
,184,153
,184,148
,184,143
,184,138
,184,135
,184,129
,185,125
,185,119
,185,116
,186,112
,186,107
,186,104
,187,100
,187,96
,187,94
,187,90
,187,87
,187,84
,188,80
,188,77
,189,74
,189,72
,189,68
,189,66
,190,63
,190,61
,190,58
,190,56
,191,55
,190,53
,191,51
,191,50
,192,49
,192,47
,192,45
,192,44
,192,43
,192,42
,193,41
,193,41
,194,40
,194,39
,194,38
,194,37
,194,37
,194,37
,195,36
,196,36
,196,36
,196,35
,196,35
,196,34
,197,34
,197,34
,197,34
,198,34
,198,33
,198,34
,197,34
,198,33
,199,33
,199,34
,199,34
,200,34
,200,34
,200,35
,200,34
,201,34
,201,34
,201,34
,201,34
,201,34
,201,34
,201,35
,201,35
,202,35
,202,35
,202,35
,203,36
,203,35
,204,36
,203,36
,204,36
,204,36
,204,37
,204,36
,205,37
,205,37
,205,37
,206,37
,206,37
,206,38
,206,38
,207,38
,207,38
,207,37
,207,38
,207,39
,208,39
,208,39
,208,39
,209,39
,209,40
,209,39
,210,40
,210,40
,210,41
,210,40
,211,41
,211,42
,211,41
,211,42
,212,42
,212,42
,212,42
,212,43
,212,43
,212,43
,212,44
,213,43
,213,43
,213,44
,214,43
,214,44
,214,45
,215,45
,215,45
,215,45
,215,46
,215,46
,216,47
,216,47
,216,48
,216,47
,217,48
,217,48
,217,48
,218,49
,218,49
,218,49
,218,50
,218,50
,219,50
,219,51
,220,52
,220,53
,221,54
,220,53
,221,55
,221,54
,221,54
,221,55
,222,56
,222,56
,222,56
,222,57
,222,58
,222,58
,222,58
,223,59
,223,60
,224,60
,224,60
,224,61
,225,62
,225,62
,225,63
,225,64
,226,66
,225,67
,226,67
,226,68
,227,68
,227,69
,227,69
,227,70
,227,71
,227,72
,228,72
,228,72
,229,73
,229,75
,229,76
,229,76
,230,77
,230,78
,230,78
,230,79
,231,80
,231,80
,232,82
,231,82
,232,83
,231,84
,232,86
,232,85
,232,87
,232,88
,232,89
,233,91
,233,92
,233,93
,234,93
,234,94
,234,95
,234,97
,235,97
,235,99
,236,101
,236,101
,236,102
,237,102
,237,103
,237,105
,237,107
,237,109
,237,109
,238,110
,238,111
,238,111
,239,112
,239,114
,239,117
,239,116
,239,117
,240,118
,240,119
,240,119
,240,120
,240,121
,241,123
,241,125
,241,126
,242,127
,242,129
,242,129
,243,130
,242,130
,243,130
,243,132
,244,133
,243,135
,244,136
,244,136
,245,137
,244,138
,245,137
,245,138
,245,140
,245,141
,246,141
,246,143
,246,143
,246,143
,247,143
,247,144
,247,144
,247,146
,248,146
,248,147
,248,148
,249,148
,249,149
,249,149
,250,150
,250,150
,250,150
,250,151
,250,150
,250,151
,251,151
,251,151
,252,151
,252,152
,252,152
,252,153
,252,153
,252,153
,253,152
,253,151
,253,152
,254,152
,254,152
,254,153
,255,153
,254,152
,255,153
,255,152
,255,152
,255,152
,256,153
,256,153
,256,151
,256,152
,257,151
,257,150
,257,149
,257,148
,257,147
,258,147
,258,147
,258,146
,259,146
,259,146
,259,147
,259,146
,260,146
,260,146
,261,146
,261,146
,261,143
,261,144
,261,144
,262,143
,262,141
,262,141
,263,142
,263,140
,263,139
,263,138
,263,139
,264,138
,264,138
,264,136
,264,134
,265,133
,265,133
,265,132
,266,131
,266,131
,266,131
,266,129
,266,129
,266,128
,267,127
,267,127
,267,126
,267,125
,268,126
,268,124
,268,124
,268,123
,269,122
,269,122
,269,121
,269,120
,269,120
,270,119
,270,118
,270,117
,270,117
,270,117
,271,116
,271,116
,271,116
,272,116
,272,115
,272,116
,273,115
,273,115
,273,114
,273,113
,273,113
,274,112
,274,111
,275,111
,275,111
,275,110
,275,111
,275,111
,276,110
,276,111
,276,111
,276,110
,277,110
,277,109
,278,109
,278,108
,278,108
,278,108
,279,108
,278,107
,279,107
,279,107
,279,107
,279,107
,279,106
,279,108
,280,107
,280,107
,280,106
,281,106
,281,107
,280,107
,281,106
,282,105
,282,106
,282,104
,283,104
,283,104
,283,105
,283,105
,283,105
,284,105
,284,103
,284,103
,285,103
,285,103
,285,103
,285,102
,286,102
,286,103
,286,102
,286,102
,287,101
,287,101
,287,101
,288,100
,288,99
,288,98
,288,97
,289,96
,289,97
,289,97
,289,96
,289,96
,289,96
,290,95
,290,95
,290,94
,291,94
,291,94
,291,93
,291,92
,291,92
,292,92
,292,92
,292,93
,293,92
,293,91
,294,91
,293,92
,294,91
,295,94
,297,96
,298,97
,298,99
,299,99
,299,99
,300,99
,299,99
,299,100
,299,99
,299,98
,299,98
,299,98
,299,97
,299,95
,299,96
,299,94
,300,93
,300,93
,300,93
,300,92
,299,92
,300,92
,300,90
,299,90
,300,89
,300,88
,300,87
,300,87
