                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 42
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 42 ,N1070   , 0 ,38.00,2
 42 ,N1070   , 0.5 ,37.33,3
 42 ,N1070   , 1 ,37.22,3
 42 ,N1070   , 1.5 ,36.48,2
 42 ,N1070   , 2 ,36.32,2
 42 ,N1070   , 2.5 ,36.21,2
 42 ,N1070   , 3 ,36.14,2
 42 ,N1070   , 3.5 ,35.76,2
 42 ,N1070   , 4 ,36.17,2
 42 ,N1070   , 4.5 ,36.78,2
 42 ,N1070   , 5 ,38.19,2
 42 ,N1070   , 5.5 ,39.13,1
 42 ,N1070   , 6 ,39.75,3
 42 ,N1070   , 6.5 ,41.17,2
 42 ,N1070   , 7 ,41.78,2
 42 ,N1070   , 7.5 ,44.52,2
 42 ,N1070   , 8 ,44.01,1
 42 ,N1070   , 8.5 ,43.67,2
 42 ,N1070   , 9 ,43.78,2
 42 ,N1070   , 9.5 ,43.86,2
 42 ,N1070   , 10 ,44.24,2
 42 ,N1070   , 10.5 ,44.49,2
 42 ,N1070   , 11 ,44.66,2
 42 ,N1070   , 11.5 ,44.44,2
 42 ,N1070   , 12 ,44.96,1
 42 ,N1070   , 12.5 ,45.64,3
 42 ,N1070   , 13 ,45.76,3
 42 ,N1070   , 13.5 ,46.51,2
 42 ,N1070   , 14 ,47.00,1
 42 ,N1070   , 14.5 ,47.34,3
 42 ,N1070   , 15 ,45.89,1
 42 ,N1070   , 15.5 ,46.93,4
 42 ,N1070   , 16 ,47.28,1
 42 ,N1070   , 16.5 ,47.52,3
 42 ,N1070   , 17 ,48.35,2
 42 ,N1070   , 17.5 ,48.57,2
 42 ,N1070   , 18 ,49.04,2
 42 ,N1070   , 18.5 ,49.36,1
 42 ,N1070   , 19 ,50.24,2
 42 ,N1070   , 19.5 ,51.16,2
 42 ,N1070   , 20 ,51.11,3
 42 ,N1070   , 20.5 ,49.74,2
 42 ,N1070   , 21 ,50.49,3
 42 ,N1070   , 21.5 ,50.99,2
 42 ,N1070   , 22 ,52.00,2
 42 ,N1070   , 22.5 ,52.66,2
 42 ,N1070   , 23 ,53.11,2
 42 ,N1070   , 23.5 ,53.41,2
 42 ,N1070   , 24 ,53.94,2
 42 ,N1070   , 24.5 ,54.29,1
 42 ,N1070   , 25 ,54.53,2
 42 ,N1070   , 25.5 ,55.35,2
