                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 31
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 31 ,N1052   , 0 ,37.00,2
 31 ,N1052   , 0.5 ,36.67,2
 31 ,N1052   , 1 ,36.78,2
 31 ,N1052   , 1.5 ,36.19,2
 31 ,N1052   , 2 ,36.12,2
 31 ,N1052   , 2.5 ,36.08,2
 31 ,N1052   , 3 ,36.05,2
 31 ,N1052   , 3.5 ,35.70,2
 31 ,N1052   , 4 ,36.14,2
 31 ,N1052   , 4.5 ,36.76,2
 31 ,N1052   , 5 ,38.17,2
 31 ,N1052   , 5.5 ,39.11,2
 31 ,N1052   , 6 ,39.74,1
 31 ,N1052   , 6.5 ,41.16,2
 31 ,N1052   , 7 ,41.77,2
 31 ,N1052   , 7.5 ,44.52,3
 31 ,N1052   , 8 ,44.01,2
 31 ,N1052   , 8.5 ,43.67,2
 31 ,N1052   , 9 ,43.78,2
 31 ,N1052   , 9.5 ,43.86,2
 31 ,N1052   , 10 ,44.24,2
 31 ,N1052   , 10.5 ,44.49,2
 31 ,N1052   , 11 ,44.66,2
 31 ,N1052   , 11.5 ,44.44,2
 31 ,N1052   , 12 ,44.96,2
 31 ,N1052   , 12.5 ,45.64,1
 31 ,N1052   , 13 ,45.76,2
 31 ,N1052   , 13.5 ,46.51,2
 31 ,N1052   , 14 ,47.00,2
 31 ,N1052   , 14.5 ,47.34,2
 31 ,N1052   , 15 ,45.89,1
 31 ,N1052   , 15.5 ,46.93,4
 31 ,N1052   , 16 ,47.28,2
 31 ,N1052   , 16.5 ,47.52,2
 31 ,N1052   , 17 ,48.35,2
 31 ,N1052   , 17.5 ,48.57,1
 31 ,N1052   , 18 ,49.04,2
 31 ,N1052   , 18.5 ,49.36,2
 31 ,N1052   , 19 ,50.24,1
 31 ,N1052   , 19.5 ,51.16,2
 31 ,N1052   , 20 ,51.11,2
 31 ,N1052   , 20.5 ,49.74,3
 31 ,N1052   , 21 ,50.49,1
 31 ,N1052   , 21.5 ,50.99,2
 31 ,N1052   , 22 ,52.00,2
 31 ,N1052   , 22.5 ,52.66,1
 31 ,N1052   , 23 ,53.11,2
 31 ,N1052   , 23.5 ,53.41,2
 31 ,N1052   , 24 ,53.94,2
 31 ,N1052   , 24.5 ,54.29,1
 31 ,N1052   , 25 ,54.53,2
 31 ,N1052   , 25.5 ,55.35,2
 31 ,N1052   , 26 ,55.90,2
 31 ,N1052   , 26.5 ,56.27,2
 31 ,N1052   , 27 ,56.18,1
 31 ,N1052   , 27.5 ,56.79,2
 31 ,N1052   , 28 ,56.52,1
 31 ,N1052   , 28.5 ,57.02,3
 31 ,N1052   , 29 ,57.68,2
 31 ,N1052   , 29.5 ,58.45,2
 31 ,N1052   , 30 ,58.63,2
 31 ,N1052   , 30.5 ,58.42,1
 31 ,N1052   , 31 ,59.28,3
 31 ,N1052   , 31.5 ,59.85,2
 31 ,N1052   , 32 ,60.24,2
 31 ,N1052   , 32.5 ,60.82,2
 31 ,N1052   , 33 ,60.88,2
 31 ,N1052   , 33.5 ,60.92,1
 31 ,N1052   , 34 ,61.61,1
 31 ,N1052   , 34.5 ,61.41,2
 31 ,N1052   , 35 ,62.27,3
 31 ,N1052   , 35.5 ,62.18,2
 31 ,N1052   , 36 ,62.12,4
 31 ,N1052   , 36.5 ,62.41,2
 31 ,N1052   , 37 ,63.28,2
 31 ,N1052   , 37.5 ,64.85,2
