                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 24
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 24 ,N1064   , 0 ,36.00,2
 24 ,N1064   , 0.5 ,36.00,2
 24 ,N1064   , 1 ,36.33,2
 24 ,N1064   , 1.5 ,35.89,1
 24 ,N1064   , 2 ,35.93,2
 24 ,N1064   , 2.5 ,35.95,2
 24 ,N1064   , 3 ,35.97,2
 24 ,N1064   , 3.5 ,35.64,1
 24 ,N1064   , 4 ,36.10,3
 24 ,N1064   , 4.5 ,36.73,1
 24 ,N1064   , 5 ,38.15,3
 24 ,N1064   , 5.5 ,39.10,1
 24 ,N1064   , 6 ,39.74,2
 24 ,N1064   , 6.5 ,41.16,2
 24 ,N1064   , 7 ,41.77,2
 24 ,N1064   , 7.5 ,44.51,2
 24 ,N1064   , 8 ,44.01,1
 24 ,N1064   , 8.5 ,43.67,2
 24 ,N1064   , 9 ,43.78,2
 24 ,N1064   , 9.5 ,43.85,2
 24 ,N1064   , 10 ,44.24,2
 24 ,N1064   , 10.5 ,44.49,2
 24 ,N1064   , 11 ,44.66,2
 24 ,N1064   , 11.5 ,44.44,2
 24 ,N1064   , 12 ,44.96,2
 24 ,N1064   , 12.5 ,45.64,2
 24 ,N1064   , 13 ,45.76,2
 24 ,N1064   , 13.5 ,46.51,2
 24 ,N1064   , 14 ,47.00,2
 24 ,N1064   , 14.5 ,47.34,1
 24 ,N1064   , 15 ,45.89,2
 24 ,N1064   , 15.5 ,46.93,3
 24 ,N1064   , 16 ,47.28,1
 24 ,N1064   , 16.5 ,47.52,1
 24 ,N1064   , 17 ,48.35,3
 24 ,N1064   , 17.5 ,48.57,1
 24 ,N1064   , 18 ,49.04,2
 24 ,N1064   , 18.5 ,49.36,1
 24 ,N1064   , 19 ,50.24,2
 24 ,N1064   , 19.5 ,51.16,2
 24 ,N1064   , 20 ,51.11,1
 24 ,N1064   , 20.5 ,49.74,2
 24 ,N1064   , 21 ,50.49,1
