                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 37
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 37 ,N1078   , 0 ,36.00,2
 37 ,N1078   , 0.5 ,36.00,3
 37 ,N1078   , 1 ,36.33,2
 37 ,N1078   , 1.5 ,35.89,2
 37 ,N1078   , 2 ,35.93,2
 37 ,N1078   , 2.5 ,35.95,2
 37 ,N1078   , 3 ,35.97,2
 37 ,N1078   , 3.5 ,35.64,2
 37 ,N1078   , 4 ,36.10,2
 37 ,N1078   , 4.5 ,36.73,2
 37 ,N1078   , 5 ,38.15,1
 37 ,N1078   , 5.5 ,39.10,2
 37 ,N1078   , 6 ,39.74,2
 37 ,N1078   , 6.5 ,41.16,2
 37 ,N1078   , 7 ,41.77,1
 37 ,N1078   , 7.5 ,44.51,2
 37 ,N1078   , 8 ,44.01,3
 37 ,N1078   , 8.5 ,43.67,2
 37 ,N1078   , 9 ,43.78,1
 37 ,N1078   , 9.5 ,43.85,2
 37 ,N1078   , 10 ,44.24,3
 37 ,N1078   , 10.5 ,44.49,2
 37 ,N1078   , 11 ,44.66,1
 37 ,N1078   , 11.5 ,44.44,2
 37 ,N1078   , 12 ,44.96,2
 37 ,N1078   , 12.5 ,45.64,1
 37 ,N1078   , 13 ,45.76,2
 37 ,N1078   , 13.5 ,46.51,2
 37 ,N1078   , 14 ,47.00,2
 37 ,N1078   , 14.5 ,47.34,2
 37 ,N1078   , 15 ,45.89,2
 37 ,N1078   , 15.5 ,46.93,2
 37 ,N1078   , 16 ,47.28,1
 37 ,N1078   , 16.5 ,47.52,2
 37 ,N1078   , 17 ,48.35,1
 37 ,N1078   , 17.5 ,48.57,2
 37 ,N1078   , 18 ,49.04,1
 37 ,N1078   , 18.5 ,49.36,2
 37 ,N1078   , 19 ,50.24,2
 37 ,N1078   , 19.5 ,51.16,2
 37 ,N1078   , 20 ,51.11,1
 37 ,N1078   , 20.5 ,49.74,2
 37 ,N1078   , 21 ,50.49,1
 37 ,N1078   , 21.5 ,50.99,2
 37 ,N1078   , 22 ,52.00,2
 37 ,N1078   , 22.5 ,52.66,2
 37 ,N1078   , 23 ,53.11,1
 37 ,N1078   , 23.5 ,53.41,2
 37 ,N1078   , 24 ,53.94,2
 37 ,N1078   , 24.5 ,54.29,2
 37 ,N1078   , 25 ,54.53,2
 37 ,N1078   , 25.5 ,55.35,1
 37 ,N1078   , 26 ,55.90,2
 37 ,N1078   , 26.5 ,56.27,2
 37 ,N1078   , 27 ,56.18,2
 37 ,N1078   , 27.5 ,56.79,2
 37 ,N1078   , 28 ,56.52,1
 37 ,N1078   , 28.5 ,57.02,2
 37 ,N1078   , 29 ,57.68,2
 37 ,N1078   , 29.5 ,58.45,2
 37 ,N1078   , 30 ,58.63,2
 37 ,N1078   , 30.5 ,58.42,1
 37 ,N1078   , 31 ,59.28,2
 37 ,N1078   , 31.5 ,59.85,3
 37 ,N1078   , 32 ,60.24,2
 37 ,N1078   , 32.5 ,60.82,2
 37 ,N1078   , 33 ,60.88,2
 37 ,N1078   , 33.5 ,60.92,2
 37 ,N1078   , 34 ,61.61,1
 37 ,N1078   , 34.5 ,61.41,2
 37 ,N1078   , 35 ,62.27,2
 37 ,N1078   , 35.5 ,62.18,2
 37 ,N1078   , 36 ,62.12,1
 37 ,N1078   , 36.5 ,62.41,2
 37 ,N1078   , 37 ,63.28,2
 37 ,N1078   , 37.5 ,64.85,2
 37 ,N1078   , 38 ,64.90,1
 37 ,N1078   , 38.5 ,64.60,2
 37 ,N1078   , 39 ,65.07,2
 37 ,N1078   , 39.5 ,65.38,2
 37 ,N1078   , 40 ,65.25,1
 37 ,N1078   , 40.5 ,65.83,2
 37 ,N1078   , 41 ,66.22,2
 37 ,N1078   , 41.5 ,67.15,2
 37 ,N1078   , 42 ,67.77,1
 37 ,N1078   , 42.5 ,67.84,2
 37 ,N1078   , 43 ,67.90,2
 37 ,N1078   , 43.5 ,68.26,2
 37 ,N1078   , 44 ,68.18,2
 37 ,N1078   , 44.5 ,68.45,2
 37 ,N1078   , 45 ,69.30,1
 37 ,N1078   , 45.5 ,69.53,4
 37 ,N1078   , 46 ,70.02,2
 37 ,N1078   , 46.5 ,70.01,2
 37 ,N1078   , 47 ,70.68,2
 37 ,N1078   , 47.5 ,71.12,1
 37 ,N1078   , 48 ,71.75,2
 37 ,N1078   , 48.5 ,71.50,3
 37 ,N1078   , 49 ,72.33,2
 37 ,N1078   , 49.5 ,72.89,2
 37 ,N1078   , 50 ,72.59,1
 37 ,N1078   , 50.5 ,73.73,3
 37 ,N1078   , 51 ,74.15,1
 37 ,N1078   , 51.5 ,74.77,2
 37 ,N1078   , 52 ,74.51,2
 37 ,N1078   , 52.5 ,75.34,2
 37 ,N1078   , 53 ,75.23,2
 37 ,N1078   , 53.5 ,75.49,1
 37 ,N1078   , 54 ,75.66,3
 37 ,N1078   , 54.5 ,75.77,2
 37 ,N1078   , 55 ,76.51,2
 37 ,N1078   , 55.5 ,77.01,1
 37 ,N1078   , 56 ,77.34,2
 37 ,N1078   , 56.5 ,78.23,3
 37 ,N1078   , 57 ,78.48,2
 37 ,N1078   , 57.5 ,78.99,2
 37 ,N1078   , 58 ,78.99,2
 37 ,N1078   , 58.5 ,79.33,2
 37 ,N1078   , 59 ,79.55,2
 37 ,N1078   , 59.5 ,80.03,2
 37 ,N1078   , 60 ,80.69,2
 37 ,N1078   , 60.5 ,81.13,2
 37 ,N1078   , 61 ,81.75,3
 37 ,N1078   , 61.5 ,81.83,2
 37 ,N1078   , 62 ,82.22,2
 37 ,N1078   , 62.5 ,82.48,2
 37 ,N1078   , 63 ,82.65,1
 37 ,N1078   , 63.5 ,82.77,2
 37 ,N1078   , 64 ,83.18,2
 37 ,N1078   , 64.5 ,84.12,2
 37 ,N1078   , 65 ,84.41,1
 37 ,N1078   , 65.5 ,84.61,2
 37 ,N1078   , 66 ,85.41,2
 37 ,N1078   , 66.5 ,85.60,3
 37 ,N1078   , 67 ,85.74,2
 37 ,N1078   , 67.5 ,86.49,2
 37 ,N1078   , 68 ,86.66,2
 37 ,N1078   , 68.5 ,86.77,2
 37 ,N1078   , 69 ,87.18,2
 37 ,N1078   , 69.5 ,87.45,2
 37 ,N1078   , 70 ,87.64,2
 37 ,N1078   , 70.5 ,88.09,3
 37 ,N1078   , 71 ,88.73,1
 37 ,N1078   , 71.5 ,89.48,2
 37 ,N1078   , 72 ,89.99,2
 37 ,N1078   , 72.5 ,90.33,2
 37 ,N1078   , 73 ,90.55,2
 37 ,N1078   , 73.5 ,90.70,2
 37 ,N1078   , 74 ,92.13,2
 37 ,N1078   , 74.5 ,92.09,2
 37 ,N1078   , 75 ,92.06,3
 37 ,N1078   , 75.5 ,92.71,2
 37 ,N1078   , 76 ,92.47,2
 37 ,N1078   , 76.5 ,92.65,2
 37 ,N1078   , 77 ,93.10,3
 37 ,N1078   , 77.5 ,93.40,1
 37 ,N1078   , 78 ,93.93,2
 37 ,N1078   , 78.5 ,94.29,3
 37 ,N1078   , 79 ,94.53,2
 37 ,N1078   , 79.5 ,95.35,3
 37 ,N1078   , 80 ,95.23,2
 37 ,N1078   , 80.5 ,95.49,3
 37 ,N1078   , 81 ,95.99,2
 37 ,N1078   , 81.5 ,96.66,3
 37 ,N1078   , 82 ,97.11,2
 37 ,N1078   , 82.5 ,97.07,2
 37 ,N1078   , 83 ,97.38,2
 37 ,N1078   , 83.5 ,97.92,2
 37 ,N1078   , 84 ,98.28,2
 37 ,N1078   , 84.5 ,98.85,3
 37 ,N1078   , 85 ,98.90,2
 37 ,N1078   , 85.5 ,98.93,2
 37 ,N1078   , 86 ,99.29,3
 37 ,N1078   , 86.5 ,99.86,2
 37 ,N1078   , 87 ,100.57,2
 37 ,N1078   , 87.5 ,101.05,3
 37 ,N1078   , 88 ,101.37,2
 37 ,N1078   , 88.5 ,101.24,2
 37 ,N1078   , 89 ,102.16,2
 37 ,N1078   , 89.5 ,102.44,2
 37 ,N1078   , 90 ,102.63,3
 37 ,N1078   , 90.5 ,103.42,2
 37 ,N1078   , 91 ,103.61,3
 37 ,N1078   , 91.5 ,104.07,2
 37 ,N1078   , 92 ,104.72,3
 37 ,N1078   , 92.5 ,104.81,2
 37 ,N1078   , 93 ,105.21,2
 37 ,N1078   , 93.5 ,105.80,2
 37 ,N1078   , 94 ,105.54,3
 37 ,N1078   , 94.5 ,105.36,2
 37 ,N1078   , 95 ,105.91,2
 37 ,N1078   , 95.5 ,106.27,3
 37 ,N1078   , 96 ,107.51,3
 37 ,N1078   , 96.5 ,107.68,2
 37 ,N1078   , 97 ,108.12,2
 37 ,N1078   , 97.5 ,108.41,3
 37 ,N1078   , 98 ,108.27,2
 37 ,N1078   , 98.5 ,109.18,3
 37 ,N1078   , 99 ,109.79,2
 37 ,N1078   , 99.5 ,109.86,3
 37 ,N1078   , 100 ,110.57,3
 37 ,N1078   , 100.5 ,110.72,2
 37 ,N1078   , 101 ,111.48,3
 37 ,N1078   , 101.5 ,111.65,2
 37 ,N1078   , 102 ,111.77,4
 37 ,N1078   , 102.5 ,112.18,2
 37 ,N1078   , 103 ,112.45,2
 37 ,N1078   , 103.5 ,112.30,3
 37 ,N1078   , 104 ,112.87,2
 37 ,N1078   , 104.5 ,113.58,3
 37 ,N1078   , 105 ,113.72,3
 37 ,N1078   , 105.5 ,114.15,2
 37 ,N1078   , 106 ,114.43,3
 37 ,N1078   , 106.5 ,114.62,2
 37 ,N1078   , 107 ,114.75,4
 37 ,N1078   , 107.5 ,115.16,3
 37 ,N1078   , 108 ,115.44,3
 37 ,N1078   , 108.5 ,115.63,2
 37 ,N1078   , 109 ,115.75,3
 37 ,N1078   , 109.5 ,116.50,4
 37 ,N1078   , 110 ,117.00,2
 37 ,N1078   , 110.5 ,118.00,3
 37 ,N1078   , 111 ,118.33,3
