                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 2
Date & Time:     4/1/2019 12:00:20 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 2 ,N1051   , 0 ,33.00,2
 2 ,N1051   , 0.5 ,34.00,2
 2 ,N1051   , 1 ,35.00,2
 2 ,N1051   , 1.5 ,35.00,2
 2 ,N1051   , 2 ,35.33,1
 2 ,N1051   , 2.5 ,35.56,2
 2 ,N1051   , 3 ,35.70,1
 2 ,N1051   , 3.5 ,35.47,2
 2 ,N1051   , 4 ,35.98,1
 2 ,N1051   , 4.5 ,36.65,2
 2 ,N1051   , 5 ,38.10,1
 2 ,N1051   , 5.5 ,39.07,4
 2 ,N1051   , 6 ,39.71,2
 2 ,N1051   , 6.5 ,41.14,2
 2 ,N1051   , 7 ,41.76,1
 2 ,N1051   , 7.5 ,44.51,2
 2 ,N1051   , 8 ,44.00,1
 2 ,N1051   , 8.5 ,43.67,2
 2 ,N1051   , 9 ,43.78,1
 2 ,N1051   , 9.5 ,43.85,2
 2 ,N1051   , 10 ,44.24,1
 2 ,N1051   , 10.5 ,44.49,2
 2 ,N1051   , 11 ,44.66,2
 2 ,N1051   , 11.5 ,44.44,2
 2 ,N1051   , 12 ,44.96,1
 2 ,N1051   , 12.5 ,45.64,2
 2 ,N1051   , 13 ,45.76,2
 2 ,N1051   , 13.5 ,46.51,1
 2 ,N1051   , 14 ,47.00,2
 2 ,N1051   , 14.5 ,47.34,2
 2 ,N1051   , 15 ,45.89,2
 2 ,N1051   , 15.5 ,46.93,1
 2 ,N1051   , 16 ,47.28,2
 2 ,N1051   , 16.5 ,47.52,1
 2 ,N1051   , 17 ,48.35,2
 2 ,N1051   , 17.5 ,48.57,2
 2 ,N1051   , 18 ,49.04,1
 2 ,N1051   , 18.5 ,49.36,2
 2 ,N1051   , 19 ,50.24,1
 2 ,N1051   , 19.5 ,51.16,2
 2 ,N1051   , 20 ,51.11,1
 2 ,N1051   , 20.5 ,49.74,2
 2 ,N1051   , 21 ,50.49,2
 2 ,N1051   , 21.5 ,50.99,1
 2 ,N1051   , 22 ,52.00,1
 2 ,N1051   , 22.5 ,52.66,2
 2 ,N1051   , 23 ,53.11,2
 2 ,N1051   , 23.5 ,53.41,2
 2 ,N1051   , 24 ,53.94,2
 2 ,N1051   , 24.5 ,54.29,1
 2 ,N1051   , 25 ,54.53,2
 2 ,N1051   , 25.5 ,55.35,1
 2 ,N1051   , 26 ,55.90,2
 2 ,N1051   , 26.5 ,56.27,1
 2 ,N1051   , 27 ,56.18,2
 2 ,N1051   , 27.5 ,56.79,2
 2 ,N1051   , 28 ,56.52,2
 2 ,N1051   , 28.5 ,57.02,2
 2 ,N1051   , 29 ,57.68,2
 2 ,N1051   , 29.5 ,58.45,2
 2 ,N1051   , 30 ,58.63,1
 2 ,N1051   , 30.5 ,58.42,2
 2 ,N1051   , 31 ,59.28,2
 2 ,N1051   , 31.5 ,59.85,2
 2 ,N1051   , 32 ,60.24,2
 2 ,N1051   , 32.5 ,60.82,1
 2 ,N1051   , 33 ,60.88,2
 2 ,N1051   , 33.5 ,60.92,2
 2 ,N1051   , 34 ,61.61,2
 2 ,N1051   , 34.5 ,61.41,1
 2 ,N1051   , 35 ,62.27,2
 2 ,N1051   , 35.5 ,62.18,2
 2 ,N1051   , 36 ,62.12,1
 2 ,N1051   , 36.5 ,62.41,3
 2 ,N1051   , 37 ,63.28,2
 2 ,N1051   , 37.5 ,64.85,2
