                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 32
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 32 ,N1135   , 0 ,37.00,3
 32 ,N1135   , 0.5 ,36.67,2
 32 ,N1135   , 1 ,36.78,2
 32 ,N1135   , 1.5 ,36.19,2
 32 ,N1135   , 2 ,36.12,2
 32 ,N1135   , 2.5 ,36.08,2
 32 ,N1135   , 3 ,36.05,2
 32 ,N1135   , 3.5 ,35.70,2
 32 ,N1135   , 4 ,36.14,2
 32 ,N1135   , 4.5 ,36.76,2
 32 ,N1135   , 5 ,38.17,2
 32 ,N1135   , 5.5 ,39.11,2
 32 ,N1135   , 6 ,39.74,2
 32 ,N1135   , 6.5 ,41.16,2
 32 ,N1135   , 7 ,41.77,1
 32 ,N1135   , 7.5 ,44.52,2
 32 ,N1135   , 8 ,44.01,2
 32 ,N1135   , 8.5 ,43.67,1
 32 ,N1135   , 9 ,43.78,2
 32 ,N1135   , 9.5 ,43.86,2
 32 ,N1135   , 10 ,44.24,1
 32 ,N1135   , 10.5 ,44.49,2
 32 ,N1135   , 11 ,44.66,2
 32 ,N1135   , 11.5 ,44.44,1
 32 ,N1135   , 12 ,44.96,2
 32 ,N1135   , 12.5 ,45.64,2
 32 ,N1135   , 13 ,45.76,2
 32 ,N1135   , 13.5 ,46.51,2
 32 ,N1135   , 14 ,47.00,2
 32 ,N1135   , 14.5 ,47.34,1
 32 ,N1135   , 15 ,45.89,2
 32 ,N1135   , 15.5 ,46.93,3
 32 ,N1135   , 16 ,47.28,2
 32 ,N1135   , 16.5 ,47.52,3
 32 ,N1135   , 17 ,48.35,2
 32 ,N1135   , 17.5 ,48.57,1
 32 ,N1135   , 18 ,49.04,2
 32 ,N1135   , 18.5 ,49.36,2
 32 ,N1135   , 19 ,50.24,2
 32 ,N1135   , 19.5 ,51.16,1
 32 ,N1135   , 20 ,51.11,2
 32 ,N1135   , 20.5 ,49.74,3
 32 ,N1135   , 21 ,50.49,1
 32 ,N1135   , 21.5 ,50.99,2
 32 ,N1135   , 22 ,52.00,1
 32 ,N1135   , 22.5 ,52.66,2
 32 ,N1135   , 23 ,53.11,2
 32 ,N1135   , 23.5 ,53.41,2
 32 ,N1135   , 24 ,53.94,1
 32 ,N1135   , 24.5 ,54.29,2
 32 ,N1135   , 25 ,54.53,1
 32 ,N1135   , 25.5 ,55.35,3
 32 ,N1135   , 26 ,55.90,1
 32 ,N1135   , 26.5 ,56.27,3
 32 ,N1135   , 27 ,56.18,1
 32 ,N1135   , 27.5 ,56.79,2
 32 ,N1135   , 28 ,56.52,1
