                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 41
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 41 ,N1069   , 0 ,38.00,2
 41 ,N1069   , 0.5 ,37.33,2
 41 ,N1069   , 1 ,37.22,2
 41 ,N1069   , 1.5 ,36.48,3
 41 ,N1069   , 2 ,36.32,2
 41 ,N1069   , 2.5 ,36.21,2
 41 ,N1069   , 3 ,36.14,2
 41 ,N1069   , 3.5 ,35.76,2
 41 ,N1069   , 4 ,36.17,1
 41 ,N1069   , 4.5 ,36.78,2
 41 ,N1069   , 5 ,38.19,2
 41 ,N1069   , 5.5 ,39.13,2
 41 ,N1069   , 6 ,39.75,2
 41 ,N1069   , 6.5 ,41.17,2
 41 ,N1069   , 7 ,41.78,2
 41 ,N1069   , 7.5 ,44.52,2
 41 ,N1069   , 8 ,44.01,3
 41 ,N1069   , 8.5 ,43.67,2
 41 ,N1069   , 9 ,43.78,1
 41 ,N1069   , 9.5 ,43.86,2
 41 ,N1069   , 10 ,44.24,2
 41 ,N1069   , 10.5 ,44.49,2
 41 ,N1069   , 11 ,44.66,2
 41 ,N1069   , 11.5 ,44.44,1
 41 ,N1069   , 12 ,44.96,2
 41 ,N1069   , 12.5 ,45.64,2
 41 ,N1069   , 13 ,45.76,1
 41 ,N1069   , 13.5 ,46.51,2
 41 ,N1069   , 14 ,47.00,2
 41 ,N1069   , 14.5 ,47.34,2
 41 ,N1069   , 15 ,45.89,2
 41 ,N1069   , 15.5 ,46.93,2
 41 ,N1069   , 16 ,47.28,2
 41 ,N1069   , 16.5 ,47.52,1
 41 ,N1069   , 17 ,48.35,2
 41 ,N1069   , 17.5 ,48.57,2
 41 ,N1069   , 18 ,49.04,2
 41 ,N1069   , 18.5 ,49.36,2
 41 ,N1069   , 19 ,50.24,2
 41 ,N1069   , 19.5 ,51.16,2
 41 ,N1069   , 20 ,51.11,2
 41 ,N1069   , 20.5 ,49.74,1
 41 ,N1069   , 21 ,50.49,2
 41 ,N1069   , 21.5 ,50.99,2
 41 ,N1069   , 22 ,52.00,2
 41 ,N1069   , 22.5 ,52.66,1
 41 ,N1069   , 23 ,53.11,2
 41 ,N1069   , 23.5 ,53.41,2
 41 ,N1069   , 24 ,53.94,2
 41 ,N1069   , 24.5 ,54.29,2
 41 ,N1069   , 25 ,54.53,2
 41 ,N1069   , 25.5 ,55.35,1
 41 ,N1069   , 26 ,55.90,2
 41 ,N1069   , 26.5 ,56.27,2
 41 ,N1069   , 27 ,56.18,2
 41 ,N1069   , 27.5 ,56.79,1
 41 ,N1069   , 28 ,56.52,2
 41 ,N1069   , 28.5 ,57.02,2
 41 ,N1069   , 29 ,57.68,2
 41 ,N1069   , 29.5 ,58.45,2
 41 ,N1069   , 30 ,58.63,1
 41 ,N1069   , 30.5 ,58.42,2
 41 ,N1069   , 31 ,59.28,2
 41 ,N1069   , 31.5 ,59.85,1
 41 ,N1069   , 32 ,60.24,2
 41 ,N1069   , 32.5 ,60.82,2
 41 ,N1069   , 33 ,60.88,1
 41 ,N1069   , 33.5 ,60.92,2
 41 ,N1069   , 34 ,61.61,2
 41 ,N1069   , 34.5 ,61.41,2
 41 ,N1069   , 35 ,62.27,3
 41 ,N1069   , 35.5 ,62.18,1
 41 ,N1069   , 36 ,62.12,2
 41 ,N1069   , 36.5 ,62.41,2
 41 ,N1069   , 37 ,63.28,1
 41 ,N1069   , 37.5 ,64.85,2
 41 ,N1069   , 38 ,64.90,2
 41 ,N1069   , 38.5 ,64.60,2
 41 ,N1069   , 39 ,65.07,2
 41 ,N1069   , 39.5 ,65.38,2
 41 ,N1069   , 40 ,65.25,1
 41 ,N1069   , 40.5 ,65.83,2
 41 ,N1069   , 41 ,66.22,2
 41 ,N1069   , 41.5 ,67.15,1
 41 ,N1069   , 42 ,67.77,3
 41 ,N1069   , 42.5 ,67.84,2
 41 ,N1069   , 43 ,67.90,2
 41 ,N1069   , 43.5 ,68.26,1
 41 ,N1069   , 44 ,68.18,1
 41 ,N1069   , 44.5 ,68.45,2
 41 ,N1069   , 45 ,69.30,2
 41 ,N1069   , 45.5 ,69.53,2
 41 ,N1069   , 46 ,70.02,2
 41 ,N1069   , 46.5 ,70.01,2
 41 ,N1069   , 47 ,70.68,2
 41 ,N1069   , 47.5 ,71.12,3
 41 ,N1069   , 48 ,71.75,1
 41 ,N1069   , 48.5 ,71.50,2
 41 ,N1069   , 49 ,72.33,2
 41 ,N1069   , 49.5 ,72.89,2
 41 ,N1069   , 50 ,72.59,2
 41 ,N1069   , 50.5 ,73.73,2
 41 ,N1069   , 51 ,74.15,2
 41 ,N1069   , 51.5 ,74.77,2
 41 ,N1069   , 52 ,74.51,2
 41 ,N1069   , 52.5 ,75.34,2
 41 ,N1069   , 53 ,75.23,2
 41 ,N1069   , 53.5 ,75.49,1
 41 ,N1069   , 54 ,75.66,2
 41 ,N1069   , 54.5 ,75.77,2
 41 ,N1069   , 55 ,76.51,2
 41 ,N1069   , 55.5 ,77.01,2
 41 ,N1069   , 56 ,77.34,2
 41 ,N1069   , 56.5 ,78.23,2
 41 ,N1069   , 57 ,78.48,2
 41 ,N1069   , 57.5 ,78.99,2
 41 ,N1069   , 58 ,78.99,1
 41 ,N1069   , 58.5 ,79.33,2
 41 ,N1069   , 59 ,79.55,2
 41 ,N1069   , 59.5 ,80.03,2
 41 ,N1069   , 60 ,80.69,2
 41 ,N1069   , 60.5 ,81.13,1
 41 ,N1069   , 61 ,81.75,2
 41 ,N1069   , 61.5 ,81.83,2
 41 ,N1069   , 62 ,82.22,2
 41 ,N1069   , 62.5 ,82.48,2
 41 ,N1069   , 63 ,82.65,1
 41 ,N1069   , 63.5 ,82.77,2
 41 ,N1069   , 64 ,83.18,2
 41 ,N1069   , 64.5 ,84.12,2
 41 ,N1069   , 65 ,84.41,2
 41 ,N1069   , 65.5 ,84.61,2
 41 ,N1069   , 66 ,85.41,2
 41 ,N1069   , 66.5 ,85.60,2
 41 ,N1069   , 67 ,85.74,1
 41 ,N1069   , 67.5 ,86.49,2
 41 ,N1069   , 68 ,86.66,2
 41 ,N1069   , 68.5 ,86.77,3
 41 ,N1069   , 69 ,87.18,2
 41 ,N1069   , 69.5 ,87.45,1
 41 ,N1069   , 70 ,87.64,2
 41 ,N1069   , 70.5 ,88.09,2
 41 ,N1069   , 71 ,88.73,2
 41 ,N1069   , 71.5 ,89.48,1
 41 ,N1069   , 72 ,89.99,2
 41 ,N1069   , 72.5 ,90.33,2
 41 ,N1069   , 73 ,90.55,1
 41 ,N1069   , 73.5 ,90.70,2
 41 ,N1069   , 74 ,92.13,2
 41 ,N1069   , 74.5 ,92.09,2
 41 ,N1069   , 75 ,92.06,4
 41 ,N1069   , 75.5 ,92.71,2
 41 ,N1069   , 76 ,92.47,2
 41 ,N1069   , 76.5 ,92.65,1
 41 ,N1069   , 77 ,93.10,2
 41 ,N1069   , 77.5 ,93.40,3
 41 ,N1069   , 78 ,93.93,2
 41 ,N1069   , 78.5 ,94.29,3
 41 ,N1069   , 79 ,94.53,2
 41 ,N1069   , 79.5 ,95.35,2
 41 ,N1069   , 80 ,95.23,2
 41 ,N1069   , 80.5 ,95.49,3
 41 ,N1069   , 81 ,95.99,2
 41 ,N1069   , 81.5 ,96.66,2
 41 ,N1069   , 82 ,97.11,2
 41 ,N1069   , 82.5 ,97.07,2
 41 ,N1069   , 83 ,97.38,2
 41 ,N1069   , 83.5 ,97.92,3
 41 ,N1069   , 84 ,98.28,2
 41 ,N1069   , 84.5 ,98.85,2
 41 ,N1069   , 85 ,98.90,2
 41 ,N1069   , 85.5 ,98.93,2
 41 ,N1069   , 86 ,99.29,2
 41 ,N1069   , 86.5 ,99.86,2
 41 ,N1069   , 87 ,100.57,3
 41 ,N1069   , 87.5 ,101.05,3
 41 ,N1069   , 88 ,101.37,2
 41 ,N1069   , 88.5 ,101.24,2
 41 ,N1069   , 89 ,102.16,2
 41 ,N1069   , 89.5 ,102.44,2
 41 ,N1069   , 90 ,102.63,2
 41 ,N1069   , 90.5 ,103.42,3
 41 ,N1069   , 91 ,103.61,2
 41 ,N1069   , 91.5 ,104.07,3
 41 ,N1069   , 92 ,104.72,2
 41 ,N1069   , 92.5 ,104.81,2
 41 ,N1069   , 93 ,105.21,2
 41 ,N1069   , 93.5 ,105.80,2
 41 ,N1069   , 94 ,105.54,3
 41 ,N1069   , 94.5 ,105.36,2
 41 ,N1069   , 95 ,105.91,2
 41 ,N1069   , 95.5 ,106.27,2
 41 ,N1069   , 96 ,107.51,3
 41 ,N1069   , 96.5 ,107.68,2
 41 ,N1069   , 97 ,108.12,2
 41 ,N1069   , 97.5 ,108.41,3
 41 ,N1069   , 98 ,108.27,2
 41 ,N1069   , 98.5 ,109.18,2
 41 ,N1069   , 99 ,109.79,3
 41 ,N1069   , 99.5 ,109.86,3
 41 ,N1069   , 100 ,110.57,3
 41 ,N1069   , 100.5 ,110.72,2
 41 ,N1069   , 101 ,111.48,3
 41 ,N1069   , 101.5 ,111.65,2
 41 ,N1069   , 102 ,111.77,3
 41 ,N1069   , 102.5 ,112.18,3
 41 ,N1069   , 103 ,112.45,3
 41 ,N1069   , 103.5 ,112.30,3
 41 ,N1069   , 104 ,112.87,3
 41 ,N1069   , 104.5 ,113.58,2
 41 ,N1069   , 105 ,113.72,5
 41 ,N1069   , 105.5 ,114.15,4
 41 ,N1069   , 106 ,114.43,2
 41 ,N1069   , 106.5 ,114.62,4
 41 ,N1069   , 107 ,114.75,5
 41 ,N1069   , 107.5 ,115.16,4
 41 ,N1069   , 108 ,115.44,4
