                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 17
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 17 ,N1044   , 0 ,35.00,2
 17 ,N1044   , 0.5 ,35.33,2
 17 ,N1044   , 1 ,35.89,2
 17 ,N1044   , 1.5 ,35.59,3
 17 ,N1044   , 2 ,35.73,2
 17 ,N1044   , 2.5 ,35.82,2
 17 ,N1044   , 3 ,35.88,2
 17 ,N1044   , 3.5 ,35.59,2
 17 ,N1044   , 4 ,36.06,2
 17 ,N1044   , 4.5 ,36.70,2
 17 ,N1044   , 5 ,38.14,1
 17 ,N1044   , 5.5 ,39.09,2
 17 ,N1044   , 6 ,39.73,3
 17 ,N1044   , 6.5 ,41.15,2
 17 ,N1044   , 7 ,41.77,2
 17 ,N1044   , 7.5 ,44.51,2
 17 ,N1044   , 8 ,44.01,1
 17 ,N1044   , 8.5 ,43.67,2
 17 ,N1044   , 9 ,43.78,2
 17 ,N1044   , 9.5 ,43.85,1
 17 ,N1044   , 10 ,44.24,1
 17 ,N1044   , 10.5 ,44.49,2
 17 ,N1044   , 11 ,44.66,2
 17 ,N1044   , 11.5 ,44.44,1
 17 ,N1044   , 12 ,44.96,1
 17 ,N1044   , 12.5 ,45.64,2
 17 ,N1044   , 13 ,45.76,3
 17 ,N1044   , 13.5 ,46.51,1
 17 ,N1044   , 14 ,47.00,2
 17 ,N1044   , 14.5 ,47.34,1
 17 ,N1044   , 15 ,45.89,2
 17 ,N1044   , 15.5 ,46.93,1
 17 ,N1044   , 16 ,47.28,2
 17 ,N1044   , 16.5 ,47.52,2
 17 ,N1044   , 17 ,48.35,2
 17 ,N1044   , 17.5 ,48.57,1
 17 ,N1044   , 18 ,49.04,2
 17 ,N1044   , 18.5 ,49.36,2
 17 ,N1044   , 19 ,50.24,2
 17 ,N1044   , 19.5 ,51.16,2
 17 ,N1044   , 20 ,51.11,2
 17 ,N1044   , 20.5 ,49.74,2
 17 ,N1044   , 21 ,50.49,1
 17 ,N1044   , 21.5 ,50.99,2
 17 ,N1044   , 22 ,52.00,1
 17 ,N1044   , 22.5 ,52.66,2
