                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 43
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 43 ,N1082   , 0 ,37.00,3
 43 ,N1082   , 0.5 ,36.67,3
 43 ,N1082   , 1 ,36.78,2
 43 ,N1082   , 1.5 ,36.19,3
 43 ,N1082   , 2 ,36.12,1
 43 ,N1082   , 2.5 ,36.08,2
 43 ,N1082   , 3 ,36.05,3
 43 ,N1082   , 3.5 ,35.70,1
 43 ,N1082   , 4 ,36.14,2
 43 ,N1082   , 4.5 ,36.76,2
 43 ,N1082   , 5 ,38.17,2
 43 ,N1082   , 5.5 ,39.11,2
 43 ,N1082   , 6 ,39.74,1
 43 ,N1082   , 6.5 ,41.16,3
 43 ,N1082   , 7 ,41.77,1
 43 ,N1082   , 7.5 ,44.52,2
 43 ,N1082   , 8 ,44.01,2
 43 ,N1082   , 8.5 ,43.67,1
 43 ,N1082   , 9 ,43.78,3
 43 ,N1082   , 9.5 ,43.86,1
 43 ,N1082   , 10 ,44.24,2
 43 ,N1082   , 10.5 ,44.49,2
 43 ,N1082   , 11 ,44.66,2
 43 ,N1082   , 11.5 ,44.44,2
 43 ,N1082   , 12 ,44.96,2
 43 ,N1082   , 12.5 ,45.64,1
 43 ,N1082   , 13 ,45.76,2
 43 ,N1082   , 13.5 ,46.51,3
 43 ,N1082   , 14 ,47.00,2
 43 ,N1082   , 14.5 ,47.34,2
 43 ,N1082   , 15 ,45.89,2
 43 ,N1082   , 15.5 ,46.93,1
 43 ,N1082   , 16 ,47.28,2
 43 ,N1082   , 16.5 ,47.52,2
 43 ,N1082   , 17 ,48.35,1
 43 ,N1082   , 17.5 ,48.57,2
 43 ,N1082   , 18 ,49.04,2
 43 ,N1082   , 18.5 ,49.36,1
 43 ,N1082   , 19 ,50.24,2
 43 ,N1082   , 19.5 ,51.16,2
 43 ,N1082   , 20 ,51.11,1
 43 ,N1082   , 20.5 ,49.74,2
 43 ,N1082   , 21 ,50.49,2
 43 ,N1082   , 21.5 ,50.99,2
 43 ,N1082   , 22 ,52.00,2
 43 ,N1082   , 22.5 ,52.66,1
 43 ,N1082   , 23 ,53.11,2
 43 ,N1082   , 23.5 ,53.41,2
 43 ,N1082   , 24 ,53.94,1
 43 ,N1082   , 24.5 ,54.29,2
 43 ,N1082   , 25 ,54.53,2
 43 ,N1082   , 25.5 ,55.35,2
 43 ,N1082   , 26 ,55.90,2
 43 ,N1082   , 26.5 ,56.27,2
 43 ,N1082   , 27 ,56.18,2
 43 ,N1082   , 27.5 ,56.79,3
 43 ,N1082   , 28 ,56.52,2
 43 ,N1082   , 28.5 ,57.02,1
 43 ,N1082   , 29 ,57.68,2
 43 ,N1082   , 29.5 ,58.45,2
 43 ,N1082   , 30 ,58.63,1
 43 ,N1082   , 30.5 ,58.42,2
 43 ,N1082   , 31 ,59.28,2
 43 ,N1082   , 31.5 ,59.85,1
 43 ,N1082   , 32 ,60.24,2
 43 ,N1082   , 32.5 ,60.82,2
 43 ,N1082   , 33 ,60.88,2
 43 ,N1082   , 33.5 ,60.92,2
 43 ,N1082   , 34 ,61.61,2
 43 ,N1082   , 34.5 ,61.41,2
 43 ,N1082   , 35 ,62.27,2
 43 ,N1082   , 35.5 ,62.18,1
 43 ,N1082   , 36 ,62.12,3
 43 ,N1082   , 36.5 ,62.41,2
 43 ,N1082   , 37 ,63.28,2
 43 ,N1082   , 37.5 ,64.85,1
 43 ,N1082   , 38 ,64.90,2
 43 ,N1082   , 38.5 ,64.60,2
 43 ,N1082   , 39 ,65.07,2
 43 ,N1082   , 39.5 ,65.38,1
 43 ,N1082   , 40 ,65.25,2
 43 ,N1082   , 40.5 ,65.83,2
 43 ,N1082   , 41 ,66.22,2
 43 ,N1082   , 41.5 ,67.15,2
 43 ,N1082   , 42 ,67.77,2
 43 ,N1082   , 42.5 ,67.84,2
 43 ,N1082   , 43 ,67.90,2
 43 ,N1082   , 43.5 ,68.26,2
 43 ,N1082   , 44 ,68.18,2
 43 ,N1082   , 44.5 ,68.45,2
 43 ,N1082   , 45 ,69.30,1
 43 ,N1082   , 45.5 ,69.53,2
 43 ,N1082   , 46 ,70.02,2
 43 ,N1082   , 46.5 ,70.01,1
 43 ,N1082   , 47 ,70.68,2
 43 ,N1082   , 47.5 ,71.12,2
 43 ,N1082   , 48 ,71.75,2
 43 ,N1082   , 48.5 ,71.50,2
 43 ,N1082   , 49 ,72.33,1
 43 ,N1082   , 49.5 ,72.89,3
 43 ,N1082   , 50 ,72.59,2
 43 ,N1082   , 50.5 ,73.73,2
 43 ,N1082   , 51 ,74.15,2
 43 ,N1082   , 51.5 ,74.77,1
 43 ,N1082   , 52 ,74.51,3
 43 ,N1082   , 52.5 ,75.34,1
 43 ,N1082   , 53 ,75.23,3
 43 ,N1082   , 53.5 ,75.49,1
 43 ,N1082   , 54 ,75.66,2
 43 ,N1082   , 54.5 ,75.77,2
 43 ,N1082   , 55 ,76.51,2
 43 ,N1082   , 55.5 ,77.01,1
 43 ,N1082   , 56 ,77.34,2
 43 ,N1082   , 56.5 ,78.23,3
 43 ,N1082   , 57 ,78.48,2
 43 ,N1082   , 57.5 ,78.99,2
 43 ,N1082   , 58 ,78.99,2
 43 ,N1082   , 58.5 ,79.33,2
 43 ,N1082   , 59 ,79.55,2
 43 ,N1082   , 59.5 ,80.03,2
 43 ,N1082   , 60 ,80.69,2
 43 ,N1082   , 60.5 ,81.13,2
 43 ,N1082   , 61 ,81.75,2
 43 ,N1082   , 61.5 ,81.83,2
 43 ,N1082   , 62 ,82.22,3
 43 ,N1082   , 62.5 ,82.48,1
 43 ,N1082   , 63 ,82.65,2
 43 ,N1082   , 63.5 ,82.77,2
 43 ,N1082   , 64 ,83.18,2
 43 ,N1082   , 64.5 ,84.12,2
 43 ,N1082   , 65 ,84.41,2
 43 ,N1082   , 65.5 ,84.61,1
 43 ,N1082   , 66 ,85.41,2
 43 ,N1082   , 66.5 ,85.60,3
 43 ,N1082   , 67 ,85.74,2
 43 ,N1082   , 67.5 ,86.49,2
 43 ,N1082   , 68 ,86.66,2
 43 ,N1082   , 68.5 ,86.77,2
 43 ,N1082   , 69 ,87.18,2
 43 ,N1082   , 69.5 ,87.45,1
 43 ,N1082   , 70 ,87.64,2
 43 ,N1082   , 70.5 ,88.09,2
 43 ,N1082   , 71 ,88.73,1
 43 ,N1082   , 71.5 ,89.48,2
 43 ,N1082   , 72 ,89.99,3
 43 ,N1082   , 72.5 ,90.33,2
 43 ,N1082   , 73 ,90.55,2
 43 ,N1082   , 73.5 ,90.70,2
 43 ,N1082   , 74 ,92.13,2
 43 ,N1082   , 74.5 ,92.09,2
 43 ,N1082   , 75 ,92.06,2
 43 ,N1082   , 75.5 ,92.71,2
 43 ,N1082   , 76 ,92.47,2
 43 ,N1082   , 76.5 ,92.65,3
 43 ,N1082   , 77 ,93.10,2
 43 ,N1082   , 77.5 ,93.40,1
 43 ,N1082   , 78 ,93.93,2
 43 ,N1082   , 78.5 ,94.29,2
 43 ,N1082   , 79 ,94.53,2
 43 ,N1082   , 79.5 ,95.35,3
 43 ,N1082   , 80 ,95.23,2
 43 ,N1082   , 80.5 ,95.49,2
 43 ,N1082   , 81 ,95.99,3
 43 ,N1082   , 81.5 ,96.66,2
 43 ,N1082   , 82 ,97.11,1
 43 ,N1082   , 82.5 ,97.07,3
 43 ,N1082   , 83 ,97.38,2
 43 ,N1082   , 83.5 ,97.92,2
 43 ,N1082   , 84 ,98.28,2
 43 ,N1082   , 84.5 ,98.85,2
 43 ,N1082   , 85 ,98.90,2
 43 ,N1082   , 85.5 ,98.93,3
 43 ,N1082   , 86 ,99.29,3
 43 ,N1082   , 86.5 ,99.86,2
 43 ,N1082   , 87 ,100.57,2
 43 ,N1082   , 87.5 ,101.05,3
 43 ,N1082   , 88 ,101.37,2
 43 ,N1082   , 88.5 ,101.24,3
 43 ,N1082   , 89 ,102.16,2
 43 ,N1082   , 89.5 ,102.44,3
 43 ,N1082   , 90 ,102.63,2
 43 ,N1082   , 90.5 ,103.42,3
 43 ,N1082   , 91 ,103.61,2
 43 ,N1082   , 91.5 ,104.07,2
 43 ,N1082   , 92 ,104.72,2
 43 ,N1082   , 92.5 ,104.81,2
 43 ,N1082   , 93 ,105.21,2
 43 ,N1082   , 93.5 ,105.80,2
 43 ,N1082   , 94 ,105.54,3
 43 ,N1082   , 94.5 ,105.36,2
 43 ,N1082   , 95 ,105.91,2
 43 ,N1082   , 95.5 ,106.27,3
 43 ,N1082   , 96 ,107.51,2
 43 ,N1082   , 96.5 ,107.68,2
 43 ,N1082   , 97 ,108.12,2
 43 ,N1082   , 97.5 ,108.41,3
 43 ,N1082   , 98 ,108.27,3
 43 ,N1082   , 98.5 ,109.18,3
 43 ,N1082   , 99 ,109.79,3
 43 ,N1082   , 99.5 ,109.86,2
 43 ,N1082   , 100 ,110.57,3
 43 ,N1082   , 100.5 ,110.72,2
 43 ,N1082   , 101 ,111.48,3
 43 ,N1082   , 101.5 ,111.65,4
 43 ,N1082   , 102 ,111.77,2
 43 ,N1082   , 102.5 ,112.18,3
 43 ,N1082   , 103 ,112.45,2
 43 ,N1082   , 103.5 ,112.30,2
 43 ,N1082   , 104 ,112.87,2
 43 ,N1082   , 104.5 ,113.58,3
 43 ,N1082   , 105 ,113.72,2
 43 ,N1082   , 105.5 ,114.15,3
 43 ,N1082   , 106 ,114.43,2
