                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 9
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 9 ,N1100   , 0 ,35.00,1
 9 ,N1100   , 0.5 ,35.33,2
 9 ,N1100   , 1 ,35.89,2
 9 ,N1100   , 1.5 ,35.59,1
 9 ,N1100   , 2 ,35.73,1
 9 ,N1100   , 2.5 ,35.82,2
 9 ,N1100   , 3 ,35.88,2
 9 ,N1100   , 3.5 ,35.59,1
 9 ,N1100   , 4 ,36.06,1
 9 ,N1100   , 4.5 ,36.70,2
 9 ,N1100   , 5 ,38.14,3
 9 ,N1100   , 5.5 ,39.09,1
 9 ,N1100   , 6 ,39.73,2
 9 ,N1100   , 6.5 ,41.15,1
 9 ,N1100   , 7 ,41.77,2
 9 ,N1100   , 7.5 ,44.51,1
 9 ,N1100   , 8 ,44.01,1
 9 ,N1100   , 8.5 ,43.67,2
 9 ,N1100   , 9 ,43.78,1
 9 ,N1100   , 9.5 ,43.85,1
 9 ,N1100   , 10 ,44.24,3
 9 ,N1100   , 10.5 ,44.49,1
 9 ,N1100   , 11 ,44.66,2
 9 ,N1100   , 11.5 ,44.44,2
 9 ,N1100   , 12 ,44.96,2
 9 ,N1100   , 12.5 ,45.64,1
 9 ,N1100   , 13 ,45.76,2
 9 ,N1100   , 13.5 ,46.51,2
 9 ,N1100   , 14 ,47.00,2
 9 ,N1100   , 14.5 ,47.34,1
 9 ,N1100   , 15 ,45.89,3
 9 ,N1100   , 15.5 ,46.93,1
 9 ,N1100   , 16 ,47.28,1
 9 ,N1100   , 16.5 ,47.52,2
 9 ,N1100   , 17 ,48.35,2
 9 ,N1100   , 17.5 ,48.57,1
 9 ,N1100   , 18 ,49.04,2
 9 ,N1100   , 18.5 ,49.36,2
 9 ,N1100   , 19 ,50.24,1
 9 ,N1100   , 19.5 ,51.16,2
 9 ,N1100   , 20 ,51.11,1
 9 ,N1100   , 20.5 ,49.74,3
 9 ,N1100   , 21 ,50.49,1
 9 ,N1100   , 21.5 ,50.99,2
 9 ,N1100   , 22 ,52.00,2
 9 ,N1100   , 22.5 ,52.66,1
 9 ,N1100   , 23 ,53.11,2
 9 ,N1100   , 23.5 ,53.41,2
 9 ,N1100   , 24 ,53.94,2
 9 ,N1100   , 24.5 ,54.29,1
 9 ,N1100   , 25 ,54.53,2
 9 ,N1100   , 25.5 ,55.35,2
 9 ,N1100   , 26 ,55.90,2
 9 ,N1100   , 26.5 ,56.27,2
 9 ,N1100   , 27 ,56.18,2
 9 ,N1100   , 27.5 ,56.79,2
 9 ,N1100   , 28 ,56.52,3
 9 ,N1100   , 28.5 ,57.02,1
 9 ,N1100   , 29 ,57.68,3
 9 ,N1100   , 29.5 ,58.45,2
 9 ,N1100   , 30 ,58.63,2
 9 ,N1100   , 30.5 ,58.42,2
 9 ,N1100   , 31 ,59.28,2
 9 ,N1100   , 31.5 ,59.85,2
 9 ,N1100   , 32 ,60.24,1
 9 ,N1100   , 32.5 ,60.82,2
 9 ,N1100   , 33 ,60.88,2
 9 ,N1100   , 33.5 ,60.92,2
 9 ,N1100   , 34 ,61.61,2
 9 ,N1100   , 34.5 ,61.41,2
 9 ,N1100   , 35 ,62.27,2
 9 ,N1100   , 35.5 ,62.18,2
 9 ,N1100   , 36 ,62.12,2
 9 ,N1100   , 36.5 ,62.41,2
 9 ,N1100   , 37 ,63.28,1
 9 ,N1100   , 37.5 ,64.85,2
 9 ,N1100   , 38 ,64.90,2
 9 ,N1100   , 38.5 ,64.60,3
 9 ,N1100   , 39 ,65.07,3
 9 ,N1100   , 39.5 ,65.38,2
 9 ,N1100   , 40 ,65.25,3
 9 ,N1100   , 40.5 ,65.83,2
 9 ,N1100   , 41 ,66.22,2
 9 ,N1100   , 41.5 ,67.15,1
 9 ,N1100   , 42 ,67.77,2
 9 ,N1100   , 42.5 ,67.84,2
 9 ,N1100   , 43 ,67.90,2
 9 ,N1100   , 43.5 ,68.26,3
 9 ,N1100   , 44 ,68.18,2
 9 ,N1100   , 44.5 ,68.45,4
 9 ,N1100   , 45 ,69.30,2
 9 ,N1100   , 45.5 ,69.53,2
 9 ,N1100   , 46 ,70.02,2
 9 ,N1100   , 46.5 ,70.01,3
 9 ,N1100   , 47 ,70.68,3
 9 ,N1100   , 47.5 ,71.12,4
 9 ,N1100   , 48 ,71.75,2
 9 ,N1100   , 48.5 ,71.50,3
 9 ,N1100   , 49 ,72.33,2
 9 ,N1100   , 49.5 ,72.89,3
 9 ,N1100   , 50 ,72.59,1
 9 ,N1100   , 50.5 ,73.73,3
 9 ,N1100   , 51 ,74.15,2
 9 ,N1100   , 51.5 ,74.77,2
 9 ,N1100   , 52 ,74.51,3
 9 ,N1100   , 52.5 ,75.34,2
 9 ,N1100   , 53 ,75.23,2
 9 ,N1100   , 53.5 ,75.49,3
 9 ,N1100   , 54 ,75.66,3
 9 ,N1100   , 54.5 ,75.77,3
 9 ,N1100   , 55 ,76.51,3
 9 ,N1100   , 55.5 ,77.01,3
 9 ,N1100   , 56 ,77.34,3
 9 ,N1100   , 56.5 ,78.23,2
 9 ,N1100   , 57 ,78.48,3
 9 ,N1100   , 57.5 ,78.99,4
 9 ,N1100   , 58 ,78.99,3
 9 ,N1100   , 58.5 ,79.33,4
 9 ,N1100   , 59 ,79.55,3
 9 ,N1100   , 59.5 ,80.03,3
 9 ,N1100   , 60 ,80.69,4
 9 ,N1100   , 60.5 ,81.13,3
 9 ,N1100   , 61 ,81.75,3
 9 ,N1100   , 61.5 ,81.83,3
 9 ,N1100   , 62 ,82.22,3
 9 ,N1100   , 62.5 ,82.48,3
 9 ,N1100   , 63 ,82.65,4
 9 ,N1100   , 63.5 ,82.77,3
 9 ,N1100   , 64 ,83.18,3
 9 ,N1100   , 64.5 ,84.12,3
 9 ,N1100   , 65 ,84.41,4
 9 ,N1100   , 65.5 ,84.61,3
 9 ,N1100   , 66 ,85.41,4
 9 ,N1100   , 66.5 ,85.60,4
 9 ,N1100   , 67 ,85.74,4
 9 ,N1100   , 67.5 ,86.49,3
 9 ,N1100   , 68 ,86.66,4
 9 ,N1100   , 68.5 ,86.77,3
 9 ,N1100   , 69 ,87.18,5
 9 ,N1100   , 69.5 ,87.45,3
 9 ,N1100   , 70 ,87.64,4
 9 ,N1100   , 70.5 ,88.09,5
 9 ,N1100   , 71 ,88.73,4
 9 ,N1100   , 71.5 ,89.48,5
 9 ,N1100   , 72 ,89.99,4
 9 ,N1100   , 72.5 ,90.33,5
 9 ,N1100   , 73 ,90.55,5
 9 ,N1100   , 73.5 ,90.70,5
 9 ,N1100   , 74 ,92.13,4
 9 ,N1100   , 74.5 ,92.09,5
 9 ,N1100   , 75 ,92.06,5
 9 ,N1100   , 75.5 ,92.71,5
 9 ,N1100   , 76 ,92.47,6
 9 ,N1100   , 76.5 ,92.65,5
 9 ,N1100   , 77 ,93.10,6
 9 ,N1100   , 77.5 ,93.40,5
 9 ,N1100   , 78 ,93.93,6
 9 ,N1100   , 78.5 ,94.29,6
 9 ,N1100   , 79 ,94.53,6
 9 ,N1100   , 79.5 ,95.35,6
 9 ,N1100   , 80 ,95.23,6
 9 ,N1100   , 80.5 ,95.49,7
 9 ,N1100   , 81 ,95.99,6
 9 ,N1100   , 81.5 ,96.66,7
 9 ,N1100   , 82 ,97.11,6
 9 ,N1100   , 82.5 ,97.07,7
 9 ,N1100   , 83 ,97.38,10
 9 ,N1100   , 83.5 ,97.92,6
 9 ,N1100   , 84 ,98.28,7
 9 ,N1100   , 84.5 ,98.85,8
 9 ,N1100   , 85 ,98.90,7
 9 ,N1100   , 85.5 ,98.93,7
 9 ,N1100   , 86 ,99.29,7
 9 ,N1100   , 86.5 ,99.86,7
 9 ,N1100   , 87 ,100.57,8
 9 ,N1100   , 87.5 ,101.05,8
 9 ,N1100   , 88 ,101.37,7
 9 ,N1100   , 88.5 ,101.24,8
 9 ,N1100   , 89 ,102.16,9
 9 ,N1100   , 89.5 ,102.44,7
 9 ,N1100   , 90 ,102.63,8
 9 ,N1100   , 90.5 ,103.42,9
 9 ,N1100   , 91 ,103.61,9
 9 ,N1100   , 91.5 ,104.07,8
 9 ,N1100   , 92 ,104.72,8
 9 ,N1100   , 92.5 ,104.81,9
 9 ,N1100   , 93 ,105.21,9
 9 ,N1100   , 93.5 ,105.80,8
 9 ,N1100   , 94 ,105.54,8
 9 ,N1100   , 94.5 ,105.36,9
 9 ,N1100   , 95 ,105.91,9
 9 ,N1100   , 95.5 ,106.27,9
 9 ,N1100   , 96 ,107.51,10
 9 ,N1100   , 96.5 ,107.68,8
 9 ,N1100   , 97 ,108.12,8
 9 ,N1100   , 97.5 ,108.41,9
 9 ,N1100   , 98 ,108.27,9
 9 ,N1100   , 98.5 ,109.18,9
 9 ,N1100   , 99 ,109.79,8
 9 ,N1100   , 99.5 ,109.86,9
 9 ,N1100   , 100 ,110.57,9
 9 ,N1100   , 100.5 ,110.72,8
 9 ,N1100   , 101 ,111.48,8
 9 ,N1100   , 101.5 ,111.65,10
 9 ,N1100   , 102 ,111.77,9
 9 ,N1100   , 102.5 ,112.18,8
 9 ,N1100   , 103 ,112.45,8
 9 ,N1100   , 103.5 ,112.30,8
 9 ,N1100   , 104 ,112.87,9
 9 ,N1100   , 104.5 ,113.58,8
 9 ,N1100   , 105 ,113.72,8
 9 ,N1100   , 105.5 ,114.15,9
 9 ,N1100   , 106 ,114.43,7
 9 ,N1100   , 106.5 ,114.62,7
 9 ,N1100   , 107 ,114.75,8
 9 ,N1100   , 107.5 ,115.16,9
 9 ,N1100   , 108 ,115.44,8
 9 ,N1100   , 108.5 ,115.63,7
 9 ,N1100   , 109 ,115.75,9
 9 ,N1100   , 109.5 ,116.50,7
 9 ,N1100   , 110 ,117.00,8
 9 ,N1100   , 110.5 ,118.00,8
 9 ,N1100   , 111 ,118.33,8
 9 ,N1100   , 111.5 ,118.56,9
 9 ,N1100   , 112 ,119.04,7
 9 ,N1100   , 112.5 ,118.69,8
 9 ,N1100   , 113 ,119.13,10
 9 ,N1100   , 113.5 ,119.75,10
 9 ,N1100   , 114 ,120.17,8
 9 ,N1100   , 114.5 ,120.78,9
 9 ,N1100   , 115 ,121.19,10
 9 ,N1100   , 115.5 ,121.46,10
 9 ,N1100   , 116 ,121.64,10
 9 ,N1100   , 116.5 ,122.09,10
 9 ,N1100   , 117 ,122.39,10
 9 ,N1100   , 117.5 ,122.60,10
 9 ,N1100   , 118 ,123.40,11
 9 ,N1100   , 118.5 ,123.27,11
 9 ,N1100   , 119 ,123.51,10
 9 ,N1100   , 119.5 ,124.01,11
 9 ,N1100   , 120 ,124.67,11
 9 ,N1100   , 120.5 ,125.11,11
 9 ,N1100   , 121 ,125.41,11
 9 ,N1100   , 121.5 ,125.94,12
 9 ,N1100   , 122 ,125.96,11
 9 ,N1100   , 122.5 ,126.31,12
 9 ,N1100   , 123 ,126.54,13
 9 ,N1100   , 123.5 ,126.69,13
 9 ,N1100   , 124 ,127.13,13
 9 ,N1100   , 124.5 ,127.75,14
 9 ,N1100   , 125 ,127.50,14
 9 ,N1100   , 125.5 ,128.33,15
 9 ,N1100   , 126 ,128.89,15
 9 ,N1100   , 126.5 ,129.26,14
 9 ,N1100   , 127 ,129.84,15
 9 ,N1100   , 127.5 ,130.23,17
 9 ,N1100   , 128 ,130.48,16
 9 ,N1100   , 128.5 ,130.66,16
 9 ,N1100   , 129 ,130.77,15
