                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 22
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 22 ,N1065   , 0 ,35.00,3
 22 ,N1065   , 0.5 ,35.33,1
 22 ,N1065   , 1 ,35.89,2
 22 ,N1065   , 1.5 ,35.59,2
 22 ,N1065   , 2 ,35.73,2
 22 ,N1065   , 2.5 ,35.82,2
 22 ,N1065   , 3 ,35.88,2
 22 ,N1065   , 3.5 ,35.59,2
 22 ,N1065   , 4 ,36.06,2
 22 ,N1065   , 4.5 ,36.70,2
 22 ,N1065   , 5 ,38.14,2
 22 ,N1065   , 5.5 ,39.09,2
 22 ,N1065   , 6 ,39.73,2
 22 ,N1065   , 6.5 ,41.15,2
 22 ,N1065   , 7 ,41.77,1
 22 ,N1065   , 7.5 ,44.51,2
 22 ,N1065   , 8 ,44.01,1
 22 ,N1065   , 8.5 ,43.67,2
 22 ,N1065   , 9 ,43.78,2
 22 ,N1065   , 9.5 ,43.85,2
 22 ,N1065   , 10 ,44.24,1
 22 ,N1065   , 10.5 ,44.49,2
 22 ,N1065   , 11 ,44.66,2
 22 ,N1065   , 11.5 ,44.44,2
 22 ,N1065   , 12 ,44.96,1
 22 ,N1065   , 12.5 ,45.64,2
 22 ,N1065   , 13 ,45.76,2
 22 ,N1065   , 13.5 ,46.51,2
 22 ,N1065   , 14 ,47.00,1
 22 ,N1065   , 14.5 ,47.34,2
 22 ,N1065   , 15 ,45.89,2
 22 ,N1065   , 15.5 ,46.93,2
 22 ,N1065   , 16 ,47.28,1
 22 ,N1065   , 16.5 ,47.52,3
 22 ,N1065   , 17 ,48.35,1
 22 ,N1065   , 17.5 ,48.57,2
 22 ,N1065   , 18 ,49.04,2
 22 ,N1065   , 18.5 ,49.36,1
 22 ,N1065   , 19 ,50.24,2
 22 ,N1065   , 19.5 ,51.16,1
 22 ,N1065   , 20 ,51.11,2
 22 ,N1065   , 20.5 ,49.74,2
 22 ,N1065   , 21 ,50.49,2
 22 ,N1065   , 21.5 ,50.99,1
 22 ,N1065   , 22 ,52.00,2
 22 ,N1065   , 22.5 ,52.66,2
