                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 26
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 26 ,N1090   , 0 ,37.00,2
 26 ,N1090   , 0.5 ,36.67,3
 26 ,N1090   , 1 ,36.78,2
 26 ,N1090   , 1.5 ,36.19,2
 26 ,N1090   , 2 ,36.12,1
 26 ,N1090   , 2.5 ,36.08,3
 26 ,N1090   , 3 ,36.05,2
 26 ,N1090   , 3.5 ,35.70,2
 26 ,N1090   , 4 ,36.14,2
 26 ,N1090   , 4.5 ,36.76,2
 26 ,N1090   , 5 ,38.17,2
 26 ,N1090   , 5.5 ,39.11,1
 26 ,N1090   , 6 ,39.74,2
 26 ,N1090   , 6.5 ,41.16,2
 26 ,N1090   , 7 ,41.77,2
 26 ,N1090   , 7.5 ,44.52,2
 26 ,N1090   , 8 ,44.01,1
 26 ,N1090   , 8.5 ,43.67,2
 26 ,N1090   , 9 ,43.78,1
 26 ,N1090   , 9.5 ,43.86,2
 26 ,N1090   , 10 ,44.24,1
 26 ,N1090   , 10.5 ,44.49,2
 26 ,N1090   , 11 ,44.66,2
 26 ,N1090   , 11.5 ,44.44,1
 26 ,N1090   , 12 ,44.96,2
 26 ,N1090   , 12.5 ,45.64,2
 26 ,N1090   , 13 ,45.76,3
 26 ,N1090   , 13.5 ,46.51,1
 26 ,N1090   , 14 ,47.00,2
 26 ,N1090   , 14.5 ,47.34,2
 26 ,N1090   , 15 ,45.89,1
 26 ,N1090   , 15.5 ,46.93,2
 26 ,N1090   , 16 ,47.28,2
 26 ,N1090   , 16.5 ,47.52,1
 26 ,N1090   , 17 ,48.35,2
 26 ,N1090   , 17.5 ,48.57,2
 26 ,N1090   , 18 ,49.04,0
 26 ,N1090   , 18.5 ,49.36,3
 26 ,N1090   , 19 ,50.24,3
 26 ,N1090   , 19.5 ,51.16,1
 26 ,N1090   , 20 ,51.11,2
 26 ,N1090   , 20.5 ,49.74,2
 26 ,N1090   , 21 ,50.49,2
 26 ,N1090   , 21.5 ,50.99,2
 26 ,N1090   , 22 ,52.00,1
 26 ,N1090   , 22.5 ,52.66,2
 26 ,N1090   , 23 ,53.11,2
 26 ,N1090   , 23.5 ,53.41,2
 26 ,N1090   , 24 ,53.94,1
 26 ,N1090   , 24.5 ,54.29,2
 26 ,N1090   , 25 ,54.53,2
 26 ,N1090   , 25.5 ,55.35,2
 26 ,N1090   , 26 ,55.90,1
 26 ,N1090   , 26.5 ,56.27,2
 26 ,N1090   , 27 ,56.18,2
 26 ,N1090   , 27.5 ,56.79,2
 26 ,N1090   , 28 ,56.52,3
 26 ,N1090   , 28.5 ,57.02,2
 26 ,N1090   , 29 ,57.68,1
 26 ,N1090   , 29.5 ,58.45,3
 26 ,N1090   , 30 ,58.63,1
 26 ,N1090   , 30.5 ,58.42,2
 26 ,N1090   , 31 ,59.28,3
 26 ,N1090   , 31.5 ,59.85,1
 26 ,N1090   , 32 ,60.24,2
 26 ,N1090   , 32.5 ,60.82,4
 26 ,N1090   , 33 ,60.88,2
 26 ,N1090   , 33.5 ,60.92,1
 26 ,N1090   , 34 ,61.61,2
 26 ,N1090   , 34.5 ,61.41,2
 26 ,N1090   , 35 ,62.27,2
 26 ,N1090   , 35.5 ,62.18,2
 26 ,N1090   , 36 ,62.12,2
 26 ,N1090   , 36.5 ,62.41,2
 26 ,N1090   , 37 ,63.28,2
 26 ,N1090   , 37.5 ,64.85,2
 26 ,N1090   , 38 ,64.90,3
 26 ,N1090   , 38.5 ,64.60,2
 26 ,N1090   , 39 ,65.07,2
 26 ,N1090   , 39.5 ,65.38,2
 26 ,N1090   , 40 ,65.25,3
 26 ,N1090   , 40.5 ,65.83,2
 26 ,N1090   , 41 ,66.22,2
 26 ,N1090   , 41.5 ,67.15,2
 26 ,N1090   , 42 ,67.77,2
 26 ,N1090   , 42.5 ,67.84,2
 26 ,N1090   , 43 ,67.90,2
 26 ,N1090   , 43.5 ,68.26,1
 26 ,N1090   , 44 ,68.18,3
 26 ,N1090   , 44.5 ,68.45,1
 26 ,N1090   , 45 ,69.30,2
 26 ,N1090   , 45.5 ,69.53,2
 26 ,N1090   , 46 ,70.02,2
 26 ,N1090   , 46.5 ,70.01,2
 26 ,N1090   , 47 ,70.68,3
 26 ,N1090   , 47.5 ,71.12,2
 26 ,N1090   , 48 ,71.75,2
 26 ,N1090   , 48.5 ,71.50,2
 26 ,N1090   , 49 ,72.33,2
 26 ,N1090   , 49.5 ,72.89,3
 26 ,N1090   , 50 ,72.59,3
 26 ,N1090   , 50.5 ,73.73,2
 26 ,N1090   , 51 ,74.15,3
 26 ,N1090   , 51.5 ,74.77,2
 26 ,N1090   , 52 ,74.51,3
 26 ,N1090   , 52.5 ,75.34,2
 26 ,N1090   , 53 ,75.23,3
 26 ,N1090   , 53.5 ,75.49,2
 26 ,N1090   , 54 ,75.66,3
 26 ,N1090   , 54.5 ,75.77,2
 26 ,N1090   , 55 ,76.51,3
 26 ,N1090   , 55.5 ,77.01,2
 26 ,N1090   , 56 ,77.34,2
 26 ,N1090   , 56.5 ,78.23,2
 26 ,N1090   , 57 ,78.48,3
 26 ,N1090   , 57.5 ,78.99,3
 26 ,N1090   , 58 ,78.99,2
 26 ,N1090   , 58.5 ,79.33,3
 26 ,N1090   , 59 ,79.55,3
 26 ,N1090   , 59.5 ,80.03,2
 26 ,N1090   , 60 ,80.69,3
 26 ,N1090   , 60.5 ,81.13,3
 26 ,N1090   , 61 ,81.75,3
 26 ,N1090   , 61.5 ,81.83,2
 26 ,N1090   , 62 ,82.22,2
 26 ,N1090   , 62.5 ,82.48,3
 26 ,N1090   , 63 ,82.65,2
 26 ,N1090   , 63.5 ,82.77,3
 26 ,N1090   , 64 ,83.18,3
 26 ,N1090   , 64.5 ,84.12,3
 26 ,N1090   , 65 ,84.41,3
 26 ,N1090   , 65.5 ,84.61,3
 26 ,N1090   , 66 ,85.41,2
 26 ,N1090   , 66.5 ,85.60,4
 26 ,N1090   , 67 ,85.74,3
 26 ,N1090   , 67.5 ,86.49,2
 26 ,N1090   , 68 ,86.66,3
 26 ,N1090   , 68.5 ,86.77,3
 26 ,N1090   , 69 ,87.18,3
 26 ,N1090   , 69.5 ,87.45,3
 26 ,N1090   , 70 ,87.64,4
 26 ,N1090   , 70.5 ,88.09,3
 26 ,N1090   , 71 ,88.73,3
 26 ,N1090   , 71.5 ,89.48,4
 26 ,N1090   , 72 ,89.99,4
 26 ,N1090   , 72.5 ,90.33,3
 26 ,N1090   , 73 ,90.55,4
 26 ,N1090   , 73.5 ,90.70,3
 26 ,N1090   , 74 ,92.13,4
 26 ,N1090   , 74.5 ,92.09,4
 26 ,N1090   , 75 ,92.06,4
 26 ,N1090   , 75.5 ,92.71,4
 26 ,N1090   , 76 ,92.47,3
 26 ,N1090   , 76.5 ,92.65,5
 26 ,N1090   , 77 ,93.10,4
 26 ,N1090   , 77.5 ,93.40,4
 26 ,N1090   , 78 ,93.93,4
 26 ,N1090   , 78.5 ,94.29,5
 26 ,N1090   , 79 ,94.53,5
 26 ,N1090   , 79.5 ,95.35,4
 26 ,N1090   , 80 ,95.23,6
 26 ,N1090   , 80.5 ,95.49,5
 26 ,N1090   , 81 ,95.99,4
 26 ,N1090   , 81.5 ,96.66,6
