                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 27
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 27 ,N1098   , 0 ,35.00,2
 27 ,N1098   , 0.5 ,35.33,1
 27 ,N1098   , 1 ,35.89,3
 27 ,N1098   , 1.5 ,35.59,2
 27 ,N1098   , 2 ,35.73,2
 27 ,N1098   , 2.5 ,35.82,2
 27 ,N1098   , 3 ,35.88,2
 27 ,N1098   , 3.5 ,35.59,1
 27 ,N1098   , 4 ,36.06,2
 27 ,N1098   , 4.5 ,36.70,1
 27 ,N1098   , 5 ,38.14,3
 27 ,N1098   , 5.5 ,39.09,3
 27 ,N1098   , 6 ,39.73,1
 27 ,N1098   , 6.5 ,41.15,2
 27 ,N1098   , 7 ,41.77,1
 27 ,N1098   , 7.5 ,44.51,2
 27 ,N1098   , 8 ,44.01,2
 27 ,N1098   , 8.5 ,43.67,2
 27 ,N1098   , 9 ,43.78,2
 27 ,N1098   , 9.5 ,43.85,1
 27 ,N1098   , 10 ,44.24,2
 27 ,N1098   , 10.5 ,44.49,2
 27 ,N1098   , 11 ,44.66,1
 27 ,N1098   , 11.5 ,44.44,2
 27 ,N1098   , 12 ,44.96,2
 27 ,N1098   , 12.5 ,45.64,2
 27 ,N1098   , 13 ,45.76,1
 27 ,N1098   , 13.5 ,46.51,3
 27 ,N1098   , 14 ,47.00,1
 27 ,N1098   , 14.5 ,47.34,3
 27 ,N1098   , 15 ,45.89,2
 27 ,N1098   , 15.5 ,46.93,2
 27 ,N1098   , 16 ,47.28,2
 27 ,N1098   , 16.5 ,47.52,2
 27 ,N1098   , 17 ,48.35,2
 27 ,N1098   , 17.5 ,48.57,2
 27 ,N1098   , 18 ,49.04,2
 27 ,N1098   , 18.5 ,49.36,2
 27 ,N1098   , 19 ,50.24,1
 27 ,N1098   , 19.5 ,51.16,2
 27 ,N1098   , 20 ,51.11,2
 27 ,N1098   , 20.5 ,49.74,2
 27 ,N1098   , 21 ,50.49,2
 27 ,N1098   , 21.5 ,50.99,1
 27 ,N1098   , 22 ,52.00,2
 27 ,N1098   , 22.5 ,52.66,1
 27 ,N1098   , 23 ,53.11,2
 27 ,N1098   , 23.5 ,53.41,1
 27 ,N1098   , 24 ,53.94,2
 27 ,N1098   , 24.5 ,54.29,1
 27 ,N1098   , 25 ,54.53,2
 27 ,N1098   , 25.5 ,55.35,2
 27 ,N1098   , 26 ,55.90,2
 27 ,N1098   , 26.5 ,56.27,3
