                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 15
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 15 ,N1041   , 0 ,36.00,2
 15 ,N1041   , 0.5 ,36.00,2
 15 ,N1041   , 1 ,36.33,2
 15 ,N1041   , 1.5 ,35.89,2
 15 ,N1041   , 2 ,35.93,1
 15 ,N1041   , 2.5 ,35.95,2
 15 ,N1041   , 3 ,35.97,1
 15 ,N1041   , 3.5 ,35.64,2
 15 ,N1041   , 4 ,36.10,1
 15 ,N1041   , 4.5 ,36.73,2
 15 ,N1041   , 5 ,38.15,2
 15 ,N1041   , 5.5 ,39.10,2
 15 ,N1041   , 6 ,39.74,1
 15 ,N1041   , 6.5 ,41.16,2
 15 ,N1041   , 7 ,41.77,1
 15 ,N1041   , 7.5 ,44.51,1
 15 ,N1041   , 8 ,44.01,2
 15 ,N1041   , 8.5 ,43.67,2
 15 ,N1041   , 9 ,43.78,2
 15 ,N1041   , 9.5 ,43.85,2
 15 ,N1041   , 10 ,44.24,2
 15 ,N1041   , 10.5 ,44.49,1
 15 ,N1041   , 11 ,44.66,2
 15 ,N1041   , 11.5 ,44.44,1
 15 ,N1041   , 12 ,44.96,2
 15 ,N1041   , 12.5 ,45.64,2
 15 ,N1041   , 13 ,45.76,2
 15 ,N1041   , 13.5 ,46.51,1
 15 ,N1041   , 14 ,47.00,2
 15 ,N1041   , 14.5 ,47.34,1
 15 ,N1041   , 15 ,45.89,2
 15 ,N1041   , 15.5 ,46.93,1
 15 ,N1041   , 16 ,47.28,2
 15 ,N1041   , 16.5 ,47.52,1
 15 ,N1041   , 17 ,48.35,2
 15 ,N1041   , 17.5 ,48.57,2
 15 ,N1041   , 18 ,49.04,1
 15 ,N1041   , 18.5 ,49.36,2
 15 ,N1041   , 19 ,50.24,2
 15 ,N1041   , 19.5 ,51.16,2
 15 ,N1041   , 20 ,51.11,1
 15 ,N1041   , 20.5 ,49.74,2
 15 ,N1041   , 21 ,50.49,3
 15 ,N1041   , 21.5 ,50.99,2
 15 ,N1041   , 22 ,52.00,2
 15 ,N1041   , 22.5 ,52.66,2
 15 ,N1041   , 23 ,53.11,2
 15 ,N1041   , 23.5 ,53.41,2
 15 ,N1041   , 24 ,53.94,2
 15 ,N1041   , 24.5 ,54.29,1
 15 ,N1041   , 25 ,54.53,2
