                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 25
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 25 ,N1092   , 0 ,35.00,2
 25 ,N1092   , 0.5 ,35.33,2
 25 ,N1092   , 1 ,35.89,1
 25 ,N1092   , 1.5 ,35.59,3
 25 ,N1092   , 2 ,35.73,2
 25 ,N1092   , 2.5 ,35.82,1
 25 ,N1092   , 3 ,35.88,2
 25 ,N1092   , 3.5 ,35.59,2
 25 ,N1092   , 4 ,36.06,2
 25 ,N1092   , 4.5 ,36.70,1
 25 ,N1092   , 5 ,38.14,2
 25 ,N1092   , 5.5 ,39.09,2
 25 ,N1092   , 6 ,39.73,2
 25 ,N1092   , 6.5 ,41.15,1
 25 ,N1092   , 7 ,41.77,2
 25 ,N1092   , 7.5 ,44.51,2
 25 ,N1092   , 8 ,44.01,1
 25 ,N1092   , 8.5 ,43.67,2
 25 ,N1092   , 9 ,43.78,2
 25 ,N1092   , 9.5 ,43.85,2
 25 ,N1092   , 10 ,44.24,2
 25 ,N1092   , 10.5 ,44.49,1
 25 ,N1092   , 11 ,44.66,2
 25 ,N1092   , 11.5 ,44.44,2
 25 ,N1092   , 12 ,44.96,2
 25 ,N1092   , 12.5 ,45.64,1
 25 ,N1092   , 13 ,45.76,2
 25 ,N1092   , 13.5 ,46.51,2
 25 ,N1092   , 14 ,47.00,2
 25 ,N1092   , 14.5 ,47.34,2
 25 ,N1092   , 15 ,45.89,2
 25 ,N1092   , 15.5 ,46.93,2
 25 ,N1092   , 16 ,47.28,3
 25 ,N1092   , 16.5 ,47.52,2
 25 ,N1092   , 17 ,48.35,2
 25 ,N1092   , 17.5 ,48.57,2
 25 ,N1092   , 18 ,49.04,1
 25 ,N1092   , 18.5 ,49.36,2
 25 ,N1092   , 19 ,50.24,2
 25 ,N1092   , 19.5 ,51.16,2
 25 ,N1092   , 20 ,51.11,1
 25 ,N1092   , 20.5 ,49.74,2
 25 ,N1092   , 21 ,50.49,3
 25 ,N1092   , 21.5 ,50.99,2
 25 ,N1092   , 22 ,52.00,2
 25 ,N1092   , 22.5 ,52.66,2
 25 ,N1092   , 23 ,53.11,1
 25 ,N1092   , 23.5 ,53.41,2
 25 ,N1092   , 24 ,53.94,2
 25 ,N1092   , 24.5 ,54.29,2
 25 ,N1092   , 25 ,54.53,3
 25 ,N1092   , 25.5 ,55.35,1
 25 ,N1092   , 26 ,55.90,2
 25 ,N1092   , 26.5 ,56.27,1
 25 ,N1092   , 27 ,56.18,3
 25 ,N1092   , 27.5 ,56.79,2
 25 ,N1092   , 28 ,56.52,3
 25 ,N1092   , 28.5 ,57.02,1
 25 ,N1092   , 29 ,57.68,2
 25 ,N1092   , 29.5 ,58.45,2
 25 ,N1092   , 30 ,58.63,1
 25 ,N1092   , 30.5 ,58.42,2
 25 ,N1092   , 31 ,59.28,1
 25 ,N1092   , 31.5 ,59.85,2
 25 ,N1092   , 32 ,60.24,2
 25 ,N1092   , 32.5 ,60.82,2
 25 ,N1092   , 33 ,60.88,2
 25 ,N1092   , 33.5 ,60.92,1
 25 ,N1092   , 34 ,61.61,2
 25 ,N1092   , 34.5 ,61.41,1
 25 ,N1092   , 35 ,62.27,3
 25 ,N1092   , 35.5 ,62.18,2
 25 ,N1092   , 36 ,62.12,2
 25 ,N1092   , 36.5 ,62.41,2
 25 ,N1092   , 37 ,63.28,1
 25 ,N1092   , 37.5 ,64.85,3
 25 ,N1092   , 38 ,64.90,1
 25 ,N1092   , 38.5 ,64.60,2
 25 ,N1092   , 39 ,65.07,2
 25 ,N1092   , 39.5 ,65.38,2
 25 ,N1092   , 40 ,65.25,2
 25 ,N1092   , 40.5 ,65.83,2
 25 ,N1092   , 41 ,66.22,2
 25 ,N1092   , 41.5 ,67.15,2
 25 ,N1092   , 42 ,67.77,2
 25 ,N1092   , 42.5 ,67.84,2
 25 ,N1092   , 43 ,67.90,1
 25 ,N1092   , 43.5 ,68.26,2
 25 ,N1092   , 44 ,68.18,2
 25 ,N1092   , 44.5 ,68.45,3
 25 ,N1092   , 45 ,69.30,3
 25 ,N1092   , 45.5 ,69.53,2
 25 ,N1092   , 46 ,70.02,2
 25 ,N1092   , 46.5 ,70.01,2
 25 ,N1092   , 47 ,70.68,3
 25 ,N1092   , 47.5 ,71.12,2
 25 ,N1092   , 48 ,71.75,2
 25 ,N1092   , 48.5 ,71.50,3
 25 ,N1092   , 49 ,72.33,2
 25 ,N1092   , 49.5 ,72.89,2
 25 ,N1092   , 50 ,72.59,2
 25 ,N1092   , 50.5 ,73.73,2
 25 ,N1092   , 51 ,74.15,3
 25 ,N1092   , 51.5 ,74.77,2
 25 ,N1092   , 52 ,74.51,3
 25 ,N1092   , 52.5 ,75.34,3
 25 ,N1092   , 53 ,75.23,3
 25 ,N1092   , 53.5 ,75.49,2
 25 ,N1092   , 54 ,75.66,3
 25 ,N1092   , 54.5 ,75.77,2
 25 ,N1092   , 55 ,76.51,2
 25 ,N1092   , 55.5 ,77.01,3
 25 ,N1092   , 56 ,77.34,2
 25 ,N1092   , 56.5 ,78.23,3
 25 ,N1092   , 57 ,78.48,2
 25 ,N1092   , 57.5 ,78.99,2
 25 ,N1092   , 58 ,78.99,3
 25 ,N1092   , 58.5 ,79.33,2
 25 ,N1092   , 59 ,79.55,2
 25 ,N1092   , 59.5 ,80.03,3
 25 ,N1092   , 60 ,80.69,4
 25 ,N1092   , 60.5 ,81.13,3
 25 ,N1092   , 61 ,81.75,2
 25 ,N1092   , 61.5 ,81.83,3
 25 ,N1092   , 62 ,82.22,3
 25 ,N1092   , 62.5 ,82.48,2
 25 ,N1092   , 63 ,82.65,3
 25 ,N1092   , 63.5 ,82.77,4
 25 ,N1092   , 64 ,83.18,3
 25 ,N1092   , 64.5 ,84.12,3
 25 ,N1092   , 65 ,84.41,3
 25 ,N1092   , 65.5 ,84.61,4
 25 ,N1092   , 66 ,85.41,3
 25 ,N1092   , 66.5 ,85.60,3
