                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 29
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 29 ,N1086   , 0 ,37.00,2
 29 ,N1086   , 0.5 ,36.67,2
 29 ,N1086   , 1 ,36.78,2
 29 ,N1086   , 1.5 ,36.19,3
 29 ,N1086   , 2 ,36.12,2
 29 ,N1086   , 2.5 ,36.08,2
 29 ,N1086   , 3 ,36.05,2
 29 ,N1086   , 3.5 ,35.70,1
 29 ,N1086   , 4 ,36.14,2
 29 ,N1086   , 4.5 ,36.76,2
 29 ,N1086   , 5 ,38.17,2
 29 ,N1086   , 5.5 ,39.11,2
 29 ,N1086   , 6 ,39.74,1
 29 ,N1086   , 6.5 ,41.16,3
 29 ,N1086   , 7 ,41.77,1
 29 ,N1086   , 7.5 ,44.52,2
 29 ,N1086   , 8 ,44.01,2
 29 ,N1086   , 8.5 ,43.67,2
 29 ,N1086   , 9 ,43.78,2
 29 ,N1086   , 9.5 ,43.86,1
 29 ,N1086   , 10 ,44.24,3
 29 ,N1086   , 10.5 ,44.49,1
 29 ,N1086   , 11 ,44.66,2
 29 ,N1086   , 11.5 ,44.44,2
 29 ,N1086   , 12 ,44.96,1
 29 ,N1086   , 12.5 ,45.64,2
 29 ,N1086   , 13 ,45.76,1
 29 ,N1086   , 13.5 ,46.51,2
 29 ,N1086   , 14 ,47.00,2
 29 ,N1086   , 14.5 ,47.34,1
 29 ,N1086   , 15 ,45.89,2
 29 ,N1086   , 15.5 ,46.93,1
 29 ,N1086   , 16 ,47.28,2
 29 ,N1086   , 16.5 ,47.52,1
 29 ,N1086   , 17 ,48.35,2
 29 ,N1086   , 17.5 ,48.57,2
 29 ,N1086   , 18 ,49.04,2
 29 ,N1086   , 18.5 ,49.36,1
 29 ,N1086   , 19 ,50.24,2
 29 ,N1086   , 19.5 ,51.16,2
 29 ,N1086   , 20 ,51.11,2
 29 ,N1086   , 20.5 ,49.74,1
 29 ,N1086   , 21 ,50.49,3
 29 ,N1086   , 21.5 ,50.99,2
 29 ,N1086   , 22 ,52.00,2
 29 ,N1086   , 22.5 ,52.66,1
 29 ,N1086   , 23 ,53.11,2
 29 ,N1086   , 23.5 ,53.41,2
 29 ,N1086   , 24 ,53.94,2
 29 ,N1086   , 24.5 ,54.29,2
 29 ,N1086   , 25 ,54.53,1
 29 ,N1086   , 25.5 ,55.35,2
 29 ,N1086   , 26 ,55.90,2
 29 ,N1086   , 26.5 ,56.27,2
 29 ,N1086   , 27 ,56.18,2
 29 ,N1086   , 27.5 ,56.79,2
 29 ,N1086   , 28 ,56.52,2
 29 ,N1086   , 28.5 ,57.02,2
 29 ,N1086   , 29 ,57.68,2
 29 ,N1086   , 29.5 ,58.45,1
 29 ,N1086   , 30 ,58.63,2
 29 ,N1086   , 30.5 ,58.42,2
 29 ,N1086   , 31 ,59.28,2
 29 ,N1086   , 31.5 ,59.85,2
 29 ,N1086   , 32 ,60.24,1
 29 ,N1086   , 32.5 ,60.82,1
 29 ,N1086   , 33 ,60.88,2
 29 ,N1086   , 33.5 ,60.92,2
 29 ,N1086   , 34 ,61.61,1
 29 ,N1086   , 34.5 ,61.41,2
 29 ,N1086   , 35 ,62.27,2
 29 ,N1086   , 35.5 ,62.18,1
 29 ,N1086   , 36 ,62.12,2
 29 ,N1086   , 36.5 ,62.41,1
 29 ,N1086   , 37 ,63.28,3
 29 ,N1086   , 37.5 ,64.85,1
 29 ,N1086   , 38 ,64.90,2
 29 ,N1086   , 38.5 ,64.60,1
 29 ,N1086   , 39 ,65.07,2
 29 ,N1086   , 39.5 ,65.38,2
 29 ,N1086   , 40 ,65.25,2
 29 ,N1086   , 40.5 ,65.83,2
 29 ,N1086   , 41 ,66.22,2
 29 ,N1086   , 41.5 ,67.15,1
 29 ,N1086   , 42 ,67.77,2
 29 ,N1086   , 42.5 ,67.84,1
 29 ,N1086   , 43 ,67.90,2
 29 ,N1086   , 43.5 ,68.26,2
 29 ,N1086   , 44 ,68.18,1
 29 ,N1086   , 44.5 ,68.45,2
 29 ,N1086   , 45 ,69.30,2
 29 ,N1086   , 45.5 ,69.53,2
 29 ,N1086   , 46 ,70.02,1
 29 ,N1086   , 46.5 ,70.01,2
 29 ,N1086   , 47 ,70.68,2
 29 ,N1086   , 47.5 ,71.12,2
 29 ,N1086   , 48 ,71.75,1
 29 ,N1086   , 48.5 ,71.50,3
 29 ,N1086   , 49 ,72.33,1
 29 ,N1086   , 49.5 ,72.89,2
 29 ,N1086   , 50 ,72.59,2
 29 ,N1086   , 50.5 ,73.73,2
 29 ,N1086   , 51 ,74.15,2
 29 ,N1086   , 51.5 ,74.77,1
 29 ,N1086   , 52 ,74.51,2
 29 ,N1086   , 52.5 ,75.34,3
 29 ,N1086   , 53 ,75.23,2
 29 ,N1086   , 53.5 ,75.49,2
 29 ,N1086   , 54 ,75.66,2
 29 ,N1086   , 54.5 ,75.77,2
 29 ,N1086   , 55 ,76.51,2
 29 ,N1086   , 55.5 ,77.01,2
 29 ,N1086   , 56 ,77.34,2
 29 ,N1086   , 56.5 ,78.23,2
 29 ,N1086   , 57 ,78.48,2
 29 ,N1086   , 57.5 ,78.99,2
 29 ,N1086   , 58 ,78.99,2
 29 ,N1086   , 58.5 ,79.33,2
 29 ,N1086   , 59 ,79.55,2
 29 ,N1086   , 59.5 ,80.03,1
 29 ,N1086   , 60 ,80.69,2
 29 ,N1086   , 60.5 ,81.13,2
 29 ,N1086   , 61 ,81.75,3
 29 ,N1086   , 61.5 ,81.83,2
 29 ,N1086   , 62 ,82.22,1
 29 ,N1086   , 62.5 ,82.48,2
