                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 30
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 30 ,N1085   , 0 ,37.00,3
 30 ,N1085   , 0.5 ,36.67,2
 30 ,N1085   , 1 ,36.78,2
 30 ,N1085   , 1.5 ,36.19,2
 30 ,N1085   , 2 ,36.12,2
 30 ,N1085   , 2.5 ,36.08,2
 30 ,N1085   , 3 ,36.05,1
 30 ,N1085   , 3.5 ,35.70,2
 30 ,N1085   , 4 ,36.14,2
 30 ,N1085   , 4.5 ,36.76,3
 30 ,N1085   , 5 ,38.17,2
 30 ,N1085   , 5.5 ,39.11,2
 30 ,N1085   , 6 ,39.74,2
 30 ,N1085   , 6.5 ,41.16,3
 30 ,N1085   , 7 ,41.77,2
 30 ,N1085   , 7.5 ,44.52,1
 30 ,N1085   , 8 ,44.01,3
 30 ,N1085   , 8.5 ,43.67,2
 30 ,N1085   , 9 ,43.78,2
 30 ,N1085   , 9.5 ,43.86,1
 30 ,N1085   , 10 ,44.24,2
 30 ,N1085   , 10.5 ,44.49,2
 30 ,N1085   , 11 ,44.66,1
 30 ,N1085   , 11.5 ,44.44,2
 30 ,N1085   , 12 ,44.96,2
 30 ,N1085   , 12.5 ,45.64,1
 30 ,N1085   , 13 ,45.76,2
 30 ,N1085   , 13.5 ,46.51,1
 30 ,N1085   , 14 ,47.00,2
 30 ,N1085   , 14.5 ,47.34,1
 30 ,N1085   , 15 ,45.89,2
 30 ,N1085   , 15.5 ,46.93,3
 30 ,N1085   , 16 ,47.28,2
 30 ,N1085   , 16.5 ,47.52,1
 30 ,N1085   , 17 ,48.35,2
 30 ,N1085   , 17.5 ,48.57,1
 30 ,N1085   , 18 ,49.04,2
 30 ,N1085   , 18.5 ,49.36,2
 30 ,N1085   , 19 ,50.24,1
 30 ,N1085   , 19.5 ,51.16,2
 30 ,N1085   , 20 ,51.11,2
 30 ,N1085   , 20.5 ,49.74,1
 30 ,N1085   , 21 ,50.49,2
 30 ,N1085   , 21.5 ,50.99,2
 30 ,N1085   , 22 ,52.00,2
 30 ,N1085   , 22.5 ,52.66,2
 30 ,N1085   , 23 ,53.11,1
 30 ,N1085   , 23.5 ,53.41,2
 30 ,N1085   , 24 ,53.94,3
 30 ,N1085   , 24.5 ,54.29,2
 30 ,N1085   , 25 ,54.53,2
 30 ,N1085   , 25.5 ,55.35,2
 30 ,N1085   , 26 ,55.90,2
 30 ,N1085   , 26.5 ,56.27,3
 30 ,N1085   , 27 ,56.18,1
 30 ,N1085   , 27.5 ,56.79,2
 30 ,N1085   , 28 ,56.52,1
 30 ,N1085   , 28.5 ,57.02,2
 30 ,N1085   , 29 ,57.68,2
 30 ,N1085   , 29.5 ,58.45,2
 30 ,N1085   , 30 ,58.63,1
 30 ,N1085   , 30.5 ,58.42,2
 30 ,N1085   , 31 ,59.28,2
 30 ,N1085   , 31.5 ,59.85,2
 30 ,N1085   , 32 ,60.24,2
 30 ,N1085   , 32.5 ,60.82,2
 30 ,N1085   , 33 ,60.88,1
 30 ,N1085   , 33.5 ,60.92,2
 30 ,N1085   , 34 ,61.61,1
 30 ,N1085   , 34.5 ,61.41,2
 30 ,N1085   , 35 ,62.27,3
 30 ,N1085   , 35.5 ,62.18,1
 30 ,N1085   , 36 ,62.12,2
 30 ,N1085   , 36.5 ,62.41,2
 30 ,N1085   , 37 ,63.28,3
 30 ,N1085   , 37.5 ,64.85,1
 30 ,N1085   , 38 ,64.90,2
 30 ,N1085   , 38.5 ,64.60,2
 30 ,N1085   , 39 ,65.07,2
 30 ,N1085   , 39.5 ,65.38,2
 30 ,N1085   , 40 ,65.25,2
 30 ,N1085   , 40.5 ,65.83,1
 30 ,N1085   , 41 ,66.22,2
 30 ,N1085   , 41.5 ,67.15,1
 30 ,N1085   , 42 ,67.77,3
 30 ,N1085   , 42.5 ,67.84,2
 30 ,N1085   , 43 ,67.90,1
 30 ,N1085   , 43.5 ,68.26,2
 30 ,N1085   , 44 ,68.18,2
 30 ,N1085   , 44.5 ,68.45,2
 30 ,N1085   , 45 ,69.30,3
 30 ,N1085   , 45.5 ,69.53,1
 30 ,N1085   , 46 ,70.02,3
 30 ,N1085   , 46.5 ,70.01,1
 30 ,N1085   , 47 ,70.68,2
 30 ,N1085   , 47.5 ,71.12,2
 30 ,N1085   , 48 ,71.75,2
 30 ,N1085   , 48.5 ,71.50,2
 30 ,N1085   , 49 ,72.33,1
 30 ,N1085   , 49.5 ,72.89,2
 30 ,N1085   , 50 ,72.59,1
 30 ,N1085   , 50.5 ,73.73,2
 30 ,N1085   , 51 ,74.15,2
 30 ,N1085   , 51.5 ,74.77,2
 30 ,N1085   , 52 ,74.51,2
 30 ,N1085   , 52.5 ,75.34,2
 30 ,N1085   , 53 ,75.23,1
 30 ,N1085   , 53.5 ,75.49,2
 30 ,N1085   , 54 ,75.66,2
 30 ,N1085   , 54.5 ,75.77,1
 30 ,N1085   , 55 ,76.51,3
 30 ,N1085   , 55.5 ,77.01,2
 30 ,N1085   , 56 ,77.34,3
 30 ,N1085   , 56.5 ,78.23,1
 30 ,N1085   , 57 ,78.48,2
 30 ,N1085   , 57.5 ,78.99,2
 30 ,N1085   , 58 ,78.99,2
 30 ,N1085   , 58.5 ,79.33,1
 30 ,N1085   , 59 ,79.55,2
 30 ,N1085   , 59.5 ,80.03,2
 30 ,N1085   , 60 ,80.69,2
 30 ,N1085   , 60.5 ,81.13,2
 30 ,N1085   , 61 ,81.75,1
 30 ,N1085   , 61.5 ,81.83,2
 30 ,N1085   , 62 ,82.22,2
 30 ,N1085   , 62.5 ,82.48,2
 30 ,N1085   , 63 ,82.65,2
 30 ,N1085   , 63.5 ,82.77,2
 30 ,N1085   , 64 ,83.18,3
 30 ,N1085   , 64.5 ,84.12,2
 30 ,N1085   , 65 ,84.41,2
 30 ,N1085   , 65.5 ,84.61,1
 30 ,N1085   , 66 ,85.41,2
 30 ,N1085   , 66.5 ,85.60,2
 30 ,N1085   , 67 ,85.74,2
 30 ,N1085   , 67.5 ,86.49,2
 30 ,N1085   , 68 ,86.66,3
 30 ,N1085   , 68.5 ,86.77,2
 30 ,N1085   , 69 ,87.18,1
 30 ,N1085   , 69.5 ,87.45,2
 30 ,N1085   , 70 ,87.64,2
 30 ,N1085   , 70.5 ,88.09,2
 30 ,N1085   , 71 ,88.73,2
 30 ,N1085   , 71.5 ,89.48,2
 30 ,N1085   , 72 ,89.99,2
 30 ,N1085   , 72.5 ,90.33,2
 30 ,N1085   , 73 ,90.55,2
 30 ,N1085   , 73.5 ,90.70,1
 30 ,N1085   , 74 ,92.13,3
 30 ,N1085   , 74.5 ,92.09,2
 30 ,N1085   , 75 ,92.06,2
 30 ,N1085   , 75.5 ,92.71,1
 30 ,N1085   , 76 ,92.47,2
 30 ,N1085   , 76.5 ,92.65,3
 30 ,N1085   , 77 ,93.10,1
 30 ,N1085   , 77.5 ,93.40,2
 30 ,N1085   , 78 ,93.93,2
 30 ,N1085   , 78.5 ,94.29,2
 30 ,N1085   , 79 ,94.53,2
 30 ,N1085   , 79.5 ,95.35,2
 30 ,N1085   , 80 ,95.23,2
 30 ,N1085   , 80.5 ,95.49,2
 30 ,N1085   , 81 ,95.99,2
 30 ,N1085   , 81.5 ,96.66,2
 30 ,N1085   , 82 ,97.11,2
 30 ,N1085   , 82.5 ,97.07,2
 30 ,N1085   , 83 ,97.38,1
 30 ,N1085   , 83.5 ,97.92,2
 30 ,N1085   , 84 ,98.28,2
 30 ,N1085   , 84.5 ,98.85,2
 30 ,N1085   , 85 ,98.90,2
 30 ,N1085   , 85.5 ,98.93,3
 30 ,N1085   , 86 ,99.29,1
 30 ,N1085   , 86.5 ,99.86,2
