                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 6
Date & Time:     4/1/2019 12:00:20 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 6 ,N1088   , 0 ,31.00,2
 6 ,N1088   , 0.5 ,32.67,2
 6 ,N1088   , 1 ,34.11,1
 6 ,N1088   , 1.5 ,34.41,1
 6 ,N1088   , 2 ,34.94,1
 6 ,N1088   , 2.5 ,35.29,1
 6 ,N1088   , 3 ,35.53,2
 6 ,N1088   , 3.5 ,35.35,1
 6 ,N1088   , 4 ,35.90,2
 6 ,N1088   , 4.5 ,36.60,1
 6 ,N1088   , 5 ,38.07,1
 6 ,N1088   , 5.5 ,39.04,1
 6 ,N1088   , 6 ,39.70,1
 6 ,N1088   , 6.5 ,41.13,1
 6 ,N1088   , 7 ,41.75,1
 6 ,N1088   , 7.5 ,44.50,1
 6 ,N1088   , 8 ,44.00,1
 6 ,N1088   , 8.5 ,43.67,3
 6 ,N1088   , 9 ,43.78,1
 6 ,N1088   , 9.5 ,43.85,2
 6 ,N1088   , 10 ,44.23,1
 6 ,N1088   , 10.5 ,44.49,1
 6 ,N1088   , 11 ,44.66,1
 6 ,N1088   , 11.5 ,44.44,1
 6 ,N1088   , 12 ,44.96,1
 6 ,N1088   , 12.5 ,45.64,1
 6 ,N1088   , 13 ,45.76,2
 6 ,N1088   , 13.5 ,46.51,1
 6 ,N1088   , 14 ,47.00,1
 6 ,N1088   , 14.5 ,47.34,1
 6 ,N1088   , 15 ,45.89,1
 6 ,N1088   , 15.5 ,46.93,2
 6 ,N1088   , 16 ,47.28,1
 6 ,N1088   , 16.5 ,47.52,1
 6 ,N1088   , 17 ,48.35,2
 6 ,N1088   , 17.5 ,48.57,1
 6 ,N1088   , 18 ,49.04,2
 6 ,N1088   , 18.5 ,49.36,1
 6 ,N1088   , 19 ,50.24,1
 6 ,N1088   , 19.5 ,51.16,2
 6 ,N1088   , 20 ,51.11,1
 6 ,N1088   , 20.5 ,49.74,2
 6 ,N1088   , 21 ,50.49,1
 6 ,N1088   , 21.5 ,50.99,2
 6 ,N1088   , 22 ,52.00,1
 6 ,N1088   , 22.5 ,52.66,1
 6 ,N1088   , 23 ,53.11,1
 6 ,N1088   , 23.5 ,53.41,2
 6 ,N1088   , 24 ,53.94,1
 6 ,N1088   , 24.5 ,54.29,1
 6 ,N1088   , 25 ,54.53,1
 6 ,N1088   , 25.5 ,55.35,1
 6 ,N1088   , 26 ,55.90,1
 6 ,N1088   , 26.5 ,56.27,1
 6 ,N1088   , 27 ,56.18,2
 6 ,N1088   , 27.5 ,56.79,1
 6 ,N1088   , 28 ,56.52,1
 6 ,N1088   , 28.5 ,57.02,2
 6 ,N1088   , 29 ,57.68,1
 6 ,N1088   , 29.5 ,58.45,2
 6 ,N1088   , 30 ,58.63,2
 6 ,N1088   , 30.5 ,58.42,1
 6 ,N1088   , 31 ,59.28,1
 6 ,N1088   , 31.5 ,59.85,2
 6 ,N1088   , 32 ,60.24,1
 6 ,N1088   , 32.5 ,60.82,2
 6 ,N1088   , 33 ,60.88,1
 6 ,N1088   , 33.5 ,60.92,1
 6 ,N1088   , 34 ,61.61,2
 6 ,N1088   , 34.5 ,61.41,1
 6 ,N1088   , 35 ,62.27,1
 6 ,N1088   , 35.5 ,62.18,2
 6 ,N1088   , 36 ,62.12,1
 6 ,N1088   , 36.5 ,62.41,3
 6 ,N1088   , 37 ,63.28,1
 6 ,N1088   , 37.5 ,64.85,3
 6 ,N1088   , 38 ,64.90,1
 6 ,N1088   , 38.5 ,64.60,1
 6 ,N1088   , 39 ,65.07,1
 6 ,N1088   , 39.5 ,65.38,2
 6 ,N1088   , 40 ,65.25,1
 6 ,N1088   , 40.5 ,65.83,2
 6 ,N1088   , 41 ,66.22,1
 6 ,N1088   , 41.5 ,67.15,1
 6 ,N1088   , 42 ,67.77,2
 6 ,N1088   , 42.5 ,67.84,1
 6 ,N1088   , 43 ,67.90,2
 6 ,N1088   , 43.5 ,68.26,1
 6 ,N1088   , 44 ,68.18,2
 6 ,N1088   , 44.5 ,68.45,2
 6 ,N1088   , 45 ,69.30,2
 6 ,N1088   , 45.5 ,69.53,1
 6 ,N1088   , 46 ,70.02,2
 6 ,N1088   , 46.5 ,70.01,2
 6 ,N1088   , 47 ,70.68,1
 6 ,N1088   , 47.5 ,71.12,2
 6 ,N1088   , 48 ,71.75,1
 6 ,N1088   , 48.5 ,71.50,2
 6 ,N1088   , 49 ,72.33,2
 6 ,N1088   , 49.5 ,72.89,1
 6 ,N1088   , 50 ,72.59,2
 6 ,N1088   , 50.5 ,73.73,2
 6 ,N1088   , 51 ,74.15,1
 6 ,N1088   , 51.5 ,74.77,2
 6 ,N1088   , 52 ,74.51,3
 6 ,N1088   , 52.5 ,75.34,2
 6 ,N1088   , 53 ,75.23,1
 6 ,N1088   , 53.5 ,75.49,2
 6 ,N1088   , 54 ,75.66,2
 6 ,N1088   , 54.5 ,75.77,2
 6 ,N1088   , 55 ,76.51,2
 6 ,N1088   , 55.5 ,77.01,2
 6 ,N1088   , 56 ,77.34,2
 6 ,N1088   , 56.5 ,78.23,2
 6 ,N1088   , 57 ,78.48,2
 6 ,N1088   , 57.5 ,78.99,3
 6 ,N1088   , 58 ,78.99,3
 6 ,N1088   , 58.5 ,79.33,2
 6 ,N1088   , 59 ,79.55,3
 6 ,N1088   , 59.5 ,80.03,2
 6 ,N1088   , 60 ,80.69,3
 6 ,N1088   , 60.5 ,81.13,2
 6 ,N1088   , 61 ,81.75,3
 6 ,N1088   , 61.5 ,81.83,3
 6 ,N1088   , 62 ,82.22,2
 6 ,N1088   , 62.5 ,82.48,3
 6 ,N1088   , 63 ,82.65,2
 6 ,N1088   , 63.5 ,82.77,2
 6 ,N1088   , 64 ,83.18,3
 6 ,N1088   , 64.5 ,84.12,3
 6 ,N1088   , 65 ,84.41,2
 6 ,N1088   , 65.5 ,84.61,3
 6 ,N1088   , 66 ,85.41,3
 6 ,N1088   , 66.5 ,85.60,4
 6 ,N1088   , 67 ,85.74,3
 6 ,N1088   , 67.5 ,86.49,3
 6 ,N1088   , 68 ,86.66,3
 6 ,N1088   , 68.5 ,86.77,4
 6 ,N1088   , 69 ,87.18,3
 6 ,N1088   , 69.5 ,87.45,4
 6 ,N1088   , 70 ,87.64,3
 6 ,N1088   , 70.5 ,88.09,4
 6 ,N1088   , 71 ,88.73,4
 6 ,N1088   , 71.5 ,89.48,4
 6 ,N1088   , 72 ,89.99,3
 6 ,N1088   , 72.5 ,90.33,5
 6 ,N1088   , 73 ,90.55,4
 6 ,N1088   , 73.5 ,90.70,3
 6 ,N1088   , 74 ,92.13,4
 6 ,N1088   , 74.5 ,92.09,5
 6 ,N1088   , 75 ,92.06,5
 6 ,N1088   , 75.5 ,92.71,4
 6 ,N1088   , 76 ,92.47,6
 6 ,N1088   , 76.5 ,92.65,4
 6 ,N1088   , 77 ,93.10,5
 6 ,N1088   , 77.5 ,93.40,6
 6 ,N1088   , 78 ,93.93,5
 6 ,N1088   , 78.5 ,94.29,5
 6 ,N1088   , 79 ,94.53,5
 6 ,N1088   , 79.5 ,95.35,5
 6 ,N1088   , 80 ,95.23,6
 6 ,N1088   , 80.5 ,95.49,5
 6 ,N1088   , 81 ,95.99,6
 6 ,N1088   , 81.5 ,96.66,7
 6 ,N1088   , 82 ,97.11,6
 6 ,N1088   , 82.5 ,97.07,7
 6 ,N1088   , 83 ,97.38,6
 6 ,N1088   , 83.5 ,97.92,7
 6 ,N1088   , 84 ,98.28,6
 6 ,N1088   , 84.5 ,98.85,6
 6 ,N1088   , 85 ,98.90,8
 6 ,N1088   , 85.5 ,98.93,7
 6 ,N1088   , 86 ,99.29,6
 6 ,N1088   , 86.5 ,99.86,8
 6 ,N1088   , 87 ,100.57,7
 6 ,N1088   , 87.5 ,101.05,7
 6 ,N1088   , 88 ,101.37,7
 6 ,N1088   , 88.5 ,101.24,7
 6 ,N1088   , 89 ,102.16,7
 6 ,N1088   , 89.5 ,102.44,7
 6 ,N1088   , 90 ,102.63,7
 6 ,N1088   , 90.5 ,103.42,8
 6 ,N1088   , 91 ,103.61,9
 6 ,N1088   , 91.5 ,104.07,6
 6 ,N1088   , 92 ,104.72,8
 6 ,N1088   , 92.5 ,104.81,8
 6 ,N1088   , 93 ,105.21,9
 6 ,N1088   , 93.5 ,105.80,7
 6 ,N1088   , 94 ,105.54,8
 6 ,N1088   , 94.5 ,105.36,7
 6 ,N1088   , 95 ,105.91,8
 6 ,N1088   , 95.5 ,106.27,8
 6 ,N1088   , 96 ,107.51,9
 6 ,N1088   , 96.5 ,107.68,7
 6 ,N1088   , 97 ,108.12,9
 6 ,N1088   , 97.5 ,108.41,8
 6 ,N1088   , 98 ,108.27,8
 6 ,N1088   , 98.5 ,109.18,7
 6 ,N1088   , 99 ,109.79,9
 6 ,N1088   , 99.5 ,109.86,8
 6 ,N1088   , 100 ,110.57,8
 6 ,N1088   , 100.5 ,110.72,7
 6 ,N1088   , 101 ,111.48,9
 6 ,N1088   , 101.5 ,111.65,7
 6 ,N1088   , 102 ,111.77,8
 6 ,N1088   , 102.5 ,112.18,7
 6 ,N1088   , 103 ,112.45,7
 6 ,N1088   , 103.5 ,112.30,8
