                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 33
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 33 ,N1060   , 0 ,37.00,2
 33 ,N1060   , 0.5 ,36.67,2
 33 ,N1060   , 1 ,36.78,2
 33 ,N1060   , 1.5 ,36.19,2
 33 ,N1060   , 2 ,36.12,2
 33 ,N1060   , 2.5 ,36.08,2
 33 ,N1060   , 3 ,36.05,2
 33 ,N1060   , 3.5 ,35.70,2
 33 ,N1060   , 4 ,36.14,2
 33 ,N1060   , 4.5 ,36.76,2
 33 ,N1060   , 5 ,38.17,2
 33 ,N1060   , 5.5 ,39.11,2
 33 ,N1060   , 6 ,39.74,2
 33 ,N1060   , 6.5 ,41.16,2
 33 ,N1060   , 7 ,41.77,1
 33 ,N1060   , 7.5 ,44.52,2
 33 ,N1060   , 8 ,44.01,2
 33 ,N1060   , 8.5 ,43.67,2
 33 ,N1060   , 9 ,43.78,2
 33 ,N1060   , 9.5 ,43.86,2
 33 ,N1060   , 10 ,44.24,2
 33 ,N1060   , 10.5 ,44.49,2
 33 ,N1060   , 11 ,44.66,1
 33 ,N1060   , 11.5 ,44.44,2
 33 ,N1060   , 12 ,44.96,2
 33 ,N1060   , 12.5 ,45.64,2
 33 ,N1060   , 13 ,45.76,2
 33 ,N1060   , 13.5 ,46.51,1
 33 ,N1060   , 14 ,47.00,2
 33 ,N1060   , 14.5 ,47.34,2
 33 ,N1060   , 15 ,45.89,2
 33 ,N1060   , 15.5 ,46.93,4
 33 ,N1060   , 16 ,47.28,1
 33 ,N1060   , 16.5 ,47.52,2
 33 ,N1060   , 17 ,48.35,2
 33 ,N1060   , 17.5 ,48.57,1
 33 ,N1060   , 18 ,49.04,3
 33 ,N1060   , 18.5 ,49.36,2
 33 ,N1060   , 19 ,50.24,2
 33 ,N1060   , 19.5 ,51.16,2
 33 ,N1060   , 20 ,51.11,2
 33 ,N1060   , 20.5 ,49.74,1
 33 ,N1060   , 21 ,50.49,2
