                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 44
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 44 ,N1116   , 0 ,35.00,3
 44 ,N1116   , 0.5 ,35.33,2
 44 ,N1116   , 1 ,35.89,3
 44 ,N1116   , 1.5 ,35.59,2
 44 ,N1116   , 2 ,35.73,2
 44 ,N1116   , 2.5 ,35.82,2
 44 ,N1116   , 3 ,35.88,2
 44 ,N1116   , 3.5 ,35.59,2
 44 ,N1116   , 4 ,36.06,1
 44 ,N1116   , 4.5 ,36.70,2
 44 ,N1116   , 5 ,38.14,2
 44 ,N1116   , 5.5 ,39.09,2
 44 ,N1116   , 6 ,39.73,1
 44 ,N1116   , 6.5 ,41.15,2
 44 ,N1116   , 7 ,41.77,2
 44 ,N1116   , 7.5 ,44.51,2
 44 ,N1116   , 8 ,44.01,2
 44 ,N1116   , 8.5 ,43.67,2
 44 ,N1116   , 9 ,43.78,1
 44 ,N1116   , 9.5 ,43.85,2
 44 ,N1116   , 10 ,44.24,2
 44 ,N1116   , 10.5 ,44.49,2
 44 ,N1116   , 11 ,44.66,3
 44 ,N1116   , 11.5 ,44.44,2
 44 ,N1116   , 12 ,44.96,2
 44 ,N1116   , 12.5 ,45.64,2
 44 ,N1116   , 13 ,45.76,1
 44 ,N1116   , 13.5 ,46.51,2
 44 ,N1116   , 14 ,47.00,2
 44 ,N1116   , 14.5 ,47.34,2
 44 ,N1116   , 15 ,45.89,1
 44 ,N1116   , 15.5 ,46.93,2
 44 ,N1116   , 16 ,47.28,1
 44 ,N1116   , 16.5 ,47.52,2
 44 ,N1116   , 17 ,48.35,3
 44 ,N1116   , 17.5 ,48.57,2
 44 ,N1116   , 18 ,49.04,2
 44 ,N1116   , 18.5 ,49.36,3
 44 ,N1116   , 19 ,50.24,2
 44 ,N1116   , 19.5 ,51.16,2
 44 ,N1116   , 20 ,51.11,1
 44 ,N1116   , 20.5 ,49.74,3
 44 ,N1116   , 21 ,50.49,2
 44 ,N1116   , 21.5 ,50.99,1
 44 ,N1116   , 22 ,52.00,2
 44 ,N1116   , 22.5 ,52.66,2
 44 ,N1116   , 23 ,53.11,3
 44 ,N1116   , 23.5 ,53.41,1
 44 ,N1116   , 24 ,53.94,2
 44 ,N1116   , 24.5 ,54.29,2
 44 ,N1116   , 25 ,54.53,1
 44 ,N1116   , 25.5 ,55.35,2
 44 ,N1116   , 26 ,55.90,2
 44 ,N1116   , 26.5 ,56.27,2
 44 ,N1116   , 27 ,56.18,2
 44 ,N1116   , 27.5 ,56.79,2
 44 ,N1116   , 28 ,56.52,3
 44 ,N1116   , 28.5 ,57.02,2
 44 ,N1116   , 29 ,57.68,1
 44 ,N1116   , 29.5 ,58.45,3
 44 ,N1116   , 30 ,58.63,2
 44 ,N1116   , 30.5 ,58.42,2
 44 ,N1116   , 31 ,59.28,2
 44 ,N1116   , 31.5 ,59.85,2
 44 ,N1116   , 32 ,60.24,2
 44 ,N1116   , 32.5 ,60.82,1
 44 ,N1116   , 33 ,60.88,2
 44 ,N1116   , 33.5 ,60.92,2
 44 ,N1116   , 34 ,61.61,2
 44 ,N1116   , 34.5 ,61.41,2
 44 ,N1116   , 35 ,62.27,2
 44 ,N1116   , 35.5 ,62.18,2
 44 ,N1116   , 36 ,62.12,1
 44 ,N1116   , 36.5 ,62.41,2
 44 ,N1116   , 37 ,63.28,2
 44 ,N1116   , 37.5 ,64.85,2
 44 ,N1116   , 38 ,64.90,2
 44 ,N1116   , 38.5 ,64.60,1
 44 ,N1116   , 39 ,65.07,3
 44 ,N1116   , 39.5 ,65.38,1
 44 ,N1116   , 40 ,65.25,2
 44 ,N1116   , 40.5 ,65.83,2
 44 ,N1116   , 41 ,66.22,2
 44 ,N1116   , 41.5 ,67.15,2
 44 ,N1116   , 42 ,67.77,3
 44 ,N1116   , 42.5 ,67.84,1
 44 ,N1116   , 43 ,67.90,2
 44 ,N1116   , 43.5 ,68.26,2
 44 ,N1116   , 44 ,68.18,2
 44 ,N1116   , 44.5 ,68.45,1
 44 ,N1116   , 45 ,69.30,2
 44 ,N1116   , 45.5 ,69.53,2
 44 ,N1116   , 46 ,70.02,2
 44 ,N1116   , 46.5 ,70.01,3
 44 ,N1116   , 47 ,70.68,1
 44 ,N1116   , 47.5 ,71.12,3
 44 ,N1116   , 48 ,71.75,1
 44 ,N1116   , 48.5 ,71.50,2
 44 ,N1116   , 49 ,72.33,2
 44 ,N1116   , 49.5 ,72.89,1
 44 ,N1116   , 50 ,72.59,2
 44 ,N1116   , 50.5 ,73.73,2
 44 ,N1116   , 51 ,74.15,2
 44 ,N1116   , 51.5 ,74.77,2
 44 ,N1116   , 52 ,74.51,2
 44 ,N1116   , 52.5 ,75.34,2
 44 ,N1116   , 53 ,75.23,2
 44 ,N1116   , 53.5 ,75.49,2
 44 ,N1116   , 54 ,75.66,2
 44 ,N1116   , 54.5 ,75.77,2
 44 ,N1116   , 55 ,76.51,3
 44 ,N1116   , 55.5 ,77.01,2
 44 ,N1116   , 56 ,77.34,1
 44 ,N1116   , 56.5 ,78.23,3
 44 ,N1116   , 57 ,78.48,2
 44 ,N1116   , 57.5 ,78.99,2
 44 ,N1116   , 58 ,78.99,2
 44 ,N1116   , 58.5 ,79.33,2
 44 ,N1116   , 59 ,79.55,2
 44 ,N1116   , 59.5 ,80.03,2
 44 ,N1116   , 60 ,80.69,2
 44 ,N1116   , 60.5 ,81.13,3
 44 ,N1116   , 61 ,81.75,2
 44 ,N1116   , 61.5 ,81.83,2
 44 ,N1116   , 62 ,82.22,3
 44 ,N1116   , 62.5 ,82.48,3
 44 ,N1116   , 63 ,82.65,2
 44 ,N1116   , 63.5 ,82.77,2
 44 ,N1116   , 64 ,83.18,4
 44 ,N1116   , 64.5 ,84.12,2
 44 ,N1116   , 65 ,84.41,4
 44 ,N1116   , 65.5 ,84.61,2
 44 ,N1116   , 66 ,85.41,2
 44 ,N1116   , 66.5 ,85.60,2
 44 ,N1116   , 67 ,85.74,2
 44 ,N1116   , 67.5 ,86.49,2
 44 ,N1116   , 68 ,86.66,3
 44 ,N1116   , 68.5 ,86.77,3
 44 ,N1116   , 69 ,87.18,2
 44 ,N1116   , 69.5 ,87.45,2
 44 ,N1116   , 70 ,87.64,3
 44 ,N1116   , 70.5 ,88.09,3
 44 ,N1116   , 71 ,88.73,2
 44 ,N1116   , 71.5 ,89.48,2
 44 ,N1116   , 72 ,89.99,3
 44 ,N1116   , 72.5 ,90.33,2
 44 ,N1116   , 73 ,90.55,3
