                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 28
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 28 ,N1129   , 0 ,37.00,3
 28 ,N1129   , 0.5 ,36.67,2
 28 ,N1129   , 1 ,36.78,2
 28 ,N1129   , 1.5 ,36.19,2
 28 ,N1129   , 2 ,36.12,1
 28 ,N1129   , 2.5 ,36.08,3
 28 ,N1129   , 3 ,36.05,2
 28 ,N1129   , 3.5 ,35.70,2
 28 ,N1129   , 4 ,36.14,1
 28 ,N1129   , 4.5 ,36.76,3
 28 ,N1129   , 5 ,38.17,1
 28 ,N1129   , 5.5 ,39.11,2
 28 ,N1129   , 6 ,39.74,1
 28 ,N1129   , 6.5 ,41.16,2
 28 ,N1129   , 7 ,41.77,2
 28 ,N1129   , 7.5 ,44.52,2
 28 ,N1129   , 8 ,44.01,2
 28 ,N1129   , 8.5 ,43.67,1
 28 ,N1129   , 9 ,43.78,2
 28 ,N1129   , 9.5 ,43.86,2
 28 ,N1129   , 10 ,44.24,2
 28 ,N1129   , 10.5 ,44.49,2
 28 ,N1129   , 11 ,44.66,1
 28 ,N1129   , 11.5 ,44.44,2
 28 ,N1129   , 12 ,44.96,2
 28 ,N1129   , 12.5 ,45.64,2
 28 ,N1129   , 13 ,45.76,2
 28 ,N1129   , 13.5 ,46.51,2
 28 ,N1129   , 14 ,47.00,2
 28 ,N1129   , 14.5 ,47.34,1
 28 ,N1129   , 15 ,45.89,2
 28 ,N1129   , 15.5 ,46.93,1
 28 ,N1129   , 16 ,47.28,2
 28 ,N1129   , 16.5 ,47.52,2
 28 ,N1129   , 17 ,48.35,2
 28 ,N1129   , 17.5 ,48.57,2
 28 ,N1129   , 18 ,49.04,1
 28 ,N1129   , 18.5 ,49.36,2
 28 ,N1129   , 19 ,50.24,1
 28 ,N1129   , 19.5 ,51.16,2
 28 ,N1129   , 20 ,51.11,2
 28 ,N1129   , 20.5 ,49.74,2
 28 ,N1129   , 21 ,50.49,2
 28 ,N1129   , 21.5 ,50.99,2
 28 ,N1129   , 22 ,52.00,1
 28 ,N1129   , 22.5 ,52.66,2
 28 ,N1129   , 23 ,53.11,2
 28 ,N1129   , 23.5 ,53.41,2
 28 ,N1129   , 24 ,53.94,2
 28 ,N1129   , 24.5 ,54.29,2
 28 ,N1129   , 25 ,54.53,2
 28 ,N1129   , 25.5 ,55.35,2
 28 ,N1129   , 26 ,55.90,1
 28 ,N1129   , 26.5 ,56.27,2
 28 ,N1129   , 27 ,56.18,2
 28 ,N1129   , 27.5 ,56.79,1
 28 ,N1129   , 28 ,56.52,2
 28 ,N1129   , 28.5 ,57.02,2
 28 ,N1129   , 29 ,57.68,3
 28 ,N1129   , 29.5 ,58.45,1
 28 ,N1129   , 30 ,58.63,2
 28 ,N1129   , 30.5 ,58.42,1
 28 ,N1129   , 31 ,59.28,4
 28 ,N1129   , 31.5 ,59.85,1
 28 ,N1129   , 32 ,60.24,2
 28 ,N1129   , 32.5 ,60.82,3
 28 ,N1129   , 33 ,60.88,1
 28 ,N1129   , 33.5 ,60.92,2
 28 ,N1129   , 34 ,61.61,2
 28 ,N1129   , 34.5 ,61.41,2
 28 ,N1129   , 35 ,62.27,1
 28 ,N1129   , 35.5 ,62.18,2
 28 ,N1129   , 36 ,62.12,2
 28 ,N1129   , 36.5 ,62.41,2
 28 ,N1129   , 37 ,63.28,2
 28 ,N1129   , 37.5 ,64.85,1
 28 ,N1129   , 38 ,64.90,1
 28 ,N1129   , 38.5 ,64.60,3
 28 ,N1129   , 39 ,65.07,1
 28 ,N1129   , 39.5 ,65.38,2
 28 ,N1129   , 40 ,65.25,2
 28 ,N1129   , 40.5 ,65.83,1
 28 ,N1129   , 41 ,66.22,2
 28 ,N1129   , 41.5 ,67.15,1
 28 ,N1129   , 42 ,67.77,2
 28 ,N1129   , 42.5 ,67.84,2
 28 ,N1129   , 43 ,67.90,2
 28 ,N1129   , 43.5 ,68.26,1
 28 ,N1129   , 44 ,68.18,2
 28 ,N1129   , 44.5 ,68.45,2
 28 ,N1129   , 45 ,69.30,1
 28 ,N1129   , 45.5 ,69.53,2
 28 ,N1129   , 46 ,70.02,1
 28 ,N1129   , 46.5 ,70.01,3
 28 ,N1129   , 47 ,70.68,2
 28 ,N1129   , 47.5 ,71.12,2
 28 ,N1129   , 48 ,71.75,1
 28 ,N1129   , 48.5 ,71.50,2
 28 ,N1129   , 49 ,72.33,1
 28 ,N1129   , 49.5 ,72.89,2
 28 ,N1129   , 50 ,72.59,1
 28 ,N1129   , 50.5 ,73.73,2
 28 ,N1129   , 51 ,74.15,1
 28 ,N1129   , 51.5 ,74.77,3
 28 ,N1129   , 52 ,74.51,1
 28 ,N1129   , 52.5 ,75.34,2
 28 ,N1129   , 53 ,75.23,2
 28 ,N1129   , 53.5 ,75.49,1
 28 ,N1129   , 54 ,75.66,2
 28 ,N1129   , 54.5 ,75.77,2
 28 ,N1129   , 55 ,76.51,1
 28 ,N1129   , 55.5 ,77.01,3
 28 ,N1129   , 56 ,77.34,1
 28 ,N1129   , 56.5 ,78.23,2
 28 ,N1129   , 57 ,78.48,2
 28 ,N1129   , 57.5 ,78.99,2
 28 ,N1129   , 58 ,78.99,2
 28 ,N1129   , 58.5 ,79.33,2
 28 ,N1129   , 59 ,79.55,2
 28 ,N1129   , 59.5 ,80.03,1
 28 ,N1129   , 60 ,80.69,2
 28 ,N1129   , 60.5 ,81.13,3
 28 ,N1129   , 61 ,81.75,2
 28 ,N1129   , 61.5 ,81.83,2
 28 ,N1129   , 62 ,82.22,2
 28 ,N1129   , 62.5 ,82.48,2
 28 ,N1129   , 63 ,82.65,1
 28 ,N1129   , 63.5 ,82.77,3
 28 ,N1129   , 64 ,83.18,1
 28 ,N1129   , 64.5 ,84.12,2
 28 ,N1129   , 65 ,84.41,2
 28 ,N1129   , 65.5 ,84.61,2
 28 ,N1129   , 66 ,85.41,2
