                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 16
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 16 ,N1108   , 0 ,35.00,2
 16 ,N1108   , 0.5 ,35.33,2
 16 ,N1108   , 1 ,35.89,1
 16 ,N1108   , 1.5 ,35.59,2
 16 ,N1108   , 2 ,35.73,2
 16 ,N1108   , 2.5 ,35.82,1
 16 ,N1108   , 3 ,35.88,2
 16 ,N1108   , 3.5 ,35.59,2
 16 ,N1108   , 4 ,36.06,1
 16 ,N1108   , 4.5 ,36.70,2
 16 ,N1108   , 5 ,38.14,1
 16 ,N1108   , 5.5 ,39.09,2
 16 ,N1108   , 6 ,39.73,2
 16 ,N1108   , 6.5 ,41.15,2
 16 ,N1108   , 7 ,41.77,1
 16 ,N1108   , 7.5 ,44.51,2
 16 ,N1108   , 8 ,44.01,1
 16 ,N1108   , 8.5 ,43.67,2
 16 ,N1108   , 9 ,43.78,1
 16 ,N1108   , 9.5 ,43.85,2
 16 ,N1108   , 10 ,44.24,2
 16 ,N1108   , 10.5 ,44.49,2
 16 ,N1108   , 11 ,44.66,2
 16 ,N1108   , 11.5 ,44.44,1
 16 ,N1108   , 12 ,44.96,2
 16 ,N1108   , 12.5 ,45.64,2
 16 ,N1108   , 13 ,45.76,1
 16 ,N1108   , 13.5 ,46.51,2
 16 ,N1108   , 14 ,47.00,2
 16 ,N1108   , 14.5 ,47.34,2
 16 ,N1108   , 15 ,45.89,1
 16 ,N1108   , 15.5 ,46.93,2
 16 ,N1108   , 16 ,47.28,1
 16 ,N1108   , 16.5 ,47.52,2
 16 ,N1108   , 17 ,48.35,3
 16 ,N1108   , 17.5 ,48.57,1
 16 ,N1108   , 18 ,49.04,2
 16 ,N1108   , 18.5 ,49.36,1
 16 ,N1108   , 19 ,50.24,2
 16 ,N1108   , 19.5 ,51.16,2
 16 ,N1108   , 20 ,51.11,1
 16 ,N1108   , 20.5 ,49.74,1
 16 ,N1108   , 21 ,50.49,2
 16 ,N1108   , 21.5 ,50.99,1
 16 ,N1108   , 22 ,52.00,2
 16 ,N1108   , 22.5 ,52.66,2
 16 ,N1108   , 23 ,53.11,1
 16 ,N1108   , 23.5 ,53.41,3
 16 ,N1108   , 24 ,53.94,2
 16 ,N1108   , 24.5 ,54.29,2
 16 ,N1108   , 25 ,54.53,2
 16 ,N1108   , 25.5 ,55.35,2
 16 ,N1108   , 26 ,55.90,2
 16 ,N1108   , 26.5 ,56.27,1
 16 ,N1108   , 27 ,56.18,2
 16 ,N1108   , 27.5 ,56.79,2
 16 ,N1108   , 28 ,56.52,1
 16 ,N1108   , 28.5 ,57.02,2
 16 ,N1108   , 29 ,57.68,1
 16 ,N1108   , 29.5 ,58.45,2
 16 ,N1108   , 30 ,58.63,1
 16 ,N1108   , 30.5 ,58.42,2
 16 ,N1108   , 31 ,59.28,2
 16 ,N1108   , 31.5 ,59.85,1
 16 ,N1108   , 32 ,60.24,2
 16 ,N1108   , 32.5 ,60.82,2
 16 ,N1108   , 33 ,60.88,1
 16 ,N1108   , 33.5 ,60.92,3
 16 ,N1108   , 34 ,61.61,1
 16 ,N1108   , 34.5 ,61.41,2
 16 ,N1108   , 35 ,62.27,1
 16 ,N1108   , 35.5 ,62.18,3
 16 ,N1108   , 36 ,62.12,1
 16 ,N1108   , 36.5 ,62.41,2
 16 ,N1108   , 37 ,63.28,1
 16 ,N1108   , 37.5 ,64.85,1
 16 ,N1108   , 38 ,64.90,2
 16 ,N1108   , 38.5 ,64.60,1
 16 ,N1108   , 39 ,65.07,3
 16 ,N1108   , 39.5 ,65.38,1
 16 ,N1108   , 40 ,65.25,2
 16 ,N1108   , 40.5 ,65.83,2
 16 ,N1108   , 41 ,66.22,2
 16 ,N1108   , 41.5 ,67.15,1
 16 ,N1108   , 42 ,67.77,1
 16 ,N1108   , 42.5 ,67.84,2
 16 ,N1108   , 43 ,67.90,2
 16 ,N1108   , 43.5 ,68.26,1
 16 ,N1108   , 44 ,68.18,2
 16 ,N1108   , 44.5 ,68.45,1
 16 ,N1108   , 45 ,69.30,2
 16 ,N1108   , 45.5 ,69.53,2
 16 ,N1108   , 46 ,70.02,2
 16 ,N1108   , 46.5 ,70.01,2
 16 ,N1108   , 47 ,70.68,1
 16 ,N1108   , 47.5 ,71.12,2
 16 ,N1108   , 48 ,71.75,1
 16 ,N1108   , 48.5 ,71.50,3
 16 ,N1108   , 49 ,72.33,1
 16 ,N1108   , 49.5 ,72.89,3
 16 ,N1108   , 50 ,72.59,2
 16 ,N1108   , 50.5 ,73.73,2
 16 ,N1108   , 51 ,74.15,2
 16 ,N1108   , 51.5 ,74.77,2
 16 ,N1108   , 52 ,74.51,2
 16 ,N1108   , 52.5 ,75.34,2
 16 ,N1108   , 53 ,75.23,2
 16 ,N1108   , 53.5 ,75.49,2
 16 ,N1108   , 54 ,75.66,1
 16 ,N1108   , 54.5 ,75.77,2
 16 ,N1108   , 55 ,76.51,2
 16 ,N1108   , 55.5 ,77.01,2
 16 ,N1108   , 56 ,77.34,3
 16 ,N1108   , 56.5 ,78.23,2
 16 ,N1108   , 57 ,78.48,3
 16 ,N1108   , 57.5 ,78.99,2
 16 ,N1108   , 58 ,78.99,2
 16 ,N1108   , 58.5 ,79.33,2
 16 ,N1108   , 59 ,79.55,2
 16 ,N1108   , 59.5 ,80.03,2
 16 ,N1108   , 60 ,80.69,3
 16 ,N1108   , 60.5 ,81.13,2
 16 ,N1108   , 61 ,81.75,2
 16 ,N1108   , 61.5 ,81.83,3
 16 ,N1108   , 62 ,82.22,2
 16 ,N1108   , 62.5 ,82.48,3
 16 ,N1108   , 63 ,82.65,2
 16 ,N1108   , 63.5 ,82.77,2
 16 ,N1108   , 64 ,83.18,3
 16 ,N1108   , 64.5 ,84.12,2
 16 ,N1108   , 65 ,84.41,3
 16 ,N1108   , 65.5 ,84.61,2
 16 ,N1108   , 66 ,85.41,3
 16 ,N1108   , 66.5 ,85.60,3
 16 ,N1108   , 67 ,85.74,3
 16 ,N1108   , 67.5 ,86.49,3
 16 ,N1108   , 68 ,86.66,3
 16 ,N1108   , 68.5 ,86.77,3
 16 ,N1108   , 69 ,87.18,3
 16 ,N1108   , 69.5 ,87.45,3
 16 ,N1108   , 70 ,87.64,3
 16 ,N1108   , 70.5 ,88.09,2
 16 ,N1108   , 71 ,88.73,4
 16 ,N1108   , 71.5 ,89.48,2
 16 ,N1108   , 72 ,89.99,4
 16 ,N1108   , 72.5 ,90.33,4
 16 ,N1108   , 73 ,90.55,2
 16 ,N1108   , 73.5 ,90.70,4
 16 ,N1108   , 74 ,92.13,4
 16 ,N1108   , 74.5 ,92.09,3
 16 ,N1108   , 75 ,92.06,4
 16 ,N1108   , 75.5 ,92.71,3
 16 ,N1108   , 76 ,92.47,4
 16 ,N1108   , 76.5 ,92.65,3
 16 ,N1108   , 77 ,93.10,3
 16 ,N1108   , 77.5 ,93.40,3
 16 ,N1108   , 78 ,93.93,4
 16 ,N1108   , 78.5 ,94.29,3
 16 ,N1108   , 79 ,94.53,4
 16 ,N1108   , 79.5 ,95.35,5
 16 ,N1108   , 80 ,95.23,4
 16 ,N1108   , 80.5 ,95.49,4
 16 ,N1108   , 81 ,95.99,5
 16 ,N1108   , 81.5 ,96.66,4
 16 ,N1108   , 82 ,97.11,5
 16 ,N1108   , 82.5 ,97.07,5
 16 ,N1108   , 83 ,97.38,5
 16 ,N1108   , 83.5 ,97.92,5
 16 ,N1108   , 84 ,98.28,6
 16 ,N1108   , 84.5 ,98.85,5
 16 ,N1108   , 85 ,98.90,5
 16 ,N1108   , 85.5 ,98.93,6
