                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 12
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 12 ,N1042   , 0 ,34.00,2
 12 ,N1042   , 0.5 ,34.67,1
 12 ,N1042   , 1 ,35.44,2
 12 ,N1042   , 1.5 ,35.30,2
 12 ,N1042   , 2 ,35.53,1
 12 ,N1042   , 2.5 ,35.69,2
 12 ,N1042   , 3 ,35.79,1
 12 ,N1042   , 3.5 ,35.53,2
 12 ,N1042   , 4 ,36.02,1
 12 ,N1042   , 4.5 ,36.68,2
 12 ,N1042   , 5 ,38.12,2
 12 ,N1042   , 5.5 ,39.08,1
 12 ,N1042   , 6 ,39.72,2
 12 ,N1042   , 6.5 ,41.15,1
 12 ,N1042   , 7 ,41.76,2
 12 ,N1042   , 7.5 ,44.51,2
 12 ,N1042   , 8 ,44.01,1
 12 ,N1042   , 8.5 ,43.67,3
 12 ,N1042   , 9 ,43.78,2
 12 ,N1042   , 9.5 ,43.85,1
 12 ,N1042   , 10 ,44.24,2
 12 ,N1042   , 10.5 ,44.49,1
 12 ,N1042   , 11 ,44.66,1
 12 ,N1042   , 11.5 ,44.44,2
 12 ,N1042   , 12 ,44.96,2
 12 ,N1042   , 12.5 ,45.64,1
 12 ,N1042   , 13 ,45.76,2
 12 ,N1042   , 13.5 ,46.51,1
 12 ,N1042   , 14 ,47.00,2
 12 ,N1042   , 14.5 ,47.34,3
 12 ,N1042   , 15 ,45.89,2
 12 ,N1042   , 15.5 ,46.93,2
 12 ,N1042   , 16 ,47.28,1
 12 ,N1042   , 16.5 ,47.52,2
 12 ,N1042   , 17 ,48.35,1
 12 ,N1042   , 17.5 ,48.57,2
 12 ,N1042   , 18 ,49.04,1
 12 ,N1042   , 18.5 ,49.36,1
 12 ,N1042   , 19 ,50.24,2
 12 ,N1042   , 19.5 ,51.16,1
 12 ,N1042   , 20 ,51.11,2
 12 ,N1042   , 20.5 ,49.74,2
 12 ,N1042   , 21 ,50.49,1
 12 ,N1042   , 21.5 ,50.99,2
 12 ,N1042   , 22 ,52.00,1
 12 ,N1042   , 22.5 ,52.66,2
 12 ,N1042   , 23 ,53.11,1
 12 ,N1042   , 23.5 ,53.41,2
