                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 19
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 19 ,N1080   , 0 ,36.00,3
 19 ,N1080   , 0.5 ,36.00,2
 19 ,N1080   , 1 ,36.33,1
 19 ,N1080   , 1.5 ,35.89,2
 19 ,N1080   , 2 ,35.93,2
 19 ,N1080   , 2.5 ,35.95,2
 19 ,N1080   , 3 ,35.97,2
 19 ,N1080   , 3.5 ,35.64,2
 19 ,N1080   , 4 ,36.10,1
 19 ,N1080   , 4.5 ,36.73,2
 19 ,N1080   , 5 ,38.15,2
 19 ,N1080   , 5.5 ,39.10,2
 19 ,N1080   , 6 ,39.74,1
 19 ,N1080   , 6.5 ,41.16,2
 19 ,N1080   , 7 ,41.77,1
 19 ,N1080   , 7.5 ,44.51,2
 19 ,N1080   , 8 ,44.01,2
 19 ,N1080   , 8.5 ,43.67,2
 19 ,N1080   , 9 ,43.78,2
 19 ,N1080   , 9.5 ,43.85,1
 19 ,N1080   , 10 ,44.24,3
 19 ,N1080   , 10.5 ,44.49,1
 19 ,N1080   , 11 ,44.66,3
 19 ,N1080   , 11.5 ,44.44,1
 19 ,N1080   , 12 ,44.96,2
 19 ,N1080   , 12.5 ,45.64,2
 19 ,N1080   , 13 ,45.76,1
 19 ,N1080   , 13.5 ,46.51,2
 19 ,N1080   , 14 ,47.00,2
 19 ,N1080   , 14.5 ,47.34,2
 19 ,N1080   , 15 ,45.89,2
 19 ,N1080   , 15.5 ,46.93,2
 19 ,N1080   , 16 ,47.28,2
 19 ,N1080   , 16.5 ,47.52,1
 19 ,N1080   , 17 ,48.35,1
 19 ,N1080   , 17.5 ,48.57,2
 19 ,N1080   , 18 ,49.04,1
 19 ,N1080   , 18.5 ,49.36,2
 19 ,N1080   , 19 ,50.24,2
 19 ,N1080   , 19.5 ,51.16,2
 19 ,N1080   , 20 ,51.11,1
