                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  2 Data Points per Second

File Name:        R&D-033019-jackT-groups-2-1-3 8
Date & Time:     4/1/2019 12:00:21 PM

Sample No.,Barcode,Time ( .5s),Temperature,
Counts
 8 ,N1087   , 0 ,34.00,2
 8 ,N1087   , 0.5 ,34.67,2
 8 ,N1087   , 1 ,35.44,1
 8 ,N1087   , 1.5 ,35.30,3
 8 ,N1087   , 2 ,35.53,2
 8 ,N1087   , 2.5 ,35.69,1
 8 ,N1087   , 3 ,35.79,2
 8 ,N1087   , 3.5 ,35.53,2
 8 ,N1087   , 4 ,36.02,2
 8 ,N1087   , 4.5 ,36.68,1
 8 ,N1087   , 5 ,38.12,1
 8 ,N1087   , 5.5 ,39.08,2
 8 ,N1087   , 6 ,39.72,2
 8 ,N1087   , 6.5 ,41.15,1
 8 ,N1087   , 7 ,41.76,2
 8 ,N1087   , 7.5 ,44.51,1
 8 ,N1087   , 8 ,44.01,2
 8 ,N1087   , 8.5 ,43.67,1
 8 ,N1087   , 9 ,43.78,2
 8 ,N1087   , 9.5 ,43.85,1
 8 ,N1087   , 10 ,44.24,1
 8 ,N1087   , 10.5 ,44.49,3
 8 ,N1087   , 11 ,44.66,2
 8 ,N1087   , 11.5 ,44.44,2
 8 ,N1087   , 12 ,44.96,2
 8 ,N1087   , 12.5 ,45.64,2
 8 ,N1087   , 13 ,45.76,2
 8 ,N1087   , 13.5 ,46.51,1
 8 ,N1087   , 14 ,47.00,1
 8 ,N1087   , 14.5 ,47.34,2
 8 ,N1087   , 15 ,45.89,1
 8 ,N1087   , 15.5 ,46.93,2
 8 ,N1087   , 16 ,47.28,2
 8 ,N1087   , 16.5 ,47.52,1
 8 ,N1087   , 17 ,48.35,2
 8 ,N1087   , 17.5 ,48.57,2
 8 ,N1087   , 18 ,49.04,1
 8 ,N1087   , 18.5 ,49.36,2
 8 ,N1087   , 19 ,50.24,2
 8 ,N1087   , 19.5 ,51.16,2
 8 ,N1087   , 20 ,51.11,2
 8 ,N1087   , 20.5 ,49.74,2
 8 ,N1087   , 21 ,50.49,1
 8 ,N1087   , 21.5 ,50.99,1
 8 ,N1087   , 22 ,52.00,2
 8 ,N1087   , 22.5 ,52.66,2
 8 ,N1087   , 23 ,53.11,2
 8 ,N1087   , 23.5 ,53.41,2
 8 ,N1087   , 24 ,53.94,2
 8 ,N1087   , 24.5 ,54.29,2
 8 ,N1087   , 25 ,54.53,2
 8 ,N1087   , 25.5 ,55.35,2
 8 ,N1087   , 26 ,55.90,1
 8 ,N1087   , 26.5 ,56.27,3
 8 ,N1087   , 27 ,56.18,1
 8 ,N1087   , 27.5 ,56.79,4
 8 ,N1087   , 28 ,56.52,2
 8 ,N1087   , 28.5 ,57.02,2
 8 ,N1087   , 29 ,57.68,2
 8 ,N1087   , 29.5 ,58.45,1
 8 ,N1087   , 30 ,58.63,2
 8 ,N1087   , 30.5 ,58.42,2
 8 ,N1087   , 31 ,59.28,2
 8 ,N1087   , 31.5 ,59.85,1
 8 ,N1087   , 32 ,60.24,2
 8 ,N1087   , 32.5 ,60.82,1
 8 ,N1087   , 33 ,60.88,3
 8 ,N1087   , 33.5 ,60.92,2
 8 ,N1087   , 34 ,61.61,3
 8 ,N1087   , 34.5 ,61.41,2
 8 ,N1087   , 35 ,62.27,2
 8 ,N1087   , 35.5 ,62.18,2
 8 ,N1087   , 36 ,62.12,2
 8 ,N1087   , 36.5 ,62.41,3
 8 ,N1087   , 37 ,63.28,1
 8 ,N1087   , 37.5 ,64.85,4
 8 ,N1087   , 38 ,64.90,2
 8 ,N1087   , 38.5 ,64.60,2
 8 ,N1087   , 39 ,65.07,2
 8 ,N1087   , 39.5 ,65.38,2
 8 ,N1087   , 40 ,65.25,3
 8 ,N1087   , 40.5 ,65.83,1
 8 ,N1087   , 41 ,66.22,3
 8 ,N1087   , 41.5 ,67.15,2
 8 ,N1087   , 42 ,67.77,2
 8 ,N1087   , 42.5 ,67.84,3
 8 ,N1087   , 43 ,67.90,2
 8 ,N1087   , 43.5 ,68.26,2
 8 ,N1087   , 44 ,68.18,2
 8 ,N1087   , 44.5 ,68.45,2
 8 ,N1087   , 45 ,69.30,3
 8 ,N1087   , 45.5 ,69.53,2
 8 ,N1087   , 46 ,70.02,3
 8 ,N1087   , 46.5 ,70.01,2
 8 ,N1087   , 47 ,70.68,2
 8 ,N1087   , 47.5 ,71.12,3
 8 ,N1087   , 48 ,71.75,2
 8 ,N1087   , 48.5 ,71.50,3
 8 ,N1087   , 49 ,72.33,2
 8 ,N1087   , 49.5 ,72.89,4
 8 ,N1087   , 50 ,72.59,3
 8 ,N1087   , 50.5 ,73.73,2
 8 ,N1087   , 51 ,74.15,4
 8 ,N1087   , 51.5 ,74.77,2
 8 ,N1087   , 52 ,74.51,4
 8 ,N1087   , 52.5 ,75.34,3
 8 ,N1087   , 53 ,75.23,3
 8 ,N1087   , 53.5 ,75.49,2
 8 ,N1087   , 54 ,75.66,3
 8 ,N1087   , 54.5 ,75.77,3
 8 ,N1087   , 55 ,76.51,3
 8 ,N1087   , 55.5 ,77.01,3
 8 ,N1087   , 56 ,77.34,2
 8 ,N1087   , 56.5 ,78.23,3
 8 ,N1087   , 57 ,78.48,3
 8 ,N1087   , 57.5 ,78.99,3
 8 ,N1087   , 58 ,78.99,4
 8 ,N1087   , 58.5 ,79.33,4
 8 ,N1087   , 59 ,79.55,3
 8 ,N1087   , 59.5 ,80.03,3
 8 ,N1087   , 60 ,80.69,3
 8 ,N1087   , 60.5 ,81.13,3
 8 ,N1087   , 61 ,81.75,4
 8 ,N1087   , 61.5 ,81.83,5
 8 ,N1087   , 62 ,82.22,3
 8 ,N1087   , 62.5 ,82.48,3
 8 ,N1087   , 63 ,82.65,4
 8 ,N1087   , 63.5 ,82.77,3
 8 ,N1087   , 64 ,83.18,4
 8 ,N1087   , 64.5 ,84.12,3
 8 ,N1087   , 65 ,84.41,4
 8 ,N1087   , 65.5 ,84.61,4
 8 ,N1087   , 66 ,85.41,5
 8 ,N1087   , 66.5 ,85.60,4
 8 ,N1087   , 67 ,85.74,5
 8 ,N1087   , 67.5 ,86.49,4
 8 ,N1087   , 68 ,86.66,4
 8 ,N1087   , 68.5 ,86.77,5
 8 ,N1087   , 69 ,87.18,4
 8 ,N1087   , 69.5 ,87.45,4
 8 ,N1087   , 70 ,87.64,5
 8 ,N1087   , 70.5 ,88.09,4
 8 ,N1087   , 71 ,88.73,5
 8 ,N1087   , 71.5 ,89.48,5
 8 ,N1087   , 72 ,89.99,5
 8 ,N1087   , 72.5 ,90.33,4
 8 ,N1087   , 73 ,90.55,5
 8 ,N1087   , 73.5 ,90.70,4
 8 ,N1087   , 74 ,92.13,6
 8 ,N1087   , 74.5 ,92.09,5
 8 ,N1087   , 75 ,92.06,6
 8 ,N1087   , 75.5 ,92.71,6
 8 ,N1087   , 76 ,92.47,7
 8 ,N1087   , 76.5 ,92.65,5
 8 ,N1087   , 77 ,93.10,6
 8 ,N1087   , 77.5 ,93.40,8
 8 ,N1087   , 78 ,93.93,6
 8 ,N1087   , 78.5 ,94.29,7
 8 ,N1087   , 79 ,94.53,7
 8 ,N1087   , 79.5 ,95.35,6
 8 ,N1087   , 80 ,95.23,8
 8 ,N1087   , 80.5 ,95.49,7
 8 ,N1087   , 81 ,95.99,7
 8 ,N1087   , 81.5 ,96.66,7
 8 ,N1087   , 82 ,97.11,8
 8 ,N1087   , 82.5 ,97.07,7
 8 ,N1087   , 83 ,97.38,8
 8 ,N1087   , 83.5 ,97.92,9
 8 ,N1087   , 84 ,98.28,8
 8 ,N1087   , 84.5 ,98.85,9
 8 ,N1087   , 85 ,98.90,8
 8 ,N1087   , 85.5 ,98.93,7
 8 ,N1087   , 86 ,99.29,9
 8 ,N1087   , 86.5 ,99.86,7
 8 ,N1087   , 87 ,100.57,9
 8 ,N1087   , 87.5 ,101.05,9
 8 ,N1087   , 88 ,101.37,9
 8 ,N1087   , 88.5 ,101.24,10
 8 ,N1087   , 89 ,102.16,8
 8 ,N1087   , 89.5 ,102.44,10
 8 ,N1087   , 90 ,102.63,10
 8 ,N1087   , 90.5 ,103.42,9
 8 ,N1087   , 91 ,103.61,10
 8 ,N1087   , 91.5 ,104.07,10
 8 ,N1087   , 92 ,104.72,11
 8 ,N1087   , 92.5 ,104.81,10
 8 ,N1087   , 93 ,105.21,10
 8 ,N1087   , 93.5 ,105.80,11
 8 ,N1087   , 94 ,105.54,10
 8 ,N1087   , 94.5 ,105.36,9
 8 ,N1087   , 95 ,105.91,9
 8 ,N1087   , 95.5 ,106.27,10
 8 ,N1087   , 96 ,107.51,9
 8 ,N1087   , 96.5 ,107.68,10
 8 ,N1087   , 97 ,108.12,9
 8 ,N1087   , 97.5 ,108.41,10
 8 ,N1087   , 98 ,108.27,10
 8 ,N1087   , 98.5 ,109.18,9
 8 ,N1087   , 99 ,109.79,10
 8 ,N1087   , 99.5 ,109.86,9
 8 ,N1087   , 100 ,110.57,9
 8 ,N1087   , 100.5 ,110.72,8
 8 ,N1087   , 101 ,111.48,10
 8 ,N1087   , 101.5 ,111.65,9
 8 ,N1087   , 102 ,111.77,9
 8 ,N1087   , 102.5 ,112.18,10
 8 ,N1087   , 103 ,112.45,9
 8 ,N1087   , 103.5 ,112.30,8
 8 ,N1087   , 104 ,112.87,9
 8 ,N1087   , 104.5 ,113.58,9
 8 ,N1087   , 105 ,113.72,10
 8 ,N1087   , 105.5 ,114.15,8
 8 ,N1087   , 106 ,114.43,9
 8 ,N1087   , 106.5 ,114.62,8
 8 ,N1087   , 107 ,114.75,9
 8 ,N1087   , 107.5 ,115.16,9
 8 ,N1087   , 108 ,115.44,8
 8 ,N1087   , 108.5 ,115.63,9
 8 ,N1087   , 109 ,115.75,8
 8 ,N1087   , 109.5 ,116.50,9
 8 ,N1087   , 110 ,117.00,10
 8 ,N1087   , 110.5 ,118.00,11
 8 ,N1087   , 111 ,118.33,9
 8 ,N1087   , 111.5 ,118.56,10
 8 ,N1087   , 112 ,119.04,11
 8 ,N1087   , 112.5 ,118.69,9
 8 ,N1087   , 113 ,119.13,11
 8 ,N1087   , 113.5 ,119.75,11
 8 ,N1087   , 114 ,120.17,12
 8 ,N1087   , 114.5 ,120.78,12
 8 ,N1087   , 115 ,121.19,11
 8 ,N1087   , 115.5 ,121.46,11
 8 ,N1087   , 116 ,121.64,12
 8 ,N1087   , 116.5 ,122.09,12
 8 ,N1087   , 117 ,122.39,14
 8 ,N1087   , 117.5 ,122.60,12
 8 ,N1087   , 118 ,123.40,13
 8 ,N1087   , 118.5 ,123.27,14
 8 ,N1087   , 119 ,123.51,13
 8 ,N1087   , 119.5 ,124.01,14
 8 ,N1087   , 120 ,124.67,14
 8 ,N1087   , 120.5 ,125.11,13
 8 ,N1087   , 121 ,125.41,16
 8 ,N1087   , 121.5 ,125.94,14
 8 ,N1087   , 122 ,125.96,15
 8 ,N1087   , 122.5 ,126.31,14
 8 ,N1087   , 123 ,126.54,16
 8 ,N1087   , 123.5 ,126.69,17
 8 ,N1087   , 124 ,127.13,16
 8 ,N1087   , 124.5 ,127.75,18
 8 ,N1087   , 125 ,127.50,18
 8 ,N1087   , 125.5 ,128.33,17
 8 ,N1087   , 126 ,128.89,19
 8 ,N1087   , 126.5 ,129.26,19
 8 ,N1087   , 127 ,129.84,19
 8 ,N1087   , 127.5 ,130.23,21
 8 ,N1087   , 128 ,130.48,19
 8 ,N1087   , 128.5 ,130.66,21
 8 ,N1087   , 129 ,130.77,21
 8 ,N1087   , 129.5 ,131.51,21
 8 ,N1087   , 130 ,132.01,22
 8 ,N1087   , 130.5 ,132.01,22
 8 ,N1087   , 131 ,132.67,22
 8 ,N1087   , 131.5 ,132.78,24
 8 ,N1087   , 132 ,133.19,23
 8 ,N1087   , 132.5 ,133.79,25
 8 ,N1087   , 133 ,133.86,25
 8 ,N1087   , 133.5 ,134.24,25
 8 ,N1087   , 134 ,134.49,25
 8 ,N1087   , 134.5 ,135.00,27
 8 ,N1087   , 135 ,135.33,27
 8 ,N1087   , 135.5 ,135.55,26
 8 ,N1087   , 136 ,136.04,28
 8 ,N1087   , 136.5 ,136.69,28
 8 ,N1087   , 137 ,137.46,29
 8 ,N1087   , 137.5 ,138.31,27
 8 ,N1087   , 138 ,138.20,28
 8 ,N1087   , 138.5 ,138.14,29
 8 ,N1087   , 139 ,138.76,29
 8 ,N1087   , 139.5 ,139.17,29
 8 ,N1087   , 140 ,139.45,31
 8 ,N1087   , 140.5 ,139.97,31
 8 ,N1087   , 141 ,140.31,31
 8 ,N1087   , 141.5 ,140.87,30
 8 ,N1087   , 142 ,141.25,32
 8 ,N1087   , 142.5 ,141.83,33
 8 ,N1087   , 143 ,142.22,32
 8 ,N1087   , 143.5 ,142.48,32
 8 ,N1087   , 144 ,142.65,33
 8 ,N1087   , 144.5 ,143.10,30
 8 ,N1087   , 145 ,143.40,34
 8 ,N1087   , 145.5 ,143.60,33
 8 ,N1087   , 146 ,143.73,33
 8 ,N1087   , 146.5 ,143.82,33
 8 ,N1087   , 147 ,144.22,33
 8 ,N1087   , 147.5 ,144.48,34
 8 ,N1087   , 148 ,144.65,33
 8 ,N1087   , 148.5 ,145.43,32
 8 ,N1087   , 149 ,145.96,32
 8 ,N1087   , 149.5 ,145.97,32
 8 ,N1087   , 150 ,145.98,31
 8 ,N1087   , 150.5 ,146.32,34
 8 ,N1087   , 151 ,146.88,33
 8 ,N1087   , 151.5 ,147.59,34
 8 ,N1087   , 152 ,148.39,33
 8 ,N1087   , 152.5 ,148.59,32
 8 ,N1087   , 153 ,148.40,32
 8 ,N1087   , 153.5 ,148.93,33
 8 ,N1087   , 154 ,149.29,33
 8 ,N1087   , 154.5 ,149.52,34
 8 ,N1087   , 155 ,150.02,35
 8 ,N1087   , 155.5 ,150.34,32
 8 ,N1087   , 156 ,150.90,33
 8 ,N1087   , 156.5 ,151.26,33
 8 ,N1087   , 157 ,151.18,35
 8 ,N1087   , 157.5 ,151.78,34
