temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
27.43000,1.55000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,1.55000,
26.29000,1.56927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.56927,
26.19000,1.57663,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.57663,
27.13000,1.56927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.56927,
29.09000,1.55000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,1.55000,
31.39000,1.52618,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,1.52618,
34.26000,1.50691,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,1.50691,
36.84000,1.49955,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,1.49955,
38.23000,1.50691,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,1.50691,
39.15000,1.52523,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,1.52523,
40.43000,1.54573,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,1.54573,
41.29000,1.55977,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,1.55977,
42.19000,1.56281,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,1.56281,
42.46000,1.55509,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,1.55509,
42.97000,1.53918,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,1.53918,
42.98000,1.51809,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,1.51809,
43.99000,1.49559,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,1.49559,
44.33000,1.47646,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,1.47646,
45.22000,1.46536,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,1.46536,
45.14000,1.46573,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,1.46573,
45.10000,1.47873,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,1.47873,
45.40000,1.50273,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,1.50273,
45.27000,1.53332,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,1.53332,
46.18000,1.56432,0.00000,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,1.56432,
46.12000,1.58950,0.00000,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,1.58950,
