temp,count_original,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,
27.04000,1.69410,0.00000,0.00001,0.00000,0.05364,0.00000,0.00000,0.00000,0.00000,0.05365,1.69410,
26.02000,1.68455,0.00000,0.00001,0.00000,0.04881,0.00000,0.00000,0.00000,0.00000,0.04882,1.68455,
26.02000,1.68090,0.00000,0.00001,0.00000,0.04881,0.00000,0.00000,0.00000,0.00000,0.04882,1.68090,
27.01000,1.68455,0.00000,0.00001,0.00000,0.05349,0.00000,0.00000,0.00000,0.00000,0.05350,1.68455,
29.01000,1.69410,0.00000,0.00001,0.00000,0.06425,0.00000,0.00000,0.00000,0.00000,0.06426,1.69410,
31.34000,1.70590,0.00000,0.00001,0.00000,0.07929,0.00000,0.00000,0.00000,0.00000,0.07931,1.70590,
34.23000,1.71545,0.00000,0.00002,0.00000,0.10246,0.00000,0.00000,0.00000,0.00000,0.10249,1.71545,
36.82000,1.71910,0.00000,0.00004,0.00000,0.12838,0.00000,0.00000,0.00000,0.00000,0.12842,1.71910,
38.21000,1.71545,0.00000,0.00004,0.00000,0.14467,0.00000,0.00000,0.00000,0.00000,0.14471,1.71545,
39.14000,1.70554,0.00000,0.00005,0.00000,0.15660,0.00000,0.00000,0.00000,0.00000,0.15665,1.70554,
40.43000,1.69146,0.00000,0.00006,0.00000,0.17466,0.00000,0.00000,0.00000,0.00000,0.17472,1.69146,
41.28000,1.67514,0.00000,0.00007,0.00000,0.18758,0.00000,0.00000,0.00000,0.00000,0.18765,1.67514,
42.19000,1.65818,0.00000,0.00008,0.00000,0.20238,0.00000,0.00000,0.00000,0.00000,0.20247,1.65818,
42.46000,1.64155,0.00000,0.00008,0.00000,0.20698,0.00000,0.00000,0.00000,0.00000,0.20706,1.64155,
42.97000,1.62514,0.00000,0.00009,0.00000,0.21592,0.00000,0.00000,0.00000,0.00000,0.21601,1.62514,
42.98000,1.60809,0.00000,0.00009,0.00000,0.21610,0.00000,0.00000,0.00000,0.00000,0.21619,1.60809,
43.99000,1.58927,0.00000,0.00011,0.00000,0.23487,0.00000,0.00000,0.00000,0.00000,0.23498,1.58927,
44.33000,1.56773,0.00000,0.00011,0.00000,0.24152,0.00000,0.00000,0.00000,0.00000,0.24163,1.56773,
45.22000,1.54286,0.00000,0.00013,0.00000,0.25975,0.00000,0.00000,0.00000,0.00000,0.25988,1.54286,
45.14000,1.51477,0.00000,0.00013,0.00000,0.25806,0.00000,0.00000,0.00000,0.00000,0.25819,1.51477,
45.10000,1.48523,0.00000,0.00013,0.00000,0.25722,0.00000,0.00000,0.00000,0.00000,0.25734,1.48523,
45.40000,1.45714,0.00000,0.00013,0.00000,0.26358,0.00000,0.00000,0.00000,0.00000,0.26371,1.45714,
45.27000,1.43227,0.00000,0.00013,0.00000,0.26081,0.00000,0.00000,0.00000,0.00000,0.26094,1.43227,
46.18000,1.41073,0.00000,0.00015,0.00000,0.28081,0.00000,0.00000,0.00000,0.00000,0.28096,1.41073,
46.12000,1.39191,0.00000,0.00015,0.00000,0.27945,0.00000,0.00000,0.00000,0.00000,0.27960,1.39191,
46.75000,1.37486,0.00000,0.00016,0.00000,0.29404,0.00000,0.00000,0.00000,0.00000,0.29421,1.37486,
47.50000,1.35845,0.00000,0.00018,0.00000,0.31233,0.00000,0.00000,0.00000,0.00000,0.31251,1.35845,
48.00000,1.34182,0.00000,0.00019,0.00000,0.32508,0.00000,0.00000,0.00000,0.00000,0.32528,1.34182,
48.33000,1.32523,0.00000,0.00020,0.00001,0.33376,0.00000,0.00000,0.00000,0.00000,0.33397,1.32523,
48.89000,1.31082,0.00000,0.00022,0.00001,0.34897,0.00000,0.00000,0.00000,0.00000,0.34920,1.31082,
