barcode,temp,Count
N1120   ,35.0,0.6202786404500039
N1120   ,34.33,0.610815594803123
N1120   ,33.89,0.5860410196624968
N1120   ,33.59,0.555417960675006
N1120   ,33.4,0.5306433855343797
N1120   ,33.6,0.5211803398874988
N1120   ,33.4,0.5306433855343798
N1120   ,33.27,0.555417960675006
N1120   ,33.18,0.5860410196624967
N1120   ,33.45,0.610815594803123
N1120   ,33.3,0.620278640450004
N1120   ,32.87,0.610815594803123
N1120   ,32.91,0.5878115294937452
N1120   ,32.94,0.5635942352531271
N1120   ,33.29,0.5491844051968766
N1120   ,32.86,0.5472213595499956
N1120   ,32.91,0.5502254248593735
N1120   ,32.94,0.5458688103937533
N1120   ,32.63,0.5255901699437493
N1120   ,32.75,0.49031152949374507
N1120   ,32.83,0.44977457514062613
N1120   ,32.89,0.4165983005625052
N1120   ,32.59,0.39963525491562407
N1120   ,32.73,0.4002254248593735
N1120   ,32.82,0.4121884705062546
N1120   ,32.88,0.4257294901687514
N1120   ,33.25,0.43317627457812086
N1120   ,33.17,0.4324999999999999
N1120   ,33.11,0.4270491502812525
N1120   ,32.74,0.42236067977499775
N1120   ,32.83,0.4223606797749978
N1120   ,32.89,0.42704915028125257
N1120   ,32.92,0.4324999999999999
N1120   ,32.95,0.4331762745781209
N1120   ,33.3,0.4253647450843756
N1120   ,33.2,0.4095491502812525
N1120   ,33.13,0.3904508497187473
N1120   ,33.42,0.3749999999999999
N1120   ,33.28,0.36909830056250514
N1120   ,33.19,0.3749999999999999
N1120   ,33.13,0.39008610463437143
N1120   ,33.08,0.40727457514062615
N1120   ,33.39,0.41786474508437566
N1120   ,33.93,0.41567627457812084
N1120   ,35.28,0.4002254248593735
N1120   ,35.52,0.37741389536562825
N1120   ,36.35,0.35727457514062616
N1120   ,36.9,0.34927050983124835
N1120   ,37.93,0.35690983005625043
N1120   ,38.96,0.375139320225002
N1120   ,39.64,0.39309016994374935
N1120   ,40.09,0.40008610463437144
N1120   ,40.39,0.3904508497187472
