barcode,temp,Count
N1125   ,34.33,0.5357294901687514
N1125   ,33.89,0.5225861046343714
N1125   ,33.59,0.4881762745781209
N1125   ,33.4,0.4456433855343799
N1125   ,33.26,0.4112335554781294
N1125   ,33.51,0.3980901699437493
N1125   ,33.34,0.4112335554781294
N1125   ,33.23,0.4456433855343798
N1125   ,33.15,0.48817627457812085
N1125   ,33.43,0.5225861046343715
N1125   ,33.29,0.5357294901687514
N1125   ,32.86,0.5225861046343714
N1125   ,32.91,0.48767220926874305
N1125   ,32.94,0.4422745751406262
N1125   ,33.29,0.39909830056250517
N1125   ,32.86,0.36772542485937354
N1125   ,32.91,0.3528647450843757
N1125   ,32.94,0.35423762078750726
N1125   ,32.63,0.3678647450843756
N1125   ,32.75,0.3881762745781209
N1125   ,32.83,0.4091844051968767
N1125   ,32.89,0.4257294901687514
N1125   ,32.59,0.435815594803123
N1125   ,32.73,0.44190983005625034
N1125   ,32.82,0.44977457514062613
N1125   ,32.88,0.46499999999999986
N1125   ,33.25,0.4886803398874987
N1125   ,33.17,0.5147213595499955
N1125   ,33.11,0.5314057647468724
N1125   ,32.74,0.527274575140626
N1125   ,32.83,0.49781152949374513
N1125   ,32.89,0.4484016994374945
N1125   ,32.92,0.3915983005625052
N1125   ,32.95,0.3414589803375031
N1125   ,33.3,0.308176274578121
N1125   ,33.2,0.29468847050625463
N1125   ,33.13,0.29673762078750726
N1125   ,33.42,0.30663118960624625
N1125   ,33.28,0.3177254248593736
N1125   ,33.19,0.32659830056250516
N1125   ,33.13,0.333315594803123
N1125   ,33.08,0.3404508497187473
N1125   ,33.39,0.3512335554781294
N1125   ,33.93,0.3674999999999998
N1125   ,35.28,0.3878115294937451
N1125   ,35.52,0.40690983005625037
N1125   ,36.35,0.41786474508437566
N1125   ,36.9,0.41531152949374506
N1125   ,37.93,0.39795084971874717
N1125   ,38.96,0.3699138953656283
N1125   ,39.64,0.33940983005625047
N1125   ,40.09,0.31508610463437153
N1125   ,40.39,0.3024138953656283
N1125   ,40.6,0.30159830056250514
N1125   ,40.73,0.30854101966249675
N1125   ,40.82,0.3180901699437494
N1125   ,40.55,0.32659830056250516
N1125   ,40.7,0.333315594803123
N1125   ,41.13,0.34008610463437144
N1125   ,41.42,0.34895898033750306
N1125   ,41.61,0.3603647450843756
N1125   ,41.74,0.3725861046343714
N1125   ,41.5,0.38213525491562406
N1125   ,41.66,0.3857294901687514
N1125   ,41.78,0.38213525491562406
N1125   ,42.18,0.37222135954999575
N1125   ,42.46,0.35809016994374937
N1125   ,42.97,0.34182372542187883
N1125   ,43.31,0.32486067977499783
N1125   ,43.21,0.30854101966249675
N1125   ,43.14,0.29446304564688097
N1125   ,43.09,0.2845491502812526
N1125   ,43.06,0.2809016994374947
N1125   ,43.04,0.28454915028125255
N1125   ,43.69,0.29409830056250513
N1125   ,43.8,0.3059016994374947
N1125   ,43.86,0.3154508497187473
N1125   ,43.91,0.31909830056250515
N1125   ,43.94,0.31545084971874726
N1125   ,43.96,0.3059016994374946
N1125   ,44.31,0.2940983005625052
N1125   ,44.2,0.2845491502812526
N1125   ,44.47,0.28053695435311893
N1125   ,44.31,0.28263932022500204
N1125   ,44.88,0.289602365871883
N1125   ,45.25,0.30045084971874725
N1125   ,45.17,0.3156762745781209
N1125   ,45.11,0.3367376207875072
N1125   ,45.41,0.3645491502812525
N1125   ,45.6,0.3978976341281167
N1125   ,45.4,0.43213525491562405
N1125   ,44.94,0.4596884705062546
N1125   ,44.96,0.47376644452187033
N1125   ,45.64,0.47208203932499354
N1125   ,45.76,0.4565450849718746
N1125   ,45.84,0.43095491502812516
N1125   ,46.23,0.39963525491562407
N1125   ,46.15,0.36677050983124837
N1125   ,46.43,0.3359549150281252
N1125   ,46.62,0.3100532155906304
N1125   ,46.75,0.2920491502812526
N1125   ,46.83,0.2854508497187473
N1125   ,46.89,0.2920491502812525
N1125   ,46.93,0.3096884705062546
N1125   ,46.95,0.333315594803123
N1125   ,46.97,0.35699593469062196
N1125   ,46.98,0.37499999999999983
N1125   ,46.99,0.38345491502812507
N1125   ,47.32,0.3817705098312483
N1125   ,47.55,0.37258610463437153
N1125   ,47.7,0.36036474508437566
N1125   ,48.13,0.34932372542187884
N1125   ,47.76,0.3427254248593736
N1125   ,47.84,0.3427254248593736
N1125   ,48.22,0.34932372542187884
N1125   ,48.15,0.3603647450843756
N1125   ,48.43,0.3725861046343714
N1125   ,48.62,0.38213525491562406
N1125   ,48.75,0.3857294901687514
N1125   ,49.17,0.38213525491562406
N1125   ,49.11,0.37258610463437153
N1125   ,50.07,0.36036474508437566
N1125   ,49.72,0.34895898033750306
N1125   ,49.48,0.34008610463437156
N1125   ,49.32,0.3333155948031231
N1125   ,49.55,0.32659830056250516
N1125   ,50.03,0.3177254248593736
N1125   ,50.35,0.3062664445218704
N1125   ,50.57,0.2940983005625052
N1125   ,51.05,0.2845491502812526
N1125   ,51.36,0.2809016994374947
N1125   ,51.24,0.28454915028125255
N1125   ,51.16,0.2944630456468809
N1125   ,51.11,0.3085410196624967
N1125   ,51.41,0.3248606797749978
N1125   ,51.27,0.34182372542187883
N1125   ,51.51,0.3580901699437493
N1125   ,51.68,0.37222135954999563
N1125   ,51.45,0.38213525491562406
N1125   ,51.3,0.3857294901687514
N1125   ,51.2,0.38213525491562406
N1125   ,51.47,0.37258610463437153
N1125   ,51.98,0.36036474508437566
N1125   ,51.99,0.34895898033750306
N1125   ,52.66,0.34008610463437156
N1125   ,52.44,0.3333155948031231
N1125   ,52.96,0.32659830056250516
N1125   ,52.97,0.3180901699437494
N1125   ,53.31,0.30854101966249675
N1125   ,53.54,0.30123355547812936
N1125   ,53.03,0.29977457514062616
N1125   ,53.02,0.30567627457812097
N1125   ,53.35,0.3166844051968767
N1125   ,52.56,0.32727457514062613
N1125   ,52.71,0.3316311896062462
N1125   ,53.14,0.32727457514062624
N1125   ,53.76,0.3170491502812526
N1125   ,54.17,0.3079508497187473
N1125   ,54.45,0.3069098300562504
N1125   ,54.3,0.3168237254218788
N1125   ,54.53,0.3355901699437493
N1125   ,55.02,0.35736067977499775
N1125   ,55.01,0.37499999999999983
N1125   ,55.01,0.38345491502812507
N1125   ,55.01,0.3817705098312483
N1125   ,55.0,0.37258610463437153
N1125   ,55.0,0.36036474508437566
N1125   ,55.34,0.34932372542187884
N1125   ,55.56,0.3427254248593736
N1125   ,55.37,0.3427254248593736
N1125   ,55.25,0.34932372542187884
N1125   ,55.5,0.3603647450843756
N1125   ,55.33,0.3725861046343714
N1125   ,55.89,0.38213525491562406
