barcode,temp,Count
,96.0,1.1751064311812607
,96.0,1.2072416860968849
,97.0,1.2913728757031309
,97.0,1.3953647450843754
,97.0,1.4794959346906214
,97.0,1.5116311896062458
,98.0,1.4794959346906216
,98.0,1.3953647450843754
,99.0,1.291372875703131
,99.0,1.2072416860968849
,99.0,1.1751064311812607
,100.0,1.2072416860968849
,100.0,1.297692535815632
,101.0,1.4310081306187552
,101.0,1.5881433855343792
,101.0,1.7532294901687508
,102.0,1.9180901699437487
,102.0,2.08190983005625
,102.0,2.2471352549156234
,103.0,2.415225424859373
,103.0,2.5847745751406253
,103.0,2.752864745084375
,104.0,2.918454915028124
,104.0,3.084913895365628
,104.0,3.2595491502812513
,105.0,3.449999999999999
,105.0,3.659913895365627
,105.0,3.8875532155906294
,105.0,4.1278647450843735
,106.0,4.375590169943748
,106.0,4.627778640450003
,106.0,4.884913895365627
,107.0,5.150225424859372
,108.0,5.427639320225001
,108.0,5.719463045646879
,108.0,6.025364745084374
,108.0,6.343454915028123
,108.0,6.672327790731254
,109.0,7.013143385534377
,110.0,7.371094235253125
,110.0,7.754602365871881
,111.0,8.17210236587188
,111.0,8.628004065309375
,111.0,9.120053215590628
,112.0,9.64019253581563
,112.0,10.178594235253124
,112.0,10.727864745084371
,113.0,11.284913895365627
,113.0,11.850139320224997
,114.0,12.425364745084371
,114.0,13.01277864045
,114.0,13.615782705759376
,115.0,14.240782705759376
,115.0,14.89732779073125
,115.0,15.59482779073125
,116.0,16.337327790731248
,116.0,17.120053215590623
,116.0,17.931233555478126
,117.0,18.758872875703123
,117.0,19.598282705759377
,118.0,20.455643385534373
,118.0,21.344827790731248
,119.0,22.279376941012504
,119.0,23.265557280900005
,119.0,24.300922025984374
,120.0,25.378196601125
,120.0,26.491512195928124
,121.0,27.64092202598437
,121.0,28.83224168609687
,121.0,30.072327790731244
,122.0,31.36328270575937
,122.0,32.70047117626562
,122.0,34.075922025984376
,122.0,35.48373355547811
,123.0,36.922692535815614
,123.0,38.39460236587187
,123.0,39.89977457514061
,124.0,41.432135254915615
,125.0,42.97800406530936
,125.0,44.522188470506244
,125.0,46.05909830056249
,126.0,47.600782705759364
,126.0,49.17474168609687
,126.0,50.81142609129375
,126.0,52.528786771068745
,126.0,54.32196304564686
,127.0,56.16300406530936
,127.0,58.01154508497186
,128.0,59.83163118960622
,128.0,61.6055369543531
,129.0,63.33744678440935
,129.0,65.04677050983122
,129.0,66.75668440519686
,129.0,68.48418440519686
,130.0,70.23404508497185
,131.0,71.99736067977497
,131.0,73.75545084971873
,131.0,75.48744678440936
,132.0,77.17739356881872
,132.0,78.81739356881872
,132.0,80.4067172942406
,133.0,81.94944271909998
,133.0,83.45216814395934
,133.0,84.92222135954997
,134.0,86.36749999999998
,134.0,87.79699593469059
,135.0,89.21899186938121
,135.0,90.63590169943747
,136.0,92.03812305898745
,136.0,93.40161086305933
,136.0,94.69206171277807
,136.0,95.87383222260932
,136.0,96.91959460182181
,137.0,97.81672985673744
,138.0,98.56773798735617
,138.0,99.18546341221554
,138.0,99.68532409199057
,139.0,100.07751256249682
,139.0,100.36287730758119
,139.0,100.53377900701868
,140.0,100.57877900701868
,140.0,100.48832815729993
,141.0,100.2584142619343
,141.0,99.89077494170931
,141.0,99.38936917696242
,142.0,98.75482002668117
,141.0,97.98122579142803
,142.0,97.0584142619343
,142.0,95.97914375210307
,143.0,94.74759866713119
,143.0,93.38374611797495
,143.0,91.92034441853745
,144.0,90.39343458848121
,144.0,88.83062305898746
,145.0,87.2434016994375
,145.0,85.62716814395935
,145.0,83.96834848384682
,146.0,82.2556762745781
,146.0,80.49045084971873
,147.0,78.69067627457808
,147.0,76.88755321559061
,148.0,75.11693015660313
,148.0,73.40988100632187
,148.0,71.78547117626562
,148.0,70.24816371208125
,149.0,68.79161862710937
,149.0,67.40752032654686
,149.0,66.09470879705312
,150.0,64.864311162925
,151.0,63.73894641784063
,151.0,62.74571692767188
,151.0,61.90577014326251
,151.0,61.22627420857189
,152.0,60.699311162925
,152.0,60.30748743750312
,152.0,60.032766077953134
,153.0,59.86467590800938
,153.0,59.80462269241876
,153.0,59.864536587784386
,154.0,60.06141352879689
,154.0,60.41163895365627
,154.0,60.92658573806564
,155.0,61.608270143262516
,155.0,62.44636031320627
,156.0,63.419987437503124
,156.0,64.50484811727813
,156.0,65.68248743750313
,157.0,66.9478521825875
,157.0,68.31130709761563
,157.0,69.79248743750313
,158.0,71.40807760744687
,158.0,73.16071692767188
,159.0,75.0361677773906
,159.0,77.00943015660312
,159.0,79.0542908363781
,160.0,81.15083592135
,160.0,83.28791796067497
,161.0,85.46050406530937
,161.0,87.66555728089998
,161.0,89.90106134620936
,162.0,92.16937694101247
,162.0,94.48156541151874
,163.0,96.85757354213749
,163.0,99.32015964677184
,163.0,101.88538507163122
,163.0,104.55470879705311
,164.0,107.31311049649061
,164.0,110.13446304564684
,164.0,112.99114745084371
,165.0,115.86291796067496
,166.0,118.74045084971871
,166.0,121.62236067977494
,166.0,124.50968847050622
,166.0,127.40263932022495
,167.0,130.3004508497187
,167.0,133.20263932022493
,168.0,136.10932372542183
,168.0,139.01972135954992
,168.0,141.92994678440934
,168.0,144.83154508497182
,169.0,147.71208203932494
,170.0,150.55784441853743
,170.0,153.35657797401555
,170.0,156.09907797401556
,170.0,158.77984035322805
,171.0,161.39616001334056
,171.0,163.94607390870618
,171.0,166.4263854381999
,171.0,168.83074205266553
,172.0,171.14824205266552
,172.0,173.36383222260926
,173.0,175.46178307232805
,173.0,177.43214781741239
,174.0,179.2764715428343
,174.0,181.00838137289054
,174.0,182.64838137289055
,175.0,184.21484035322806
,175.0,185.71433628791866
,175.0,187.1360535821593
,176.0,188.45391832724368
,176.0,189.63641832724363
,177.0,190.6604101966249
,177.0,191.52223392204678
,177.0,192.2399264578624
,178.0,192.84428307232804
,178.0,193.36113968679365
,179.0,193.79282409199055
,179.0,194.10990613131554
,179.0,194.25920953019053
,180.0,194.18516444521867
,180.0,193.85558240589367
,180.0,193.27954138623116
,181.0,192.50804951684992
,181.0,191.6171149283687
,182.0,190.68199593469055
,182.0,189.75486067977494
,182.0,188.85340169943743
,183.0,187.9614918693812
,183.0,187.04025831390302
,183.0,186.04565594803117
,184.0,184.94515188272177
,184.0,183.7275657780874
,184.0,182.4047542485937
,185.0,181.00767220926866
,185.0,179.5806433855343
,186.0,178.17661862710932
,186.0,176.85349556812182
,186.0,175.66767997331868
,187.0,174.66245454845935
,187.0,173.85545861376872
,187.0,173.23436437851558
,188.0,172.7662209929812
,188.0,172.4176799733187
,188.0,172.17582335885308
,189.0,172.05636031320617
,189.0,172.09299150281242
,190.0,172.31486844382496
,191.0,172.72846267907806
,191.0,173.31599556812185
,191.0,174.0488603132062
,191.0,174.90545861376873
,191.0,175.88327014326245
,192.0,176.99945048314996
,192.0,178.28059793399373
,193.0,179.7488274241625
,193.0,181.41127420857183
,193.0,183.2556308230375
,194.0,185.25153252247497
,194.0,187.35779896699682
,195.0,189.5358891369406
,195.0,191.76639320224996
,195.0,194.06085624789688
,195.0,196.4616389536562
,196.0,199.0271430189656
,196.0,201.80641352879684
,196.0,204.81472912359996
,197.0,208.02349556812183
,197.0,211.3692047317437
,198.0,214.7755040653093
,199.0,218.17749999999995
,199.0,221.53831559480304
,200.0,224.85362712429682
,200.0,228.1460942352531
,200.0,231.45456947682806
,200.0,234.82193015660306
,200.0,238.28187694101243
,201.0,241.84488100632177
,201.0,245.4890983005624
,201.0,249.16458203932487
,202.0,252.81222135954988
,202.0,256.3902254248593
,203.0,259.89435661446555
,203.0,263.35744678440926
,204.0,266.8259016994374
,204.0,270.3267172942405
,204.0,273.845258313903
