                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 69
Date & Time:     6/15/2019 6:03:07 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 69 ,N1089   , 0 ,35.00,0
 69 ,N1089   , 0.1 ,34.33,0
 69 ,N1089   , 0.2 ,33.89,1
 69 ,N1089   , 0.3 ,33.59,0
 69 ,N1089   , 0.4 ,33.40,1
 69 ,N1089   , 0.5 ,33.26,0
 69 ,N1089   , 0.6 ,33.51,1
 69 ,N1089   , 0.7 ,33.34,0
 69 ,N1089   , 0.8 ,33.23,0
 69 ,N1089   , 0.9 ,33.15,1
 69 ,N1089   , 1 ,33.43,0
 69 ,N1089   , 1.1 ,33.29,0
 69 ,N1089   , 1.2 ,32.86,1
 69 ,N1089   , 1.3 ,32.91,0
 69 ,N1089   , 1.4 ,32.94,0
 69 ,N1089   , 1.5 ,33.29,1
 69 ,N1089   , 1.6 ,32.86,0
 69 ,N1089   , 1.7 ,32.91,0
 69 ,N1089   , 1.8 ,32.94,1
 69 ,N1089   , 1.9 ,32.63,0
 69 ,N1089   , 2 ,32.75,0
 69 ,N1089   , 2.1 ,32.83,1
 69 ,N1089   , 2.2 ,32.89,0
 69 ,N1089   , 2.3 ,32.59,1
 69 ,N1089   , 2.4 ,32.73,0
 69 ,N1089   , 2.5 ,32.82,1
 69 ,N1089   , 2.6 ,32.88,0
 69 ,N1089   , 2.7 ,33.25,0
 69 ,N1089   , 2.8 ,33.17,1
 69 ,N1089   , 2.9 ,33.11,0
 69 ,N1089   , 3 ,32.74,0
 69 ,N1089   , 3.1 ,32.83,1
 69 ,N1089   , 3.2 ,32.89,0
 69 ,N1089   , 3.3 ,32.92,0
 69 ,N1089   , 3.4 ,32.95,1
 69 ,N1089   , 3.5 ,33.30,0
 69 ,N1089   , 3.6 ,33.20,0
 69 ,N1089   , 3.7 ,33.13,1
 69 ,N1089   , 3.8 ,33.42,0
 69 ,N1089   , 3.9 ,33.28,0
 69 ,N1089   , 4 ,33.19,0
 69 ,N1089   , 4.1 ,33.13,1
 69 ,N1089   , 4.2 ,33.08,1
 69 ,N1089   , 4.3 ,33.39,1
 69 ,N1089   , 4.4 ,33.93,0
 69 ,N1089   , 4.5 ,35.28,0
 69 ,N1089   , 4.6 ,35.52,0
 69 ,N1089   , 4.7 ,36.35,1
 69 ,N1089   , 4.8 ,36.90,0
 69 ,N1089   , 4.9 ,37.93,0
 69 ,N1089   , 5 ,38.96,1
 69 ,N1089   , 5.1 ,39.64,0
 69 ,N1089   , 5.2 ,40.09,1
 69 ,N1089   , 5.3 ,40.39,0
 69 ,N1089   , 5.4 ,40.60,0
 69 ,N1089   , 5.5 ,40.73,0
 69 ,N1089   , 5.6 ,40.82,1
 69 ,N1089   , 5.7 ,40.55,1
 69 ,N1089   , 5.8 ,40.70,0
 69 ,N1089   , 5.9 ,41.13,0
 69 ,N1089   , 6 ,41.42,0
 69 ,N1089   , 6.1 ,41.61,1
 69 ,N1089   , 6.2 ,41.74,0
 69 ,N1089   , 6.3 ,41.50,1
 69 ,N1089   , 6.4 ,41.66,0
 69 ,N1089   , 6.5 ,41.78,0
 69 ,N1089   , 6.6 ,42.18,1
 69 ,N1089   , 6.7 ,42.46,0
 69 ,N1089   , 6.8 ,42.97,1
 69 ,N1089   , 6.9 ,43.31,0
 69 ,N1089   , 7 ,43.21,0
 69 ,N1089   , 7.1 ,43.14,0
 69 ,N1089   , 7.2 ,43.09,1
 69 ,N1089   , 7.3 ,43.06,0
 69 ,N1089   , 7.4 ,43.04,0
 69 ,N1089   , 7.5 ,43.69,1
 69 ,N1089   , 7.6 ,43.80,0
 69 ,N1089   , 7.7 ,43.86,0
 69 ,N1089   , 7.8 ,43.91,1
 69 ,N1089   , 7.9 ,43.94,0
 69 ,N1089   , 8 ,43.96,0
 69 ,N1089   , 8.1 ,44.31,1
 69 ,N1089   , 8.2 ,44.20,0
 69 ,N1089   , 8.3 ,44.47,0
 69 ,N1089   , 8.4 ,44.31,1
 69 ,N1089   , 8.5 ,44.88,0
 69 ,N1089   , 8.6 ,45.25,0
 69 ,N1089   , 8.7 ,45.17,1
 69 ,N1089   , 8.8 ,45.11,0
 69 ,N1089   , 8.9 ,45.41,1
 69 ,N1089   , 9 ,45.60,0
 69 ,N1089   , 9.1 ,45.40,0
 69 ,N1089   , 9.2 ,44.94,1
 69 ,N1089   , 9.3 ,44.96,0
 69 ,N1089   , 9.4 ,45.64,0
 69 ,N1089   , 9.5 ,45.76,1
 69 ,N1089   , 9.6 ,45.84,0
 69 ,N1089   , 9.7 ,46.23,0
 69 ,N1089   , 9.8 ,46.15,1
 69 ,N1089   , 9.9 ,46.43,0
 69 ,N1089   , 10 ,46.62,0
 69 ,N1089   , 10.1 ,46.75,0
 69 ,N1089   , 10.2 ,46.83,1
 69 ,N1089   , 10.3 ,46.89,0
 69 ,N1089   , 10.4 ,46.93,0
 69 ,N1089   , 10.5 ,46.95,1
 69 ,N1089   , 10.6 ,46.97,0
