                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 18
Date & Time:     6/15/2019 6:03:05 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 18 ,N1091   , 0 ,32.00,0
 18 ,N1091   , 0.1 ,32.33,0
 18 ,N1091   , 0.2 ,32.56,1
 18 ,N1091   , 0.3 ,32.70,0
 18 ,N1091   , 0.4 ,32.80,1
 18 ,N1091   , 0.5 ,32.87,0
 18 ,N1091   , 0.6 ,33.25,0
 18 ,N1091   , 0.7 ,33.16,1
 18 ,N1091   , 0.8 ,33.11,0
 18 ,N1091   , 0.9 ,33.07,0
 18 ,N1091   , 1 ,33.38,1
 18 ,N1091   , 1.1 ,33.25,0
 18 ,N1091   , 1.2 ,32.84,0
 18 ,N1091   , 1.3 ,32.89,1
 18 ,N1091   , 1.4 ,32.93,0
 18 ,N1091   , 1.5 ,33.28,1
 18 ,N1091   , 1.6 ,32.86,0
 18 ,N1091   , 1.7 ,32.90,0
 18 ,N1091   , 1.8 ,32.94,1
 18 ,N1091   , 1.9 ,32.62,0
 18 ,N1091   , 2 ,32.75,0
 18 ,N1091   , 2.1 ,32.83,1
 18 ,N1091   , 2.2 ,32.89,0
 18 ,N1091   , 2.3 ,32.59,0
 18 ,N1091   , 2.4 ,32.73,1
 18 ,N1091   , 2.5 ,32.82,0
 18 ,N1091   , 2.6 ,32.88,0
 18 ,N1091   , 2.7 ,33.25,0
 18 ,N1091   , 2.8 ,33.17,1
 18 ,N1091   , 2.9 ,33.11,0
 18 ,N1091   , 3 ,32.74,0
 18 ,N1091   , 3.1 ,32.83,0
 18 ,N1091   , 3.2 ,32.89,1
 18 ,N1091   , 3.3 ,32.92,0
 18 ,N1091   , 3.4 ,32.95,0
 18 ,N1091   , 3.5 ,33.30,0
 18 ,N1091   , 3.6 ,33.20,1
 18 ,N1091   , 3.7 ,33.13,0
 18 ,N1091   , 3.8 ,33.42,0
 18 ,N1091   , 3.9 ,33.28,0
 18 ,N1091   , 4 ,33.19,0
 18 ,N1091   , 4.1 ,33.13,1
 18 ,N1091   , 4.2 ,33.08,0
 18 ,N1091   , 4.3 ,33.39,0
 18 ,N1091   , 4.4 ,33.93,0
 18 ,N1091   , 4.5 ,35.28,1
 18 ,N1091   , 4.6 ,35.52,0
 18 ,N1091   , 4.7 ,36.35,0
 18 ,N1091   , 4.8 ,36.90,0
 18 ,N1091   , 4.9 ,37.93,1
 18 ,N1091   , 5 ,38.96,0
 18 ,N1091   , 5.1 ,39.64,1
 18 ,N1091   , 5.2 ,40.09,0
 18 ,N1091   , 5.3 ,40.39,1
 18 ,N1091   , 5.4 ,40.60,0
 18 ,N1091   , 5.5 ,40.73,0
 18 ,N1091   , 5.6 ,40.82,1
 18 ,N1091   , 5.7 ,40.55,0
 18 ,N1091   , 5.8 ,40.70,0
 18 ,N1091   , 5.9 ,41.13,1
 18 ,N1091   , 6 ,41.42,0
 18 ,N1091   , 6.1 ,41.61,0
 18 ,N1091   , 6.2 ,41.74,1
 18 ,N1091   , 6.3 ,41.50,0
 18 ,N1091   , 6.4 ,41.66,0
 18 ,N1091   , 6.5 ,41.78,0
 18 ,N1091   , 6.6 ,42.18,1
 18 ,N1091   , 6.7 ,42.46,0
 18 ,N1091   , 6.8 ,42.97,0
 18 ,N1091   , 6.9 ,43.31,0
 18 ,N1091   , 7 ,43.21,0
 18 ,N1091   , 7.1 ,43.14,1
 18 ,N1091   , 7.2 ,43.09,0
 18 ,N1091   , 7.3 ,43.06,0
 18 ,N1091   , 7.4 ,43.04,0
 18 ,N1091   , 7.5 ,43.69,0
 18 ,N1091   , 7.6 ,43.80,1
 18 ,N1091   , 7.7 ,43.86,0
 18 ,N1091   , 7.8 ,43.91,0
