                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 68
Date & Time:     6/15/2019 6:03:07 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 68 ,N1043   , 0 ,35.00,0
 68 ,N1043   , 0.1 ,34.33,1
 68 ,N1043   , 0.2 ,33.89,0
 68 ,N1043   , 0.3 ,33.59,1
 68 ,N1043   , 0.4 ,33.40,0
 68 ,N1043   , 0.5 ,33.26,1
 68 ,N1043   , 0.6 ,33.51,0
 68 ,N1043   , 0.7 ,33.34,1
 68 ,N1043   , 0.8 ,33.23,0
 68 ,N1043   , 0.9 ,33.15,0
 68 ,N1043   , 1 ,33.43,0
 68 ,N1043   , 1.1 ,33.29,1
 68 ,N1043   , 1.2 ,32.86,0
 68 ,N1043   , 1.3 ,32.91,0
 68 ,N1043   , 1.4 ,32.94,1
 68 ,N1043   , 1.5 ,33.29,0
 68 ,N1043   , 1.6 ,32.86,0
 68 ,N1043   , 1.7 ,32.91,1
 68 ,N1043   , 1.8 ,32.94,0
 68 ,N1043   , 1.9 ,32.63,1
 68 ,N1043   , 2 ,32.75,0
 68 ,N1043   , 2.1 ,32.83,0
 68 ,N1043   , 2.2 ,32.89,1
 68 ,N1043   , 2.3 ,32.59,0
 68 ,N1043   , 2.4 ,32.73,1
 68 ,N1043   , 2.5 ,32.82,0
 68 ,N1043   , 2.6 ,32.88,0
 68 ,N1043   , 2.7 ,33.25,1
 68 ,N1043   , 2.8 ,33.17,0
 68 ,N1043   , 2.9 ,33.11,0
 68 ,N1043   , 3 ,32.74,1
 68 ,N1043   , 3.1 ,32.83,0
 68 ,N1043   , 3.2 ,32.89,1
 68 ,N1043   , 3.3 ,32.92,0
 68 ,N1043   , 3.4 ,32.95,0
 68 ,N1043   , 3.5 ,33.30,1
 68 ,N1043   , 3.6 ,33.20,0
 68 ,N1043   , 3.7 ,33.13,0
 68 ,N1043   , 3.8 ,33.42,1
 68 ,N1043   , 3.9 ,33.28,0
 68 ,N1043   , 4 ,33.19,0
 68 ,N1043   , 4.1 ,33.13,1
 68 ,N1043   , 4.2 ,33.08,0
 68 ,N1043   , 4.3 ,33.39,0
 68 ,N1043   , 4.4 ,33.93,1
 68 ,N1043   , 4.5 ,35.28,0
 68 ,N1043   , 4.6 ,35.52,0
 68 ,N1043   , 4.7 ,36.35,1
 68 ,N1043   , 4.8 ,36.90,0
 68 ,N1043   , 4.9 ,37.93,0
 68 ,N1043   , 5 ,38.96,1
 68 ,N1043   , 5.1 ,39.64,0
 68 ,N1043   , 5.2 ,40.09,1
 68 ,N1043   , 5.3 ,40.39,0
 68 ,N1043   , 5.4 ,40.60,0
 68 ,N1043   , 5.5 ,40.73,0
 68 ,N1043   , 5.6 ,40.82,1
 68 ,N1043   , 5.7 ,40.55,0
 68 ,N1043   , 5.8 ,40.70,1
 68 ,N1043   , 5.9 ,41.13,0
 68 ,N1043   , 6 ,41.42,1
 68 ,N1043   , 6.1 ,41.61,0
 68 ,N1043   , 6.2 ,41.74,0
 68 ,N1043   , 6.3 ,41.50,1
 68 ,N1043   , 6.4 ,41.66,0
 68 ,N1043   , 6.5 ,41.78,0
 68 ,N1043   , 6.6 ,42.18,1
 68 ,N1043   , 6.7 ,42.46,0
 68 ,N1043   , 6.8 ,42.97,0
 68 ,N1043   , 6.9 ,43.31,1
 68 ,N1043   , 7 ,43.21,0
 68 ,N1043   , 7.1 ,43.14,0
 68 ,N1043   , 7.2 ,43.09,0
 68 ,N1043   , 7.3 ,43.06,1
 68 ,N1043   , 7.4 ,43.04,0
 68 ,N1043   , 7.5 ,43.69,1
 68 ,N1043   , 7.6 ,43.80,0
 68 ,N1043   , 7.7 ,43.86,1
 68 ,N1043   , 7.8 ,43.91,0
 68 ,N1043   , 7.9 ,43.94,0
 68 ,N1043   , 8 ,43.96,1
 68 ,N1043   , 8.1 ,44.31,0
 68 ,N1043   , 8.2 ,44.20,1
 68 ,N1043   , 8.3 ,44.47,0
 68 ,N1043   , 8.4 ,44.31,0
 68 ,N1043   , 8.5 ,44.88,1
 68 ,N1043   , 8.6 ,45.25,0
 68 ,N1043   , 8.7 ,45.17,0
 68 ,N1043   , 8.8 ,45.11,1
 68 ,N1043   , 8.9 ,45.41,0
 68 ,N1043   , 9 ,45.60,1
 68 ,N1043   , 9.1 ,45.40,0
 68 ,N1043   , 9.2 ,44.94,0
 68 ,N1043   , 9.3 ,44.96,1
 68 ,N1043   , 9.4 ,45.64,0
 68 ,N1043   , 9.5 ,45.76,1
 68 ,N1043   , 9.6 ,45.84,0
 68 ,N1043   , 9.7 ,46.23,0
 68 ,N1043   , 9.8 ,46.15,1
 68 ,N1043   , 9.9 ,46.43,1
 68 ,N1043   , 10 ,46.62,0
 68 ,N1043   , 10.1 ,46.75,1
 68 ,N1043   , 10.2 ,46.83,0
 68 ,N1043   , 10.3 ,46.89,1
 68 ,N1043   , 10.4 ,46.93,0
 68 ,N1043   , 10.5 ,46.95,0
 68 ,N1043   , 10.6 ,46.97,0
 68 ,N1043   , 10.7 ,46.98,1
 68 ,N1043   , 10.8 ,46.99,0
 68 ,N1043   , 10.9 ,47.32,0
 68 ,N1043   , 11 ,47.55,1
 68 ,N1043   , 11.1 ,47.70,0
 68 ,N1043   , 11.2 ,48.13,1
 68 ,N1043   , 11.3 ,47.76,0
 68 ,N1043   , 11.4 ,47.84,1
 68 ,N1043   , 11.5 ,48.22,0
 68 ,N1043   , 11.6 ,48.15,0
 68 ,N1043   , 11.7 ,48.43,1
 68 ,N1043   , 11.8 ,48.62,1
 68 ,N1043   , 11.9 ,48.75,0
 68 ,N1043   , 12 ,49.17,0
 68 ,N1043   , 12.1 ,49.11,1
 68 ,N1043   , 12.2 ,50.07,0
 68 ,N1043   , 12.3 ,49.72,0
 68 ,N1043   , 12.4 ,49.48,1
 68 ,N1043   , 12.5 ,49.32,0
 68 ,N1043   , 12.6 ,49.55,1
 68 ,N1043   , 12.7 ,50.03,0
 68 ,N1043   , 12.8 ,50.35,0
 68 ,N1043   , 12.9 ,50.57,1
 68 ,N1043   , 13 ,51.05,0
 68 ,N1043   , 13.1 ,51.36,0
 68 ,N1043   , 13.2 ,51.24,1
 68 ,N1043   , 13.3 ,51.16,0
 68 ,N1043   , 13.4 ,51.11,0
 68 ,N1043   , 13.5 ,51.41,1
 68 ,N1043   , 13.6 ,51.27,0
 68 ,N1043   , 13.7 ,51.51,0
 68 ,N1043   , 13.8 ,51.68,1
 68 ,N1043   , 13.9 ,51.45,0
 68 ,N1043   , 14 ,51.30,0
 68 ,N1043   , 14.1 ,51.20,1
 68 ,N1043   , 14.2 ,51.47,0
