                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 90
Date & Time:     6/15/2019 6:03:08 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 90 ,N1139   , 0 ,36.00,0
 90 ,N1139   , 0.1 ,35.00,1
 90 ,N1139   , 0.2 ,34.33,0
 90 ,N1139   , 0.3 ,33.89,0
 90 ,N1139   , 0.4 ,33.59,1
 90 ,N1139   , 0.5 ,33.40,0
 90 ,N1139   , 0.6 ,33.60,1
 90 ,N1139   , 0.7 ,33.40,0
 90 ,N1139   , 0.8 ,33.27,1
 90 ,N1139   , 0.9 ,33.18,0
 90 ,N1139   , 1 ,33.45,1
 90 ,N1139   , 1.1 ,33.30,0
 90 ,N1139   , 1.2 ,32.87,0
 90 ,N1139   , 1.3 ,32.91,1
 90 ,N1139   , 1.4 ,32.94,0
 90 ,N1139   , 1.5 ,33.29,0
 90 ,N1139   , 1.6 ,32.86,1
 90 ,N1139   , 1.7 ,32.91,0
 90 ,N1139   , 1.8 ,32.94,0
 90 ,N1139   , 1.9 ,32.63,1
 90 ,N1139   , 2 ,32.75,0
 90 ,N1139   , 2.1 ,32.83,0
 90 ,N1139   , 2.2 ,32.89,0
 90 ,N1139   , 2.3 ,32.59,1
 90 ,N1139   , 2.4 ,32.73,0
 90 ,N1139   , 2.5 ,32.82,0
 90 ,N1139   , 2.6 ,32.88,1
 90 ,N1139   , 2.7 ,33.25,0
 90 ,N1139   , 2.8 ,33.17,0
 90 ,N1139   , 2.9 ,33.11,1
 90 ,N1139   , 3 ,32.74,0
 90 ,N1139   , 3.1 ,32.83,0
 90 ,N1139   , 3.2 ,32.89,1
 90 ,N1139   , 3.3 ,32.92,0
 90 ,N1139   , 3.4 ,32.95,1
 90 ,N1139   , 3.5 ,33.30,0
 90 ,N1139   , 3.6 ,33.20,0
 90 ,N1139   , 3.7 ,33.13,1
 90 ,N1139   , 3.8 ,33.42,0
 90 ,N1139   , 3.9 ,33.28,0
 90 ,N1139   , 4 ,33.19,1
 90 ,N1139   , 4.1 ,33.13,0
 90 ,N1139   , 4.2 ,33.08,0
 90 ,N1139   , 4.3 ,33.39,1
 90 ,N1139   , 4.4 ,33.93,0
 90 ,N1139   , 4.5 ,35.28,0
 90 ,N1139   , 4.6 ,35.52,1
 90 ,N1139   , 4.7 ,36.35,0
 90 ,N1139   , 4.8 ,36.90,0
 90 ,N1139   , 4.9 ,37.93,1
 90 ,N1139   , 5 ,38.96,0
 90 ,N1139   , 5.1 ,39.64,0
 90 ,N1139   , 5.2 ,40.09,1
 90 ,N1139   , 5.3 ,40.39,0
 90 ,N1139   , 5.4 ,40.60,0
 90 ,N1139   , 5.5 ,40.73,0
 90 ,N1139   , 5.6 ,40.82,1
 90 ,N1139   , 5.7 ,40.55,0
 90 ,N1139   , 5.8 ,40.70,1
 90 ,N1139   , 5.9 ,41.13,0
 90 ,N1139   , 6 ,41.42,0
 90 ,N1139   , 6.1 ,41.61,0
 90 ,N1139   , 6.2 ,41.74,1
 90 ,N1139   , 6.3 ,41.50,0
 90 ,N1139   , 6.4 ,41.66,1
 90 ,N1139   , 6.5 ,41.78,0
 90 ,N1139   , 6.6 ,42.18,0
 90 ,N1139   , 6.7 ,42.46,1
 90 ,N1139   , 6.8 ,42.97,0
 90 ,N1139   , 6.9 ,43.31,0
 90 ,N1139   , 7 ,43.21,1
 90 ,N1139   , 7.1 ,43.14,0
 90 ,N1139   , 7.2 ,43.09,1
 90 ,N1139   , 7.3 ,43.06,0
 90 ,N1139   , 7.4 ,43.04,0
 90 ,N1139   , 7.5 ,43.69,0
 90 ,N1139   , 7.6 ,43.80,1
