                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 22
Date & Time:     6/15/2019 6:03:05 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 22 ,N1080   , 0 ,32.00,1
 22 ,N1080   , 0.1 ,32.33,0
 22 ,N1080   , 0.2 ,32.56,0
 22 ,N1080   , 0.3 ,32.70,1
 22 ,N1080   , 0.4 ,32.80,0
 22 ,N1080   , 0.5 ,32.87,1
 22 ,N1080   , 0.6 ,33.25,0
 22 ,N1080   , 0.7 ,33.16,0
 22 ,N1080   , 0.8 ,33.11,1
 22 ,N1080   , 0.9 ,33.07,0
 22 ,N1080   , 1 ,33.38,0
 22 ,N1080   , 1.1 ,33.25,1
 22 ,N1080   , 1.2 ,32.84,0
 22 ,N1080   , 1.3 ,32.89,0
 22 ,N1080   , 1.4 ,32.93,0
 22 ,N1080   , 1.5 ,33.28,1
 22 ,N1080   , 1.6 ,32.86,0
 22 ,N1080   , 1.7 ,32.90,0
 22 ,N1080   , 1.8 ,32.94,1
 22 ,N1080   , 1.9 ,32.62,1
 22 ,N1080   , 2 ,32.75,0
 22 ,N1080   , 2.1 ,32.83,0
 22 ,N1080   , 2.2 ,32.89,1
 22 ,N1080   , 2.3 ,32.59,0
 22 ,N1080   , 2.4 ,32.73,0
 22 ,N1080   , 2.5 ,32.82,0
 22 ,N1080   , 2.6 ,32.88,1
 22 ,N1080   , 2.7 ,33.25,0
 22 ,N1080   , 2.8 ,33.17,0
 22 ,N1080   , 2.9 ,33.11,0
 22 ,N1080   , 3 ,32.74,1
 22 ,N1080   , 3.1 ,32.83,0
 22 ,N1080   , 3.2 ,32.89,0
 22 ,N1080   , 3.3 ,32.92,1
 22 ,N1080   , 3.4 ,32.95,0
 22 ,N1080   , 3.5 ,33.30,0
 22 ,N1080   , 3.6 ,33.20,1
 22 ,N1080   , 3.7 ,33.13,0
 22 ,N1080   , 3.8 ,33.42,0
 22 ,N1080   , 3.9 ,33.28,1
 22 ,N1080   , 4 ,33.19,0
 22 ,N1080   , 4.1 ,33.13,0
 22 ,N1080   , 4.2 ,33.08,0
 22 ,N1080   , 4.3 ,33.39,0
 22 ,N1080   , 4.4 ,33.93,1
 22 ,N1080   , 4.5 ,35.28,0
 22 ,N1080   , 4.6 ,35.52,0
 22 ,N1080   , 4.7 ,36.35,1
 22 ,N1080   , 4.8 ,36.90,0
 22 ,N1080   , 4.9 ,37.93,0
 22 ,N1080   , 5 ,38.96,1
 22 ,N1080   , 5.1 ,39.64,0
 22 ,N1080   , 5.2 ,40.09,0
 22 ,N1080   , 5.3 ,40.39,0
 22 ,N1080   , 5.4 ,40.60,1
 22 ,N1080   , 5.5 ,40.73,0
 22 ,N1080   , 5.6 ,40.82,0
 22 ,N1080   , 5.7 ,40.55,1
 22 ,N1080   , 5.8 ,40.70,0
 22 ,N1080   , 5.9 ,41.13,0
 22 ,N1080   , 6 ,41.42,0
 22 ,N1080   , 6.1 ,41.61,1
 22 ,N1080   , 6.2 ,41.74,0
 22 ,N1080   , 6.3 ,41.50,0
 22 ,N1080   , 6.4 ,41.66,1
 22 ,N1080   , 6.5 ,41.78,0
 22 ,N1080   , 6.6 ,42.18,0
 22 ,N1080   , 6.7 ,42.46,0
 22 ,N1080   , 6.8 ,42.97,1
 22 ,N1080   , 6.9 ,43.31,1
 22 ,N1080   , 7 ,43.21,0
 22 ,N1080   , 7.1 ,43.14,0
 22 ,N1080   , 7.2 ,43.09,1
 22 ,N1080   , 7.3 ,43.06,0
 22 ,N1080   , 7.4 ,43.04,1
 22 ,N1080   , 7.5 ,43.69,0
 22 ,N1080   , 7.6 ,43.80,0
 22 ,N1080   , 7.7 ,43.86,0
 22 ,N1080   , 7.8 ,43.91,1
 22 ,N1080   , 7.9 ,43.94,0
 22 ,N1080   , 8 ,43.96,0
 22 ,N1080   , 8.1 ,44.31,0
 22 ,N1080   , 8.2 ,44.20,1
 22 ,N1080   , 8.3 ,44.47,0
 22 ,N1080   , 8.4 ,44.31,0
 22 ,N1080   , 8.5 ,44.88,1
 22 ,N1080   , 8.6 ,45.25,0
 22 ,N1080   , 8.7 ,45.17,0
 22 ,N1080   , 8.8 ,45.11,0
 22 ,N1080   , 8.9 ,45.41,1
 22 ,N1080   , 9 ,45.60,0
 22 ,N1080   , 9.1 ,45.40,0
 22 ,N1080   , 9.2 ,44.94,0
 22 ,N1080   , 9.3 ,44.96,0
 22 ,N1080   , 9.4 ,45.64,1
 22 ,N1080   , 9.5 ,45.76,0
 22 ,N1080   , 9.6 ,45.84,0
 22 ,N1080   , 9.7 ,46.23,0
 22 ,N1080   , 9.8 ,46.15,0
 22 ,N1080   , 9.9 ,46.43,1
 22 ,N1080   , 10 ,46.62,1
 22 ,N1080   , 10.1 ,46.75,0
 22 ,N1080   , 10.2 ,46.83,0
 22 ,N1080   , 10.3 ,46.89,1
 22 ,N1080   , 10.4 ,46.93,0
 22 ,N1080   , 10.5 ,46.95,0
 22 ,N1080   , 10.6 ,46.97,0
 22 ,N1080   , 10.7 ,46.98,1
 22 ,N1080   , 10.8 ,46.99,0
 22 ,N1080   , 10.9 ,47.32,0
 22 ,N1080   , 11 ,47.55,1
 22 ,N1080   , 11.1 ,47.70,0
 22 ,N1080   , 11.2 ,48.13,0
 22 ,N1080   , 11.3 ,47.76,1
 22 ,N1080   , 11.4 ,47.84,0
 22 ,N1080   , 11.5 ,48.22,1
 22 ,N1080   , 11.6 ,48.15,0
 22 ,N1080   , 11.7 ,48.43,0
 22 ,N1080   , 11.8 ,48.62,1
 22 ,N1080   , 11.9 ,48.75,0
 22 ,N1080   , 12 ,49.17,0
 22 ,N1080   , 12.1 ,49.11,0
 22 ,N1080   , 12.2 ,50.07,0
 22 ,N1080   , 12.3 ,49.72,1
 22 ,N1080   , 12.4 ,49.48,0
 22 ,N1080   , 12.5 ,49.32,0
 22 ,N1080   , 12.6 ,49.55,1
 22 ,N1080   , 12.7 ,50.03,0
 22 ,N1080   , 12.8 ,50.35,0
 22 ,N1080   , 12.9 ,50.57,1
 22 ,N1080   , 13 ,51.05,0
 22 ,N1080   , 13.1 ,51.36,0
 22 ,N1080   , 13.2 ,51.24,1
 22 ,N1080   , 13.3 ,51.16,0
 22 ,N1080   , 13.4 ,51.11,0
 22 ,N1080   , 13.5 ,51.41,1
 22 ,N1080   , 13.6 ,51.27,0
 22 ,N1080   , 13.7 ,51.51,1
 22 ,N1080   , 13.8 ,51.68,0
 22 ,N1080   , 13.9 ,51.45,0
 22 ,N1080   , 14 ,51.30,1
 22 ,N1080   , 14.1 ,51.20,0
 22 ,N1080   , 14.2 ,51.47,0
 22 ,N1080   , 14.3 ,51.98,0
 22 ,N1080   , 14.4 ,51.99,1
 22 ,N1080   , 14.5 ,52.66,0
 22 ,N1080   , 14.6 ,52.44,1
 22 ,N1080   , 14.7 ,52.96,0
 22 ,N1080   , 14.8 ,52.97,0
 22 ,N1080   , 14.9 ,53.31,0
 22 ,N1080   , 15 ,53.54,0
 22 ,N1080   , 15.1 ,53.03,1
 22 ,N1080   , 15.2 ,53.02,0
 22 ,N1080   , 15.3 ,53.35,0
 22 ,N1080   , 15.4 ,52.56,1
 22 ,N1080   , 15.5 ,52.71,0
 22 ,N1080   , 15.6 ,53.14,0
 22 ,N1080   , 15.7 ,53.76,1
 22 ,N1080   , 15.8 ,54.17,0
 22 ,N1080   , 15.9 ,54.45,0
 22 ,N1080   , 16 ,54.30,1
 22 ,N1080   , 16.1 ,54.53,0
 22 ,N1080   , 16.2 ,55.02,0
 22 ,N1080   , 16.3 ,55.01,0
 22 ,N1080   , 16.4 ,55.01,2
 22 ,N1080   , 16.5 ,55.01,0
 22 ,N1080   , 16.6 ,55.00,0
 22 ,N1080   , 16.7 ,55.00,0
 22 ,N1080   , 16.8 ,55.34,0
 22 ,N1080   , 16.9 ,55.56,1
 22 ,N1080   , 17 ,55.37,0
 22 ,N1080   , 17.1 ,55.25,0
 22 ,N1080   , 17.2 ,55.50,0
 22 ,N1080   , 17.3 ,55.33,1
 22 ,N1080   , 17.4 ,55.89,0
 22 ,N1080   , 17.5 ,56.26,0
 22 ,N1080   , 17.6 ,56.51,1
 22 ,N1080   , 17.7 ,57.00,0
 22 ,N1080   , 17.8 ,56.67,0
 22 ,N1080   , 17.9 ,56.45,0
 22 ,N1080   , 18 ,56.63,1
 22 ,N1080   , 18.1 ,56.75,0
 22 ,N1080   , 18.2 ,57.17,0
 22 ,N1080   , 18.3 ,57.45,1
 22 ,N1080   , 18.4 ,57.63,0
 22 ,N1080   , 18.5 ,57.75,0
 22 ,N1080   , 18.6 ,57.50,0
 22 ,N1080   , 18.7 ,57.34,1
 22 ,N1080   , 18.8 ,57.22,0
 22 ,N1080   , 18.9 ,57.48,0
 22 ,N1080   , 19 ,57.99,1
 22 ,N1080   , 19.1 ,57.99,0
 22 ,N1080   , 19.2 ,57.99,0
 22 ,N1080   , 19.3 ,58.66,1
 22 ,N1080   , 19.4 ,58.44,0
 22 ,N1080   , 19.5 ,58.29,0
 22 ,N1080   , 19.6 ,58.20,1
 22 ,N1080   , 19.7 ,58.46,0
 22 ,N1080   , 19.8 ,58.98,0
 22 ,N1080   , 19.9 ,59.32,1
 22 ,N1080   , 20 ,59.54,0
 22 ,N1080   , 20.1 ,59.36,0
 22 ,N1080   , 20.2 ,59.24,0
 22 ,N1080   , 20.3 ,59.49,1
 22 ,N1080   , 20.4 ,60.00,0
 22 ,N1080   , 20.5 ,60.00,1
 22 ,N1080   , 20.6 ,60.00,0
 22 ,N1080   , 20.7 ,60.00,0
 22 ,N1080   , 20.8 ,60.33,1
 22 ,N1080   , 20.9 ,60.56,0
 22 ,N1080   , 21 ,60.37,0
 22 ,N1080   , 21.1 ,60.58,1
 22 ,N1080   , 21.2 ,60.39,0
 22 ,N1080   , 21.3 ,60.59,0
 22 ,N1080   , 21.4 ,61.06,1
 22 ,N1080   , 21.5 ,61.04,0
 22 ,N1080   , 21.6 ,61.36,0
 22 ,N1080   , 21.7 ,61.24,1
 22 ,N1080   , 21.8 ,62.16,0
 22 ,N1080   , 21.9 ,62.44,0
 22 ,N1080   , 22 ,62.29,1
 22 ,N1080   , 22.1 ,62.53,0
 22 ,N1080   , 22.2 ,62.35,0
 22 ,N1080   , 22.3 ,62.57,1
 22 ,N1080   , 22.4 ,62.71,0
 22 ,N1080   , 22.5 ,62.47,0
 22 ,N1080   , 22.6 ,62.65,1
 22 ,N1080   , 22.7 ,62.77,0
 22 ,N1080   , 22.8 ,62.84,0
 22 ,N1080   , 22.9 ,63.23,1
 22 ,N1080   , 23 ,63.49,0
 22 ,N1080   , 23.1 ,63.66,0
 22 ,N1080   , 23.2 ,63.11,1
 22 ,N1080   , 23.3 ,63.74,0
 22 ,N1080   , 23.4 ,63.49,0
 22 ,N1080   , 23.5 ,63.66,0
 22 ,N1080   , 23.6 ,64.11,1
 22 ,N1080   , 23.7 ,64.40,0
 22 ,N1080   , 23.8 ,64.60,0
 22 ,N1080   , 23.9 ,65.07,0
 22 ,N1080   , 24 ,65.05,1
 22 ,N1080   , 24.1 ,65.03,0
 22 ,N1080   , 24.2 ,65.02,1
 22 ,N1080   , 24.3 ,65.01,0
 22 ,N1080   , 24.4 ,65.01,1
 22 ,N1080   , 24.5 ,64.67,0
 22 ,N1080   , 24.6 ,65.12,0
 22 ,N1080   , 24.7 ,65.41,1
 22 ,N1080   , 24.8 ,65.61,0
 22 ,N1080   , 24.9 ,65.40,1
 22 ,N1080   , 25 ,65.60,0
 22 ,N1080   , 25.1 ,65.74,0
 22 ,N1080   , 25.2 ,66.16,1
 22 ,N1080   , 25.3 ,66.44,0
 22 ,N1080   , 25.4 ,66.63,1
 22 ,N1080   , 25.5 ,67.08,0
 22 ,N1080   , 25.6 ,67.06,1
 22 ,N1080   , 25.7 ,67.37,0
 22 ,N1080   , 25.8 ,67.58,0
 22 ,N1080   , 25.9 ,67.39,1
 22 ,N1080   , 26 ,67.26,0
 22 ,N1080   , 26.1 ,66.17,0
 22 ,N1080   , 26.2 ,66.45,1
 22 ,N1080   , 26.3 ,66.97,0
 22 ,N1080   , 26.4 ,67.31,1
 22 ,N1080   , 26.5 ,67.54,0
 22 ,N1080   , 26.6 ,68.03,0
 22 ,N1080   , 26.7 ,68.35,1
 22 ,N1080   , 26.8 ,68.57,0
 22 ,N1080   , 26.9 ,68.38,1
 22 ,N1080   , 27 ,68.59,0
 22 ,N1080   , 27.1 ,68.39,0
 22 ,N1080   , 27.2 ,68.59,1
 22 ,N1080   , 27.3 ,68.40,0
 22 ,N1080   , 27.4 ,68.93,1
 22 ,N1080   , 27.5 ,69.29,0
 22 ,N1080   , 27.6 ,69.52,0
 22 ,N1080   , 27.7 ,69.68,1
 22 ,N1080   , 27.8 ,69.46,0
 22 ,N1080   , 27.9 ,69.64,0
 22 ,N1080   , 28 ,69.42,1
 22 ,N1080   , 28.1 ,69.62,0
 22 ,N1080   , 28.2 ,70.08,1
 22 ,N1080   , 28.3 ,70.05,0
 22 ,N1080   , 28.4 ,70.70,1
 22 ,N1080   , 28.5 ,70.80,1
 22 ,N1080   , 28.6 ,70.87,0
 22 ,N1080   , 28.7 ,71.24,0
 22 ,N1080   , 28.8 ,71.16,1
 22 ,N1080   , 28.9 ,71.44,0
 22 ,N1080   , 29 ,71.63,1
 22 ,N1080   , 29.1 ,71.42,0
 22 ,N1080   , 29.2 ,71.61,1
 22 ,N1080   , 29.3 ,71.74,0
 22 ,N1080   , 29.4 ,71.49,0
 22 ,N1080   , 29.5 ,71.33,1
 22 ,N1080   , 29.6 ,70.89,0
 22 ,N1080   , 29.7 ,71.59,1
 22 ,N1080   , 29.8 ,72.06,0
 22 ,N1080   , 29.9 ,72.04,0
 22 ,N1080   , 30 ,72.36,1
 22 ,N1080   , 30.1 ,72.57,1
 22 ,N1080   , 30.2 ,72.38,0
 22 ,N1080   , 30.3 ,72.25,1
 22 ,N1080   , 30.4 ,72.50,0
 22 ,N1080   , 30.5 ,73.00,0
 22 ,N1080   , 30.6 ,73.33,1
 22 ,N1080   , 30.7 ,73.56,1
 22 ,N1080   , 30.8 ,73.37,0
 22 ,N1080   , 30.9 ,73.58,1
 22 ,N1080   , 31 ,73.72,0
 22 ,N1080   , 31.1 ,73.81,0
 22 ,N1080   , 31.2 ,73.88,1
 22 ,N1080   , 31.3 ,74.25,0
 22 ,N1080   , 31.4 ,74.17,1
 22 ,N1080   , 31.5 ,73.78,0
 22 ,N1080   , 31.6 ,73.85,1
 22 ,N1080   , 31.7 ,73.90,0
 22 ,N1080   , 31.8 ,73.93,1
 22 ,N1080   , 31.9 ,73.96,1
 22 ,N1080   , 32 ,74.30,0
 22 ,N1080   , 32.1 ,74.54,1
 22 ,N1080   , 32.2 ,74.69,0
 22 ,N1080   , 32.3 ,74.79,1
 22 ,N1080   , 32.4 ,75.20,1
 22 ,N1080   , 32.5 ,75.13,1
 22 ,N1080   , 32.6 ,75.09,0
 22 ,N1080   , 32.7 ,75.72,1
 22 ,N1080   , 32.8 ,76.15,0
 22 ,N1080   , 32.9 ,76.77,1
 22 ,N1080   , 33 ,76.84,0
 22 ,N1080   , 33.1 ,76.56,1
 22 ,N1080   , 33.2 ,76.71,0
 22 ,N1080   , 33.3 ,76.81,1
 22 ,N1080   , 33.4 ,76.87,0
 22 ,N1080   , 33.5 ,76.91,1
 22 ,N1080   , 33.6 ,76.94,1
 22 ,N1080   , 33.7 ,77.29,0
 22 ,N1080   , 33.8 ,77.20,1
 22 ,N1080   , 33.9 ,77.13,1
 22 ,N1080   , 34 ,77.09,0
 22 ,N1080   , 34.1 ,77.06,1
 22 ,N1080   , 34.2 ,77.04,0
 22 ,N1080   , 34.3 ,77.03,1
 22 ,N1080   , 34.4 ,77.02,1
 22 ,N1080   , 34.5 ,78.01,0
 22 ,N1080   , 34.6 ,78.01,1
 22 ,N1080   , 34.7 ,78.01,0
 22 ,N1080   , 34.8 ,78.34,1
 22 ,N1080   , 34.9 ,78.22,0
 22 ,N1080   , 35 ,78.48,1
 22 ,N1080   , 35.1 ,78.32,1
 22 ,N1080   , 35.2 ,78.88,0
 22 ,N1080   , 35.3 ,79.25,1
 22 ,N1080   , 35.4 ,79.17,1
 22 ,N1080   , 35.5 ,79.11,0
 22 ,N1080   , 35.6 ,78.74,1
 22 ,N1080   , 35.7 ,79.16,1
 22 ,N1080   , 35.8 ,79.44,0
 22 ,N1080   , 35.9 ,79.63,1
 22 ,N1080   , 36 ,79.42,1
 22 ,N1080   , 36.1 ,79.61,0
 22 ,N1080   , 36.2 ,79.74,1
 22 ,N1080   , 36.3 ,80.16,1
 22 ,N1080   , 36.4 ,80.11,1
 22 ,N1080   , 36.5 ,80.07,0
 22 ,N1080   , 36.6 ,80.71,1
 22 ,N1080   , 36.7 ,81.14,1
 22 ,N1080   , 36.8 ,81.43,0
 22 ,N1080   , 36.9 ,81.62,1
 22 ,N1080   , 37 ,81.41,0
 22 ,N1080   , 37.1 ,81.28,1
 22 ,N1080   , 37.2 ,81.52,1
 22 ,N1080   , 37.3 ,81.68,0
 22 ,N1080   , 37.4 ,81.79,1
 22 ,N1080   , 37.5 ,81.86,1
 22 ,N1080   , 37.6 ,82.24,0
 22 ,N1080   , 37.7 ,82.49,1
 22 ,N1080   , 37.8 ,82.33,1
 22 ,N1080   , 37.9 ,82.55,1
 22 ,N1080   , 38 ,82.37,1
 22 ,N1080   , 38.1 ,82.58,1
 22 ,N1080   , 38.2 ,82.72,1
 22 ,N1080   , 38.3 ,82.48,1
 22 ,N1080   , 38.4 ,82.65,0
 22 ,N1080   , 38.5 ,82.77,1
 22 ,N1080   , 38.6 ,82.85,1
 22 ,N1080   , 38.7 ,82.90,1
 22 ,N1080   , 38.8 ,82.93,1
 22 ,N1080   , 38.9 ,83.62,1
 22 ,N1080   , 39 ,84.08,0
 22 ,N1080   , 39.1 ,84.05,2
 22 ,N1080   , 39.2 ,84.04,1
 22 ,N1080   , 39.3 ,84.02,1
 22 ,N1080   , 39.4 ,84.02,1
 22 ,N1080   , 39.5 ,84.01,1
 22 ,N1080   , 39.6 ,84.34,1
 22 ,N1080   , 39.7 ,84.56,2
 22 ,N1080   , 39.8 ,84.71,0
 22 ,N1080   , 39.9 ,84.80,1
 22 ,N1080   , 40 ,85.20,1
 22 ,N1080   , 40.1 ,85.14,1
 22 ,N1080   , 40.2 ,85.42,1
 22 ,N1080   , 40.3 ,85.28,1
 22 ,N1080   , 40.4 ,85.52,1
 22 ,N1080   , 40.5 ,86.01,1
 22 ,N1080   , 40.6 ,86.01,1
 22 ,N1080   , 40.7 ,86.01,1
 22 ,N1080   , 40.8 ,86.00,2
 22 ,N1080   , 40.9 ,86.00,1
 22 ,N1080   , 41 ,86.34,1
 22 ,N1080   , 41.1 ,86.56,1
 22 ,N1080   , 41.2 ,86.70,2
 22 ,N1080   , 41.3 ,86.80,1
 22 ,N1080   , 41.4 ,86.87,1
 22 ,N1080   , 41.5 ,86.91,1
