                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 34
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 34 ,N1079   , 0 ,34.00,0
 34 ,N1079   , 0.1 ,33.67,1
 34 ,N1079   , 0.2 ,33.44,0
 34 ,N1079   , 0.3 ,33.30,0
 34 ,N1079   , 0.4 ,33.20,1
 34 ,N1079   , 0.5 ,33.13,0
 34 ,N1079   , 0.6 ,33.42,0
 34 ,N1079   , 0.7 ,33.28,1
 34 ,N1079   , 0.8 ,33.19,0
 34 ,N1079   , 0.9 ,33.12,1
 34 ,N1079   , 1 ,33.42,0
 34 ,N1079   , 1.1 ,33.28,1
 34 ,N1079   , 1.2 ,32.85,0
 34 ,N1079   , 1.3 ,32.90,0
 34 ,N1079   , 1.4 ,32.93,0
 34 ,N1079   , 1.5 ,33.29,1
 34 ,N1079   , 1.6 ,32.86,0
 34 ,N1079   , 1.7 ,32.91,0
 34 ,N1079   , 1.8 ,32.94,0
 34 ,N1079   , 1.9 ,32.63,1
 34 ,N1079   , 2 ,32.75,0
 34 ,N1079   , 2.1 ,32.83,0
 34 ,N1079   , 2.2 ,32.89,0
 34 ,N1079   , 2.3 ,32.59,1
 34 ,N1079   , 2.4 ,32.73,0
 34 ,N1079   , 2.5 ,32.82,0
 34 ,N1079   , 2.6 ,32.88,1
 34 ,N1079   , 2.7 ,33.25,0
 34 ,N1079   , 2.8 ,33.17,1
 34 ,N1079   , 2.9 ,33.11,0
 34 ,N1079   , 3 ,32.74,0
 34 ,N1079   , 3.1 ,32.83,0
 34 ,N1079   , 3.2 ,32.89,1
 34 ,N1079   , 3.3 ,32.92,0
 34 ,N1079   , 3.4 ,32.95,1
 34 ,N1079   , 3.5 ,33.30,0
 34 ,N1079   , 3.6 ,33.20,0
 34 ,N1079   , 3.7 ,33.13,1
 34 ,N1079   , 3.8 ,33.42,0
 34 ,N1079   , 3.9 ,33.28,1
 34 ,N1079   , 4 ,33.19,0
 34 ,N1079   , 4.1 ,33.13,0
 34 ,N1079   , 4.2 ,33.08,1
 34 ,N1079   , 4.3 ,33.39,0
 34 ,N1079   , 4.4 ,33.93,0
 34 ,N1079   , 4.5 ,35.28,1
 34 ,N1079   , 4.6 ,35.52,0
 34 ,N1079   , 4.7 ,36.35,0
 34 ,N1079   , 4.8 ,36.90,1
 34 ,N1079   , 4.9 ,37.93,1
 34 ,N1079   , 5 ,38.96,0
 34 ,N1079   , 5.1 ,39.64,1
 34 ,N1079   , 5.2 ,40.09,0
 34 ,N1079   , 5.3 ,40.39,0
 34 ,N1079   , 5.4 ,40.60,0
 34 ,N1079   , 5.5 ,40.73,0
 34 ,N1079   , 5.6 ,40.82,1
 34 ,N1079   , 5.7 ,40.55,0
