                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 11
Date & Time:     6/15/2019 6:03:04 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 11 ,N1130   , 0 ,31.00,1
 11 ,N1130   , 0.1 ,31.67,0
 11 ,N1130   , 0.2 ,32.11,1
 11 ,N1130   , 0.3 ,32.41,0
 11 ,N1130   , 0.4 ,32.60,0
 11 ,N1130   , 0.5 ,32.74,1
 11 ,N1130   , 0.6 ,33.16,0
 11 ,N1130   , 0.7 ,33.11,0
 11 ,N1130   , 0.8 ,33.07,0
 11 ,N1130   , 0.9 ,33.05,0
 11 ,N1130   , 1 ,33.36,1
 11 ,N1130   , 1.1 ,33.24,0
 11 ,N1130   , 1.2 ,32.83,0
 11 ,N1130   , 1.3 ,32.89,0
 11 ,N1130   , 1.4 ,32.92,1
 11 ,N1130   , 1.5 ,33.28,0
 11 ,N1130   , 1.6 ,32.86,1
 11 ,N1130   , 1.7 ,32.90,0
 11 ,N1130   , 1.8 ,32.94,0
 11 ,N1130   , 1.9 ,32.62,0
 11 ,N1130   , 2 ,32.75,0
 11 ,N1130   , 2.1 ,32.83,0
 11 ,N1130   , 2.2 ,32.89,1
 11 ,N1130   , 2.3 ,32.59,1
 11 ,N1130   , 2.4 ,32.73,0
 11 ,N1130   , 2.5 ,32.82,0
 11 ,N1130   , 2.6 ,32.88,1
 11 ,N1130   , 2.7 ,33.25,0
 11 ,N1130   , 2.8 ,33.17,0
 11 ,N1130   , 2.9 ,33.11,0
 11 ,N1130   , 3 ,32.74,0
 11 ,N1130   , 3.1 ,32.83,1
 11 ,N1130   , 3.2 ,32.89,0
 11 ,N1130   , 3.3 ,32.92,0
 11 ,N1130   , 3.4 ,32.95,0
 11 ,N1130   , 3.5 ,33.30,1
 11 ,N1130   , 3.6 ,33.20,0
 11 ,N1130   , 3.7 ,33.13,0
 11 ,N1130   , 3.8 ,33.42,1
 11 ,N1130   , 3.9 ,33.28,0
 11 ,N1130   , 4 ,33.19,0
 11 ,N1130   , 4.1 ,33.13,0
 11 ,N1130   , 4.2 ,33.08,0
 11 ,N1130   , 4.3 ,33.39,1
 11 ,N1130   , 4.4 ,33.93,1
 11 ,N1130   , 4.5 ,35.28,0
 11 ,N1130   , 4.6 ,35.52,0
 11 ,N1130   , 4.7 ,36.35,1
 11 ,N1130   , 4.8 ,36.90,0
 11 ,N1130   , 4.9 ,37.93,0
 11 ,N1130   , 5 ,38.96,1
 11 ,N1130   , 5.1 ,39.64,0
 11 ,N1130   , 5.2 ,40.09,0
 11 ,N1130   , 5.3 ,40.39,1
 11 ,N1130   , 5.4 ,40.60,0
 11 ,N1130   , 5.5 ,40.73,0
 11 ,N1130   , 5.6 ,40.82,0
 11 ,N1130   , 5.7 ,40.55,0
 11 ,N1130   , 5.8 ,40.70,1
 11 ,N1130   , 5.9 ,41.13,0
 11 ,N1130   , 6 ,41.42,0
 11 ,N1130   , 6.1 ,41.61,0
 11 ,N1130   , 6.2 ,41.74,1
 11 ,N1130   , 6.3 ,41.50,0
 11 ,N1130   , 6.4 ,41.66,0
 11 ,N1130   , 6.5 ,41.78,0
 11 ,N1130   , 6.6 ,42.18,1
 11 ,N1130   , 6.7 ,42.46,0
 11 ,N1130   , 6.8 ,42.97,0
 11 ,N1130   , 6.9 ,43.31,1
 11 ,N1130   , 7 ,43.21,0
 11 ,N1130   , 7.1 ,43.14,0
 11 ,N1130   , 7.2 ,43.09,0
 11 ,N1130   , 7.3 ,43.06,1
 11 ,N1130   , 7.4 ,43.04,0
 11 ,N1130   , 7.5 ,43.69,0
 11 ,N1130   , 7.6 ,43.80,1
 11 ,N1130   , 7.7 ,43.86,0
 11 ,N1130   , 7.8 ,43.91,0
 11 ,N1130   , 7.9 ,43.94,0
 11 ,N1130   , 8 ,43.96,0
 11 ,N1130   , 8.1 ,44.31,1
 11 ,N1130   , 8.2 ,44.20,0
 11 ,N1130   , 8.3 ,44.47,0
 11 ,N1130   , 8.4 ,44.31,0
 11 ,N1130   , 8.5 ,44.88,1
 11 ,N1130   , 8.6 ,45.25,0
 11 ,N1130   , 8.7 ,45.17,0
 11 ,N1130   , 8.8 ,45.11,0
 11 ,N1130   , 8.9 ,45.41,1
 11 ,N1130   , 9 ,45.60,0
 11 ,N1130   , 9.1 ,45.40,0
 11 ,N1130   , 9.2 ,44.94,1
 11 ,N1130   , 9.3 ,44.96,0
 11 ,N1130   , 9.4 ,45.64,0
 11 ,N1130   , 9.5 ,45.76,0
 11 ,N1130   , 9.6 ,45.84,1
 11 ,N1130   , 9.7 ,46.23,0
 11 ,N1130   , 9.8 ,46.15,0
 11 ,N1130   , 9.9 ,46.43,0
 11 ,N1130   , 10 ,46.62,1
 11 ,N1130   , 10.1 ,46.75,0
 11 ,N1130   , 10.2 ,46.83,0
 11 ,N1130   , 10.3 ,46.89,0
 11 ,N1130   , 10.4 ,46.93,1
 11 ,N1130   , 10.5 ,46.95,0
 11 ,N1130   , 10.6 ,46.97,0
 11 ,N1130   , 10.7 ,46.98,1
 11 ,N1130   , 10.8 ,46.99,0
 11 ,N1130   , 10.9 ,47.32,0
 11 ,N1130   , 11 ,47.55,0
 11 ,N1130   , 11.1 ,47.70,1
 11 ,N1130   , 11.2 ,48.13,0
