                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 78
Date & Time:     6/15/2019 6:03:08 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 78 ,N1135   , 0 ,35.00,0
 78 ,N1135   , 0.1 ,34.33,1
 78 ,N1135   , 0.2 ,33.89,0
 78 ,N1135   , 0.3 ,33.59,1
 78 ,N1135   , 0.4 ,33.40,0
 78 ,N1135   , 0.5 ,33.26,1
 78 ,N1135   , 0.6 ,33.51,0
 78 ,N1135   , 0.7 ,33.34,0
 78 ,N1135   , 0.8 ,33.23,1
 78 ,N1135   , 0.9 ,33.15,0
 78 ,N1135   , 1 ,33.43,1
 78 ,N1135   , 1.1 ,33.29,0
 78 ,N1135   , 1.2 ,32.86,0
 78 ,N1135   , 1.3 ,32.91,1
 78 ,N1135   , 1.4 ,32.94,0
 78 ,N1135   , 1.5 ,33.29,1
 78 ,N1135   , 1.6 ,32.86,0
 78 ,N1135   , 1.7 ,32.91,1
 78 ,N1135   , 1.8 ,32.94,0
 78 ,N1135   , 1.9 ,32.63,1
 78 ,N1135   , 2 ,32.75,0
 78 ,N1135   , 2.1 ,32.83,0
 78 ,N1135   , 2.2 ,32.89,0
 78 ,N1135   , 2.3 ,32.59,1
 78 ,N1135   , 2.4 ,32.73,0
 78 ,N1135   , 2.5 ,32.82,1
 78 ,N1135   , 2.6 ,32.88,0
 78 ,N1135   , 2.7 ,33.25,0
 78 ,N1135   , 2.8 ,33.17,0
 78 ,N1135   , 2.9 ,33.11,1
 78 ,N1135   , 3 ,32.74,0
 78 ,N1135   , 3.1 ,32.83,0
 78 ,N1135   , 3.2 ,32.89,1
 78 ,N1135   , 3.3 ,32.92,0
 78 ,N1135   , 3.4 ,32.95,0
 78 ,N1135   , 3.5 ,33.30,1
 78 ,N1135   , 3.6 ,33.20,0
 78 ,N1135   , 3.7 ,33.13,0
 78 ,N1135   , 3.8 ,33.42,1
 78 ,N1135   , 3.9 ,33.28,0
 78 ,N1135   , 4 ,33.19,0
 78 ,N1135   , 4.1 ,33.13,1
 78 ,N1135   , 4.2 ,33.08,0
 78 ,N1135   , 4.3 ,33.39,0
 78 ,N1135   , 4.4 ,33.93,0
 78 ,N1135   , 4.5 ,35.28,1
 78 ,N1135   , 4.6 ,35.52,0
 78 ,N1135   , 4.7 ,36.35,0
 78 ,N1135   , 4.8 ,36.90,0
 78 ,N1135   , 4.9 ,37.93,1
 78 ,N1135   , 5 ,38.96,0
 78 ,N1135   , 5.1 ,39.64,0
 78 ,N1135   , 5.2 ,40.09,1
 78 ,N1135   , 5.3 ,40.39,0
 78 ,N1135   , 5.4 ,40.60,1
 78 ,N1135   , 5.5 ,40.73,0
 78 ,N1135   , 5.6 ,40.82,0
 78 ,N1135   , 5.7 ,40.55,1
 78 ,N1135   , 5.8 ,40.70,0
 78 ,N1135   , 5.9 ,41.13,0
 78 ,N1135   , 6 ,41.42,0
