                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 35
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 35 ,N1061   , 0 ,35.00,1
 35 ,N1061   , 0.1 ,34.33,1
 35 ,N1061   , 0.2 ,33.89,0
 35 ,N1061   , 0.3 ,33.59,1
 35 ,N1061   , 0.4 ,33.40,0
 35 ,N1061   , 0.5 ,33.26,1
 35 ,N1061   , 0.6 ,33.51,0
 35 ,N1061   , 0.7 ,33.34,0
 35 ,N1061   , 0.8 ,33.23,1
 35 ,N1061   , 0.9 ,33.15,0
 35 ,N1061   , 1 ,33.43,0
 35 ,N1061   , 1.1 ,33.29,0
 35 ,N1061   , 1.2 ,32.86,1
 35 ,N1061   , 1.3 ,32.91,0
 35 ,N1061   , 1.4 ,32.94,1
 35 ,N1061   , 1.5 ,33.29,0
 35 ,N1061   , 1.6 ,32.86,0
 35 ,N1061   , 1.7 ,32.91,1
 35 ,N1061   , 1.8 ,32.94,0
 35 ,N1061   , 1.9 ,32.63,0
 35 ,N1061   , 2 ,32.75,1
 35 ,N1061   , 2.1 ,32.83,0
 35 ,N1061   , 2.2 ,32.89,1
 35 ,N1061   , 2.3 ,32.59,0
 35 ,N1061   , 2.4 ,32.73,1
 35 ,N1061   , 2.5 ,32.82,0
 35 ,N1061   , 2.6 ,32.88,0
 35 ,N1061   , 2.7 ,33.25,0
 35 ,N1061   , 2.8 ,33.17,1
 35 ,N1061   , 2.9 ,33.11,0
 35 ,N1061   , 3 ,32.74,0
 35 ,N1061   , 3.1 ,32.83,1
 35 ,N1061   , 3.2 ,32.89,0
 35 ,N1061   , 3.3 ,32.92,0
 35 ,N1061   , 3.4 ,32.95,1
 35 ,N1061   , 3.5 ,33.30,0
 35 ,N1061   , 3.6 ,33.20,0
 35 ,N1061   , 3.7 ,33.13,0
 35 ,N1061   , 3.8 ,33.42,1
 35 ,N1061   , 3.9 ,33.28,0
 35 ,N1061   , 4 ,33.19,0
 35 ,N1061   , 4.1 ,33.13,1
 35 ,N1061   , 4.2 ,33.08,0
 35 ,N1061   , 4.3 ,33.39,0
 35 ,N1061   , 4.4 ,33.93,1
 35 ,N1061   , 4.5 ,35.28,0
 35 ,N1061   , 4.6 ,35.52,0
 35 ,N1061   , 4.7 ,36.35,0
 35 ,N1061   , 4.8 ,36.90,1
 35 ,N1061   , 4.9 ,37.93,0
 35 ,N1061   , 5 ,38.96,1
 35 ,N1061   , 5.1 ,39.64,0
 35 ,N1061   , 5.2 ,40.09,0
 35 ,N1061   , 5.3 ,40.39,1
 35 ,N1061   , 5.4 ,40.60,0
 35 ,N1061   , 5.5 ,40.73,1
 35 ,N1061   , 5.6 ,40.82,0
 35 ,N1061   , 5.7 ,40.55,0
 35 ,N1061   , 5.8 ,40.70,1
 35 ,N1061   , 5.9 ,41.13,0
 35 ,N1061   , 6 ,41.42,0
 35 ,N1061   , 6.1 ,41.61,1
 35 ,N1061   , 6.2 ,41.74,0
 35 ,N1061   , 6.3 ,41.50,1
 35 ,N1061   , 6.4 ,41.66,0
 35 ,N1061   , 6.5 ,41.78,0
 35 ,N1061   , 6.6 ,42.18,0
 35 ,N1061   , 6.7 ,42.46,1
 35 ,N1061   , 6.8 ,42.97,0
 35 ,N1061   , 6.9 ,43.31,1
 35 ,N1061   , 7 ,43.21,0
 35 ,N1061   , 7.1 ,43.14,0
 35 ,N1061   , 7.2 ,43.09,1
 35 ,N1061   , 7.3 ,43.06,0
 35 ,N1061   , 7.4 ,43.04,0
 35 ,N1061   , 7.5 ,43.69,1
 35 ,N1061   , 7.6 ,43.80,0
 35 ,N1061   , 7.7 ,43.86,0
 35 ,N1061   , 7.8 ,43.91,0
 35 ,N1061   , 7.9 ,43.94,1
 35 ,N1061   , 8 ,43.96,0
 35 ,N1061   , 8.1 ,44.31,0
 35 ,N1061   , 8.2 ,44.20,1
 35 ,N1061   , 8.3 ,44.47,0
 35 ,N1061   , 8.4 ,44.31,0
 35 ,N1061   , 8.5 ,44.88,0
 35 ,N1061   , 8.6 ,45.25,1
 35 ,N1061   , 8.7 ,45.17,0
 35 ,N1061   , 8.8 ,45.11,0
 35 ,N1061   , 8.9 ,45.41,1
 35 ,N1061   , 9 ,45.60,0
 35 ,N1061   , 9.1 ,45.40,0
 35 ,N1061   , 9.2 ,44.94,1
 35 ,N1061   , 9.3 ,44.96,0
 35 ,N1061   , 9.4 ,45.64,1
 35 ,N1061   , 9.5 ,45.76,0
 35 ,N1061   , 9.6 ,45.84,0
 35 ,N1061   , 9.7 ,46.23,1
 35 ,N1061   , 9.8 ,46.15,0
 35 ,N1061   , 9.9 ,46.43,1
 35 ,N1061   , 10 ,46.62,0
 35 ,N1061   , 10.1 ,46.75,0
 35 ,N1061   , 10.2 ,46.83,1
 35 ,N1061   , 10.3 ,46.89,0
 35 ,N1061   , 10.4 ,46.93,0
 35 ,N1061   , 10.5 ,46.95,1
 35 ,N1061   , 10.6 ,46.97,0
 35 ,N1061   , 10.7 ,46.98,0
 35 ,N1061   , 10.8 ,46.99,1
 35 ,N1061   , 10.9 ,47.32,0
 35 ,N1061   , 11 ,47.55,0
 35 ,N1061   , 11.1 ,47.70,1
 35 ,N1061   , 11.2 ,48.13,0
 35 ,N1061   , 11.3 ,47.76,0
 35 ,N1061   , 11.4 ,47.84,0
 35 ,N1061   , 11.5 ,48.22,1
 35 ,N1061   , 11.6 ,48.15,0
 35 ,N1061   , 11.7 ,48.43,0
 35 ,N1061   , 11.8 ,48.62,1
 35 ,N1061   , 11.9 ,48.75,0
 35 ,N1061   , 12 ,49.17,0
 35 ,N1061   , 12.1 ,49.11,0
 35 ,N1061   , 12.2 ,50.07,1
 35 ,N1061   , 12.3 ,49.72,0
 35 ,N1061   , 12.4 ,49.48,0
 35 ,N1061   , 12.5 ,49.32,1
 35 ,N1061   , 12.6 ,49.55,0
 35 ,N1061   , 12.7 ,50.03,0
 35 ,N1061   , 12.8 ,50.35,0
 35 ,N1061   , 12.9 ,50.57,1
 35 ,N1061   , 13 ,51.05,0
 35 ,N1061   , 13.1 ,51.36,0
 35 ,N1061   , 13.2 ,51.24,1
 35 ,N1061   , 13.3 ,51.16,0
 35 ,N1061   , 13.4 ,51.11,1
 35 ,N1061   , 13.5 ,51.41,0
 35 ,N1061   , 13.6 ,51.27,0
 35 ,N1061   , 13.7 ,51.51,0
 35 ,N1061   , 13.8 ,51.68,1
 35 ,N1061   , 13.9 ,51.45,0
 35 ,N1061   , 14 ,51.30,0
 35 ,N1061   , 14.1 ,51.20,0
 35 ,N1061   , 14.2 ,51.47,1
 35 ,N1061   , 14.3 ,51.98,0
 35 ,N1061   , 14.4 ,51.99,1
 35 ,N1061   , 14.5 ,52.66,0
 35 ,N1061   , 14.6 ,52.44,0
 35 ,N1061   , 14.7 ,52.96,1
 35 ,N1061   , 14.8 ,52.97,0
 35 ,N1061   , 14.9 ,53.31,0
 35 ,N1061   , 15 ,53.54,1
 35 ,N1061   , 15.1 ,53.03,0
 35 ,N1061   , 15.2 ,53.02,1
 35 ,N1061   , 15.3 ,53.35,0
 35 ,N1061   , 15.4 ,52.56,1
 35 ,N1061   , 15.5 ,52.71,0
 35 ,N1061   , 15.6 ,53.14,1
 35 ,N1061   , 15.7 ,53.76,1
 35 ,N1061   , 15.8 ,54.17,0
 35 ,N1061   , 15.9 ,54.45,1
 35 ,N1061   , 16 ,54.30,0
 35 ,N1061   , 16.1 ,54.53,0
 35 ,N1061   , 16.2 ,55.02,0
 35 ,N1061   , 16.3 ,55.01,1
 35 ,N1061   , 16.4 ,55.01,0
