                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 77
Date & Time:     6/15/2019 6:03:08 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 77 ,N1045   , 0 ,35.00,0
 77 ,N1045   , 0.1 ,34.33,1
 77 ,N1045   , 0.2 ,33.89,0
 77 ,N1045   , 0.3 ,33.59,1
 77 ,N1045   , 0.4 ,33.40,0
 77 ,N1045   , 0.5 ,33.26,1
 77 ,N1045   , 0.6 ,33.51,0
 77 ,N1045   , 0.7 ,33.34,1
 77 ,N1045   , 0.8 ,33.23,0
 77 ,N1045   , 0.9 ,33.15,0
 77 ,N1045   , 1 ,33.43,1
 77 ,N1045   , 1.1 ,33.29,0
 77 ,N1045   , 1.2 ,32.86,0
 77 ,N1045   , 1.3 ,32.91,1
 77 ,N1045   , 1.4 ,32.94,0
 77 ,N1045   , 1.5 ,33.29,0
 77 ,N1045   , 1.6 ,32.86,1
 77 ,N1045   , 1.7 ,32.91,0
 77 ,N1045   , 1.8 ,32.94,1
 77 ,N1045   , 1.9 ,32.63,0
 77 ,N1045   , 2 ,32.75,0
 77 ,N1045   , 2.1 ,32.83,1
 77 ,N1045   , 2.2 ,32.89,0
 77 ,N1045   , 2.3 ,32.59,0
 77 ,N1045   , 2.4 ,32.73,1
 77 ,N1045   , 2.5 ,32.82,0
 77 ,N1045   , 2.6 ,32.88,1
 77 ,N1045   , 2.7 ,33.25,0
 77 ,N1045   , 2.8 ,33.17,0
 77 ,N1045   , 2.9 ,33.11,1
 77 ,N1045   , 3 ,32.74,0
 77 ,N1045   , 3.1 ,32.83,0
 77 ,N1045   , 3.2 ,32.89,0
 77 ,N1045   , 3.3 ,32.92,1
 77 ,N1045   , 3.4 ,32.95,0
 77 ,N1045   , 3.5 ,33.30,0
 77 ,N1045   , 3.6 ,33.20,1
 77 ,N1045   , 3.7 ,33.13,0
 77 ,N1045   , 3.8 ,33.42,0
 77 ,N1045   , 3.9 ,33.28,1
 77 ,N1045   , 4 ,33.19,0
 77 ,N1045   , 4.1 ,33.13,1
 77 ,N1045   , 4.2 ,33.08,0
 77 ,N1045   , 4.3 ,33.39,0
 77 ,N1045   , 4.4 ,33.93,1
 77 ,N1045   , 4.5 ,35.28,2
 77 ,N1045   , 4.6 ,35.52,0
 77 ,N1045   , 4.7 ,36.35,14
 77 ,N1045   , 4.8 ,36.90,3
 77 ,N1045   , 4.9 ,37.93,4
 77 ,N1045   , 5 ,38.96,5
 77 ,N1045   , 5.1 ,39.64,2
 77 ,N1045   , 5.2 ,40.09,0
 77 ,N1045   , 5.3 ,40.39,5
 77 ,N1045   , 5.4 ,40.60,1
 77 ,N1045   , 5.5 ,40.73,0
 77 ,N1045   , 5.6 ,40.82,0
 77 ,N1045   , 5.7 ,40.55,1
 77 ,N1045   , 5.8 ,40.70,0
 77 ,N1045   , 5.9 ,41.13,1
 77 ,N1045   , 6 ,41.42,0
 77 ,N1045   , 6.1 ,41.61,1
 77 ,N1045   , 6.2 ,41.74,0
 77 ,N1045   , 6.3 ,41.50,3
 77 ,N1045   , 6.4 ,41.66,0
 77 ,N1045   , 6.5 ,41.78,1
 77 ,N1045   , 6.6 ,42.18,1
 77 ,N1045   , 6.7 ,42.46,8
 77 ,N1045   , 6.8 ,42.97,0
 77 ,N1045   , 6.9 ,43.31,1
 77 ,N1045   , 7 ,43.21,0
 77 ,N1045   , 7.1 ,43.14,1
 77 ,N1045   , 7.2 ,43.09,0
 77 ,N1045   , 7.3 ,43.06,1
 77 ,N1045   , 7.4 ,43.04,8
 77 ,N1045   , 7.5 ,43.69,2
 77 ,N1045   , 7.6 ,43.80,1
 77 ,N1045   , 7.7 ,43.86,0
 77 ,N1045   , 7.8 ,43.91,1
 77 ,N1045   , 7.9 ,43.94,4
 77 ,N1045   , 8 ,43.96,0
 77 ,N1045   , 8.1 ,44.31,0
 77 ,N1045   , 8.2 ,44.20,1
 77 ,N1045   , 8.3 ,44.47,1
 77 ,N1045   , 8.4 ,44.31,0
 77 ,N1045   , 8.5 ,44.88,0
 77 ,N1045   , 8.6 ,45.25,1
 77 ,N1045   , 8.7 ,45.17,0
 77 ,N1045   , 8.8 ,45.11,0
 77 ,N1045   , 8.9 ,45.41,4
 77 ,N1045   , 9 ,45.60,0
 77 ,N1045   , 9.1 ,45.40,3
 77 ,N1045   , 9.2 ,44.94,0
 77 ,N1045   , 9.3 ,44.96,0
 77 ,N1045   , 9.4 ,45.64,3
 77 ,N1045   , 9.5 ,45.76,1
 77 ,N1045   , 9.6 ,45.84,0
 77 ,N1045   , 9.7 ,46.23,0
 77 ,N1045   , 9.8 ,46.15,3
 77 ,N1045   , 9.9 ,46.43,0
 77 ,N1045   , 10 ,46.62,0
 77 ,N1045   , 10.1 ,46.75,3
 77 ,N1045   , 10.2 ,46.83,0
 77 ,N1045   , 10.3 ,46.89,2
 77 ,N1045   , 10.4 ,46.93,1
 77 ,N1045   , 10.5 ,46.95,0
 77 ,N1045   , 10.6 ,46.97,1
 77 ,N1045   , 10.7 ,46.98,0
 77 ,N1045   , 10.8 ,46.99,4
 77 ,N1045   , 10.9 ,47.32,0
 77 ,N1045   , 11 ,47.55,1
 77 ,N1045   , 11.1 ,47.70,0
 77 ,N1045   , 11.2 ,48.13,0
 77 ,N1045   , 11.3 ,47.76,1
 77 ,N1045   , 11.4 ,47.84,8
 77 ,N1045   , 11.5 ,48.22,0
 77 ,N1045   , 11.6 ,48.15,0
