                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 45
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 45 ,N1123   , 0 ,34.00,0
 45 ,N1123   , 0.1 ,33.67,0
 45 ,N1123   , 0.2 ,33.44,1
 45 ,N1123   , 0.3 ,33.30,0
 45 ,N1123   , 0.4 ,33.20,1
 45 ,N1123   , 0.5 ,33.13,0
 45 ,N1123   , 0.6 ,33.42,1
 45 ,N1123   , 0.7 ,33.28,0
 45 ,N1123   , 0.8 ,33.19,1
 45 ,N1123   , 0.9 ,33.12,0
 45 ,N1123   , 1 ,33.42,1
 45 ,N1123   , 1.1 ,33.28,0
 45 ,N1123   , 1.2 ,32.85,0
 45 ,N1123   , 1.3 ,32.90,1
 45 ,N1123   , 1.4 ,32.93,0
 45 ,N1123   , 1.5 ,33.29,1
 45 ,N1123   , 1.6 ,32.86,0
 45 ,N1123   , 1.7 ,32.91,0
 45 ,N1123   , 1.8 ,32.94,1
 45 ,N1123   , 1.9 ,32.63,1
 45 ,N1123   , 2 ,32.75,0
 45 ,N1123   , 2.1 ,32.83,0
 45 ,N1123   , 2.2 ,32.89,1
 45 ,N1123   , 2.3 ,32.59,0
 45 ,N1123   , 2.4 ,32.73,0
 45 ,N1123   , 2.5 ,32.82,0
 45 ,N1123   , 2.6 ,32.88,0
 45 ,N1123   , 2.7 ,33.25,1
 45 ,N1123   , 2.8 ,33.17,0
 45 ,N1123   , 2.9 ,33.11,1
 45 ,N1123   , 3 ,32.74,0
 45 ,N1123   , 3.1 ,32.83,0
 45 ,N1123   , 3.2 ,32.89,1
 45 ,N1123   , 3.3 ,32.92,0
 45 ,N1123   , 3.4 ,32.95,0
 45 ,N1123   , 3.5 ,33.30,1
 45 ,N1123   , 3.6 ,33.20,0
 45 ,N1123   , 3.7 ,33.13,0
 45 ,N1123   , 3.8 ,33.42,0
 45 ,N1123   , 3.9 ,33.28,1
 45 ,N1123   , 4 ,33.19,0
 45 ,N1123   , 4.1 ,33.13,0
 45 ,N1123   , 4.2 ,33.08,1
 45 ,N1123   , 4.3 ,33.39,0
 45 ,N1123   , 4.4 ,33.93,1
 45 ,N1123   , 4.5 ,35.28,0
 45 ,N1123   , 4.6 ,35.52,0
 45 ,N1123   , 4.7 ,36.35,1
 45 ,N1123   , 4.8 ,36.90,0
 45 ,N1123   , 4.9 ,37.93,1
 45 ,N1123   , 5 ,38.96,0
 45 ,N1123   , 5.1 ,39.64,0
 45 ,N1123   , 5.2 ,40.09,1
 45 ,N1123   , 5.3 ,40.39,0
 45 ,N1123   , 5.4 ,40.60,0
 45 ,N1123   , 5.5 ,40.73,1
 45 ,N1123   , 5.6 ,40.82,0
 45 ,N1123   , 5.7 ,40.55,1
 45 ,N1123   , 5.8 ,40.70,0
 45 ,N1123   , 5.9 ,41.13,1
 45 ,N1123   , 6 ,41.42,0
 45 ,N1123   , 6.1 ,41.61,0
 45 ,N1123   , 6.2 ,41.74,1
 45 ,N1123   , 6.3 ,41.50,0
 45 ,N1123   , 6.4 ,41.66,0
 45 ,N1123   , 6.5 ,41.78,1
 45 ,N1123   , 6.6 ,42.18,0
 45 ,N1123   , 6.7 ,42.46,0
 45 ,N1123   , 6.8 ,42.97,1
 45 ,N1123   , 6.9 ,43.31,0
 45 ,N1123   , 7 ,43.21,1
 45 ,N1123   , 7.1 ,43.14,0
 45 ,N1123   , 7.2 ,43.09,0
 45 ,N1123   , 7.3 ,43.06,1
 45 ,N1123   , 7.4 ,43.04,0
 45 ,N1123   , 7.5 ,43.69,0
 45 ,N1123   , 7.6 ,43.80,1
 45 ,N1123   , 7.7 ,43.86,0
 45 ,N1123   , 7.8 ,43.91,1
 45 ,N1123   , 7.9 ,43.94,0
 45 ,N1123   , 8 ,43.96,0
 45 ,N1123   , 8.1 ,44.31,1
 45 ,N1123   , 8.2 ,44.20,0
 45 ,N1123   , 8.3 ,44.47,0
 45 ,N1123   , 8.4 ,44.31,1
 45 ,N1123   , 8.5 ,44.88,0
 45 ,N1123   , 8.6 ,45.25,0
 45 ,N1123   , 8.7 ,45.17,1
 45 ,N1123   , 8.8 ,45.11,0
 45 ,N1123   , 8.9 ,45.41,0
 45 ,N1123   , 9 ,45.60,1
 45 ,N1123   , 9.1 ,45.40,0
 45 ,N1123   , 9.2 ,44.94,0
 45 ,N1123   , 9.3 ,44.96,1
 45 ,N1123   , 9.4 ,45.64,0
 45 ,N1123   , 9.5 ,45.76,0
 45 ,N1123   , 9.6 ,45.84,1
 45 ,N1123   , 9.7 ,46.23,0
 45 ,N1123   , 9.8 ,46.15,0
 45 ,N1123   , 9.9 ,46.43,1
 45 ,N1123   , 10 ,46.62,0
 45 ,N1123   , 10.1 ,46.75,0
 45 ,N1123   , 10.2 ,46.83,1
 45 ,N1123   , 10.3 ,46.89,0
 45 ,N1123   , 10.4 ,46.93,1
 45 ,N1123   , 10.5 ,46.95,0
 45 ,N1123   , 10.6 ,46.97,0
 45 ,N1123   , 10.7 ,46.98,0
 45 ,N1123   , 10.8 ,46.99,1
 45 ,N1123   , 10.9 ,47.32,0
 45 ,N1123   , 11 ,47.55,1
 45 ,N1123   , 11.1 ,47.70,0
 45 ,N1123   , 11.2 ,48.13,0
 45 ,N1123   , 11.3 ,47.76,1
 45 ,N1123   , 11.4 ,47.84,0
 45 ,N1123   , 11.5 ,48.22,1
 45 ,N1123   , 11.6 ,48.15,0
 45 ,N1123   , 11.7 ,48.43,0
 45 ,N1123   , 11.8 ,48.62,0
 45 ,N1123   , 11.9 ,48.75,1
 45 ,N1123   , 12 ,49.17,0
 45 ,N1123   , 12.1 ,49.11,0
 45 ,N1123   , 12.2 ,50.07,1
 45 ,N1123   , 12.3 ,49.72,0
 45 ,N1123   , 12.4 ,49.48,0
 45 ,N1123   , 12.5 ,49.32,1
 45 ,N1123   , 12.6 ,49.55,0
 45 ,N1123   , 12.7 ,50.03,0
 45 ,N1123   , 12.8 ,50.35,1
 45 ,N1123   , 12.9 ,50.57,0
 45 ,N1123   , 13 ,51.05,1
 45 ,N1123   , 13.1 ,51.36,0
 45 ,N1123   , 13.2 ,51.24,0
 45 ,N1123   , 13.3 ,51.16,0
 45 ,N1123   , 13.4 ,51.11,1
 45 ,N1123   , 13.5 ,51.41,0
 45 ,N1123   , 13.6 ,51.27,0
 45 ,N1123   , 13.7 ,51.51,1
 45 ,N1123   , 13.8 ,51.68,0
 45 ,N1123   , 13.9 ,51.45,0
 45 ,N1123   , 14 ,51.30,0
 45 ,N1123   , 14.1 ,51.20,1
 45 ,N1123   , 14.2 ,51.47,0
 45 ,N1123   , 14.3 ,51.98,0
 45 ,N1123   , 14.4 ,51.99,1
 45 ,N1123   , 14.5 ,52.66,0
 45 ,N1123   , 14.6 ,52.44,0
 45 ,N1123   , 14.7 ,52.96,0
 45 ,N1123   , 14.8 ,52.97,1
 45 ,N1123   , 14.9 ,53.31,0
 45 ,N1123   , 15 ,53.54,0
 45 ,N1123   , 15.1 ,53.03,0
 45 ,N1123   , 15.2 ,53.02,1
 45 ,N1123   , 15.3 ,53.35,0
 45 ,N1123   , 15.4 ,52.56,1
 45 ,N1123   , 15.5 ,52.71,0
 45 ,N1123   , 15.6 ,53.14,0
 45 ,N1123   , 15.7 ,53.76,1
 45 ,N1123   , 15.8 ,54.17,0
 45 ,N1123   , 15.9 ,54.45,0
 45 ,N1123   , 16 ,54.30,0
 45 ,N1123   , 16.1 ,54.53,1
 45 ,N1123   , 16.2 ,55.02,0
 45 ,N1123   , 16.3 ,55.01,0
 45 ,N1123   , 16.4 ,55.01,0
 45 ,N1123   , 16.5 ,55.01,1
 45 ,N1123   , 16.6 ,55.00,0
 45 ,N1123   , 16.7 ,55.00,0
 45 ,N1123   , 16.8 ,55.34,1
 45 ,N1123   , 16.9 ,55.56,1
 45 ,N1123   , 17 ,55.37,0
 45 ,N1123   , 17.1 ,55.25,0
 45 ,N1123   , 17.2 ,55.50,0
 45 ,N1123   , 17.3 ,55.33,1
 45 ,N1123   , 17.4 ,55.89,0
 45 ,N1123   , 17.5 ,56.26,1
 45 ,N1123   , 17.6 ,56.51,1
 45 ,N1123   , 17.7 ,57.00,0
 45 ,N1123   , 17.8 ,56.67,0
 45 ,N1123   , 17.9 ,56.45,1
 45 ,N1123   , 18 ,56.63,0
 45 ,N1123   , 18.1 ,56.75,0
 45 ,N1123   , 18.2 ,57.17,0
 45 ,N1123   , 18.3 ,57.45,1
 45 ,N1123   , 18.4 ,57.63,0
 45 ,N1123   , 18.5 ,57.75,0
 45 ,N1123   , 18.6 ,57.50,1
 45 ,N1123   , 18.7 ,57.34,1
 45 ,N1123   , 18.8 ,57.22,0
 45 ,N1123   , 18.9 ,57.48,0
 45 ,N1123   , 19 ,57.99,1
 45 ,N1123   , 19.1 ,57.99,0
 45 ,N1123   , 19.2 ,57.99,1
 45 ,N1123   , 19.3 ,58.66,0
 45 ,N1123   , 19.4 ,58.44,0
 45 ,N1123   , 19.5 ,58.29,0
 45 ,N1123   , 19.6 ,58.20,1
 45 ,N1123   , 19.7 ,58.46,0
 45 ,N1123   , 19.8 ,58.98,0
 45 ,N1123   , 19.9 ,59.32,1
 45 ,N1123   , 20 ,59.54,0
 45 ,N1123   , 20.1 ,59.36,0
 45 ,N1123   , 20.2 ,59.24,1
 45 ,N1123   , 20.3 ,59.49,0
 45 ,N1123   , 20.4 ,60.00,0
 45 ,N1123   , 20.5 ,60.00,1
 45 ,N1123   , 20.6 ,60.00,0
 45 ,N1123   , 20.7 ,60.00,0
 45 ,N1123   , 20.8 ,60.33,1
 45 ,N1123   , 20.9 ,60.56,0
 45 ,N1123   , 21 ,60.37,1
 45 ,N1123   , 21.1 ,60.58,0
 45 ,N1123   , 21.2 ,60.39,0
 45 ,N1123   , 21.3 ,60.59,1
 45 ,N1123   , 21.4 ,61.06,0
 45 ,N1123   , 21.5 ,61.04,0
 45 ,N1123   , 21.6 ,61.36,1
 45 ,N1123   , 21.7 ,61.24,0
 45 ,N1123   , 21.8 ,62.16,1
 45 ,N1123   , 21.9 ,62.44,1
 45 ,N1123   , 22 ,62.29,0
 45 ,N1123   , 22.1 ,62.53,0
 45 ,N1123   , 22.2 ,62.35,1
 45 ,N1123   , 22.3 ,62.57,0
 45 ,N1123   , 22.4 ,62.71,1
 45 ,N1123   , 22.5 ,62.47,0
 45 ,N1123   , 22.6 ,62.65,1
 45 ,N1123   , 22.7 ,62.77,0
 45 ,N1123   , 22.8 ,62.84,0
 45 ,N1123   , 22.9 ,63.23,1
 45 ,N1123   , 23 ,63.49,0
 45 ,N1123   , 23.1 ,63.66,1
 45 ,N1123   , 23.2 ,63.11,0
 45 ,N1123   , 23.3 ,63.74,1
 45 ,N1123   , 23.4 ,63.49,0
 45 ,N1123   , 23.5 ,63.66,0
 45 ,N1123   , 23.6 ,64.11,1
 45 ,N1123   , 23.7 ,64.40,0
 45 ,N1123   , 23.8 ,64.60,0
 45 ,N1123   , 23.9 ,65.07,1
 45 ,N1123   , 24 ,65.05,1
 45 ,N1123   , 24.1 ,65.03,1
 45 ,N1123   , 24.2 ,65.02,1
 45 ,N1123   , 24.3 ,65.01,0
 45 ,N1123   , 24.4 ,65.01,0
 45 ,N1123   , 24.5 ,64.67,1
 45 ,N1123   , 24.6 ,65.12,0
