                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 49
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 49 ,N1042   , 0 ,36.00,1
 49 ,N1042   , 0.1 ,35.00,0
 49 ,N1042   , 0.2 ,34.33,1
 49 ,N1042   , 0.3 ,33.89,0
 49 ,N1042   , 0.4 ,33.59,1
 49 ,N1042   , 0.5 ,33.40,0
 49 ,N1042   , 0.6 ,33.60,2
 49 ,N1042   , 0.7 ,33.40,0
 49 ,N1042   , 0.8 ,33.27,0
 49 ,N1042   , 0.9 ,33.18,1
 49 ,N1042   , 1 ,33.45,0
 49 ,N1042   , 1.1 ,33.30,0
 49 ,N1042   , 1.2 ,32.87,1
 49 ,N1042   , 1.3 ,32.91,0
 49 ,N1042   , 1.4 ,32.94,0
 49 ,N1042   , 1.5 ,33.29,0
 49 ,N1042   , 1.6 ,32.86,1
 49 ,N1042   , 1.7 ,32.91,0
 49 ,N1042   , 1.8 ,32.94,0
 49 ,N1042   , 1.9 ,32.63,1
 49 ,N1042   , 2 ,32.75,0
 49 ,N1042   , 2.1 ,32.83,1
 49 ,N1042   , 2.2 ,32.89,0
 49 ,N1042   , 2.3 ,32.59,0
 49 ,N1042   , 2.4 ,32.73,0
 49 ,N1042   , 2.5 ,32.82,1
 49 ,N1042   , 2.6 ,32.88,0
 49 ,N1042   , 2.7 ,33.25,1
 49 ,N1042   , 2.8 ,33.17,0
 49 ,N1042   , 2.9 ,33.11,1
 49 ,N1042   , 3 ,32.74,0
 49 ,N1042   , 3.1 ,32.83,0
 49 ,N1042   , 3.2 ,32.89,1
 49 ,N1042   , 3.3 ,32.92,0
 49 ,N1042   , 3.4 ,32.95,0
 49 ,N1042   , 3.5 ,33.30,1
 49 ,N1042   , 3.6 ,33.20,0
 49 ,N1042   , 3.7 ,33.13,0
 49 ,N1042   , 3.8 ,33.42,0
 49 ,N1042   , 3.9 ,33.28,1
 49 ,N1042   , 4 ,33.19,0
 49 ,N1042   , 4.1 ,33.13,0
 49 ,N1042   , 4.2 ,33.08,1
 49 ,N1042   , 4.3 ,33.39,0
 49 ,N1042   , 4.4 ,33.93,0
 49 ,N1042   , 4.5 ,35.28,1
 49 ,N1042   , 4.6 ,35.52,0
 49 ,N1042   , 4.7 ,36.35,1
 49 ,N1042   , 4.8 ,36.90,0
 49 ,N1042   , 4.9 ,37.93,0
 49 ,N1042   , 5 ,38.96,0
 49 ,N1042   , 5.1 ,39.64,1
 49 ,N1042   , 5.2 ,40.09,0
 49 ,N1042   , 5.3 ,40.39,0
 49 ,N1042   , 5.4 ,40.60,1
 49 ,N1042   , 5.5 ,40.73,0
 49 ,N1042   , 5.6 ,40.82,0
 49 ,N1042   , 5.7 ,40.55,0
 49 ,N1042   , 5.8 ,40.70,1
 49 ,N1042   , 5.9 ,41.13,0
 49 ,N1042   , 6 ,41.42,0
 49 ,N1042   , 6.1 ,41.61,1
 49 ,N1042   , 6.2 ,41.74,0
 49 ,N1042   , 6.3 ,41.50,0
 49 ,N1042   , 6.4 ,41.66,1
 49 ,N1042   , 6.5 ,41.78,0
 49 ,N1042   , 6.6 ,42.18,0
 49 ,N1042   , 6.7 ,42.46,1
 49 ,N1042   , 6.8 ,42.97,0
 49 ,N1042   , 6.9 ,43.31,1
 49 ,N1042   , 7 ,43.21,0
 49 ,N1042   , 7.1 ,43.14,0
 49 ,N1042   , 7.2 ,43.09,0
 49 ,N1042   , 7.3 ,43.06,1
 49 ,N1042   , 7.4 ,43.04,0
 49 ,N1042   , 7.5 ,43.69,0
 49 ,N1042   , 7.6 ,43.80,1
 49 ,N1042   , 7.7 ,43.86,0
 49 ,N1042   , 7.8 ,43.91,0
 49 ,N1042   , 7.9 ,43.94,1
 49 ,N1042   , 8 ,43.96,0
 49 ,N1042   , 8.1 ,44.31,0
 49 ,N1042   , 8.2 ,44.20,1
 49 ,N1042   , 8.3 ,44.47,0
 49 ,N1042   , 8.4 ,44.31,0
 49 ,N1042   , 8.5 ,44.88,1
 49 ,N1042   , 8.6 ,45.25,0
 49 ,N1042   , 8.7 ,45.17,0
 49 ,N1042   , 8.8 ,45.11,1
 49 ,N1042   , 8.9 ,45.41,0
 49 ,N1042   , 9 ,45.60,1
 49 ,N1042   , 9.1 ,45.40,0
 49 ,N1042   , 9.2 ,44.94,0
 49 ,N1042   , 9.3 ,44.96,0
 49 ,N1042   , 9.4 ,45.64,1
 49 ,N1042   , 9.5 ,45.76,0
 49 ,N1042   , 9.6 ,45.84,0
 49 ,N1042   , 9.7 ,46.23,1
 49 ,N1042   , 9.8 ,46.15,0
 49 ,N1042   , 9.9 ,46.43,1
 49 ,N1042   , 10 ,46.62,0
 49 ,N1042   , 10.1 ,46.75,0
 49 ,N1042   , 10.2 ,46.83,1
 49 ,N1042   , 10.3 ,46.89,1
 49 ,N1042   , 10.4 ,46.93,0
 49 ,N1042   , 10.5 ,46.95,0
 49 ,N1042   , 10.6 ,46.97,1
 49 ,N1042   , 10.7 ,46.98,0
 49 ,N1042   , 10.8 ,46.99,0
 49 ,N1042   , 10.9 ,47.32,1
 49 ,N1042   , 11 ,47.55,0
 49 ,N1042   , 11.1 ,47.70,0
 49 ,N1042   , 11.2 ,48.13,1
 49 ,N1042   , 11.3 ,47.76,0
 49 ,N1042   , 11.4 ,47.84,1
 49 ,N1042   , 11.5 ,48.22,0
 49 ,N1042   , 11.6 ,48.15,0
 49 ,N1042   , 11.7 ,48.43,0
 49 ,N1042   , 11.8 ,48.62,1
 49 ,N1042   , 11.9 ,48.75,0
 49 ,N1042   , 12 ,49.17,1
 49 ,N1042   , 12.1 ,49.11,0
 49 ,N1042   , 12.2 ,50.07,0
 49 ,N1042   , 12.3 ,49.72,1
 49 ,N1042   , 12.4 ,49.48,0
