                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 71
Date & Time:     6/15/2019 6:03:07 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 71 ,N1085   , 0 ,36.00,1
 71 ,N1085   , 0.1 ,35.00,0
 71 ,N1085   , 0.2 ,34.33,0
 71 ,N1085   , 0.3 ,33.89,1
 71 ,N1085   , 0.4 ,33.59,0
 71 ,N1085   , 0.5 ,33.40,0
 71 ,N1085   , 0.6 ,33.60,1
 71 ,N1085   , 0.7 ,33.40,0
 71 ,N1085   , 0.8 ,33.27,0
 71 ,N1085   , 0.9 ,33.18,1
 71 ,N1085   , 1 ,33.45,0
 71 ,N1085   , 1.1 ,33.30,0
 71 ,N1085   , 1.2 ,32.87,1
 71 ,N1085   , 1.3 ,32.91,0
 71 ,N1085   , 1.4 ,32.94,0
 71 ,N1085   , 1.5 ,33.29,1
 71 ,N1085   , 1.6 ,32.86,0
 71 ,N1085   , 1.7 ,32.91,0
 71 ,N1085   , 1.8 ,32.94,1
 71 ,N1085   , 1.9 ,32.63,0
 71 ,N1085   , 2 ,32.75,1
 71 ,N1085   , 2.1 ,32.83,0
 71 ,N1085   , 2.2 ,32.89,1
 71 ,N1085   , 2.3 ,32.59,0
 71 ,N1085   , 2.4 ,32.73,1
 71 ,N1085   , 2.5 ,32.82,0
 71 ,N1085   , 2.6 ,32.88,1
 71 ,N1085   , 2.7 ,33.25,0
 71 ,N1085   , 2.8 ,33.17,1
 71 ,N1085   , 2.9 ,33.11,0
 71 ,N1085   , 3 ,32.74,0
 71 ,N1085   , 3.1 ,32.83,1
 71 ,N1085   , 3.2 ,32.89,0
 71 ,N1085   , 3.3 ,32.92,0
 71 ,N1085   , 3.4 ,32.95,1
 71 ,N1085   , 3.5 ,33.30,0
 71 ,N1085   , 3.6 ,33.20,0
 71 ,N1085   , 3.7 ,33.13,1
 71 ,N1085   , 3.8 ,33.42,0
 71 ,N1085   , 3.9 ,33.28,0
 71 ,N1085   , 4 ,33.19,0
 71 ,N1085   , 4.1 ,33.13,1
 71 ,N1085   , 4.2 ,33.08,0
 71 ,N1085   , 4.3 ,33.39,0
 71 ,N1085   , 4.4 ,33.93,1
 71 ,N1085   , 4.5 ,35.28,0
 71 ,N1085   , 4.6 ,35.52,0
 71 ,N1085   , 4.7 ,36.35,0
 71 ,N1085   , 4.8 ,36.90,1
 71 ,N1085   , 4.9 ,37.93,0
 71 ,N1085   , 5 ,38.96,0
 71 ,N1085   , 5.1 ,39.64,0
 71 ,N1085   , 5.2 ,40.09,1
 71 ,N1085   , 5.3 ,40.39,0
 71 ,N1085   , 5.4 ,40.60,1
 71 ,N1085   , 5.5 ,40.73,0
 71 ,N1085   , 5.6 ,40.82,0
 71 ,N1085   , 5.7 ,40.55,1
 71 ,N1085   , 5.8 ,40.70,0
 71 ,N1085   , 5.9 ,41.13,0
 71 ,N1085   , 6 ,41.42,1
 71 ,N1085   , 6.1 ,41.61,0
 71 ,N1085   , 6.2 ,41.74,0
 71 ,N1085   , 6.3 ,41.50,1
 71 ,N1085   , 6.4 ,41.66,0
 71 ,N1085   , 6.5 ,41.78,1
 71 ,N1085   , 6.6 ,42.18,0
 71 ,N1085   , 6.7 ,42.46,0
 71 ,N1085   , 6.8 ,42.97,1
 71 ,N1085   , 6.9 ,43.31,0
 71 ,N1085   , 7 ,43.21,0
 71 ,N1085   , 7.1 ,43.14,0
 71 ,N1085   , 7.2 ,43.09,1
 71 ,N1085   , 7.3 ,43.06,0
 71 ,N1085   , 7.4 ,43.04,1
 71 ,N1085   , 7.5 ,43.69,0
 71 ,N1085   , 7.6 ,43.80,0
 71 ,N1085   , 7.7 ,43.86,1
 71 ,N1085   , 7.8 ,43.91,0
 71 ,N1085   , 7.9 ,43.94,1
 71 ,N1085   , 8 ,43.96,0
 71 ,N1085   , 8.1 ,44.31,0
 71 ,N1085   , 8.2 ,44.20,1
 71 ,N1085   , 8.3 ,44.47,0
 71 ,N1085   , 8.4 ,44.31,1
 71 ,N1085   , 8.5 ,44.88,0
 71 ,N1085   , 8.6 ,45.25,0
 71 ,N1085   , 8.7 ,45.17,1
 71 ,N1085   , 8.8 ,45.11,0
 71 ,N1085   , 8.9 ,45.41,0
 71 ,N1085   , 9 ,45.60,0
 71 ,N1085   , 9.1 ,45.40,1
 71 ,N1085   , 9.2 ,44.94,0
 71 ,N1085   , 9.3 ,44.96,1
 71 ,N1085   , 9.4 ,45.64,0
 71 ,N1085   , 9.5 ,45.76,0
 71 ,N1085   , 9.6 ,45.84,1
 71 ,N1085   , 9.7 ,46.23,0
 71 ,N1085   , 9.8 ,46.15,0
 71 ,N1085   , 9.9 ,46.43,1
 71 ,N1085   , 10 ,46.62,0
