                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 31
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 31 ,N1081   , 0 ,35.00,1
 31 ,N1081   , 0.1 ,34.33,0
 31 ,N1081   , 0.2 ,33.89,0
 31 ,N1081   , 0.3 ,33.59,1
 31 ,N1081   , 0.4 ,33.40,0
 31 ,N1081   , 0.5 ,33.26,1
 31 ,N1081   , 0.6 ,33.51,0
 31 ,N1081   , 0.7 ,33.34,0
 31 ,N1081   , 0.8 ,33.23,1
 31 ,N1081   , 0.9 ,33.15,1
 31 ,N1081   , 1 ,33.43,0
 31 ,N1081   , 1.1 ,33.29,0
 31 ,N1081   , 1.2 ,32.86,1
 31 ,N1081   , 1.3 ,32.91,0
 31 ,N1081   , 1.4 ,32.94,1
 31 ,N1081   , 1.5 ,33.29,0
 31 ,N1081   , 1.6 ,32.86,1
 31 ,N1081   , 1.7 ,32.91,0
 31 ,N1081   , 1.8 ,32.94,1
 31 ,N1081   , 1.9 ,32.63,0
 31 ,N1081   , 2 ,32.75,0
 31 ,N1081   , 2.1 ,32.83,0
 31 ,N1081   , 2.2 ,32.89,1
 31 ,N1081   , 2.3 ,32.59,1
 31 ,N1081   , 2.4 ,32.73,0
 31 ,N1081   , 2.5 ,32.82,1
 31 ,N1081   , 2.6 ,32.88,0
 31 ,N1081   , 2.7 ,33.25,0
 31 ,N1081   , 2.8 ,33.17,0
 31 ,N1081   , 2.9 ,33.11,1
 31 ,N1081   , 3 ,32.74,0
 31 ,N1081   , 3.1 ,32.83,0
 31 ,N1081   , 3.2 ,32.89,1
 31 ,N1081   , 3.3 ,32.92,0
 31 ,N1081   , 3.4 ,32.95,0
 31 ,N1081   , 3.5 ,33.30,0
 31 ,N1081   , 3.6 ,33.20,1
 31 ,N1081   , 3.7 ,33.13,0
 31 ,N1081   , 3.8 ,33.42,0
 31 ,N1081   , 3.9 ,33.28,1
 31 ,N1081   , 4 ,33.19,0
 31 ,N1081   , 4.1 ,33.13,0
 31 ,N1081   , 4.2 ,33.08,1
 31 ,N1081   , 4.3 ,33.39,0
 31 ,N1081   , 4.4 ,33.93,0
 31 ,N1081   , 4.5 ,35.28,1
 31 ,N1081   , 4.6 ,35.52,0
 31 ,N1081   , 4.7 ,36.35,0
 31 ,N1081   , 4.8 ,36.90,1
 31 ,N1081   , 4.9 ,37.93,0
 31 ,N1081   , 5 ,38.96,0
 31 ,N1081   , 5.1 ,39.64,1
 31 ,N1081   , 5.2 ,40.09,0
 31 ,N1081   , 5.3 ,40.39,0
 31 ,N1081   , 5.4 ,40.60,1
 31 ,N1081   , 5.5 ,40.73,0
 31 ,N1081   , 5.6 ,40.82,1
 31 ,N1081   , 5.7 ,40.55,0
 31 ,N1081   , 5.8 ,40.70,0
 31 ,N1081   , 5.9 ,41.13,1
 31 ,N1081   , 6 ,41.42,0
 31 ,N1081   , 6.1 ,41.61,1
 31 ,N1081   , 6.2 ,41.74,0
 31 ,N1081   , 6.3 ,41.50,0
 31 ,N1081   , 6.4 ,41.66,1
 31 ,N1081   , 6.5 ,41.78,0
 31 ,N1081   , 6.6 ,42.18,0
 31 ,N1081   , 6.7 ,42.46,1
 31 ,N1081   , 6.8 ,42.97,0
 31 ,N1081   , 6.9 ,43.31,0
 31 ,N1081   , 7 ,43.21,1
 31 ,N1081   , 7.1 ,43.14,0
 31 ,N1081   , 7.2 ,43.09,0
 31 ,N1081   , 7.3 ,43.06,1
 31 ,N1081   , 7.4 ,43.04,0
 31 ,N1081   , 7.5 ,43.69,0
 31 ,N1081   , 7.6 ,43.80,1
 31 ,N1081   , 7.7 ,43.86,0
 31 ,N1081   , 7.8 ,43.91,0
 31 ,N1081   , 7.9 ,43.94,1
 31 ,N1081   , 8 ,43.96,0
 31 ,N1081   , 8.1 ,44.31,0
 31 ,N1081   , 8.2 ,44.20,1
 31 ,N1081   , 8.3 ,44.47,0
 31 ,N1081   , 8.4 ,44.31,0
 31 ,N1081   , 8.5 ,44.88,1
 31 ,N1081   , 8.6 ,45.25,0
 31 ,N1081   , 8.7 ,45.17,0
 31 ,N1081   , 8.8 ,45.11,0
 31 ,N1081   , 8.9 ,45.41,1
 31 ,N1081   , 9 ,45.60,0
 31 ,N1081   , 9.1 ,45.40,1
 31 ,N1081   , 9.2 ,44.94,0
 31 ,N1081   , 9.3 ,44.96,0
 31 ,N1081   , 9.4 ,45.64,1
 31 ,N1081   , 9.5 ,45.76,0
 31 ,N1081   , 9.6 ,45.84,1
 31 ,N1081   , 9.7 ,46.23,0
 31 ,N1081   , 9.8 ,46.15,0
 31 ,N1081   , 9.9 ,46.43,1
 31 ,N1081   , 10 ,46.62,0
 31 ,N1081   , 10.1 ,46.75,0
 31 ,N1081   , 10.2 ,46.83,1
 31 ,N1081   , 10.3 ,46.89,0
 31 ,N1081   , 10.4 ,46.93,0
 31 ,N1081   , 10.5 ,46.95,2
 31 ,N1081   , 10.6 ,46.97,0
 31 ,N1081   , 10.7 ,46.98,0
 31 ,N1081   , 10.8 ,46.99,1
 31 ,N1081   , 10.9 ,47.32,0
 31 ,N1081   , 11 ,47.55,0
 31 ,N1081   , 11.1 ,47.70,0
 31 ,N1081   , 11.2 ,48.13,1
 31 ,N1081   , 11.3 ,47.76,0
 31 ,N1081   , 11.4 ,47.84,1
 31 ,N1081   , 11.5 ,48.22,0
 31 ,N1081   , 11.6 ,48.15,0
 31 ,N1081   , 11.7 ,48.43,0
 31 ,N1081   , 11.8 ,48.62,1
 31 ,N1081   , 11.9 ,48.75,0
 31 ,N1081   , 12 ,49.17,0
 31 ,N1081   , 12.1 ,49.11,1
 31 ,N1081   , 12.2 ,50.07,0
 31 ,N1081   , 12.3 ,49.72,1
 31 ,N1081   , 12.4 ,49.48,0
 31 ,N1081   , 12.5 ,49.32,0
 31 ,N1081   , 12.6 ,49.55,1
 31 ,N1081   , 12.7 ,50.03,0
 31 ,N1081   , 12.8 ,50.35,1
 31 ,N1081   , 12.9 ,50.57,0
 31 ,N1081   , 13 ,51.05,0
 31 ,N1081   , 13.1 ,51.36,1
 31 ,N1081   , 13.2 ,51.24,0
 31 ,N1081   , 13.3 ,51.16,0
 31 ,N1081   , 13.4 ,51.11,1
 31 ,N1081   , 13.5 ,51.41,0
 31 ,N1081   , 13.6 ,51.27,0
 31 ,N1081   , 13.7 ,51.51,1
 31 ,N1081   , 13.8 ,51.68,0
 31 ,N1081   , 13.9 ,51.45,0
 31 ,N1081   , 14 ,51.30,1
 31 ,N1081   , 14.1 ,51.20,0
 31 ,N1081   , 14.2 ,51.47,0
 31 ,N1081   , 14.3 ,51.98,1
 31 ,N1081   , 14.4 ,51.99,0
 31 ,N1081   , 14.5 ,52.66,1
 31 ,N1081   , 14.6 ,52.44,0
 31 ,N1081   , 14.7 ,52.96,1
 31 ,N1081   , 14.8 ,52.97,0
 31 ,N1081   , 14.9 ,53.31,1
 31 ,N1081   , 15 ,53.54,0
 31 ,N1081   , 15.1 ,53.03,0
 31 ,N1081   , 15.2 ,53.02,1
 31 ,N1081   , 15.3 ,53.35,0
 31 ,N1081   , 15.4 ,52.56,0
