                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 89
Date & Time:     6/15/2019 6:03:08 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 89 ,N1046   , 0 ,35.00,0
 89 ,N1046   , 0.1 ,34.33,1
 89 ,N1046   , 0.2 ,33.89,0
 89 ,N1046   , 0.3 ,33.59,1
 89 ,N1046   , 0.4 ,33.40,0
 89 ,N1046   , 0.5 ,33.26,1
 89 ,N1046   , 0.6 ,33.51,0
 89 ,N1046   , 0.7 ,33.34,0
 89 ,N1046   , 0.8 ,33.23,1
 89 ,N1046   , 0.9 ,33.15,0
 89 ,N1046   , 1 ,33.43,0
 89 ,N1046   , 1.1 ,33.29,1
 89 ,N1046   , 1.2 ,32.86,0
 89 ,N1046   , 1.3 ,32.91,0
 89 ,N1046   , 1.4 ,32.94,1
 89 ,N1046   , 1.5 ,33.29,0
 89 ,N1046   , 1.6 ,32.86,0
 89 ,N1046   , 1.7 ,32.91,1
 89 ,N1046   , 1.8 ,32.94,1
 89 ,N1046   , 1.9 ,32.63,0
 89 ,N1046   , 2 ,32.75,1
 89 ,N1046   , 2.1 ,32.83,0
 89 ,N1046   , 2.2 ,32.89,0
 89 ,N1046   , 2.3 ,32.59,1
 89 ,N1046   , 2.4 ,32.73,0
 89 ,N1046   , 2.5 ,32.82,0
 89 ,N1046   , 2.6 ,32.88,1
 89 ,N1046   , 2.7 ,33.25,0
 89 ,N1046   , 2.8 ,33.17,1
 89 ,N1046   , 2.9 ,33.11,0
 89 ,N1046   , 3 ,32.74,0
 89 ,N1046   , 3.1 ,32.83,1
 89 ,N1046   , 3.2 ,32.89,0
 89 ,N1046   , 3.3 ,32.92,0
 89 ,N1046   , 3.4 ,32.95,0
 89 ,N1046   , 3.5 ,33.30,1
 89 ,N1046   , 3.6 ,33.20,0
 89 ,N1046   , 3.7 ,33.13,0
 89 ,N1046   , 3.8 ,33.42,1
 89 ,N1046   , 3.9 ,33.28,0
 89 ,N1046   , 4 ,33.19,0
 89 ,N1046   , 4.1 ,33.13,1
 89 ,N1046   , 4.2 ,33.08,0
 89 ,N1046   , 4.3 ,33.39,1
 89 ,N1046   , 4.4 ,33.93,0
