                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 41
Date & Time:     6/15/2019 6:03:06 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 41 ,N1122   , 0 ,35.00,1
 41 ,N1122   , 0.1 ,34.33,0
 41 ,N1122   , 0.2 ,33.89,1
 41 ,N1122   , 0.3 ,33.59,1
 41 ,N1122   , 0.4 ,33.40,1
 41 ,N1122   , 0.5 ,33.26,0
 41 ,N1122   , 0.6 ,33.51,0
 41 ,N1122   , 0.7 ,33.34,1
 41 ,N1122   , 0.8 ,33.23,0
 41 ,N1122   , 0.9 ,33.15,0
 41 ,N1122   , 1 ,33.43,1
 41 ,N1122   , 1.1 ,33.29,0
 41 ,N1122   , 1.2 ,32.86,1
 41 ,N1122   , 1.3 ,32.91,0
 41 ,N1122   , 1.4 ,32.94,1
 41 ,N1122   , 1.5 ,33.29,0
 41 ,N1122   , 1.6 ,32.86,0
 41 ,N1122   , 1.7 ,32.91,1
 41 ,N1122   , 1.8 ,32.94,0
 41 ,N1122   , 1.9 ,32.63,1
 41 ,N1122   , 2 ,32.75,0
 41 ,N1122   , 2.1 ,32.83,1
 41 ,N1122   , 2.2 ,32.89,0
 41 ,N1122   , 2.3 ,32.59,0
 41 ,N1122   , 2.4 ,32.73,1
 41 ,N1122   , 2.5 ,32.82,0
 41 ,N1122   , 2.6 ,32.88,1
 41 ,N1122   , 2.7 ,33.25,0
 41 ,N1122   , 2.8 ,33.17,0
 41 ,N1122   , 2.9 ,33.11,1
 41 ,N1122   , 3 ,32.74,0
 41 ,N1122   , 3.1 ,32.83,0
 41 ,N1122   , 3.2 ,32.89,1
 41 ,N1122   , 3.3 ,32.92,0
 41 ,N1122   , 3.4 ,32.95,0
 41 ,N1122   , 3.5 ,33.30,1
 41 ,N1122   , 3.6 ,33.20,0
 41 ,N1122   , 3.7 ,33.13,0
 41 ,N1122   , 3.8 ,33.42,1
 41 ,N1122   , 3.9 ,33.28,0
 41 ,N1122   , 4 ,33.19,1
 41 ,N1122   , 4.1 ,33.13,0
 41 ,N1122   , 4.2 ,33.08,0
 41 ,N1122   , 4.3 ,33.39,1
