                       Research (Cts/Temp.) Glow Curve
Sampling Rate is  10 Data Points per Second

File Name:        R&D-061519-jeremy-differentdoses 23
Date & Time:     6/15/2019 6:03:05 PM

Sample No.,Barcode,Time ( .1s),Temperature,
Counts
 23 ,N1095   , 0 ,33.00,0
 23 ,N1095   , 0.1 ,33.00,1
 23 ,N1095   , 0.2 ,33.00,0
 23 ,N1095   , 0.3 ,33.00,0
 23 ,N1095   , 0.4 ,33.00,1
 23 ,N1095   , 0.5 ,33.00,0
 23 ,N1095   , 0.6 ,33.33,0
 23 ,N1095   , 0.7 ,33.22,1
 23 ,N1095   , 0.8 ,33.15,0
 23 ,N1095   , 0.9 ,33.10,1
 23 ,N1095   , 1 ,33.40,0
 23 ,N1095   , 1.1 ,33.27,1
 23 ,N1095   , 1.2 ,32.84,0
 23 ,N1095   , 1.3 ,32.90,1
 23 ,N1095   , 1.4 ,32.93,0
 23 ,N1095   , 1.5 ,33.29,1
 23 ,N1095   , 1.6 ,32.86,0
 23 ,N1095   , 1.7 ,32.91,0
 23 ,N1095   , 1.8 ,32.94,1
 23 ,N1095   , 1.9 ,32.62,0
 23 ,N1095   , 2 ,32.75,0
 23 ,N1095   , 2.1 ,32.83,1
 23 ,N1095   , 2.2 ,32.89,0
 23 ,N1095   , 2.3 ,32.59,1
 23 ,N1095   , 2.4 ,32.73,0
 23 ,N1095   , 2.5 ,32.82,0
 23 ,N1095   , 2.6 ,32.88,1
 23 ,N1095   , 2.7 ,33.25,0
 23 ,N1095   , 2.8 ,33.17,0
 23 ,N1095   , 2.9 ,33.11,1
 23 ,N1095   , 3 ,32.74,0
 23 ,N1095   , 3.1 ,32.83,0
 23 ,N1095   , 3.2 ,32.89,1
 23 ,N1095   , 3.3 ,32.92,0
 23 ,N1095   , 3.4 ,32.95,0
 23 ,N1095   , 3.5 ,33.30,0
 23 ,N1095   , 3.6 ,33.20,1
 23 ,N1095   , 3.7 ,33.13,0
 23 ,N1095   , 3.8 ,33.42,0
 23 ,N1095   , 3.9 ,33.28,1
 23 ,N1095   , 4 ,33.19,0
 23 ,N1095   , 4.1 ,33.13,0
 23 ,N1095   , 4.2 ,33.08,1
 23 ,N1095   , 4.3 ,33.39,0
 23 ,N1095   , 4.4 ,33.93,0
 23 ,N1095   , 4.5 ,35.28,0
 23 ,N1095   , 4.6 ,35.52,1
 23 ,N1095   , 4.7 ,36.35,0
 23 ,N1095   , 4.8 ,36.90,0
 23 ,N1095   , 4.9 ,37.93,1
 23 ,N1095   , 5 ,38.96,0
 23 ,N1095   , 5.1 ,39.64,0
 23 ,N1095   , 5.2 ,40.09,1
 23 ,N1095   , 5.3 ,40.39,0
 23 ,N1095   , 5.4 ,40.60,0
 23 ,N1095   , 5.5 ,40.73,1
 23 ,N1095   , 5.6 ,40.82,0
 23 ,N1095   , 5.7 ,40.55,0
 23 ,N1095   , 5.8 ,40.70,0
 23 ,N1095   , 5.9 ,41.13,1
 23 ,N1095   , 6 ,41.42,1
 23 ,N1095   , 6.1 ,41.61,0
 23 ,N1095   , 6.2 ,41.74,0
