temp,count_original,count_0,count_1,count_2,count_3,
28,1.00000,0.00000,0.00000,0.02228,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
29,1.00000,0.00000,0.00000,0.02470,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
28,1.00000,0.00000,0.00000,0.02228,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
28,1.00000,0.00000,0.00000,0.02228,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
29,1.00000,0.00000,0.00000,0.02470,0.00000,
28,0.00000,0.00000,0.00000,0.02228,0.00000,
29,0.00000,0.00000,0.00000,0.02470,0.00000,
30,0.00000,0.00000,0.00000,0.02736,0.00000,
31,0.00000,0.00000,0.00000,0.03028,0.00000,
31,0.00000,0.00000,0.00000,0.03028,0.00000,
32,0.00000,0.00000,0.00000,0.03350,0.00000,
34,0.00000,0.00000,0.00000,0.04092,0.00000,
35,0.00000,0.00000,0.00000,0.04518,0.00000,
37,0.00000,0.00000,0.00000,0.05497,0.00000,
38,0.00000,0.00000,0.00000,0.06057,0.00000,
40,0.00000,0.00000,0.00000,0.07342,0.00001,
42,0.00000,0.00000,0.00000,0.08878,0.00001,
44,0.00000,0.00000,0.00000,0.10709,0.00002,
46,0.00000,0.00000,0.00000,0.12887,0.00003,
47,0.00000,0.00000,0.00000,0.14125,0.00004,
48,0.00000,0.00000,0.00000,0.15473,0.00005,
49,0.00000,0.00000,0.00000,0.16940,0.00007,
51,0.00000,0.00000,0.00000,0.20269,0.00012,
53,0.00000,0.00000,0.00000,0.24199,0.00020,
54,0.00000,0.00000,0.00000,0.26419,0.00026,
57,0.00000,0.00000,0.00000,0.34269,0.00058,
58,0.00000,0.00000,0.00000,0.37334,0.00075,
60,0.00000,0.00000,0.00000,0.44240,0.00127,
61,1.00000,0.00000,0.00000,0.48121,0.00164,
63,0.00000,0.00000,0.00000,0.56848,0.00273,
64,0.00000,0.00000,0.00000,0.61741,0.00351,
66,1.00000,0.00000,0.00000,0.72717,0.00578,
68,0.00000,0.00000,0.00000,0.85476,0.00948,
69,1.00000,0.00000,0.00000,0.92604,0.01211,
71,0.00000,0.00000,0.00000,1.08534,0.01967,
73,1.00000,0.00000,0.00000,1.26961,0.03178,
73,1.00000,0.00000,0.00000,1.26961,0.03178,
76,0.00000,0.00000,0.00000,1.60058,0.06461,
77,1.00000,0.00000,0.00000,1.72745,0.08161,
79,0.00000,0.00000,0.00000,2.00933,0.12971,
80,1.00000,0.00000,0.00000,2.16556,0.16320,
80,0.00000,0.00000,0.00000,2.16556,0.16320,
80,1.00000,0.00000,0.00000,2.16556,0.16320,
80,0.00000,0.00000,0.00000,2.16556,0.16320,
80,1.00000,0.00000,0.00000,2.16556,0.16320,
80,0.00000,0.00000,0.00000,2.16556,0.16320,
81,1.00000,0.00000,0.00000,2.33286,0.20505,
81,1.00000,0.00000,0.00000,2.33286,0.20505,
81,1.00000,0.00000,0.00000,2.33286,0.20505,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,0.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,0.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
82,1.00000,0.00000,0.00000,2.51192,0.25729,
83,1.00000,0.00000,0.00000,2.70347,0.32240,
83,1.00000,0.00000,0.00000,2.70347,0.32240,
83,1.00000,0.00000,0.00000,2.70347,0.32240,
84,1.00000,0.00000,0.00000,2.90828,0.40342,
84,1.00000,0.00000,0.00000,2.90828,0.40342,
84,1.00000,0.00000,0.00000,2.90828,0.40342,
84,1.00000,0.00000,0.00000,2.90828,0.40342,
85,1.00000,0.00000,0.00000,3.12716,0.50412,
84,1.00000,0.00000,0.00000,2.90828,0.40342,
85,1.00000,0.00000,0.00000,3.12716,0.50412,
84,2.00000,0.00000,0.00000,2.90828,0.40342,
85,1.00000,0.00000,0.00000,3.12716,0.50412,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
86,2.00000,0.00000,0.00000,3.36096,0.62906,
86,2.00000,0.00000,0.00000,3.36096,0.62906,
85,2.00000,0.00000,0.00000,3.12716,0.50412,
86,2.00000,0.00000,0.00000,3.36096,0.62906,
86,3.00000,0.00000,0.00000,3.36096,0.62906,
86,3.00000,0.00000,0.00000,3.36096,0.62906,
86,3.00000,0.00000,0.00000,3.36096,0.62906,
86,3.00000,0.00000,0.00000,3.36096,0.62906,
87,3.00000,0.00000,0.00000,3.61057,0.78385,
86,3.00000,0.00000,0.00000,3.36096,0.62906,
87,3.00000,0.00000,0.00000,3.61057,0.78385,
87,4.00000,0.00000,0.00000,3.61057,0.78385,
88,4.00000,0.00000,0.00000,3.87692,0.97529,
87,4.00000,0.00000,0.00000,3.61057,0.78385,
87,4.00000,0.00000,0.00000,3.61057,0.78385,
87,4.00000,0.00000,0.00000,3.61057,0.78385,
88,4.00000,0.00000,0.00000,3.87692,0.97529,
88,5.00000,0.00000,0.00000,3.87692,0.97529,
88,5.00000,0.00000,0.00000,3.87692,0.97529,
88,5.00000,0.00000,0.00000,3.87692,0.97529,
88,5.00000,0.00000,0.00000,3.87692,0.97529,
88,6.00000,0.00000,0.00000,3.87692,0.97529,
88,6.00000,0.00000,0.00000,3.87692,0.97529,
89,6.00000,0.00000,0.00000,4.16099,1.21164,
88,6.00000,0.00000,0.00000,3.87692,0.97529,
88,6.00000,0.00000,0.00000,3.87692,0.97529,
89,6.00000,0.00000,0.00000,4.16099,1.21164,
89,7.00000,0.00000,0.00000,4.16099,1.21164,
89,7.00000,0.00000,0.00000,4.16099,1.21164,
89,7.00000,0.00000,0.00000,4.16099,1.21164,
90,7.00000,0.00000,0.00000,4.46379,1.50289,
89,7.00000,0.00000,0.00000,4.16099,1.21164,
90,8.00000,0.00000,0.00000,4.46379,1.50289,
90,8.00000,0.00000,0.00000,4.46379,1.50289,
90,8.00000,0.00000,0.00000,4.46379,1.50289,
90,8.00000,0.00000,0.00000,4.46379,1.50289,
91,8.00000,0.00000,0.00000,4.78639,1.86106,
91,8.00000,0.00000,0.00000,4.78639,1.86106,
90,9.00000,0.00000,0.00000,4.46379,1.50289,
91,9.00000,0.00000,0.00000,4.78639,1.86106,
91,10.00000,0.00000,0.00000,4.78639,1.86106,
91,10.00000,0.00000,0.00000,4.78639,1.86106,
91,10.00000,0.00000,0.00000,4.78639,1.86106,
92,10.00000,0.00000,0.00000,5.12990,2.30054,
91,11.00000,0.00000,0.00000,4.78639,1.86106,
91,11.00000,0.00000,0.00000,4.78639,1.86106,
91,11.00000,0.00000,0.00000,4.78639,1.86106,
92,11.00000,0.00000,0.00000,5.12990,2.30054,
92,12.00000,0.00000,0.00000,5.12990,2.30054,
92,12.00000,0.00000,0.00000,5.12990,2.30054,
92,12.00000,0.00000,0.00000,5.12990,2.30054,
92,13.00000,0.00000,0.00000,5.12990,2.30054,
93,13.00000,0.00000,0.00000,5.49547,2.83844,
93,13.00000,0.00000,0.00000,5.49547,2.83844,
93,13.00000,0.00000,0.00000,5.49547,2.83844,
93,14.00000,0.00000,0.00000,5.49547,2.83844,
93,14.00000,0.00000,0.00000,5.49547,2.83844,
93,14.00000,0.00000,0.00000,5.49547,2.83844,
93,14.00000,0.00000,0.00000,5.49547,2.83844,
93,14.00000,0.00000,0.00000,5.49547,2.83844,
93,15.00000,0.00000,0.00000,5.49547,2.83844,
93,15.00000,0.00000,0.00000,5.49547,2.83844,
94,15.00000,0.00000,0.00000,5.88431,3.49496,
94,15.00000,0.00000,0.00000,5.88431,3.49496,
94,16.00000,0.00000,0.00000,5.88431,3.49496,
94,16.00000,0.00000,0.00000,5.88431,3.49496,
94,17.00000,0.00000,0.00000,5.88431,3.49496,
94,17.00000,0.00000,0.00000,5.88431,3.49496,
94,17.00000,0.00000,0.00000,5.88431,3.49496,
95,17.00000,0.00000,0.00000,6.29765,4.29375,
95,18.00000,0.00000,0.00000,6.29765,4.29375,
95,18.00000,0.00000,0.00000,6.29765,4.29375,
96,18.00000,0.00000,0.00000,6.73680,5.26209,
96,19.00000,0.00000,0.00000,6.73680,5.26209,
96,19.00000,0.00000,0.00000,6.73680,5.26209,
96,19.00000,0.00000,0.00000,6.73680,5.26209,
96,20.00000,0.00000,0.00000,6.73680,5.26209,
96,20.00000,0.00000,0.00000,6.73680,5.26209,
97,20.00000,0.00000,0.00000,7.20308,6.43105,
97,21.00000,0.00000,0.00000,7.20308,6.43105,
96,21.00000,0.00000,0.00000,6.73680,5.26209,
96,21.00000,0.00000,0.00000,6.73680,5.26209,
96,22.00000,0.00000,0.00000,6.73680,5.26209,
97,23.00000,0.00000,0.00000,7.20308,6.43105,
97,23.00000,0.00000,0.00000,7.20308,6.43105,
97,24.00000,0.00000,0.00000,7.20308,6.43105,
98,24.00000,0.00000,0.00000,7.69787,7.83521,
97,24.00000,0.00000,0.00000,7.20308,6.43105,
97,25.00000,0.00000,0.00000,7.20308,6.43105,
97,25.00000,0.00000,0.00000,7.20308,6.43105,
98,25.00000,0.00000,0.00000,7.69787,7.83521,
98,25.00000,0.00000,0.00000,7.69787,7.83521,
99,26.00000,0.00000,0.00001,8.22259,9.51206,
98,26.00000,0.00000,0.00000,7.69787,7.83521,
98,27.00000,0.00000,0.00000,7.69787,7.83521,
98,27.00000,0.00000,0.00000,7.69787,7.83521,
98,28.00000,0.00000,0.00000,7.69787,7.83521,
99,28.00000,0.00000,0.00001,8.22259,9.51206,
99,28.00000,0.00000,0.00001,8.22259,9.51206,
