temp,count_original,count_0,count_1,count_2,count_3,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
28,0.00000,0.00000,0.00000,0.00383,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
29,0.00000,0.00000,0.00000,0.00434,0.00000,
30,0.00000,0.00000,0.00000,0.00490,0.00000,
31,0.00000,0.00000,0.00000,0.00553,0.00000,
33,0.00000,0.00000,0.00000,0.00703,0.00000,
34,0.00000,0.00000,0.00000,0.00792,0.00000,
36,0.00000,0.00000,0.00000,0.01003,0.00000,
37,0.00000,0.00000,0.00000,0.01127,0.00000,
38,0.00000,0.00000,0.00000,0.01265,0.00000,
40,0.00000,0.00000,0.00000,0.01592,0.00000,
42,0.00000,0.00000,0.00000,0.01997,0.00000,
43,0.00000,0.00000,0.00000,0.02235,0.00000,
45,0.00000,0.00000,0.00000,0.02792,0.00000,
46,0.00000,0.00000,0.00000,0.03117,0.00000,
48,0.00000,0.00000,0.00000,0.03877,0.00000,
49,0.00000,0.00000,0.00000,0.04320,0.00000,
51,0.00000,0.00000,0.00000,0.05353,0.00000,
53,0.00000,0.00000,0.00000,0.06615,0.00000,
54,0.00000,0.00000,0.00000,0.07346,0.00000,
55,0.00000,0.00000,0.00000,0.08153,0.00001,
57,0.00000,0.00000,0.00000,0.10023,0.00001,
59,0.00000,0.00000,0.00000,0.12292,0.00002,
61,0.00000,0.00000,0.00000,0.15037,0.00004,
62,0.00000,0.00000,0.00000,0.16616,0.00005,
64,1.00000,0.00000,0.00000,0.20254,0.00010,
66,0.00000,0.00000,0.00000,0.24630,0.00019,
67,0.00000,0.00000,0.00000,0.27138,0.00027,
70,0.00000,0.00000,0.00000,0.36174,0.00069,
71,0.00000,0.00000,0.00000,0.39765,0.00094,
73,0.00000,0.00000,0.00000,0.47975,0.00174,
74,0.00000,0.00000,0.00000,0.52651,0.00236,
76,0.00000,0.00000,0.00000,0.63312,0.00434,
77,0.00000,0.00000,0.00000,0.69371,0.00586,
78,0.00000,0.00000,0.00000,0.75969,0.00791,
79,0.00000,0.00000,0.00000,0.83150,0.01065,
79,1.00000,0.00000,0.00000,0.83150,0.01065,
79,0.00000,0.00000,0.00000,0.83150,0.01065,
80,1.00000,0.00000,0.00000,0.90961,0.01431,
81,0.00000,0.00000,0.00001,0.99455,0.01921,
81,1.00000,0.00000,0.00001,0.99455,0.01921,
81,0.00000,0.00000,0.00001,0.99455,0.01921,
81,1.00000,0.00000,0.00001,0.99455,0.01921,
81,0.00000,0.00000,0.00001,0.99455,0.01921,
81,1.00000,0.00000,0.00001,0.99455,0.01921,
82,0.00000,0.00000,0.00001,1.08684,0.02574,
82,1.00000,0.00000,0.00001,1.08684,0.02574,
82,0.00000,0.00000,0.00001,1.08684,0.02574,
83,1.00000,0.00000,0.00001,1.18708,0.03443,
83,0.00000,0.00000,0.00001,1.18708,0.03443,
83,1.00000,0.00000,0.00001,1.18708,0.03443,
83,0.00000,0.00000,0.00001,1.18708,0.03443,
83,1.00000,0.00000,0.00001,1.18708,0.03443,
83,1.00000,0.00000,0.00001,1.18708,0.03443,
84,1.00000,0.00000,0.00001,1.29590,0.04597,
84,1.00000,0.00000,0.00001,1.29590,0.04597,
84,1.00000,0.00000,0.00001,1.29590,0.04597,
84,1.00000,0.00000,0.00001,1.29590,0.04597,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
85,1.00000,0.00000,0.00001,1.41396,0.06129,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
86,1.00000,0.00000,0.00001,1.54199,0.08157,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
87,2.00000,0.00000,0.00002,1.68075,0.10840,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
87,2.00000,0.00000,0.00002,1.68075,0.10840,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
87,2.00000,0.00000,0.00002,1.68075,0.10840,
86,2.00000,0.00000,0.00001,1.54199,0.08157,
87,3.00000,0.00000,0.00002,1.68075,0.10840,
87,3.00000,0.00000,0.00002,1.68075,0.10840,
88,3.00000,0.00000,0.00002,1.83106,0.14382,
88,3.00000,0.00000,0.00002,1.83106,0.14382,
88,3.00000,0.00000,0.00002,1.83106,0.14382,
88,3.00000,0.00000,0.00002,1.83106,0.14382,
88,3.00000,0.00000,0.00002,1.83106,0.14382,
89,3.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
89,4.00000,0.00000,0.00003,1.99380,0.19049,
90,4.00000,0.00000,0.00003,2.16990,0.25191,
90,5.00000,0.00000,0.00003,2.16990,0.25191,
90,5.00000,0.00000,0.00003,2.16990,0.25191,
90,5.00000,0.00000,0.00003,2.16990,0.25191,
90,5.00000,0.00000,0.00003,2.16990,0.25191,
91,5.00000,0.00000,0.00004,2.36036,0.33258,
91,6.00000,0.00000,0.00004,2.36036,0.33258,
91,6.00000,0.00000,0.00004,2.36036,0.33258,
91,6.00000,0.00000,0.00004,2.36036,0.33258,
91,6.00000,0.00000,0.00004,2.36036,0.33258,
91,7.00000,0.00000,0.00004,2.36036,0.33258,
92,7.00000,0.00000,0.00005,2.56624,0.43836,
92,7.00000,0.00000,0.00005,2.56624,0.43836,
93,7.00000,0.00000,0.00006,2.78867,0.57681,
92,7.00000,0.00000,0.00005,2.56624,0.43836,
92,8.00000,0.00000,0.00005,2.56624,0.43836,
92,8.00000,0.00000,0.00005,2.56624,0.43836,
92,8.00000,0.00000,0.00005,2.56624,0.43836,
93,9.00000,0.00000,0.00006,2.78867,0.57681,
93,9.00000,0.00000,0.00006,2.78867,0.57681,
93,9.00000,0.00000,0.00006,2.78867,0.57681,
94,9.00000,0.00000,0.00007,3.02884,0.75769,
94,10.00000,0.00000,0.00007,3.02884,0.75769,
94,10.00000,0.00000,0.00007,3.02884,0.75769,
94,10.00000,0.00000,0.00007,3.02884,0.75769,
95,10.00000,0.00000,0.00009,3.28803,0.99350,
95,11.00000,0.00000,0.00009,3.28803,0.99350,
95,11.00000,0.00000,0.00009,3.28803,0.99350,
95,11.00000,0.00000,0.00009,3.28803,0.99350,
96,12.00000,0.00000,0.00010,3.56759,1.30029,
96,12.00000,0.00000,0.00010,3.56759,1.30029,
96,13.00000,0.00000,0.00010,3.56759,1.30029,
96,13.00000,0.00000,0.00010,3.56759,1.30029,
